#       point_x         point_y         point_z             U_x             U_y             U_z               p
           0.13          -0.008            -0.1               0               0               0     -0.24727159
           0.13          -0.004          -0.096      0.47462409   -0.0069299683   0.00078364055     -0.24900365
           0.13          -0.004            -0.1               0               0               0     -0.24881256
           0.13               0          -0.096      0.48667515      0.01923659  -0.00090676391     -0.25176028
           0.13               0            -0.1               0               0               0     -0.25150411
           0.13           0.004          -0.096      0.46737906     0.044517027    0.0018340063     -0.25559464
           0.13           0.004            -0.1               0               0               0     -0.25536946
           0.13           0.008          -0.096      0.41867985      0.06649256    0.0061339783     -0.26053545
           0.13           0.008            -0.1               0               0               0     -0.26038541
           0.13           0.012          -0.096      0.34526383     0.084340723    0.0078409074     -0.26599765
           0.13           0.012            -0.1               0               0               0     -0.26578811
           0.13           0.016          -0.096      0.25345883     0.098107436    0.0070349274     -0.27121525
           0.13           0.016            -0.1               0               0               0     -0.27089434
           0.13            0.02          -0.096      0.15112583      0.10809998    0.0054373502     -0.27555389
           0.13            0.02            -0.1               0               0               0      -0.2752459
           0.13           0.024          -0.096     0.046846024      0.11511793    0.0042067093     -0.27843124
           0.13           0.024            -0.1               0               0               0     -0.27820114
           0.13           0.028          -0.096    -0.054318769      0.11957571    0.0044981963     -0.27971683
           0.13           0.028            -0.1               0               0               0     -0.27957679
           0.13           0.032          -0.096     -0.15195708      0.12164816    0.0064728507     -0.27956466
           0.13           0.032            -0.1               0               0               0     -0.27954702
           0.13           0.036          -0.096      -0.2450825      0.12138996    0.0091067824     -0.27813776
           0.13           0.036            -0.1               0               0               0     -0.27827891
           0.13            0.04          -0.096     -0.32907861      0.11743099     0.010915473     -0.27582925
           0.13            0.04            -0.1               0               0               0     -0.27614264
           0.13           0.044          -0.096     -0.39839304      0.10831062     0.011164606      -0.2731838
           0.13           0.044            -0.1               0               0               0     -0.27363856
           0.13           0.048          -0.096     -0.45175454      0.09461134      0.01000441     -0.27074509
           0.13           0.048            -0.1               0               0               0     -0.27122041
           0.13           0.052          -0.096     -0.49389916     0.078852824     0.008041732     -0.26876743
           0.13           0.052            -0.1               0               0               0       -0.269101
           0.13           0.056          -0.096     -0.53200608     0.063513359    0.0059525494     -0.26721507
           0.13           0.056            -0.1               0               0               0     -0.26734795
           0.13            0.06          -0.096     -0.57116985     0.050098298     0.003954966     -0.26596572
           0.13            0.06            -0.1               0               0               0     -0.26594253
           0.13           0.064          -0.096      -0.6129479     0.039181416    0.0021943734     -0.26489188
           0.13           0.064            -0.1               0               0               0     -0.26477414
           0.13           0.068          -0.096      -0.6562865     0.030629913   0.00090525491     -0.26389672
           0.13           0.068            -0.1               0               0               0     -0.26371374
           0.13           0.072          -0.096     -0.69969489     0.023987447  -0.00018023668     -0.26293162
           0.13           0.072            -0.1               0               0               0     -0.26268855
           0.13           0.076          -0.096     -0.74143269     0.018749915  -0.00080390232     -0.26197358
           0.13           0.076            -0.1               0               0               0     -0.26169816
           0.13            0.08          -0.096      -0.7795555     0.014478271   -0.0009491472     -0.26103959
           0.13            0.08            -0.1               0               0               0     -0.26075759
           0.13           0.084          -0.096     -0.81147999     0.010778475   -0.0011004557     -0.26017329
           0.13           0.084            -0.1               0               0               0     -0.25989242
           0.13           0.088          -0.096     -0.83182013     0.007495399   -0.0013122037     -0.25940204
           0.13           0.088            -0.1               0               0               0     -0.25912193
           0.13           0.092          -0.096     -0.82687723    0.0043067811    -0.001523325     -0.25878593
           0.13           0.092            -0.1               0               0               0      -0.2585125
           0.13           0.096          -0.096     -0.75247754     0.001868475   -0.0014809933     -0.25831057
           0.13           0.096            -0.1               0               0               0     -0.25807166
           0.13             0.1            -0.1               0               0               0      -0.2578774
           0.13             0.1          -0.096               0               0               0     -0.25809092
           0.13          -0.096          -0.092     -0.81992841   -0.0014724583   -0.0041309726     -0.25433386
           0.13            -0.1          -0.092               0               0               0     -0.25412791
           0.13          -0.092          -0.092     -0.87007089   -0.0036415627   -0.0044237086     -0.25472263
           0.13          -0.088          -0.092     -0.86192538   -0.0063514634   -0.0040173951     -0.25513064
           0.13          -0.084          -0.092      -0.8339054   -0.0095223847   -0.0032904318     -0.25556941
           0.13           -0.08          -0.092     -0.79615948    -0.013592235   -0.0021809814     -0.25597221
           0.13          -0.076          -0.092     -0.75268592    -0.018882684  -0.00056234744     -0.25630377
           0.13          -0.072          -0.092     -0.70564917    -0.025760467    0.0017233515     -0.25651251
           0.13          -0.068          -0.092     -0.65670821    -0.034557429    0.0047591067     -0.25657394
           0.13          -0.064          -0.092     -0.60742566    -0.045596741    0.0085117961     -0.25648975
           0.13           -0.06          -0.092     -0.55911998    -0.059045439     0.012735865     -0.25627701
           0.13          -0.056          -0.092     -0.51226819    -0.074742607     0.016999608     -0.25600643
           0.13          -0.052          -0.092     -0.46545866    -0.091905857     0.020847743     -0.25578164
           0.13          -0.048          -0.092     -0.41445281      -0.1087257     0.023877046     -0.25573405
           0.13          -0.044          -0.092     -0.35290511     -0.12226688     0.025742512     -0.25594677
           0.13           -0.04          -0.092     -0.27581406     -0.12949309     0.026312998     -0.25624543
           0.13          -0.036          -0.092     -0.18329647     -0.12929998     0.025595469     -0.25624356
           0.13          -0.032          -0.092     -0.08068261     -0.12327985     0.023571227     -0.25565905
           0.13          -0.028          -0.092     0.025212204     -0.11395634     0.020606281     -0.25446908
           0.13          -0.024          -0.092      0.12982259     -0.10262447     0.017868742     -0.25276139
           0.13           -0.02          -0.092      0.23126291    -0.088840563     0.015889595     -0.25078164
           0.13          -0.016          -0.092      0.32675686     -0.07184522      0.01384813     -0.24896706
           0.13          -0.012          -0.092      0.41087755    -0.051751862     0.010669372     -0.24787564
           0.13          -0.008          -0.092      0.47690376    -0.029641948    0.0059120051     -0.24806458
           0.13          -0.004          -0.092      0.51818867   -0.0069664434    0.0010164031     -0.24971641
           0.13   3.6346636e-19          -0.092      0.52847333     0.015405245  -0.00064917073     -0.25250281
           0.13           0.004          -0.092      0.50441653     0.037360285    0.0022557919      -0.2562786
           0.13           0.008          -0.092      0.44687045     0.058850695    0.0065846167     -0.26109707
           0.13           0.012          -0.092      0.36103063     0.078551427    0.0085775001     -0.26650204
           0.13           0.016          -0.092      0.25711237     0.094635764    0.0074344216     -0.27166996
           0.13            0.02          -0.092      0.14685856      0.10642266     0.004703642     -0.27585323
           0.13           0.024          -0.092     0.039387661      0.11439144    0.0027629801     -0.27855842
           0.13           0.028          -0.092    -0.061717264      0.11910305    0.0033019268     -0.27968396
           0.13           0.032          -0.092     -0.15686275       0.1210833    0.0064504556     -0.27934416
           0.13           0.036          -0.092     -0.24622999      0.12074482     0.011032451     -0.27771988
           0.13            0.04          -0.092       -0.327355      0.11723615     0.015175274     -0.27524291
           0.13           0.044          -0.092      -0.3962591      0.10911122     0.017439889     -0.27251905
           0.13           0.048          -0.092     -0.45161095     0.096354833     0.017380592     -0.27013684
           0.13           0.052          -0.092     -0.49705758     0.080927911     0.015431962     -0.26835002
           0.13           0.056          -0.092     -0.53857907     0.065220291     0.012325852     -0.26704731
           0.13            0.06          -0.092     -0.58060475     0.050877172    0.0086984217     -0.26602846
           0.13           0.064          -0.092     -0.62479565     0.038713998    0.0051165468     -0.26513712
           0.13           0.068          -0.092     -0.67073443     0.028928534    0.0020291209     -0.26428196
           0.13           0.072          -0.092     -0.71708982     0.021304527  -0.00035889485     -0.26342472
           0.13           0.076          -0.092     -0.76222618     0.015485208   -0.0020188827     -0.26253499
           0.13            0.08          -0.092     -0.80433954     0.011113051   -0.0030697651     -0.26163402
           0.13           0.084          -0.092     -0.84112172    0.0077907476   -0.0037214312     -0.26077648
           0.13           0.088          -0.092     -0.86853093    0.0051944785   -0.0041501924     -0.25999491
           0.13           0.092          -0.092     -0.87666901    0.0029039875   -0.0044846072     -0.25934097
           0.13           0.096          -0.092     -0.82733173     0.001056551   -0.0043180026     -0.25881747
           0.13             0.1          -0.092               0               0               0     -0.25857917
           0.13          -0.096          -0.088     -0.82397271  -0.00013241121   -0.0086295092     -0.25488275
           0.13            -0.1          -0.088               0               0               0     -0.25470445
           0.13          -0.092          -0.088     -0.86137005   -0.0012807772   -0.0087105223     -0.25526863
           0.13          -0.088          -0.088     -0.84722252   -0.0033011956   -0.0078280586      -0.2557211
           0.13          -0.084          -0.088     -0.81725057   -0.0061240758   -0.0064129749      -0.2561895
           0.13           -0.08          -0.088     -0.77919351    -0.010125848   -0.0043698506     -0.25659969
           0.13          -0.076          -0.088     -0.73602643     -0.01561538   -0.0015628644     -0.25691373
           0.13          -0.072          -0.088     -0.68954421    -0.022880309    0.0021241327     -0.25708669
           0.13          -0.068          -0.088     -0.64118084    -0.032105257    0.0067074877     -0.25709202
           0.13          -0.064          -0.088     -0.59223241    -0.043359172     0.012070299     -0.25692803
           0.13           -0.06          -0.088     -0.54366262    -0.056526937     0.017921347     -0.25662544
           0.13          -0.056          -0.088     -0.49560824    -0.071219714     0.023765805     -0.25626299
           0.13          -0.052          -0.088     -0.44671922    -0.086618485     0.028967182     -0.25594788
           0.13          -0.048          -0.088     -0.39369887      -0.1012676     0.032787801     -0.25580269
           0.13          -0.044          -0.088     -0.33190886     -0.11310146     0.034530058     -0.25590955
           0.13           -0.04          -0.088     -0.25770506     -0.12006561     0.033948544     -0.25616519
           0.13          -0.036          -0.088     -0.17115424     -0.12129615     0.031387324     -0.25627401
           0.13          -0.032          -0.088    -0.076028054      -0.1176108     0.027458018     -0.25592305
           0.13          -0.028          -0.088     0.023438399      -0.1103193     0.022978113     -0.25495256
           0.13          -0.024          -0.088      0.12483222     -0.10003938     0.019192182     -0.25340199
           0.13           -0.02          -0.088      0.22638636    -0.086557996     0.016655471     -0.25156121
           0.13          -0.016          -0.088      0.32421654    -0.069653387     0.014511471     -0.24989121
           0.13          -0.012          -0.088      0.41103086    -0.049961737     0.011423142     -0.24890642
           0.13          -0.008          -0.088      0.47843306    -0.028855021    0.0068686016     -0.24910795
           0.13          -0.004          -0.088      0.51974857   -0.0077597077    0.0023148509     -0.25070041
           0.13   3.6346636e-19          -0.088      0.52864111     0.012791243   0.00078441443      -0.2534073
           0.13           0.004          -0.088      0.50144386     0.033239376    0.0032242578     -0.25708496
           0.13           0.008          -0.088      0.43935175     0.053867264    0.0064958325     -0.26175752
           0.13           0.012          -0.088        0.347679     0.073411053    0.0070398334     -0.26693406
           0.13           0.016          -0.088      0.23846343     0.089567186    0.0044772079     -0.27181234
           0.13            0.02          -0.088      0.12644081      0.10093096    0.0011101729      -0.2757151
           0.13           0.024          -0.088     0.020692691      0.10775424   -0.0004728713     -0.27821499
           0.13           0.028          -0.088    -0.076735077      0.11090113    0.0010263494     -0.27919722
           0.13           0.032          -0.088     -0.16650449      0.11117435    0.0054809266     -0.27877066
           0.13           0.036          -0.088     -0.24872671      0.10908956     0.011649509     -0.27715588
           0.13            0.04          -0.088     -0.32208979      0.10433439      0.01757212     -0.27478795
           0.13           0.044          -0.088     -0.38485693      0.09631167     0.021412262     -0.27226586
           0.13           0.048          -0.088     -0.43731427     0.085159149     0.022207566     -0.27009385
           0.13           0.052          -0.088     -0.48262696     0.072017877     0.020178647      -0.2684582
           0.13           0.056          -0.088     -0.52500463     0.058368005      0.01626807     -0.26727373
           0.13            0.06          -0.088     -0.56756366     0.045420376     0.011463572     -0.26637194
           0.13           0.064          -0.088     -0.61159471     0.033947234    0.0065591344     -0.26559465
           0.13           0.068          -0.088     -0.65689576     0.024341092    0.0021138792     -0.26483302
           0.13           0.072          -0.088     -0.70243047     0.016700825   -0.0015585449     -0.26403593
           0.13           0.076          -0.088     -0.74681652     0.010928387   -0.0043322356     -0.26318924
           0.13            0.08          -0.088     -0.78846126    0.0067859346   -0.0062608559     -0.26231532
           0.13           0.084          -0.088      -0.8254273    0.0039278974   -0.0075195083     -0.26145823
           0.13           0.088          -0.088      -0.8547215    0.0020058608   -0.0083111979     -0.26065386
           0.13           0.092          -0.088     -0.86881473   0.00063811038   -0.0088270393      -0.2599617
           0.13           0.096          -0.088     -0.83240259  -0.00021307947   -0.0087055153     -0.25944021
           0.13             0.1          -0.088               0               0               0     -0.25922528
           0.13          -0.096          -0.084      -0.8007729    0.0010044389     -0.01420223     -0.25552406
           0.13            -0.1          -0.084               0               0               0      -0.2553821
           0.13          -0.092          -0.084     -0.83148281   0.00092036516    -0.013806948     -0.25586783
           0.13          -0.088          -0.084     -0.81562015  -0.00041732954    -0.012298405     -0.25632745
           0.13          -0.084          -0.084     -0.78595837     -0.00285792    -0.010093067     -0.25683175
           0.13           -0.08          -0.084     -0.74909669   -0.0067093588   -0.0070587374     -0.25728485
           0.13          -0.076          -0.084     -0.70750896     -0.01221819   -0.0030692762     -0.25763571
           0.13          -0.072          -0.084     -0.66271422    -0.019573627    0.0019256073      -0.2578387
           0.13          -0.068          -0.084     -0.61589265    -0.028822462    0.0078517876     -0.25786872
           0.13          -0.064          -0.084     -0.56806735    -0.039862711     0.014498561      -0.2577275
           0.13           -0.06          -0.084      -0.5199576    -0.052414611     0.021492721     -0.25744083
           0.13          -0.056          -0.084     -0.47159533    -0.065967544     0.028279193     -0.25707093
           0.13          -0.052          -0.084     -0.42193289    -0.079714599     0.034150546     -0.25671069
           0.13          -0.048          -0.084     -0.36863643    -0.092499616     0.038292857     -0.25647535
           0.13          -0.044          -0.084     -0.30850904      -0.1029151     0.039947965     -0.25645168
           0.13           -0.04          -0.084     -0.23887618     -0.10965177     0.038791143     -0.25658736
           0.13          -0.036          -0.084     -0.15928094      -0.1120645     0.035203616     -0.25667232
           0.13          -0.032          -0.084    -0.071684916     -0.11036038     0.030109359     -0.25640053
           0.13          -0.028          -0.084     0.021590234     -0.10500679     0.024640265     -0.25553402
           0.13          -0.024          -0.084      0.11914395    -0.096197781     0.020023865     -0.25409922
           0.13           -0.02          -0.084      0.21900578    -0.083784357     0.016833573     -0.25239251
           0.13          -0.016          -0.084      0.31658418    -0.067764044     0.014426652     -0.25082927
           0.13          -0.012          -0.084      0.40359621    -0.049011328     0.011619464     -0.24989988
           0.13          -0.008          -0.084      0.47084911    -0.029044246    0.0078367011     -0.25009098
           0.13          -0.004          -0.084      0.51175791   -0.0091319028    0.0041549809     -0.25161034
           0.13   3.6346636e-19          -0.084      0.51947226     0.010485345    0.0029612046     -0.25420469
           0.13           0.004          -0.084      0.48982218     0.030135189    0.0047650709     -0.25771748
           0.13           0.008          -0.084      0.42488046     0.049932673    0.0066921331     -0.26217183
           0.13           0.012          -0.084       0.3306462     0.068668192    0.0059317175     -0.26709649
           0.13           0.016          -0.084      0.22051514     0.083719467    0.0027626428     -0.27169489
           0.13            0.02          -0.084      0.11064888     0.093526002  -0.00031362277     -0.27532644
           0.13           0.024          -0.084    0.0092032731     0.098585687   -0.0010902984     -0.27762092
           0.13           0.028          -0.084    -0.083067336     0.099957982    0.0012812202     -0.27849604
           0.13           0.032          -0.084     -0.16688048      0.09850691    0.0064552177     -0.27810948
           0.13           0.036          -0.084     -0.24225358     0.094851176     0.013111023     -0.27670189
           0.13            0.04          -0.084     -0.30877551     0.089127819     0.019346669     -0.27465381
           0.13           0.044          -0.084     -0.36638176     0.081294872     0.023390614     -0.27247942
           0.13           0.048          -0.084     -0.41633606     0.071498988     0.024298336     -0.27058968
           0.13           0.052          -0.084      -0.4612367     0.060301731     0.022195273     -0.26913034
           0.13           0.056          -0.084     -0.50395109     0.048556423      0.01790056      -0.2680328
           0.13            0.06          -0.084     -0.54655424     0.037133758     0.012393296     -0.26715872
           0.13           0.064          -0.084     -0.58993085     0.026733433    0.0065400733     -0.26637933
           0.13           0.068          -0.084     -0.63392815     0.017828264   0.00099889827     -0.26560696
           0.13           0.072          -0.084     -0.67778095     0.010681743   -0.0037951035     -0.26479386
           0.13           0.076          -0.084     -0.72038128    0.0053577709   -0.0076112555     -0.26392599
           0.13            0.08          -0.084     -0.76034523    0.0017322539    -0.010410646      -0.2630254
           0.13           0.084          -0.084     -0.79601777  -0.00045878518    -0.012302099      -0.2621369
           0.13           0.088          -0.084      -0.8249471   -0.0015345229    -0.013483888     -0.26131273
           0.13           0.092          -0.084      -0.8407418   -0.0018367908    -0.014193917     -0.26062845
           0.13           0.096          -0.084     -0.81096175   -0.0013421515    -0.014161129      -0.2601579
           0.13             0.1          -0.084               0               0               0     -0.25998217
           0.13          -0.096           -0.08     -0.76354586    0.0019597865    -0.020810583     -0.25619604
           0.13            -0.1           -0.08               0               0               0     -0.25608855
           0.13          -0.092           -0.08     -0.78977095    0.0028464696    -0.019849562     -0.25648272
           0.13          -0.088           -0.08      -0.7741026    0.0022673081    -0.017624136     -0.25692172
           0.13          -0.084           -0.08     -0.74594627   0.00034235516    -0.014574139     -0.25745477
           0.13           -0.08           -0.08     -0.71107361   -0.0031932383    -0.010534959      -0.2579721
           0.13          -0.076           -0.08     -0.67166314   -0.0085109856   -0.0054085894     -0.25840478
           0.13          -0.072           -0.08     -0.62906181    -0.015700774   0.00077961304     -0.25870156
           0.13          -0.068           -0.08     -0.58420278    -0.024703622    0.0078599051     -0.25883458
           0.13          -0.064           -0.08     -0.53783521     -0.03531021     0.015530019     -0.25880429
           0.13           -0.06           -0.08     -0.49049145    -0.047164305     0.023357032     -0.25862933
           0.13          -0.056           -0.08     -0.44218767    -0.059730681     0.030755547     -0.25835292
           0.13          -0.052           -0.08     -0.39218243    -0.072272696     0.037006181     -0.25804192
           0.13          -0.048           -0.08     -0.33888404    -0.083860695     0.041306066     -0.25778094
           0.13          -0.044           -0.08     -0.28013403     -0.09346867     0.042929155     -0.25763649
           0.13           -0.04           -0.08     -0.21401182     -0.10017438     0.041549013     -0.25758355
           0.13          -0.036           -0.08     -0.13983309     -0.10343735     0.037525994     -0.25748962
           0.13          -0.032           -0.08    -0.058407998     -0.10313511     0.031889406      -0.2571078
           0.13          -0.028           -0.08     0.029062146    -0.099273748     0.025936765     -0.25621123
           0.13          -0.024           -0.08      0.12161028    -0.091824971      0.02085003     -0.25482274
           0.13           -0.02           -0.08      0.21733311    -0.080673849     0.017247251     -0.25321602
           0.13          -0.016           -0.08      0.31185025    -0.065898303     0.014796617     -0.25175993
           0.13          -0.012           -0.08      0.39706599    -0.048374994     0.012484222     -0.25089597
           0.13          -0.008           -0.08      0.46344702    -0.029580618    0.0095949302     -0.25107316
           0.13          -0.004           -0.08      0.50370797    -0.010690567    0.0068186726     -0.25250234
           0.13   3.6346636e-19           -0.08      0.51021085    0.0081828277    0.0060184691     -0.25495137
           0.13           0.004           -0.08      0.47867362     0.027130297    0.0073691464     -0.25825026
           0.13           0.008           -0.08      0.41220579     0.045965132     0.008255256     -0.26242443
           0.13           0.012           -0.08      0.31833309      0.06342751    0.0066087967      -0.2670455
           0.13           0.016           -0.08      0.21164467     0.076836857    0.0032883585     -0.27136063
           0.13            0.02           -0.08      0.10741762     0.084949686   0.00067980977      -0.2747565
           0.13           0.024           -0.08       0.0118361     0.088492233   0.00054790859     -0.27689742
           0.13           0.028           -0.08    -0.074897576     0.088476442    0.0034408921     -0.27776898
           0.13           0.032           -0.08     -0.15326019     0.085781589    0.0087739748     -0.27757704
           0.13           0.036           -0.08     -0.22336711     0.081061543     0.015150598     -0.27653957
           0.13            0.04           -0.08     -0.28542954     0.074680174     0.020839195      -0.2749497
           0.13           0.044           -0.08     -0.34015216      0.06684534     0.024319721     -0.27319854
           0.13           0.048           -0.08     -0.38899879     0.057738554     0.024794991     -0.27159596
           0.13           0.052           -0.08     -0.43398111     0.047704003     0.022337942      -0.2702644
           0.13           0.056           -0.08     -0.47705985      0.03728725     0.017620457     -0.26917474
           0.13            0.06           -0.08     -0.51960551     0.027121638     0.011523055     -0.26824007
           0.13           0.064           -0.08     -0.56218531     0.017790392    0.0048868754     -0.26737345
           0.13           0.068           -0.08     -0.60469846    0.0097629312   -0.0015929829     -0.26650624
           0.13           0.072           -0.08     -0.64660897    0.0033731405   -0.0073924791     -0.26559819
           0.13           0.076           -0.08     -0.68700845   -0.0012277475     -0.01217748     -0.26464453
           0.13            0.08           -0.08     -0.72473638      -0.0040806    -0.015815083     -0.26367357
           0.13           0.084           -0.08      -0.7584235    -0.005375257     -0.01834594      -0.2627392
           0.13           0.088           -0.08     -0.78596597   -0.0053847857    -0.019946252      -0.2619121
           0.13           0.092           -0.08     -0.80170033   -0.0044298821    -0.020874226     -0.26127777
           0.13           0.096           -0.08      -0.7763825   -0.0025265644    -0.020883344      -0.2608913
           0.13             0.1           -0.08               0               0               0     -0.26076212
           0.13          -0.096          -0.076     -0.71787627     0.002873309     -0.02828449      -0.2568651
           0.13            -0.1          -0.076               0               0               0     -0.25679705
           0.13          -0.092          -0.076     -0.74027188    0.0046022512    -0.026888646     -0.25708625
           0.13          -0.088          -0.076     -0.72549932    0.0048647412    -0.023959141     -0.25749545
           0.13          -0.084          -0.076     -0.69945329    0.0035830937    -0.020046435     -0.25805139
           0.13           -0.08          -0.076     -0.66706887   0.00053028122    -0.015014005     -0.25864393
           0.13          -0.076          -0.076     -0.63017579   -0.0044016668   -0.0088102797     -0.25918909
           0.13          -0.072          -0.076     -0.58996617    -0.011217164    -0.001539283     -0.25962824
           0.13          -0.068          -0.076      -0.5472054    -0.019781477    0.0065434777     -0.25992371
           0.13          -0.064          -0.076     -0.50237901    -0.029827932     0.015064191     -0.26006849
           0.13           -0.06          -0.076     -0.45583905    -0.040982145     0.023546285     -0.26007409
           0.13          -0.056          -0.076     -0.40760937    -0.052742425     0.031392306     -0.25996127
           0.13          -0.052          -0.076     -0.35719662    -0.064461748     0.037897199     -0.25976543
           0.13          -0.048          -0.076     -0.30354413    -0.075370395     0.042306002     -0.25953291
           0.13          -0.044          -0.076     -0.24521297    -0.084649835     0.043963052     -0.25929982
           0.13           -0.04          -0.076     -0.18086075    -0.091551336     0.042576547     -0.25904761
           0.13          -0.036          -0.076     -0.10984794     -0.09553942     0.038471528     -0.25869345
           0.13          -0.032          -0.076    -0.032510916    -0.096299586      0.03265136     -0.25807706
           0.13          -0.028          -0.076     0.050248641    -0.093581077      0.02649346     -0.25704606
           0.13          -0.024          -0.076      0.13728698    -0.087242375     0.021236805     -0.25562041
           0.13           -0.02          -0.076        0.226826    -0.077258714     0.017565393     -0.25404281
           0.13          -0.016          -0.076      0.31536083    -0.063774604     0.015382415     -0.25265499
           0.13          -0.012          -0.076      0.39605651    -0.047613546     0.013816894     -0.25185427
           0.13          -0.008          -0.076      0.46010166    -0.030077343     0.011965044     -0.25204337
           0.13          -0.004          -0.076      0.49935712    -0.012183778     0.010138412     -0.25339713
           0.13               0          -0.076      0.50474117    0.0058725671    0.0098030606     -0.25568933
           0.13           0.004          -0.076      0.47190172     0.024001524     0.010895094     -0.25874382
           0.13           0.008          -0.076      0.40579077     0.041708687     0.011053199     -0.26257417
           0.13           0.012          -0.076      0.31625801     0.057591133    0.0088549398     -0.26684603
           0.13           0.016          -0.076      0.21732229     0.069356726    0.0055224243     -0.27089696
           0.13            0.02          -0.076      0.12097995     0.076114703    0.0032682756     -0.27411764
           0.13           0.024          -0.076     0.031569551     0.078530042    0.0035445599     -0.27621037
           0.13           0.028          -0.076    -0.050377479     0.077521746    0.0066184389     -0.27722203
           0.13           0.032          -0.076     -0.12484122     0.073939254     0.011673669     -0.27734443
           0.13           0.036          -0.076     -0.19190278     0.068433318     0.017308389     -0.27674124
           0.13            0.04          -0.076     -0.25195253     0.061481341     0.022008213     -0.27562728
           0.13           0.044          -0.076     -0.30585132     0.053417322     0.024527742     -0.27428137
           0.13           0.048          -0.076     -0.35490703     0.044494777     0.024228897     -0.27293027
           0.13           0.052          -0.076     -0.40062446     0.035021075     0.021160414       -0.271684
           0.13           0.056          -0.076     -0.44434249     0.025417226     0.015869885     -0.27055467
           0.13            0.06          -0.076       -0.486953     0.016171592    0.0091269904     -0.26950636
           0.13           0.064          -0.076     -0.52881021    0.0077609293    0.0017166227     -0.26849097
           0.13           0.068          -0.076     -0.56987604   0.00062896366   -0.0056449646     -0.26746425
           0.13           0.072          -0.076     -0.60976735   -0.0048834082    -0.012374684     -0.26640453
           0.13           0.076          -0.076     -0.64777254   -0.0086086171    -0.018081884     -0.26532149
           0.13            0.08          -0.076     -0.68302784     -0.01053228    -0.022563754     -0.26425396
           0.13           0.084          -0.076     -0.71445193    -0.010772426    -0.025786986     -0.26326872
           0.13           0.088          -0.076     -0.74022587   -0.0095447538    -0.027867429     -0.26245445
           0.13           0.092          -0.076     -0.75531964   -0.0071597988    -0.029024603     -0.26190002
