#             x               y               z             U_x             U_y             U_z               p
           0.35          -0.098           0.038     -0.38341974   -0.0041253566     0.034423651     -0.15013472
           0.35          -0.098           0.042     -0.39437032   -0.0048730856     0.035511657     -0.14971522
           0.35          -0.098           0.046     -0.40417816   -0.0060708402     0.036726628     -0.14909407
           0.35          -0.098            0.05     -0.41364436   -0.0073831181     0.038112722     -0.14825451
           0.35          -0.098           0.054     -0.42240344   -0.0085585486      0.03978672     -0.14721946
           0.35          -0.098           0.058     -0.42992331   -0.0094552069     0.041546624     -0.14604929
           0.35          -0.098           0.062     -0.43582494    -0.010182311     0.043269609     -0.14479238
           0.35          -0.098           0.066     -0.43974455    -0.010682888     0.044672651     -0.14349392
           0.35          -0.098            0.07     -0.44137171     -0.01068689     0.045336378     -0.14222271
           0.35          -0.098           0.074     -0.44048536    -0.010019368     0.044740729     -0.14103593
           0.35          -0.098           0.078     -0.43711845   -0.0087481355     0.042215527     -0.14000281
           0.35          -0.098           0.082      -0.4314466   -0.0068889913     0.037647518     -0.13913378
           0.35          -0.098           0.086     -0.42428964   -0.0052277683     0.030418595     -0.13844359
           0.35          -0.098            0.09     -0.41690225   -0.0039562254     0.022248215     -0.13783591
           0.35          -0.098           0.094     -0.40722231   -0.0041889333     0.011811341     -0.13751056
           0.35          -0.098           0.098     -0.36191893   -0.0035797175    0.0042567023     -0.13732887
           0.35          -0.094          -0.098     -0.40846464   -0.0093339181   -0.0046592261     -0.14207304
           0.35          -0.094          -0.094      -0.4442141    -0.013132349    -0.015644495     -0.14262479
           0.35          -0.094           -0.09      -0.4531803    -0.014989868    -0.026443845     -0.14318615
           0.35          -0.094          -0.086     -0.45916582    -0.018073077    -0.035541221     -0.14392978
           0.35          -0.094          -0.082     -0.46245779    -0.021100284    -0.042318195     -0.14484602
           0.35          -0.094          -0.078      -0.4621045    -0.023544543    -0.046456143     -0.14597053
           0.35          -0.094          -0.074     -0.45815024    -0.024927731    -0.048566336     -0.14717694
           0.35          -0.094           -0.07     -0.45117005    -0.025249164     -0.04915842     -0.14841984
           0.35          -0.094          -0.066     -0.44181547    -0.024605122    -0.048764326     -0.14962987
           0.35          -0.094          -0.062     -0.43063442    -0.023184882    -0.047786289     -0.15075864
           0.35          -0.094          -0.058     -0.41804081    -0.021203044    -0.046541344      -0.1517688
           0.35          -0.094          -0.054     -0.40434631    -0.018868721    -0.045266196     -0.15262868
           0.35          -0.094           -0.05     -0.38980496    -0.016371347    -0.044122904     -0.15330911
           0.35          -0.094          -0.046     -0.37458958    -0.013906125    -0.043188985     -0.15377564
           0.35          -0.094          -0.042     -0.35866022    -0.011664661    -0.042407377     -0.15401999
           0.35          -0.094          -0.038     -0.34210829   -0.0096536441    -0.041614215     -0.15407542
           0.35          -0.094          -0.034     -0.32519706   -0.0080310663    -0.040679452     -0.15393046
           0.35          -0.094           -0.03     -0.30816663   -0.0068382031    -0.039376358     -0.15362311
           0.35          -0.094          -0.026     -0.29133792   -0.0060798787    -0.037479561     -0.15318795
           0.35          -0.094          -0.022     -0.27510817   -0.0057365544    -0.034770317      -0.1526704
           0.35          -0.094          -0.018     -0.25993561   -0.0057561683     -0.03108979     -0.15213202
           0.35          -0.094          -0.014     -0.24632134   -0.0060353008    -0.026401922      -0.1516367
           0.35          -0.094           -0.01     -0.23481113   -0.0063974557    -0.020783084     -0.15119908
           0.35          -0.094          -0.006     -0.22592812    -0.006671891    -0.014333818      -0.1507956
           0.35          -0.094          -0.002     -0.22004917   -0.0068550656   -0.0072048032     -0.15047402
           0.35          -0.094           0.002     -0.21740553    -0.006940581   0.00032406535     -0.15030752
           0.35          -0.094           0.006     -0.21812771   -0.0068795466    0.0078756014     -0.15030347
           0.35          -0.094            0.01     -0.22217539   -0.0067078232     0.015060118     -0.15045282
           0.35          -0.094           0.014     -0.22938628   -0.0064307241     0.021610381     -0.15066208
           0.35          -0.094           0.018     -0.23943333    -0.006043822     0.027380072     -0.15090306
           0.35          -0.094           0.022     -0.25186404   -0.0057197405     0.032233648     -0.15120469
           0.35          -0.094           0.026     -0.26619388    -0.005611227     0.036068308     -0.15152733
           0.35          -0.094            0.03     -0.28192977   -0.0058181022     0.038914064     -0.15181047
           0.35          -0.094           0.034     -0.29860839   -0.0064124437     0.040908563     -0.15200439
           0.35          -0.094           0.038     -0.31582726   -0.0074509635     0.042235565     -0.15206229
           0.35          -0.094           0.042     -0.33321594   -0.0088939605     0.043120653     -0.15193839
           0.35          -0.094           0.046     -0.35036332     -0.01063755     0.043706009     -0.15166405
           0.35          -0.094            0.05     -0.36704737    -0.012687023     0.044125832     -0.15120401
           0.35          -0.094           0.054     -0.38327437    -0.014926184     0.044486579     -0.15050226
           0.35          -0.094           0.058     -0.39884059    -0.017204044     0.044853127     -0.14955212
           0.35          -0.094           0.062     -0.41346155    -0.019359338     0.045176141     -0.14840836
           0.35          -0.094           0.066     -0.42682477    -0.021205581     0.045271912     -0.14711373
           0.35          -0.094            0.07     -0.43854325    -0.022542911     0.044896765     -0.14569463
           0.35          -0.094           0.074     -0.44811506    -0.023177591     0.043775877      -0.1441947
           0.35          -0.094           0.078     -0.45490771    -0.022988482      0.04150836     -0.14270272
           0.35          -0.094           0.082     -0.45823038    -0.021884368     0.037706239     -0.14127545
           0.35          -0.094           0.086     -0.45755522    -0.020076463     0.031809221     -0.14006423
           0.35          -0.094            0.09     -0.45303169    -0.017709868     0.023801676     -0.13907146
           0.35          -0.094           0.094     -0.44382594    -0.015805547     0.014135665     -0.13829966
           0.35          -0.094           0.098     -0.40754929    -0.011108423    0.0040016532     -0.13766767
           0.35           -0.09          -0.098      -0.4179174    -0.019656729    -0.003751598     -0.14262983
           0.35           -0.09          -0.094      -0.4539821    -0.024362867    -0.015560546     -0.14352858
           0.35           -0.09           -0.09     -0.46294997    -0.027253427    -0.025393299     -0.14484703
           0.35           -0.09          -0.086     -0.46512898    -0.030669498    -0.033299974     -0.14620457
           0.35           -0.09          -0.082     -0.46234441    -0.033609666    -0.038825132     -0.14769959
           0.35           -0.09          -0.078     -0.45522694    -0.035622003    -0.042381543     -0.14929186
           0.35           -0.09          -0.074     -0.44465698    -0.036439985    -0.044495284     -0.15084302
           0.35           -0.09           -0.07      -0.4314621    -0.036099355    -0.045573495     -0.15227801
           0.35           -0.09          -0.066      -0.4163044    -0.034729466    -0.045965934     -0.15353414
           0.35           -0.09          -0.062     -0.39967744    -0.032523376    -0.045940233     -0.15457916
           0.35           -0.09          -0.058     -0.38193072    -0.029700357    -0.045702634     -0.15539625
           0.35           -0.09          -0.054     -0.36330456    -0.026489951    -0.045396984     -0.15597866
           0.35           -0.09           -0.05     -0.34395487    -0.023120242    -0.045100936     -0.15632612
           0.35           -0.09          -0.046     -0.32395373    -0.019811801    -0.044823761      -0.1564516
           0.35           -0.09          -0.042     -0.30331785    -0.016761297    -0.044517239     -0.15638935
           0.35           -0.09          -0.038      -0.2822911    -0.014085801    -0.044042503     -0.15612283
           0.35           -0.09          -0.034     -0.26108519    -0.011937988    -0.043221968     -0.15570573
           0.35           -0.09           -0.03     -0.23995641    -0.010402047    -0.041863659     -0.15518202
           0.35           -0.09          -0.026     -0.21924345    -0.009495424    -0.039769273     -0.15458784
           0.35           -0.09          -0.022     -0.19937919   -0.0091805069    -0.036761312     -0.15396489
           0.35           -0.09          -0.018     -0.18088061   -0.0093682515    -0.032722005     -0.15335462
           0.35           -0.09          -0.014     -0.16433272   -0.0099110822    -0.027623979     -0.15279358
           0.35           -0.09           -0.01     -0.15035457    -0.010597214    -0.021526373     -0.15229685
           0.35           -0.09          -0.006     -0.13952892    -0.011209234    -0.014544547     -0.15187254
           0.35           -0.09          -0.002     -0.13231863    -0.011636302   -0.0068706845     -0.15156308
           0.35           -0.09           0.002     -0.12903787     -0.01181942    0.0011918093     -0.15140554
           0.35           -0.09           0.006     -0.12984117    -0.011719797    0.0092752467     -0.15139552
           0.35           -0.09            0.01     -0.13469683    -0.011357741     0.017006906     -0.15153093
           0.35           -0.09           0.014     -0.14339404    -0.010777251      0.02407372     -0.15176964
           0.35           -0.09           0.018     -0.15555845    -0.010102162     0.030283673     -0.15206345
           0.35           -0.09           0.022     -0.17068948   -0.0095273869     0.035508345     -0.15241121
           0.35           -0.09           0.026     -0.18822328    -0.009240484     0.039664819     -0.15278903
           0.35           -0.09            0.03     -0.20758557   -0.0093887506      0.04276763     -0.15316165
           0.35           -0.09           0.034     -0.22824111    -0.010073722     0.044915079     -0.15349529
           0.35           -0.09           0.038     -0.24971943     -0.01134434     0.046252871     -0.15375205
           0.35           -0.09           0.042      -0.2716273    -0.013174181       0.0469533     -0.15387694
           0.35           -0.09           0.046     -0.29358706     -0.01548124      0.04719834      -0.1538188
           0.35           -0.09            0.05     -0.31524486    -0.018192211     0.047150733     -0.15359928
           0.35           -0.09           0.054     -0.33645875    -0.021156003     0.046897652     -0.15318437
           0.35           -0.09           0.058     -0.35709212    -0.024185759     0.046488601     -0.15253937
           0.35           -0.09           0.062     -0.37695565    -0.027092519     0.045911522     -0.15165788
           0.35           -0.09           0.066      -0.3958024    -0.029673796     0.045079662      -0.1505413
           0.35           -0.09            0.07     -0.41330568    -0.031720189     0.043850262     -0.14920005
           0.35           -0.09           0.074     -0.42902751    -0.033043509      0.04203559     -0.14765988
           0.35           -0.09           0.078     -0.44238508     -0.03351394     0.039374337     -0.14597979
           0.35           -0.09           0.082     -0.45264052    -0.033056814     0.035561359     -0.14422263
           0.35           -0.09           0.086     -0.45888175    -0.031814086     0.030188016     -0.14251094
           0.35           -0.09            0.09      -0.4601052    -0.029989388     0.022853574     -0.14089378
           0.35           -0.09           0.094     -0.45353353    -0.028140814     0.013993561     -0.13928517
           0.35           -0.09           0.098     -0.41794757     -0.02323136    0.0029414699     -0.13826057
           0.35          -0.086          -0.098      -0.4255833    -0.028903472   -0.0042301774     -0.14357918
           0.35          -0.086          -0.094       -0.460768    -0.035646948    -0.016271069     -0.14472803
           0.35          -0.086           -0.09     -0.46557344    -0.038985084    -0.024934867     -0.14659507
           0.35          -0.086          -0.086     -0.46184534    -0.042092402    -0.031661608     -0.14835863
           0.35          -0.086          -0.082     -0.45288313      -0.0445084    -0.036290994       -0.150174
           0.35          -0.086          -0.078     -0.43996812    -0.045895967    -0.039421967     -0.15197549
           0.35          -0.086          -0.074     -0.42409866     -0.04607331    -0.041493446     -0.15365979
           0.35          -0.086           -0.07     -0.40604022     -0.04507148    -0.042834229     -0.15515312
           0.35          -0.086          -0.066     -0.38635091    -0.043017161    -0.043696633     -0.15640339
           0.35          -0.086          -0.062     -0.36542214    -0.040100737    -0.044266674     -0.15738522
           0.35          -0.086          -0.058     -0.34352031     -0.03654756    -0.044678861     -0.15808843
           0.35          -0.086          -0.054     -0.32081898    -0.032602252    -0.045015928     -0.15851608
           0.35          -0.086           -0.05     -0.29742123    -0.028516286    -0.045305132     -0.15868074
           0.35          -0.086          -0.046     -0.27338292    -0.024538932    -0.045520213     -0.15860773
           0.35          -0.086          -0.042     -0.24877195    -0.020896191    -0.045590177     -0.15833288
           0.35          -0.086          -0.038     -0.22378103    -0.017756111    -0.045377294     -0.15786295
           0.35          -0.086          -0.034     -0.19862731     -0.01528272    -0.044699116     -0.15725617
           0.35          -0.086           -0.03     -0.17359546    -0.013575945    -0.043369269     -0.15656233
           0.35          -0.086          -0.026     -0.14906549    -0.012657243    -0.041202904     -0.15582313
           0.35          -0.086          -0.022     -0.12552936     -0.01247155    -0.038039383     -0.15507889
           0.35          -0.086          -0.018     -0.10358717    -0.012894829    -0.033773066     -0.15436636
           0.35          -0.086          -0.014    -0.083920546    -0.013732912    -0.028372342      -0.1537176
           0.35          -0.086           -0.01    -0.067253158    -0.014734685    -0.021890601     -0.15315742
           0.35          -0.086          -0.006    -0.054278598    -0.015647776    -0.014471294      -0.1527087
           0.35          -0.086          -0.002    -0.045571284    -0.016313627   -0.0063381877     -0.15239005
           0.35          -0.086           0.002    -0.041541834    -0.016606922     0.002197739     -0.15222664
           0.35          -0.086           0.006    -0.042399468    -0.016465814     0.010752881     -0.15221991
           0.35          -0.086            0.01    -0.048116732     -0.01592262     0.018935981     -0.15236384
           0.35          -0.086           0.014    -0.058427282    -0.015086004     0.026408539     -0.15262891
           0.35          -0.086           0.018    -0.072878531     -0.01413538     0.032943852     -0.15297748
           0.35          -0.086           0.022    -0.090875598    -0.013279322     0.038396351     -0.15339917
           0.35          -0.086           0.026     -0.11173954    -0.012751842     0.042690415     -0.15386263
           0.35          -0.086            0.03     -0.13478381    -0.012748944     0.045849208     -0.15433624
           0.35          -0.086           0.034      -0.1593732    -0.013402088     0.047969635     -0.15478788
           0.35          -0.086           0.038     -0.18495093    -0.014766785     0.049193704     -0.15518065
           0.35          -0.086           0.042      -0.2110541    -0.016821755     0.049687944     -0.15546617
           0.35          -0.086           0.046     -0.23728503    -0.019480893     0.049634244     -0.15558945
           0.35          -0.086            0.05     -0.26330459    -0.022640606     0.049191016     -0.15554419
           0.35          -0.086           0.054     -0.28889886    -0.026134075     0.048455937     -0.15529908
           0.35          -0.086           0.058     -0.31391173    -0.029752428     0.047489557     -0.15481715
           0.35          -0.086           0.062     -0.33818198    -0.033274078     0.046308558     -0.15407525
           0.35          -0.086           0.066     -0.36150948    -0.036476525     0.044878708     -0.15306137
           0.35          -0.086            0.07     -0.38363063    -0.039147037     0.043117365     -0.15177712
           0.35          -0.086           0.074      -0.4041935    -0.041103341     0.040899438     -0.15024043
           0.35          -0.086           0.078     -0.42272581    -0.042222893     0.038047275     -0.14849461
           0.35          -0.086           0.082     -0.43860215    -0.042459069     0.034321933     -0.14659895
           0.35          -0.086           0.086     -0.45097575     -0.04193513     0.029404201     -0.14463782
           0.35          -0.086            0.09     -0.45865189    -0.040879371     0.022813973     -0.14267379
           0.35          -0.086           0.094     -0.45822083    -0.039556811     0.014867542     -0.14052761
           0.35          -0.086           0.098     -0.42628561    -0.034094997     0.003715269     -0.13920941
           0.35          -0.082          -0.098      -0.4339733    -0.038734195   -0.0051926059     -0.14466603
           0.35          -0.082          -0.094     -0.46439622    -0.045972558    -0.016855227     -0.14619963
           0.35          -0.082           -0.09     -0.46246415    -0.049117305    -0.024469682     -0.14848748
           0.35          -0.082          -0.086     -0.45233211    -0.051719767     -0.03019719     -0.15050057
           0.35          -0.082          -0.082     -0.43759774    -0.053554358    -0.034110265     -0.15247262
           0.35          -0.082          -0.078     -0.41954639    -0.054337003    -0.036858788     -0.15435615
           0.35          -0.082          -0.074     -0.39904638    -0.053924871    -0.038830677     -0.15607859
           0.35          -0.082           -0.07      -0.3767222    -0.052342612    -0.040301666     -0.15757194
           0.35          -0.082          -0.066     -0.35300945    -0.049710304    -0.041463379     -0.15879103
           0.35          -0.082          -0.062     -0.32820151    -0.046213476    -0.042448251     -0.15971264
           0.35          -0.082          -0.058     -0.30248838    -0.042080581    -0.043340242     -0.16032955
           0.35          -0.082          -0.054     -0.27598515    -0.037566066    -0.044176818      -0.1606477
           0.35          -0.082           -0.05     -0.24875586    -0.032939042    -0.044948829      -0.1606838
           0.35          -0.082          -0.046     -0.22084288    -0.028469046    -0.045600741      -0.1604658
           0.35          -0.082          -0.042     -0.19231573    -0.024405821    -0.046035147     -0.16002924
           0.35          -0.082          -0.038     -0.16332291    -0.020956748    -0.046105672     -0.15940231
           0.35          -0.082          -0.034     -0.13407854    -0.018298376    -0.045630155     -0.15863719
           0.35          -0.082           -0.03      -0.1048901    -0.016539596    -0.044419029     -0.15778371
           0.35          -0.082          -0.026    -0.076183767    -0.015702559     -0.04228729     -0.15688605
           0.35          -0.082          -0.022    -0.048524339    -0.015719231    -0.039075359     -0.15598569
           0.35          -0.082          -0.018    -0.022613629    -0.016439984    -0.034673718     -0.15512109
           0.35          -0.082          -0.014   0.00074146213    -0.017638395    -0.029036107     -0.15432576
           0.35          -0.082           -0.01      0.02066475    -0.019015873     -0.02220323     -0.15363974
           0.35          -0.082          -0.006     0.036270575    -0.020265715    -0.014342896      -0.1531137
           0.35          -0.082          -0.002     0.046834621    -0.021192381   -0.0057056246      -0.1527363
           0.35          -0.082           0.002     0.051817746    -0.021605509     0.003380051     -0.15254591
           0.35          -0.082           0.006     0.050923799    -0.021416287     0.012484807     -0.15255155
           0.35          -0.082            0.01     0.044173787     -0.02066774     0.021167518     -0.15274384
           0.35          -0.082           0.014     0.031910717    -0.019522939     0.029041719     -0.15308837
           0.35          -0.082           0.018     0.014705056    -0.018233605     0.035854837     -0.15353039
           0.35          -0.082           0.022   -0.0067066441    -0.017031022     0.041448159     -0.15407692
           0.35          -0.082           0.026    -0.031450516    -0.016201874     0.045750632     -0.15467371
           0.35          -0.082            0.03    -0.058682213    -0.015980695     0.048812731     -0.15528162
           0.35          -0.082           0.034    -0.087633727     -0.01651845     0.050755378     -0.15586648
           0.35          -0.082           0.038     -0.11764601    -0.017878082     0.051737401     -0.15639144
           0.35          -0.082           0.042     -0.14817954    -0.020041182     0.051935104     -0.15681432
           0.35          -0.082           0.046     -0.17880321    -0.022918516     0.051528892     -0.15708798
           0.35          -0.082            0.05     -0.20918099    -0.026377741     0.050675581     -0.15718497
           0.35          -0.082           0.054     -0.23908025    -0.030232228     0.049487877     -0.15707031
           0.35          -0.082           0.058     -0.26833275     -0.03425802     0.048043055     -0.15670785
           0.35          -0.082           0.062     -0.29679011    -0.038217864      0.04638126     -0.15606915
           0.35          -0.082           0.066     -0.32428723    -0.041878404     0.044501764     -0.15513766
           0.35          -0.082            0.07     -0.35061648    -0.045025521     0.042363927     -0.15391068
           0.35          -0.082           0.074     -0.37550625     -0.04748407     0.039889369     -0.15240282
           0.35          -0.082           0.078     -0.39859151     -0.04913993     0.036951738      -0.1506506
           0.35          -0.082           0.082     -0.41938568     -0.04996783     0.033358919     -0.14871004
           0.35          -0.082           0.086     -0.43722594    -0.050085515      0.02883723     -0.14663791
           0.35          -0.082            0.09     -0.45112571    -0.049738291     0.022884742     -0.14447914
           0.35          -0.082           0.094     -0.45805766    -0.049116427     0.015612298     -0.14198089
           0.35          -0.082           0.098      -0.4338931    -0.044614362       0.0050173     -0.14023725
           0.35          -0.078          -0.098     -0.44144593    -0.047012882   -0.0065425275     -0.14596174
           0.35          -0.078          -0.094     -0.46344187    -0.054600676    -0.017013492     -0.14792906
           0.35          -0.078           -0.09     -0.45402851    -0.057663456    -0.023622759     -0.15045395
           0.35          -0.078          -0.086     -0.43778713    -0.059898644    -0.028477912     -0.15256552
           0.35          -0.078          -0.082      -0.4178035      -0.0612664    -0.031784993     -0.15457718
           0.35          -0.078          -0.078      -0.3951085    -0.061546667    -0.034189974     -0.15645911
           0.35          -0.078          -0.074     -0.37038115    -0.060633183    -0.036043663     -0.15815678
           0.35          -0.078           -0.07     -0.34409768    -0.058551239     -0.03758206     -0.15961047
           0.35          -0.078          -0.066     -0.31658052    -0.055420579    -0.038957159     -0.16078013
           0.35          -0.078          -0.062     -0.28803902    -0.051427685    -0.040264369     -0.16164326
           0.35          -0.078          -0.058     -0.25859668    -0.046806297    -0.041552143     -0.16219231
           0.35          -0.078          -0.054      -0.2283146    -0.041822739    -0.042824768     -0.16243209
           0.35          -0.078           -0.05     -0.19721651    -0.036760829    -0.044042869     -0.16237839
           0.35          -0.078          -0.046     -0.16531809    -0.031908284    -0.045125275      -0.1620566
           0.35          -0.078          -0.042     -0.13266599    -0.027536264    -0.045951276     -0.16149966
           0.35          -0.078          -0.038     -0.09937337    -0.023879167    -0.046361055     -0.16074305
           0.35          -0.078          -0.034    -0.065642066    -0.021125507    -0.046166335     -0.15983421
           0.35          -0.078           -0.03    -0.031792037    -0.019390764    -0.045168165     -0.15882006
           0.35          -0.078          -0.026    0.0017072219    -0.018696424    -0.043171176     -0.15774577
           0.35          -0.078          -0.022     0.034210915    -0.018961619     -0.04000475     -0.15665946
           0.35          -0.078          -0.018     0.064897325    -0.020024284    -0.035548015     -0.15560573
           0.35          -0.078          -0.014     0.092789347    -0.021641663    -0.029727389      -0.1546178
           0.35          -0.078           -0.01      0.11683157     -0.02346871    -0.022559472     -0.15376413
           0.35          -0.078          -0.006      0.13577388    -0.025124177    -0.014225892     -0.15315177
           0.35          -0.078          -0.002      0.14872997    -0.026341104   -0.0049999845     -0.15266626
           0.35          -0.078           0.002      0.15497821    -0.026877919     0.004761903     -0.15241803
           0.35          -0.078           0.006      0.15406449    -0.026627474     0.014547142     -0.15244138
           0.35          -0.078            0.01      0.14600175    -0.025643738     0.023830394     -0.15272131
           0.35          -0.078           0.014      0.13126161    -0.024128426     0.032144134     -0.15319428
           0.35          -0.078           0.018      0.11059265    -0.022397498      0.03921003     -0.15373096
           0.35          -0.078           0.022     0.084889104    -0.020755922     0.044861521     -0.15443161
           0.35          -0.078           0.026      0.05540023    -0.019561672     0.049048695     -0.15519508
           0.35          -0.078            0.03     0.023156312    -0.019075937     0.051866594     -0.15596489
           0.35          -0.078           0.034    -0.010890056    -0.019455219     0.053481189     -0.15670362
           0.35          -0.078           0.038    -0.045958711    -0.020759042     0.054081496     -0.15737168
           0.35          -0.078           0.042    -0.081436049     -0.02296461     0.053863174     -0.15792744
           0.35          -0.078           0.046     -0.11685736     -0.02597553     0.053014288     -0.15832833
           0.35          -0.078            0.05     -0.15188314    -0.029638886      0.05169804      -0.1585394
           0.35          -0.078           0.054     -0.18627989    -0.033750768      0.05004074      -0.1585245
           0.35          -0.078           0.058     -0.21988401    -0.038074813     0.048134857     -0.15825044
           0.35          -0.078           0.062     -0.25256416    -0.042363871     0.046038787     -0.15768998
           0.35          -0.078           0.066     -0.28418878    -0.046377498     0.043775411     -0.15682633
           0.35          -0.078            0.07     -0.31460116    -0.049900283     0.041333634     -0.15565657
           0.35          -0.078           0.074     -0.34359785    -0.052758785     0.038665368     -0.15419491
           0.35          -0.078           0.078     -0.37091045    -0.054843085     0.035678206     -0.15247377
           0.35          -0.078           0.082     -0.39618589    -0.056133083     0.032212277     -0.15054581
           0.35          -0.078           0.086      -0.4189567    -0.056729883     0.028024447     -0.14845347
           0.35          -0.078            0.09     -0.43854711    -0.056849701     0.022620989     -0.14622228
           0.35          -0.078           0.094     -0.45270428    -0.056576479     0.015950105     -0.14354973
           0.35          -0.078           0.098     -0.43888691    -0.052764378    0.0063651405     -0.14139898
           0.35          -0.074          -0.098     -0.44638447    -0.053932765   -0.0073935304     -0.14736884
           0.35          -0.074          -0.094     -0.45778682    -0.061773502    -0.016396613     -0.14968696
           0.35          -0.074           -0.09     -0.44111011    -0.064934694    -0.022114422     -0.15229492
           0.35          -0.074          -0.086     -0.41923667    -0.066957512    -0.026223454     -0.15441249
           0.35          -0.074          -0.082     -0.39444268    -0.067982672    -0.029026484     -0.15639997
           0.35          -0.074          -0.078     -0.36743718    -0.067861795    -0.031140986     -0.15823709
           0.35          -0.074          -0.074     -0.33870581    -0.066526488    -0.032889273     -0.15988083
           0.35          -0.074           -0.07      -0.3085928    -0.064013325    -0.034478343     -0.16127913
           0.35          -0.074          -0.066     -0.27732588    -0.060447404    -0.036033919     -0.16239517
           0.35          -0.074          -0.062     -0.24504126    -0.056021386    -0.037625405     -0.16320646
           0.35          -0.074          -0.058     -0.21180143    -0.050978043    -0.039275166     -0.16370339
           0.35          -0.074          -0.054     -0.17761475     -0.04559573    -0.040962011     -0.16388777
           0.35          -0.074           -0.05     -0.14245832    -0.040173518    -0.042622247     -0.16377054
           0.35          -0.074          -0.046     -0.10630703    -0.035015024     -0.04415156     -0.16337184
           0.35          -0.074          -0.042    -0.069167202    -0.030409491    -0.045408771     -0.16272008
           0.35          -0.074          -0.038    -0.031112645    -0.026610361    -0.046218805     -0.16184923
           0.35          -0.074          -0.034    0.0076792916    -0.023817776    -0.046382102     -0.16080121
           0.35          -0.074           -0.03     0.046889263     -0.02215352    -0.045684592     -0.15961764
           0.35          -0.074          -0.026     0.086009939    -0.021639622    -0.043914069     -0.15834668
           0.35          -0.074          -0.022      0.12430809    -0.022193536    -0.040886491     -0.15706259
           0.35          -0.074          -0.018      0.16084066    -0.023661917    -0.036465653     -0.15580632
           0.35          -0.074          -0.014      0.19435196    -0.025727232    -0.030536854     -0.15453384
           0.35          -0.074           -0.01      0.22379356    -0.027980116     -0.02309085     -0.15332201
           0.35          -0.074          -0.006      0.24775012    -0.029940891    -0.014228942     -0.15227676
           0.35          -0.074          -0.002      0.26470456    -0.031431846   -0.0042453197     -0.15151804
           0.35          -0.074           0.002      0.27317857    -0.032080491    0.0063820743     -0.15114868
           0.35          -0.074           0.006      0.27227518    -0.031739649     0.017028068      -0.1511874
           0.35          -0.074            0.01      0.26197403    -0.030479381     0.027063512     -0.15161762
           0.35          -0.074           0.014      0.24313394    -0.028567154     0.035915215      -0.1523894
           0.35          -0.074           0.018      0.21726387    -0.026460385      0.04320707     -0.15336474
