#             x               y               z             U_x             U_y             U_z               p
           0.13           -0.09           0.042     -0.20273219      0.10506042     -0.12072048     -0.46966691
           0.13           -0.09           0.046     -0.32055281      0.10093248     -0.12330237     -0.45807784
           0.13           -0.09            0.05     -0.40562975     0.084472142     -0.12195613     -0.44318966
           0.13           -0.09           0.054     -0.46373717     0.094158671     -0.12195424     -0.42765421
           0.13           -0.09           0.058      -0.4993749      0.10527074      -0.1293985      -0.4134562
           0.13           -0.09           0.062      -0.5223524      0.11399704     -0.13848006     -0.40093621
           0.13           -0.09           0.066     -0.54058026      0.12182592      -0.1467251     -0.38991504
           0.13           -0.09            0.07     -0.55699653      0.12814445      -0.1520047     -0.38050811
           0.13           -0.09           0.074     -0.57054085      0.13138144     -0.15314317     -0.37267324
           0.13           -0.09           0.078     -0.57870449      0.13196064     -0.14946988     -0.36555593
           0.13           -0.09           0.082     -0.56756145      0.12461724     -0.14139468     -0.35858387
           0.13           -0.09           0.086     -0.49850141      0.10144605      -0.1099648     -0.35235356
           0.13           -0.09            0.09     -0.31747611      0.06028632    -0.054371762     -0.35207223
           0.13           -0.09           0.094    -0.068903734     0.016214869     0.014549579     -0.35532141
           0.13           -0.09           0.098     0.056626636    0.0048656532     0.044087653     -0.35649318
           0.13          -0.086          -0.098     -0.19515098     0.077531198     0.030988551     -0.35926742
           0.13          -0.086          -0.094     -0.57450634     0.099981647     0.080290411     -0.36242884
           0.13          -0.086           -0.09     -0.63833183     0.085648977     0.095539153     -0.36979592
           0.13          -0.086          -0.086     -0.63571425     0.073595782      0.10025213      -0.3743184
           0.13          -0.086          -0.082     -0.62022434     0.064756749      0.10456783     -0.37945751
           0.13          -0.086          -0.078     -0.60068264     0.057861401      0.10763402     -0.38434969
           0.13          -0.086          -0.074     -0.58022192     0.052273944      0.10986967      -0.3889242
           0.13          -0.086           -0.07     -0.55911324     0.047664943      0.11143202      -0.3933132
           0.13          -0.086          -0.066     -0.53713697     0.043957251      0.11224902     -0.39751368
           0.13          -0.086          -0.062     -0.51397527     0.041188447      0.11223553     -0.40151135
           0.13          -0.086          -0.058     -0.48926383     0.039425053      0.11130232     -0.40528549
           0.13          -0.086          -0.054     -0.46264327     0.038683513      0.10936069     -0.40882036
           0.13          -0.086           -0.05     -0.43375758     0.038885832      0.10634906     -0.41211028
           0.13          -0.086          -0.046     -0.40227644     0.039843123      0.10227386     -0.41516082
           0.13          -0.086          -0.042     -0.36788533     0.041234161      0.09727301     -0.41799429
           0.13          -0.086          -0.038     -0.33016796     0.042592151      0.09166899     -0.42064019
           0.13          -0.086          -0.034     -0.28845282     0.043319587     0.086013204     -0.42313928
           0.13          -0.086           -0.03     -0.24172881     0.042867001     0.081078888     -0.42550038
           0.13          -0.086          -0.026     -0.18886941     0.041151196     0.077554948       -0.427643
           0.13          -0.086          -0.022     -0.12988553     0.039186581     0.075416555      -0.4293685
           0.13          -0.086          -0.018    -0.066402099     0.039243767     0.074217651     -0.43026526
           0.13          -0.086          -0.014     0.001768266     0.043274262     0.075048629     -0.43007305
           0.13          -0.086           -0.01     0.088714036     0.051198111     0.085162428     -0.42826913
           0.13          -0.086          -0.006      0.20028682     0.051326015      0.10823704     -0.42568741
           0.13          -0.086          -0.002      0.27444198     0.024294119      0.12441886     -0.42431003
           0.13          -0.086           0.002      0.30734904    -0.031325367      0.12672938     -0.42618855
           0.13          -0.086           0.006      0.31981581    -0.065975603       0.1227852     -0.43032569
           0.13          -0.086            0.01      0.31907226    -0.057707333      0.11060265      -0.4346882
           0.13          -0.086           0.014      0.31315584    -0.012586154       0.0902218     -0.43891843
           0.13          -0.086           0.018      0.31235873     0.060991821     0.057042231     -0.44205136
           0.13          -0.086           0.022      0.32552624       0.1413847     0.020803782     -0.44168444
           0.13          -0.086           0.026      0.33798693      0.17788092    -0.059022497     -0.44953435
           0.13          -0.086            0.03      0.22352582      0.19360673     -0.13331027      -0.4645619
           0.13          -0.086           0.034     0.047799197      0.12044534     -0.12191465       -0.472718
           0.13          -0.086           0.038    -0.057913768     0.039935478    -0.096387784      -0.4753091
           0.13          -0.086           0.042      -0.1747725     0.070238247    -0.099860279     -0.47100692
           0.13          -0.086           0.046     -0.30489921      0.09029429    -0.097849065     -0.46167731
           0.13          -0.086            0.05     -0.40653459     0.088149582     -0.10696073     -0.44821466
           0.13          -0.086           0.054      -0.4699437       0.1044626     -0.11149314     -0.43375074
           0.13          -0.086           0.058     -0.50532451      0.11856602     -0.11729762     -0.42017864
           0.13          -0.086           0.062     -0.52762761      0.12664965     -0.12391731     -0.40834227
           0.13          -0.086           0.066     -0.54568803      0.13184612     -0.13061004     -0.39788203
           0.13          -0.086            0.07     -0.56253677      0.13535831     -0.13601481     -0.38857597
           0.13          -0.086           0.074     -0.57796375      0.13758008     -0.13963267     -0.38030104
           0.13          -0.086           0.078     -0.59308445      0.13838806     -0.14125126     -0.37270539
           0.13          -0.086           0.082     -0.60265536      0.13823551     -0.14025484     -0.36572296
           0.13          -0.086           0.086      -0.5870264      0.13579253     -0.13500904     -0.35925072
           0.13          -0.086            0.09     -0.47592153       0.1103515    -0.096845126     -0.35353595
           0.13          -0.086           0.094     -0.18844026     0.060402848    -0.018559386     -0.35438906
           0.13          -0.086           0.098     0.035621452     0.030982729     0.043570852     -0.35756898
           0.13          -0.082          -0.098     -0.31200478      0.10496572      0.04404287     -0.36139986
           0.13          -0.082          -0.094     -0.59158403      0.10280614      0.08107434     -0.36701446
           0.13          -0.082           -0.09     -0.62617873     0.083419474     0.093811673     -0.37500978
           0.13          -0.082          -0.086     -0.62117095     0.070815961     0.099772051     -0.38073746
           0.13          -0.082          -0.082     -0.60528273     0.062570782      0.10448522     -0.38593211
           0.13          -0.082          -0.078     -0.58659134     0.056361101      0.10814013     -0.39055572
           0.13          -0.082          -0.074     -0.56679903     0.051279128      0.11098177     -0.39471639
           0.13          -0.082           -0.07      -0.5461806     0.047059731      0.11310576     -0.39856377
           0.13          -0.082          -0.066     -0.52460044     0.043735081      0.11446642     -0.40215889
           0.13          -0.082          -0.062     -0.50180162     0.041426127      0.11497586     -0.40554269
           0.13          -0.082          -0.058     -0.47747175     0.040239642      0.11452618     -0.40873504
           0.13          -0.082          -0.054     -0.45126703     0.040198551       0.1130123     -0.41173903
           0.13          -0.082           -0.05     -0.42282966      0.04119663      0.11037376     -0.41455305
           0.13          -0.082          -0.046     -0.39176713      0.04297292      0.10663405     -0.41717847
           0.13          -0.082          -0.042     -0.35762656     0.045095911      0.10193491     -0.41963024
           0.13          -0.082          -0.038     -0.31981363     0.046958996     0.096566395     -0.42193264
           0.13          -0.082          -0.034     -0.27748745     0.047815343     0.090942267     -0.42411223
           0.13          -0.082           -0.03     -0.22962411     0.047016308     0.085510583     -0.42616284
           0.13          -0.082          -0.026     -0.17547666     0.044507769      0.08051447     -0.42798221
           0.13          -0.082          -0.022     -0.11545311     0.041319459     0.075748952     -0.42933773
           0.13          -0.082          -0.018    -0.051275633     0.039399333     0.070962565     -0.42985904
           0.13          -0.082          -0.014     0.015827109     0.040294743     0.066509669     -0.42930902
           0.13          -0.082           -0.01     0.089783384     0.043780806      0.06530478     -0.42732935
           0.13          -0.082          -0.006      0.17748344      0.04026387     0.074733518     -0.42436301
           0.13          -0.082          -0.002      0.25907838     0.007094601     0.090725977     -0.42286136
           0.13          -0.082           0.002      0.31171961     -0.04229022      0.10051414     -0.42562054
           0.13          -0.082           0.006      0.33000099    -0.067045788       0.0981343     -0.43144575
           0.13          -0.082            0.01       0.3249125    -0.050721529     0.083861994     -0.43776981
           0.13          -0.082           0.014      0.31616469     0.005202105      0.05987038     -0.44350047
           0.13          -0.082           0.018      0.31677052     0.091188873     0.024376711     -0.44766344
           0.13          -0.082           0.022      0.32894724      0.18237777    -0.014833587     -0.44861132
           0.13          -0.082           0.026      0.30403186      0.22618285    -0.079305357       -0.457269
           0.13          -0.082            0.03      0.16591508      0.18710628     -0.11481421     -0.46891042
           0.13          -0.082           0.034     0.030041594     0.068136446    -0.091405254     -0.47528963
           0.13          -0.082           0.038    -0.070687483      0.01576466    -0.093321969     -0.47608993
           0.13          -0.082           0.042     -0.18503006     0.040865718    -0.094486363     -0.47130197
           0.13          -0.082           0.046     -0.30381404     0.077868739    -0.089633908     -0.46268497
           0.13          -0.082            0.05     -0.40291328     0.093831824    -0.099827312      -0.4504105
           0.13          -0.082           0.054      -0.4626455      0.11298861     -0.10602497     -0.43741978
           0.13          -0.082           0.058     -0.49677812      0.12710086     -0.11097769     -0.42503168
           0.13          -0.082           0.062     -0.51900124      0.13457719     -0.11596717     -0.41414284
           0.13          -0.082           0.066     -0.53686152      0.13842566      -0.1211977     -0.40450919
           0.13          -0.082            0.07     -0.55335006      0.14048285     -0.12602059     -0.39588239
           0.13          -0.082           0.074     -0.56930639       0.1416671     -0.13014939     -0.38798068
           0.13          -0.082           0.078     -0.58484735      0.14252517     -0.13337662     -0.38043815
           0.13          -0.082           0.082     -0.59763969      0.14393247     -0.13519774     -0.37301005
           0.13          -0.082           0.086     -0.59806102      0.14606764     -0.13350379     -0.36615558
           0.13          -0.082            0.09     -0.54235806      0.14070166     -0.12007848     -0.35907565
           0.13          -0.082           0.094     -0.29368944      0.10359012    -0.058272497     -0.35652023
           0.13          -0.082           0.098      0.02791645     0.056497382     0.042346959     -0.35899225
           0.13          -0.078          -0.098     -0.36057173      0.11183881     0.044089454     -0.36723439
           0.13          -0.078          -0.094      -0.5797751     0.098845742     0.077169847     -0.37416646
           0.13          -0.078           -0.09     -0.60564863     0.078163471     0.091354256     -0.38182713
           0.13          -0.078          -0.086     -0.60110923     0.066267022     0.099297812     -0.38781813
           0.13          -0.078          -0.082     -0.58650938     0.058911912      0.10474156     -0.39280437
           0.13          -0.078          -0.078     -0.56900979     0.053316984      0.10890809     -0.39709158
           0.13          -0.078          -0.074     -0.55020683     0.048644935      0.11221416     -0.40078587
           0.13          -0.078           -0.07     -0.53038582     0.044772272      0.11480256     -0.40404863
           0.13          -0.078          -0.066     -0.50947112     0.041840929      0.11663746     -0.40700416
           0.13          -0.078          -0.062     -0.48725432     0.040052491      0.11760205     -0.40974782
           0.13          -0.078          -0.058     -0.46344927     0.039551372      0.11755074     -0.41233541
           0.13          -0.078          -0.054     -0.43770851     0.040347207       0.1163519      -0.4147902
           0.13          -0.078           -0.05     -0.40963093     0.042277779      0.11393935     -0.41711447
           0.13          -0.078          -0.046     -0.37873378     0.044996506      0.11034218     -0.41929922
           0.13          -0.078          -0.042     -0.34442631     0.047975215      0.10569094      -0.4213434
           0.13          -0.078          -0.038     -0.30596756     0.050513296      0.10021634     -0.42325665
           0.13          -0.078          -0.034     -0.26243662     0.051801746     0.094207274     -0.42503993
           0.13          -0.078           -0.03       -0.212862     0.051170726     0.087896209       -0.426659
           0.13          -0.078          -0.026     -0.15666869     0.048556007     0.081317621     -0.42799413
           0.13          -0.078          -0.022    -0.094343794     0.044851545     0.074217731     -0.42881908
           0.13          -0.078          -0.018    -0.027436106     0.041645465     0.066416164     -0.42882984
           0.13          -0.078          -0.014     0.042838467     0.039917958     0.058166878      -0.4278533
           0.13          -0.078           -0.01      0.11841428     0.038041912     0.051378841     -0.42569556
           0.13          -0.078          -0.006      0.20427326     0.025669354     0.051880189     -0.42285698
           0.13          -0.078          -0.002      0.28805121    -0.011150519     0.060520536     -0.42213153
           0.13          -0.078           0.002      0.33857741    -0.053032484     0.067142182     -0.42544404
           0.13          -0.078           0.006      0.34786649    -0.067304828     0.060048153     -0.43192989
           0.13          -0.078            0.01      0.33075099    -0.041426734     0.041206979     -0.43939275
           0.13          -0.078           0.014      0.31951818     0.026446758     0.012444437      -0.4456606
           0.13          -0.078           0.018      0.32250037      0.12635601    -0.022616434     -0.45011351
           0.13          -0.078           0.022      0.31796939      0.21235604    -0.058164516     -0.45287481
           0.13          -0.078           0.026      0.25554029      0.22644535    -0.091306983     -0.46209709
           0.13          -0.078            0.03      0.12594935      0.14974283    -0.085853608      -0.4715187
           0.13          -0.078           0.034      0.02608109     0.042350323    -0.066178869     -0.47857476
           0.13          -0.078           0.038    -0.082455868     0.011294107     -0.07639458     -0.47852484
           0.13          -0.078           0.042     -0.20290532     0.029293818    -0.083447365      -0.4727195
           0.13          -0.078           0.046      -0.3117831     0.072366127    -0.085737808     -0.46302999
           0.13          -0.078            0.05     -0.39745533      0.10072514    -0.094286595     -0.45140871
           0.13          -0.078           0.054     -0.45008799      0.12086309      -0.1005972     -0.43964608
           0.13          -0.078           0.058     -0.48186036      0.13367953     -0.10532188     -0.42855866
           0.13          -0.078           0.062     -0.50362511      0.14016827     -0.10970665     -0.41871577
           0.13          -0.078           0.066     -0.52129214      0.14299245     -0.11425759     -0.40993744
           0.13          -0.078            0.07     -0.53745398      0.14404717     -0.11878329     -0.40197552
           0.13          -0.078           0.074     -0.55300036      0.14450106     -0.12314849     -0.39451579
           0.13          -0.078           0.078     -0.56796611      0.14516691     -0.12725696      -0.3872423
           0.13          -0.078           0.082     -0.58130434      0.14712094     -0.13067996     -0.37979384
           0.13          -0.078           0.086     -0.58621494      0.15202432     -0.13167184     -0.37203809
           0.13          -0.078            0.09     -0.55711137      0.15638258       -0.129188      -0.3652561
           0.13          -0.078           0.094     -0.36378492      0.13563482    -0.083435983     -0.36016777
           0.13          -0.078           0.098    0.0037611406     0.065998243     0.029555897     -0.36036647
           0.13          -0.074          -0.098      -0.3691372      0.10541533     0.039514058     -0.37541858
           0.13          -0.074          -0.094     -0.55516766     0.090617614     0.072449866     -0.38267091
           0.13          -0.074           -0.09     -0.58125167      0.07067783     0.088533837     -0.38977944
           0.13          -0.074          -0.086     -0.57761784     0.060333934     0.097689831      -0.3957283
           0.13          -0.074          -0.082     -0.56430213     0.054077311      0.10361948     -0.40046465
           0.13          -0.074          -0.078     -0.54805262     0.049060902       0.1083259     -0.40430251
           0.13          -0.074          -0.074     -0.53033599     0.044707609      0.11230811     -0.40738612
           0.13          -0.074           -0.07     -0.51146199     0.041121256      0.11562014     -0.40992756
           0.13          -0.074          -0.066     -0.49140842     0.038587909      0.11815004     -0.41212767
           0.13          -0.074          -0.062     -0.46998822     0.037400728      0.11971653     -0.41414384
           0.13          -0.074          -0.058     -0.44688926     0.037727051      0.12012707     -0.41607004
           0.13          -0.074          -0.054     -0.42170304     0.039535708      0.11923205     -0.41794465
           0.13          -0.074           -0.05     -0.39395236     0.042575162      0.11697136     -0.41976298
           0.13          -0.074          -0.046     -0.36304468     0.046396213      0.11338511     -0.42149561
           0.13          -0.074          -0.042     -0.32823306     0.050385162      0.10859715     -0.42312018
           0.13          -0.074          -0.038     -0.28862163     0.053779424      0.10278571     -0.42462329
           0.13          -0.074          -0.034     -0.24321098      0.05573409     0.096139402     -0.42597587
           0.13          -0.074           -0.03     -0.19105329     0.055564923     0.088763443     -0.42711619
           0.13          -0.074          -0.026     -0.13163265     0.053149386     0.080589831     -0.42791916
           0.13          -0.074          -0.022      -0.0654158     0.049192113     0.071379847     -0.42817344
           0.13          -0.074          -0.018    0.0061276637     0.044923852     0.060991069     -0.42765433
           0.13          -0.074          -0.014     0.082211617     0.040789236     0.049821519     -0.42617637
           0.13          -0.074           -0.01      0.16495425     0.033739265     0.039478148     -0.42376322
           0.13          -0.074          -0.006      0.25566388     0.014033491     0.034817589     -0.42121499
           0.13          -0.074          -0.002      0.33703802    -0.023939895     0.035980864     -0.42099544
           0.13          -0.074           0.002      0.38124992    -0.059139547     0.033764247     -0.42432496
           0.13          -0.074           0.006      0.37519847    -0.063102085     0.019142047     -0.43078152
           0.13          -0.074            0.01      0.33835484    -0.026186957   -0.0067532305     -0.43773197
           0.13          -0.074           0.014      0.31758097     0.052952078    -0.040551476     -0.44305171
           0.13          -0.074           0.018      0.31295211      0.15197399     -0.06884349     -0.44751266
           0.13          -0.074           0.022      0.28338024      0.20986967    -0.084950439     -0.45329766
           0.13          -0.074           0.026      0.20496092      0.19570018    -0.079346792     -0.46242864
           0.13          -0.074            0.03      0.10924924     0.097053423    -0.047475775     -0.47171454
           0.13          -0.074           0.034      0.02729633     0.025951226    -0.038825654     -0.47870533
           0.13          -0.074           0.038    -0.080255275    0.0090717563    -0.053454119     -0.47908813
           0.13          -0.074           0.042     -0.20553943     0.030807693    -0.069649881     -0.47325506
           0.13          -0.074           0.046     -0.31319113     0.075442379    -0.080836998     -0.46270396
           0.13          -0.074            0.05     -0.38777399      0.10844455    -0.088752528     -0.45160244
           0.13          -0.074           0.054     -0.43390641      0.12830762    -0.094834518      -0.4409049
           0.13          -0.074           0.058     -0.46318969       0.1394707    -0.099548278     -0.43104329
           0.13          -0.074           0.062      -0.4841969      0.14474914     -0.10381811     -0.42222967
           0.13          -0.074           0.066     -0.50152886      0.14664645     -0.10814479     -0.41428804
