#       point_x         point_y         point_z             U_x             U_y             U_z               p
            0.1           0.084          -0.096     -0.89499418    0.0021343506    0.0023411388       -0.550954
            0.1           0.084            -0.1               0               0               0     -0.55075151
            0.1           0.088          -0.096      -0.9258213   2.7228245e-05    0.0022518551      -0.5496135
            0.1           0.088            -0.1               0               0               0     -0.54939228
            0.1           0.092          -0.096     -0.93418254   -0.0015385598    0.0018945547     -0.54847962
            0.1           0.092            -0.1               0               0               0     -0.54823456
            0.1           0.096          -0.096     -0.86696321   -0.0018658923    0.0011426924     -0.54772182
            0.1           0.096            -0.1               0               0               0     -0.54749107
            0.1             0.1            -0.1               0               0               0     -0.54725731
            0.1             0.1          -0.096               0               0               0     -0.54746195
            0.1          -0.096          -0.092     -0.93146526    0.0012157698    0.0012001118     -0.54795807
            0.1            -0.1          -0.092               0               0               0     -0.54772535
            0.1          -0.092          -0.092     -0.96023513    0.0010864646    0.0010558303     -0.54866001
            0.1          -0.088          -0.092     -0.93543279   0.00015894538    0.0012708527     -0.54967897
            0.1          -0.084          -0.092     -0.89721882   -0.0013436978    0.0017302484     -0.55082296
            0.1           -0.08          -0.092     -0.85366185   -0.0035408475    0.0024617853     -0.55200324
            0.1          -0.076          -0.092     -0.80711426   -0.0067064314    0.0036465081     -0.55309102
            0.1          -0.072          -0.092     -0.75849812    -0.011175342    0.0054689382      -0.5539588
            0.1          -0.068          -0.092     -0.70822868    -0.017331693    0.0080971306     -0.55447379
            0.1          -0.064          -0.092      -0.6565195    -0.025549528     0.011641221     -0.55450793
            0.1           -0.06          -0.092     -0.60359803    -0.036141094     0.016112061     -0.55397237
            0.1          -0.056          -0.092     -0.54969071    -0.049350961     0.021374772     -0.55282619
            0.1          -0.052          -0.092     -0.49500012    -0.065325336     0.027096525     -0.55111219
            0.1          -0.048          -0.092     -0.43977784    -0.083959009     0.032790665       -0.548947
            0.1          -0.044          -0.092     -0.38390703     -0.10464488     0.037944103     -0.54649581
            0.1           -0.04          -0.092     -0.32616067     -0.12585492     0.042242429     -0.54389244
            0.1          -0.036          -0.092     -0.26380367     -0.14460056     0.045465885     -0.54122523
            0.1          -0.032          -0.092     -0.19339127     -0.15650987     0.047084501     -0.53855738
            0.1          -0.028          -0.092     -0.11285452      -0.1575707     0.046459986       -0.535797
            0.1          -0.024          -0.092    -0.023451336       -0.146873     0.043208449     -0.53284207
            0.1           -0.02          -0.092     0.068700791     -0.12811819     0.037785654     -0.52989124
            0.1          -0.016          -0.092      0.15669513     -0.10594322     0.032035417     -0.52716286
            0.1          -0.012          -0.092      0.23804991    -0.081397519     0.027658304     -0.52485258
            0.1          -0.008          -0.092      0.30997313    -0.053750051     0.024891125     -0.52332611
            0.1          -0.004          -0.092      0.36243513    -0.023986241     0.023069631     -0.52312577
            0.1  -1.9825411e-18          -0.092      0.37380506    0.0073212178     0.022052893     -0.52418075
            0.1           0.004          -0.092      0.33548593     0.038760243     0.022152637     -0.52621983
            0.1           0.008          -0.092      0.26687967     0.068029789     0.023347239     -0.52926066
            0.1           0.012          -0.092      0.18676578     0.094343136      0.02589664     -0.53282741
            0.1           0.016          -0.092      0.10124691      0.11776141     0.030130548      -0.5364119
            0.1            0.02          -0.092     0.011658662      0.13874464      0.03543599      -0.5397612
            0.1           0.024          -0.092    -0.077087043      0.15422675     0.040155396     -0.54270324
            0.1           0.028          -0.092      -0.1581856      0.15958571     0.042947413      -0.5451092
            0.1           0.032          -0.092     -0.22887708       0.1534568     0.043393487     -0.54708447
            0.1           0.036          -0.092     -0.28983065      0.13803074       0.0416393     -0.54893371
            0.1            0.04          -0.092     -0.34421698      0.11755192     0.038269773     -0.55078535
            0.1           0.044          -0.092     -0.39571204     0.096026604     0.033848766     -0.55259119
            0.1           0.048          -0.092     -0.44686298     0.075910453      0.02869697     -0.55427478
            0.1           0.052          -0.092     -0.49858888     0.058331779     0.023197205     -0.55569819
            0.1           0.056          -0.092      -0.5508038     0.043649275     0.017881933      -0.5567026
            0.1            0.06          -0.092     -0.60317882     0.031801742     0.013214899     -0.55718074
            0.1           0.064          -0.092     -0.65536804     0.022546248    0.0094662406     -0.55711155
