#       point_x         point_y         point_z             U_x             U_y             U_z               p
           0.35          -0.032          -0.096      -0.2155614    -0.042755364     -0.03933818               0
           0.35          -0.032            -0.1     -0.10483184    -0.019307133    -0.016041636    0.0032300145
           0.35          -0.028          -0.096     -0.21523702    -0.035572621    -0.036295053               0
           0.35          -0.028            -0.1     -0.10681794    -0.015902457    -0.014805283    0.0027137956
           0.35          -0.024          -0.096     -0.21619882    -0.028832362    -0.033407766               0
           0.35          -0.024            -0.1     -0.10921234    -0.012742286    -0.013637907    0.0022564065
           0.35           -0.02          -0.096     -0.21818584    -0.022560421    -0.030760624               0
           0.35           -0.02            -0.1     -0.11186554   -0.0098377799    -0.012573244    0.0018617555
           0.35          -0.016          -0.096     -0.22083105    -0.016749407    -0.028435794               0
           0.35          -0.016            -0.1     -0.11457782    -0.007182951    -0.011643047    0.0015329219
           0.35          -0.012          -0.096     -0.22370409    -0.011360906    -0.026506727               0
           0.35          -0.012            -0.1     -0.11711955   -0.0047566898    -0.010874095    0.0012726969
           0.35          -0.008          -0.096     -0.22637109    -0.006335857    -0.025041226               0
           0.35          -0.008            -0.1     -0.11926185   -0.0025311062    -0.010290495    0.0010828289
           0.35          -0.004          -0.096     -0.22844011   -0.0015728318    -0.024103363               0
           0.35          -0.004            -0.1     -0.12079483  -0.00045360116    -0.009915422   0.00096708482
           0.35               0          -0.096     -0.22958788    0.0030476308    -0.023755724               0
           0.35               0            -0.1     -0.12153223    0.0015415744   -0.0097750722   0.00093074386
           0.35           0.004          -0.096     -0.22969971    0.0076619232    -0.024018167               0
           0.35           0.004            -0.1     -0.12141396    0.0035366441   -0.0098781298   0.00097185199
           0.35           0.008          -0.096     -0.22889385     0.012421258    -0.024847025               0
           0.35           0.008            -0.1     -0.12051882    0.0056196811    -0.010204462    0.0010855428
           0.35           0.012          -0.096     -0.22741399     0.017438336    -0.026185008               0
           0.35           0.012            -0.1     -0.11897988    0.0078463966    -0.010731274    0.0012701065
           0.35           0.016          -0.096     -0.22561296     0.022800914    -0.027977912               0
           0.35           0.016            -0.1     -0.11698466     0.010260258    -0.011439737    0.0015237566
           0.35            0.02          -0.096     -0.22390701     0.028574889    -0.030164195               0
           0.35            0.02            -0.1     -0.11475421     0.012895372    -0.012308296    0.0018442662
           0.35           0.024          -0.096     -0.22271149     0.034799228    -0.032672659               0
           0.35           0.024            -0.1     -0.11250973     0.015773582    -0.013310803    0.0022292782
           0.35           0.028          -0.096     -0.22238954     0.041482209    -0.035422498               0
           0.35           0.028            -0.1     -0.11044854     0.018901863    -0.014416174     0.002675872
           0.35           0.032          -0.096     -0.22320567     0.048596586    -0.038332506               0
           0.35           0.032            -0.1      -0.1087213      0.02226859    -0.015592184    0.0031804997
           0.35           0.036          -0.096     -0.22529389     0.056083883    -0.041333839               0
           0.35           0.036            -0.1     -0.10741719     0.025845434    -0.016811121    0.0037388324
           0.35            0.04          -0.096      -0.2286445      0.06386378    -0.044370725               0
           0.35            0.04            -0.1     -0.10655797     0.029593638     -0.01805136    0.0043456795
           0.35           0.044          -0.096     -0.23310334     0.071834015    -0.047386584               0
           0.35           0.044            -0.1     -0.10609849     0.033466151    -0.019291914    0.0049945382
           0.35           0.048          -0.096     -0.23837177     0.079856346    -0.050319959               0
           0.35           0.048            -0.1     -0.10592765     0.037400279    -0.020509821    0.0056772092
           0.35           0.052          -0.096     -0.24400903     0.087751228    -0.053119162               0
           0.35           0.052            -0.1     -0.10587021     0.041313047    -0.021685821    0.0063840052
           0.35           0.056          -0.096     -0.24944444     0.095303976    -0.055748023               0
           0.35           0.056            -0.1     -0.10569312     0.045103348    -0.022807441    0.0071036565
           0.35            0.06          -0.096     -0.25399277      0.10226821    -0.058185013               0
           0.35            0.06            -0.1     -0.10511279     0.048653978    -0.023869318     0.007823158
           0.35           0.064          -0.096     -0.25686768      0.10837015    -0.060425574               0
           0.35           0.064            -0.1     -0.10380148       0.0518342    -0.024874334    0.0085276066
           0.35           0.068          -0.096     -0.25718854      0.11331612    -0.062482228               0
           0.35           0.068            -0.1      -0.1013907     0.054504025    -0.025834003    0.0091995563
           0.35           0.072          -0.096     -0.25396345      0.11680038    -0.064382778               0
           0.35           0.072            -0.1    -0.097463585     0.056519429    -0.026768187    0.0098179121
           0.35           0.076          -0.096     -0.24601519      0.11850536     -0.06616263               0
           0.35           0.076            -0.1    -0.091519684     0.057734074    -0.027702456     0.010356016
           0.35            0.08          -0.096     -0.23177643       0.1180882    -0.067843449               0
           0.35            0.08            -0.1    -0.082871049     0.057993279    -0.028658706     0.010780383
           0.35           0.084          -0.096     -0.20884406      0.11505245    -0.069380509               0
           0.35           0.084            -0.1    -0.070402077     0.057061171    -0.029623179     0.011047963
           0.35           0.088          -0.096     -0.17292367      0.10852433    -0.070606017               0
           0.35           0.088            -0.1    -0.051986352     0.054431346    -0.030485944     0.011117724
           0.35           0.092          -0.096     -0.11582115     0.094758884     -0.07127966               0
           0.35           0.092            -0.1    -0.023594497     0.047770279    -0.030936961     0.010985445
           0.35           0.096          -0.096    -0.015129911     0.074456492    -0.071384061               0
           0.35           0.096            -0.1     0.024579876     0.037071775    -0.030556266     0.011458539
           0.35             0.1            -0.1     0.036959131     0.020814768    -0.020081967     0.016067996
           0.35             0.1          -0.096     0.025220379     0.031867241    -0.035711137     0.011542245
           0.35          -0.096          -0.092     -0.11514454    -0.072721006    -0.092301572               0
           0.35            -0.1          -0.092    -0.023272863     -0.03159202    -0.046596996     0.010947356
           0.35          -0.092          -0.092     -0.21718758    -0.091206122    -0.091214627               0
           0.35          -0.088          -0.092     -0.26995863     -0.10477389    -0.090653072               0
           0.35          -0.084          -0.092     -0.30047684     -0.11233229    -0.090030399               0
           0.35           -0.08          -0.092     -0.31711179     -0.11650538     -0.08907789               0
           0.35          -0.076          -0.092     -0.32399204     -0.11791668    -0.087793501               0
           0.35          -0.072          -0.092     -0.32358757     -0.11702966    -0.086190459               0
           0.35          -0.068          -0.092     -0.31765401     -0.11419031    -0.084254207               0
           0.35          -0.064          -0.092     -0.30759421     -0.10972547    -0.081962198               0
           0.35           -0.06          -0.092     -0.29462747     -0.10394997     -0.07930062               0
           0.35          -0.056          -0.092     -0.27985177    -0.097165829    -0.076272151               0
           0.35          -0.052          -0.092      -0.2642557    -0.089655344    -0.072898171               0
           0.35          -0.048          -0.092     -0.24870897     -0.08167398    -0.069219151               0
           0.35          -0.044          -0.092     -0.23394754     -0.07344763    -0.065291331               0
           0.35           -0.04          -0.092      -0.2205555    -0.065170465    -0.061192376               0
           0.35          -0.036          -0.092     -0.20895461    -0.056994292    -0.057015196               0
           0.35          -0.032          -0.092     -0.19940652    -0.049028792    -0.052844662               0
           0.35          -0.028          -0.092     -0.19201315    -0.041355809     -0.04876212               0
           0.35          -0.024          -0.092     -0.18671402    -0.034033962    -0.044866024               0
           0.35           -0.02          -0.092      -0.1832981    -0.027093357    -0.041272156               0
           0.35          -0.016          -0.092     -0.18143942    -0.020533524    -0.038097827               0
           0.35          -0.012          -0.092     -0.18074513    -0.014324185    -0.035453737               0
           0.35          -0.008          -0.092     -0.18081341     -0.00840822    -0.033443513               0
           0.35          -0.004          -0.092     -0.18128936   -0.0026975672    -0.032161601               0
           0.35               0          -0.092     -0.18191125    0.0029054594    -0.031688022               0
           0.35           0.004          -0.092     -0.18257213    0.0084973136    -0.032048046               0
           0.35           0.008          -0.092     -0.18334241     0.014189592     -0.03319346               0
           0.35           0.012          -0.092     -0.18443559     0.020086836    -0.035047213               0
           0.35           0.016          -0.092     -0.18617386     0.026270691    -0.037524949               0
           0.35            0.02          -0.092     -0.18893943     0.032799296    -0.040530714               0
           0.35           0.024          -0.092     -0.19311289     0.039702745    -0.043957753               0
           0.35           0.028          -0.092      -0.1990179     0.046980892    -0.047689743               0
           0.35           0.032          -0.092     -0.20687045     0.054601079    -0.051614046               0
           0.35           0.036          -0.092     -0.21674123      0.06250332    -0.055638511               0
           0.35            0.04          -0.092     -0.22854199     0.070605977    -0.059686184               0
           0.35           0.044          -0.092     -0.24202581      0.07879885    -0.063673215               0
           0.35           0.048          -0.092     -0.25678368     0.086928121    -0.067507482               0
           0.35           0.052          -0.092     -0.27224049     0.094797705    -0.071113108               0
           0.35           0.056          -0.092     -0.28766526      0.10218003    -0.074434451               0
           0.35            0.06          -0.092     -0.30218836      0.10881764    -0.077430592               0
           0.35           0.064          -0.092     -0.31481616      0.11442611    -0.080078753               0
           0.35           0.068          -0.092     -0.32444043       0.1187011    -0.082373427               0
           0.35           0.072          -0.092     -0.32982626      0.12132488    -0.084324023               0
           0.35           0.076          -0.092     -0.32954964      0.12196671    -0.085947195               0
           0.35            0.08          -0.092     -0.32182806      0.12027527    -0.087250746               0
           0.35           0.084          -0.092     -0.30415901      0.11577913    -0.088215733               0
           0.35           0.088          -0.092     -0.27237265      0.10784014     -0.08884481               0
           0.35           0.092          -0.092     -0.21801613     0.093780556    -0.089430388               0
           0.35           0.096          -0.092     -0.11369278     0.074760182    -0.090605721               0
           0.35             0.1          -0.092    -0.021848269     0.032487612    -0.045781284     0.011191756
           0.35          -0.096          -0.088     -0.17060384    -0.072074201     -0.10546074               0
           0.35            -0.1          -0.088    -0.050810439    -0.031148962    -0.052915984     0.011118859
           0.35          -0.092          -0.088      -0.2699734    -0.090644572     -0.10478421               0
           0.35          -0.088          -0.088     -0.31613211     -0.10407144     -0.10408201               0
           0.35          -0.084          -0.088     -0.33975815     -0.11178913      -0.1035562               0
           0.35           -0.08          -0.088        -0.34949     -0.11633327     -0.10284028               0
           0.35          -0.076          -0.088     -0.34921428     -0.11822637     -0.10177447               0
           0.35          -0.072          -0.088     -0.34127141     -0.11786215     -0.10029425               0
           0.35          -0.068          -0.088     -0.32744545     -0.11554198    -0.098358836               0
           0.35          -0.064          -0.088     -0.30925624     -0.11156659    -0.095941196               0
           0.35           -0.06          -0.088      -0.2880713     -0.10623504    -0.093031754               0
           0.35          -0.056          -0.088     -0.26513726    -0.099838612    -0.089641249               0
           0.35          -0.052          -0.088     -0.24157745    -0.092651898    -0.085800935               0
           0.35          -0.048          -0.088     -0.21837717    -0.084923429    -0.081563589               0
           0.35          -0.044          -0.088     -0.19636807    -0.076874418    -0.076994564               0
           0.35           -0.04          -0.088     -0.17620421    -0.068701181    -0.072188021               0
           0.35          -0.036          -0.088     -0.15835652     -0.06055655    -0.067265062               0
           0.35          -0.032          -0.088     -0.14313261    -0.052544427    -0.062333269               0
           0.35          -0.028          -0.088     -0.13068046    -0.044740151    -0.057487234               0
           0.35          -0.024          -0.088     -0.12097428    -0.037198874    -0.052840092               0
           0.35           -0.02          -0.088     -0.11381493    -0.029950023    -0.048530933               0
           0.35          -0.016          -0.088     -0.10887805    -0.022995932    -0.044706738               0
           0.35          -0.012          -0.088     -0.10577563    -0.016314517    -0.041511989               0
           0.35          -0.008          -0.088     -0.10411159   -0.0098600052    -0.039081052               0
           0.35          -0.004          -0.088     -0.10354015   -0.0035634677    -0.037531292               0
           0.35               0          -0.088     -0.10381458    0.0026521951    -0.036955513               0
           0.35           0.004          -0.088     -0.10483012    0.0088586351    -0.037384709               0
           0.35           0.008          -0.088     -0.10664567     0.015138684    -0.038769046               0
           0.35           0.012          -0.088     -0.10946579     0.021576588    -0.041017096               0
           0.35           0.016          -0.088     -0.11360504     0.028238404    -0.044019473               0
           0.35            0.02          -0.088     -0.11943999     0.035170546    -0.047649542               0
           0.35           0.024          -0.088     -0.12734875      0.04239551    -0.051768639               0
           0.35           0.028          -0.088     -0.13765389     0.049909514    -0.056229557               0
           0.35           0.032          -0.088     -0.15055903     0.057678969    -0.060895619               0
           0.35           0.036          -0.088     -0.16610105     0.065647047    -0.065662319               0
           0.35            0.04          -0.088     -0.18414672     0.073739201    -0.070440254               0
           0.35           0.044          -0.088     -0.20440472     0.081850721    -0.075121673               0
           0.35           0.048          -0.088     -0.22641781     0.089825654    -0.079585476               0
           0.35           0.052          -0.088      -0.2495407     0.097465267    -0.083739759               0
           0.35           0.056          -0.088     -0.27294631      0.10454629     -0.08751949               0
           0.35            0.06          -0.088     -0.29564902      0.11081761    -0.090871235               0
           0.35           0.064          -0.088     -0.31651965      0.11600205    -0.093762174               0
           0.35           0.068          -0.088     -0.33430056      0.11980588    -0.096178247               0
           0.35           0.072          -0.088     -0.34760831      0.12192745    -0.098123936               0
           0.35           0.076          -0.088     -0.35490252      0.12206346    -0.099619656               0
           0.35            0.08          -0.088     -0.35437406      0.11990984     -0.10069888               0
           0.35           0.084          -0.088     -0.34365147      0.11506866     -0.10142005               0
           0.35           0.088          -0.088     -0.31879887      0.10700673     -0.10194186               0
           0.35           0.092          -0.088      -0.2710457     0.093143078     -0.10264099               0
           0.35           0.096          -0.088     -0.16924354     0.074087541     -0.10332079               0
           0.35             0.1          -0.088    -0.049369041     0.032039774    -0.051845654     0.011395557
           0.35          -0.096          -0.084     -0.20519139    -0.070862662      -0.1115574               0
           0.35            -0.1          -0.084    -0.068534525      -0.0302942    -0.055315219      0.01107839
           0.35          -0.092          -0.084      -0.3005063    -0.090021545     -0.11234468               0
           0.35          -0.088          -0.084     -0.33977161     -0.10354485      -0.1118022               0
           0.35          -0.084          -0.084     -0.35604686     -0.11128751     -0.11130192               0
           0.35           -0.08          -0.084     -0.35831794     -0.11591873     -0.11065976               0
           0.35          -0.076          -0.084     -0.35042065     -0.11798533     -0.10969018               0
           0.35          -0.072          -0.084     -0.33464499     -0.11786662     -0.10828304               0
           0.35          -0.068          -0.084     -0.31281481     -0.11583914     -0.10636901               0
           0.35          -0.064          -0.084     -0.28655554     -0.11218224     -0.10390665               0
           0.35           -0.06          -0.084     -0.25736562     -0.10717882     -0.10088038               0
           0.35          -0.056          -0.084     -0.22661974     -0.10110716    -0.097300217               0
           0.35          -0.052          -0.084     -0.19555252    -0.094231046    -0.093198627               0
           0.35          -0.048          -0.084     -0.16524215    -0.086786228     -0.08863515               0
           0.35          -0.044          -0.084     -0.13659822    -0.078978189    -0.083667743               0
           0.35           -0.04          -0.084     -0.11031513    -0.070999514    -0.078390799               0
           0.35          -0.036          -0.084    -0.086876063      -0.0630008    -0.072950477               0
           0.35          -0.032          -0.084    -0.066613563    -0.055073451    -0.067482952               0
           0.35          -0.028          -0.084    -0.049718856    -0.047278934    -0.062100957               0
           0.35          -0.024          -0.084    -0.036219146    -0.039661938    -0.056926779               0
           0.35           -0.02          -0.084    -0.025907053    -0.032246368    -0.052109939               0
           0.35          -0.016          -0.084    -0.018413143    -0.025034382    -0.047814876               0
           0.35          -0.012          -0.084    -0.013334326    -0.018011041     -0.04421604               0
           0.35          -0.008          -0.084    -0.010264705    -0.011142057    -0.041473726               0
           0.35          -0.004          -0.084   -0.0088531515   -0.0043777801    -0.039723724               0
           0.35               0          -0.084   -0.0088530465    0.0023359941    -0.039069352               0
           0.35           0.004          -0.084    -0.010158184    0.0090431723    -0.039547064               0
           0.35           0.008          -0.084    -0.012824695     0.015796741    -0.041105736               0
           0.35           0.012          -0.084    -0.017058729     0.022657465    -0.043642344               0
           0.35           0.016          -0.084    -0.023180618     0.029673223    -0.047027184               0
           0.35            0.02          -0.084    -0.031577358     0.036878364     -0.05110758               0
           0.35           0.024          -0.084    -0.042649764      0.04428892    -0.055720483               0
           0.35           0.028          -0.084    -0.056759416     0.051899701    -0.060696111               0
           0.35           0.032          -0.084       -0.074112     0.059681076    -0.065882591               0
           0.35           0.036          -0.084     -0.09469808     0.067587455    -0.071171229               0
           0.35            0.04          -0.084     -0.11834231     0.075558915    -0.076455135               0
           0.35           0.044          -0.084      -0.1447297       0.0835025    -0.081596796               0
           0.35           0.048          -0.084     -0.17339221     0.091263095    -0.086449501               0
           0.35           0.052          -0.084     -0.20364348     0.098645785    -0.090922131               0
           0.35           0.056          -0.084     -0.23457724      0.10544258    -0.094956159               0
           0.35            0.06          -0.084      -0.2651151       0.1114145      -0.0984914               0
           0.35           0.064          -0.084     -0.29401541       0.1162949     -0.10149395               0
           0.35           0.068          -0.084     -0.31989166      0.11980296     -0.10395027               0
           0.35           0.072          -0.084     -0.34122927      0.12165324     -0.10587052               0
           0.35           0.076          -0.084     -0.35638248      0.12156427     -0.10728932               0
           0.35            0.08          -0.084     -0.36350246      0.11925777     -0.10826844               0
           0.35           0.084          -0.084     -0.36026586      0.11435117      -0.1089112               0
           0.35           0.088          -0.084      -0.3427755      0.10628749       -0.109399               0
           0.35           0.092          -0.084     -0.30187675     0.092356035     -0.10991556               0
           0.35           0.096          -0.084     -0.20396713     0.072737192     -0.10909038               0
           0.35             0.1          -0.084    -0.067099518     0.031119809    -0.054069031     0.011378966
           0.35          -0.096           -0.08      -0.2270501    -0.069344735      -0.1142481               0
           0.35            -0.1           -0.08     -0.08045197    -0.029340589    -0.056069974     0.010833279
           0.35          -0.092           -0.08     -0.31715598    -0.089068286     -0.11651996               0
           0.35          -0.088           -0.08     -0.34951637     -0.10282767     -0.11634897               0
           0.35          -0.084           -0.08      -0.3583302     -0.11064343     -0.11593634               0
           0.35           -0.08           -0.08     -0.35281094     -0.11530362     -0.11532379               0
           0.35          -0.076           -0.08     -0.33685434     -0.11741929     -0.11437756               0
           0.35          -0.072           -0.08     -0.31280716     -0.11739866     -0.11298642               0
           0.35          -0.068           -0.08     -0.28259531     -0.11552347     -0.11106985               0
           0.35          -0.064           -0.08     -0.24797812     -0.11206913     -0.10857488               0
           0.35           -0.06           -0.08      -0.2105922     -0.10731188     -0.10547647               0
           0.35          -0.056           -0.08     -0.17193316     -0.10152113     -0.10177847               0
           0.35          -0.052           -0.08     -0.13332799    -0.094949888     -0.09750285               0
           0.35          -0.048           -0.08    -0.095934976    -0.087821968     -0.09271473               0
           0.35          -0.044           -0.08    -0.060748816    -0.080304376    -0.087456229               0
           0.35           -0.04           -0.08    -0.028486545    -0.072570481    -0.081826926               0
           0.35          -0.036           -0.08     0.000395185    -0.064779601    -0.076009712               0
           0.35          -0.032           -0.08     0.025563011    -0.057026497    -0.070188139               0
           0.35          -0.028           -0.08     0.046815439    -0.049363452    -0.064500718               0
           0.35          -0.024           -0.08     0.064118956    -0.041794737    -0.059003755               0
           0.35           -0.02           -0.08     0.077669722    -0.034317582    -0.053818726               0
           0.35          -0.016           -0.08     0.087821927    -0.026935959    -0.049158684               0
           0.35          -0.012           -0.08     0.094968979     -0.01964298    -0.045242175               0
           0.35          -0.008           -0.08     0.099513195    -0.012415395    -0.042253063               0
           0.35          -0.004           -0.08       0.1018049    -0.005225382    -0.040342727               0
           0.35               0           -0.08      0.10209061    0.0019534771    -0.039623946               0
           0.35           0.004           -0.08      0.10047793    0.0091299627    -0.040138702               0
           0.35           0.008           -0.08     0.096911645     0.016320213    -0.041834343               0
           0.35           0.012           -0.08     0.091185033     0.023555961    -0.044597873               0
           0.35           0.016           -0.08     0.082978595     0.030863131    -0.048282517               0
           0.35            0.02           -0.08     0.071909092     0.038263204     -0.05271053               0
           0.35           0.024           -0.08     0.057586393     0.045760962    -0.057674407               0
           0.35           0.028           -0.08     0.039664103     0.053348057    -0.062955529               0
           0.35           0.032           -0.08     0.017945502     0.061025127    -0.068436182               0
           0.35           0.036           -0.08   -0.0075553363     0.068787009    -0.074072439               0
           0.35            0.04           -0.08     -0.03665867     0.076581917    -0.079730339               0
           0.35           0.044           -0.08    -0.069042849     0.084310627    -0.085220705               0
           0.35           0.048           -0.08     -0.10426777      0.09180952    -0.090356834               0
           0.35           0.052           -0.08     -0.14162683     0.098905998    -0.095047373               0
           0.35           0.056           -0.08     -0.18012368      0.10542822    -0.099248101               0
           0.35            0.06           -0.08     -0.21860288      0.11114869      -0.1028948               0
           0.35           0.064           -0.08     -0.25572731      0.11581144     -0.10596443               0
           0.35           0.068           -0.08     -0.28998822      0.11914433     -0.10844945               0
           0.35           0.072           -0.08     -0.31973258      0.12086829     -0.11036894               0
           0.35           0.076           -0.08     -0.34318073      0.12070577     -0.11176894               0
           0.35            0.08           -0.08     -0.35838134      0.11837352     -0.11272226               0
           0.35           0.084           -0.08     -0.36295155      0.11346045     -0.11333258               0
           0.35           0.088           -0.08     -0.35292519      0.10534622      -0.1137275               0
           0.35           0.092           -0.08      -0.3188984     0.091206095        -0.11386               0
           0.35           0.096           -0.08     -0.22609556     0.071050421     -0.11153098               0
           0.35             0.1           -0.08    -0.079115338     0.030087614    -0.054693417     0.011144054
           0.35          -0.096          -0.076     -0.24042244    -0.067686115     -0.11437616               0
           0.35            -0.1          -0.076    -0.088656872    -0.028395654    -0.055665301     0.010426765
           0.35          -0.092          -0.076     -0.32405141     -0.08778271     -0.11793365               0
           0.35          -0.088          -0.076     -0.34925372      -0.1017601      -0.1182449               0
           0.35          -0.084          -0.076     -0.35044498      -0.1096714     -0.11800631               0
           0.35           -0.08          -0.076     -0.33686603     -0.11435425     -0.11744346               0
           0.35          -0.076          -0.076     -0.31249225     -0.11647673     -0.11650472               0
           0.35          -0.072          -0.076     -0.27979537     -0.11649007     -0.11510997               0
           0.35          -0.068          -0.076     -0.24085739     -0.11469975     -0.11318645               0
           0.35          -0.064          -0.076     -0.19760175     -0.11139179     -0.11067464               0
           0.35           -0.06          -0.076     -0.15181512     -0.10684414     -0.10753379               0
           0.35          -0.056          -0.076     -0.10511268     -0.10132096     -0.10375472               0
           0.35          -0.052          -0.076    -0.058877855    -0.095050348    -0.099352284               0
           0.35          -0.048          -0.076    -0.014260266    -0.088296014    -0.094501653               0
           0.35          -0.044          -0.076     0.027788079    -0.081165749    -0.089181752               0
           0.35           -0.04          -0.076     0.066543744    -0.073725414    -0.083361065               0
           0.35          -0.036          -0.076      0.10144298    -0.066164241    -0.077289973               0
           0.35          -0.032          -0.076      0.13206649    -0.058606805    -0.071184035               0
           0.35          -0.028          -0.076      0.15823317     -0.05111277       -0.065197               0
           0.35          -0.024          -0.076      0.17997546    -0.043661304    -0.059385799               0
           0.35           -0.02          -0.076      0.19745044    -0.036216826    -0.053886161               0
           0.35          -0.016          -0.076      0.21090964    -0.028760507    -0.048939465               0
           0.35          -0.012          -0.076      0.22069059    -0.021273018    -0.044780836               0
           0.35          -0.008          -0.076      0.22714967     -0.01373605    -0.041606284               0
           0.35          -0.004          -0.076       0.2306006   -0.0061462864    -0.039575589               0
           0.35               0          -0.076      0.23126673    0.0014871341    -0.038808051               0
           0.35           0.004          -0.076       0.2292492     0.009124592    -0.039350819               0
           0.35           0.008          -0.076       0.2245015     0.016732051    -0.041150112               0
           0.35           0.012          -0.076      0.21683858     0.024303762    -0.044085699               0
           0.35           0.016          -0.076      0.20597617     0.031839753    -0.048000447               0
           0.35            0.02          -0.076      0.19157719     0.039353793     -0.05270228               0
           0.35           0.024          -0.076      0.17331502     0.046858725    -0.057961012               0
           0.35           0.028          -0.076      0.15094094     0.054368421    -0.063536194               0
           0.35           0.032          -0.076      0.12428841     0.061918192    -0.069303335               0
           0.35           0.036          -0.076     0.093309336      0.06952581    -0.075213566               0
           0.35            0.04          -0.076     0.058166223     0.077128094     -0.08111609               0
           0.35           0.044          -0.076     0.019272104     0.084593778    -0.086788078               0
           0.35           0.048          -0.076     -0.02283371     0.091739335    -0.091986972               0
           0.35           0.052          -0.076    -0.067439048     0.098499071    -0.096744558               0
           0.35           0.056          -0.076     -0.11359361      0.10475319     -0.10106715               0
           0.35            0.06          -0.076     -0.16015355      0.11023804      -0.1047884               0
           0.35           0.064          -0.076     -0.20571315      0.11472321     -0.10789513               0
           0.35           0.068          -0.076     -0.24864272      0.11794152     -0.11039411               0
           0.35           0.072          -0.076     -0.28713942      0.11961121     -0.11231876               0
           0.35           0.076          -0.076     -0.31925981      0.11944363     -0.11372125               0
           0.35            0.08          -0.076     -0.34289635      0.11713195      -0.1146666               0
           0.35           0.084          -0.076     -0.35553977       0.1122225     -0.11522714               0
           0.35           0.088          -0.076     -0.35313926      0.10403925     -0.11544774               0
           0.35           0.092          -0.076     -0.32625281     0.089712427     -0.11509674               0
           0.35           0.096          -0.076     -0.23987212     0.069216208     -0.11148504               0
           0.35             0.1          -0.076    -0.087503202     0.029062141    -0.054203581     0.010737888
           0.35          -0.096          -0.072      -0.2476717    -0.065926406     -0.11242079               0
           0.35            -0.1          -0.072    -0.094242433    -0.027470819    -0.054325181    0.0099027098
           0.35          -0.092          -0.072     -0.32366255    -0.086178124     -0.11704942               0
           0.35          -0.088          -0.072     -0.34132413     -0.10027771     -0.11788387               0
           0.35          -0.084          -0.072     -0.33468136     -0.10826137     -0.11789131               0
           0.35           -0.08          -0.072     -0.31283022     -0.11295951     -0.11742716               0
           0.35          -0.076          -0.072     -0.27980642     -0.11507771     -0.11652305               0
           0.35          -0.072          -0.072     -0.23823674     -0.11510724     -0.11514512               0
           0.35          -0.068          -0.072     -0.19038968     -0.11338307     -0.11323937               0
           0.35          -0.064          -0.072     -0.13837464     -0.11020675      -0.1107363               0
           0.35           -0.06          -0.072    -0.084148678      -0.1058529     -0.10757583               0
           0.35          -0.056          -0.072    -0.029275607     -0.10062289     -0.10382087               0
