#       point_x         point_y         point_z             U_x             U_y             U_z               p
           0.13               0          -0.096     -0.11621677     0.011777153     0.026006547     -0.46965736
           0.13               0            -0.1               0               0               0     -0.47001513
           0.13           0.004          -0.096     -0.12693967     0.033114794     0.024301733     -0.47148584
           0.13           0.004            -0.1               0               0               0     -0.47189392
           0.13           0.008          -0.096     -0.14333035     0.045495523     0.021855356     -0.47471354
           0.13           0.008            -0.1               0               0               0     -0.47511549
           0.13           0.012          -0.096     -0.16203113     0.050462768     0.019354184     -0.47849988
           0.13           0.012            -0.1               0               0               0     -0.47882615
           0.13           0.016          -0.096     -0.18217336     0.050013252     0.016742607     -0.48218074
           0.13           0.016            -0.1               0               0               0     -0.48243457
           0.13            0.02          -0.096     -0.20433575     0.046649646     0.014013641     -0.48554007
           0.13            0.02            -0.1               0               0               0       -0.485753
           0.13           0.024          -0.096     -0.22962816     0.042092967     0.011326966     -0.48850749
           0.13           0.024            -0.1               0               0               0     -0.48869382
           0.13           0.028          -0.096     -0.25887796     0.037393498    0.0088600927     -0.49105817
           0.13           0.028            -0.1               0               0               0     -0.49121485
           0.13           0.032          -0.096     -0.29239929     0.033155854    0.0066813316     -0.49320574
           0.13           0.032            -0.1               0               0               0     -0.49331957
           0.13           0.036          -0.096     -0.32993897     0.029650126    0.0045058732     -0.49500952
           0.13           0.036            -0.1               0               0               0     -0.49504157
           0.13            0.04          -0.096     -0.37085061     0.026923955    0.0024461282     -0.49653678
           0.13            0.04            -0.1               0               0               0     -0.49645933
           0.13           0.044          -0.096     -0.41442277      0.02488376   0.00071485712     -0.49780456
           0.13           0.044            -0.1               0               0               0     -0.49763047
           0.13           0.048          -0.096     -0.45992413     0.023375297  -0.00074427371     -0.49880338
           0.13           0.048            -0.1               0               0               0     -0.49855352
           0.13           0.052          -0.096      -0.5069387     0.022313934   -0.0015067772     -0.49953348
           0.13           0.052            -0.1               0               0               0     -0.49923319
           0.13           0.056          -0.096     -0.55507477     0.021494281   -0.0018326836     -0.50000684
           0.13           0.056            -0.1               0               0               0     -0.49968516
           0.13            0.06          -0.096     -0.60374574     0.020677441   -0.0019206217     -0.50024407
           0.13            0.06            -0.1               0               0               0     -0.49992814
           0.13           0.064          -0.096     -0.65258859     0.019723592    -0.001564281     -0.50026717
           0.13           0.064            -0.1               0               0               0     -0.49998453
           0.13           0.068          -0.096     -0.70092238     0.018480958   -0.0010839025     -0.50011718
           0.13           0.068            -0.1               0               0               0     -0.49987734
           0.13           0.072          -0.096     -0.74848856     0.016838435  -0.00069793673     -0.49984396
           0.13           0.072            -0.1               0               0               0     -0.49963899
           0.13           0.076          -0.096     -0.79465778     0.014713453   -0.0003479662     -0.49948295
           0.13           0.076            -0.1               0               0               0     -0.49930799
           0.13            0.08          -0.096     -0.83791537     0.012123827   4.7236084e-05     -0.49906344
           0.13            0.08            -0.1               0               0               0     -0.49891432
           0.13           0.084          -0.096     -0.87688171    0.0091291624   0.00034011341     -0.49862988
           0.13           0.084            -0.1               0               0               0     -0.49849589
           0.13           0.088          -0.096     -0.90786171     0.005930923   0.00022454607     -0.49821129
           0.13           0.088            -0.1               0               0               0     -0.49807793
           0.13           0.092          -0.096     -0.91857876    0.0027479604  -0.00028804519     -0.49785237
           0.13           0.092            -0.1               0               0               0     -0.49771951
           0.13           0.096          -0.096        -0.85864   0.00035936718  -0.00088899283     -0.49755723
           0.13           0.096            -0.1               0               0               0     -0.49745927
           0.13             0.1            -0.1               0               0               0     -0.49734816
           0.13             0.1          -0.096               0               0               0     -0.49741497
           0.13          -0.096          -0.092     -0.91463709  -0.00094770991   -0.0026442817     -0.49694872
           0.13            -0.1          -0.092               0               0               0     -0.49678218
           0.13          -0.092          -0.092     -0.93865037   -0.0026996565   -0.0027017311     -0.49726811
           0.13          -0.088          -0.092     -0.91262089   -0.0047704453   -0.0025538969     -0.49760116
           0.13          -0.084          -0.092     -0.87383503    -0.006784414   -0.0024851221     -0.49795285
           0.13           -0.08          -0.092     -0.82950627   -0.0087455306   -0.0025136716     -0.49828965
           0.13          -0.076          -0.092     -0.78193387    -0.010633167    -0.002606718     -0.49860029
           0.13          -0.072          -0.092      -0.7321406    -0.012516823   -0.0026807793     -0.49885101
           0.13          -0.068          -0.092     -0.68073471    -0.014495084    -0.002645384     -0.49899187
           0.13          -0.064          -0.092     -0.62822874    -0.016672194    -0.002379147      -0.4989582
           0.13           -0.06          -0.092     -0.57502271    -0.019149609   -0.0017694507     -0.49871054
           0.13          -0.056          -0.092     -0.52146921    -0.022039293  -0.00073139327      -0.4982207
           0.13          -0.052          -0.092     -0.46799986    -0.025426083   0.00083808491     -0.49745295
           0.13          -0.048          -0.092     -0.41507532    -0.029368104    0.0029974602     -0.49638063
           0.13          -0.044          -0.092     -0.36323141    -0.033867965    0.0057435832     -0.49498966
           0.13           -0.04          -0.092     -0.31318991    -0.038829078     0.009034166     -0.49329191
           0.13          -0.036          -0.092     -0.26571984    -0.044111469     0.012779574     -0.49132258
           0.13          -0.032          -0.092     -0.22160019    -0.049500808      0.01689988     -0.48911084
           0.13          -0.028          -0.092     -0.18138618    -0.054671438     0.021379245      -0.4866415
           0.13          -0.024          -0.092     -0.14526961    -0.059076346     0.026217461     -0.48390374
           0.13           -0.02          -0.092     -0.11310039    -0.061749117     0.031374627     -0.48092033
           0.13          -0.016          -0.092    -0.084188197    -0.061205204     0.036855539     -0.47774297
           0.13          -0.012          -0.092     -0.05749655    -0.055304925     0.042679745     -0.47452393
           0.13          -0.008          -0.092     -0.03289796    -0.041578404     0.048524388     -0.47163643
           0.13          -0.004          -0.092    -0.011940216    -0.017443774      0.05352843     -0.46965335
           0.13   3.6346587e-19          -0.092    -0.006955012     0.014492017     0.054870394     -0.46936598
           0.13           0.004          -0.092    -0.021374963     0.043153688     0.051677369     -0.47091536
           0.13           0.008          -0.092    -0.043473796      0.06205249     0.046326476     -0.47376888
           0.13           0.012          -0.092    -0.068085203     0.071995203     0.040295697     -0.47727601
           0.13           0.016          -0.092    -0.093881058      0.07465188     0.034354643     -0.48080983
           0.13            0.02          -0.092     -0.12145904     0.072565515     0.028765076     -0.48413202
           0.13           0.024          -0.092      -0.1520861     0.067661488     0.023547048     -0.48716309
           0.13           0.028          -0.092     -0.18656184     0.061374856     0.018730545     -0.48988305
           0.13           0.032          -0.092     -0.22511571     0.054664199     0.014317217     -0.49228415
           0.13           0.036          -0.092     -0.26756718     0.048103129     0.010297291     -0.49439106
           0.13            0.04          -0.092     -0.31343325     0.042007986    0.0066855573     -0.49622328
           0.13           0.044          -0.092     -0.36206873      0.03655448    0.0035610433     -0.49776098
           0.13           0.048          -0.092     -0.41279524     0.031819391    0.0010303938     -0.49898497
           0.13           0.052          -0.092     -0.46498107     0.027852415  -0.00085188142     -0.49988708
           0.13           0.056          -0.092     -0.51815788     0.024594708   -0.0020726155     -0.50047277
           0.13            0.06          -0.092     -0.57190638      0.02190837   -0.0026648506     -0.50076243
           0.13           0.064          -0.092      -0.6257803     0.019664739   -0.0027299404     -0.50078552
           0.13           0.068          -0.092       -0.679278     0.017704603    -0.002424504     -0.50060379
           0.13           0.072          -0.092     -0.73191288     0.015825412   -0.0019170366     -0.50028634
           0.13           0.076          -0.092     -0.78312838     0.013843397   -0.0013454961     -0.49987754
           0.13            0.08          -0.092      -0.8321033     0.011678491  -0.00084613212     -0.49941724
           0.13           0.084          -0.092     -0.87765956    0.0092934046  -0.00058577567     -0.49895705
           0.13           0.088          -0.092     -0.91737783    0.0067213237  -0.00073469196     -0.49851955
           0.13           0.092          -0.092     -0.94387428    0.0039415695   -0.0013935799     -0.49813203
           0.13           0.096          -0.092       -0.919833    0.0015780489   -0.0025090282     -0.49775696
           0.13             0.1          -0.092               0               0               0     -0.49755419
           0.13          -0.096          -0.088     -0.90443928  -0.00084926192    -0.004972351     -0.49723492
           0.13            -0.1          -0.088               0               0               0     -0.49704858
           0.13          -0.092          -0.088     -0.91263386   -0.0025395131   -0.0047852068     -0.49760703
           0.13          -0.088          -0.088     -0.88085291   -0.0044621131   -0.0044909311     -0.49800349
           0.13          -0.084          -0.088     -0.83960804   -0.0063820371   -0.0043335639     -0.49840719
           0.13           -0.08          -0.088     -0.79368917   -0.0083456751   -0.0042882174     -0.49878178
           0.13          -0.076          -0.088     -0.74464723    -0.010400704   -0.0042696055     -0.49911633
           0.13          -0.072          -0.088     -0.69328768    -0.012669189   -0.0041472852     -0.49937011
           0.13          -0.068          -0.088     -0.64015656     -0.01529759   -0.0037720512     -0.49948836
           0.13          -0.064          -0.088     -0.58568317    -0.018438412   -0.0029883424     -0.49940523
           0.13           -0.06          -0.088     -0.53021023    -0.022229391     -0.00166886     -0.49906594
           0.13          -0.056          -0.088     -0.47406663     -0.02678104   0.00028328028     -0.49842779
           0.13          -0.052          -0.088     -0.41763329    -0.032147201    0.0029398679     -0.49745258
           0.13          -0.048          -0.088     -0.36135243    -0.038307979    0.0063106926     -0.49611645
           0.13          -0.044          -0.088     -0.30576522    -0.045155249     0.010337074       -0.494417
           0.13           -0.04          -0.088     -0.25152232    -0.052475255      0.01491408     -0.49237777
           0.13          -0.036          -0.088      -0.1993202    -0.059941659     0.019920573     -0.49003837
           0.13          -0.032          -0.088     -0.14985426    -0.067071036     0.025263161     -0.48743926
           0.13          -0.028          -0.088     -0.10367382    -0.073180199     0.030930143     -0.48463036
           0.13          -0.024          -0.088    -0.061075086     -0.07736474     0.036989108     -0.48169959
           0.13           -0.02          -0.088    -0.022053719    -0.078380371     0.043498089     -0.47874663
           0.13          -0.016          -0.088     0.013720005    -0.074605638     0.050473393     -0.47586578
           0.13          -0.012          -0.088     0.046621012    -0.064221105      0.05771855     -0.47322062
           0.13          -0.008          -0.088     0.075805644    -0.045700092     0.064472452     -0.47110472
           0.13          -0.004          -0.088     0.097889774    -0.018219743     0.069467658     -0.46983638
           0.13   3.6346587e-19          -0.088      0.10291196     0.015145739     0.070660186     -0.46974287
           0.13           0.004          -0.088     0.088496543     0.045961721     0.067522631      -0.4708477
           0.13           0.008          -0.088     0.063645559     0.068816364     0.061569889     -0.47296215
           0.13           0.012          -0.088     0.033967414     0.083155925     0.054266093     -0.47574959
           0.13           0.016          -0.088     0.001781192     0.089662023     0.046849011     -0.47877899
           0.13            0.02          -0.088    -0.032762738     0.090121341     0.039880632     -0.48186786
           0.13           0.024          -0.088    -0.070319345     0.086287783     0.033448093     -0.48492333
           0.13           0.028          -0.088     -0.11130131     0.079751406     0.027492835      -0.4878792
           0.13           0.032          -0.088     -0.15578037      0.07170889     0.021910141     -0.49065207
           0.13           0.036          -0.088     -0.20350937     0.063084688     0.016648217      -0.4931701
           0.13            0.04          -0.088     -0.25403005      0.05454581     0.011738952     -0.49538968
           0.13           0.044          -0.088     -0.30677128     0.046537271    0.0072988859     -0.49727794
           0.13           0.048          -0.088     -0.36113725      0.03933357    0.0034830482     -0.49880482
           0.13           0.052          -0.088     -0.41656106      0.03308852   0.00042291151     -0.49995464
           0.13           0.056          -0.088     -0.47256558     0.027842451   -0.0018059442     -0.50072913
           0.13            0.06          -0.088     -0.52874435     0.023546969   -0.0032056209     -0.50114755
           0.13           0.064          -0.088     -0.58471303     0.020091548   -0.0038552777     -0.50125031
           0.13           0.068          -0.088     -0.64006056     0.017305934   -0.0039076525     -0.50110352
           0.13           0.072          -0.088     -0.69432189     0.014977035   -0.0035589562     -0.50078164
           0.13           0.076          -0.088     -0.74696397     0.012893169   -0.0030075068     -0.50034891
           0.13            0.08          -0.088      -0.7973035     0.010888684   -0.0024579467     -0.49986225
           0.13           0.084          -0.088     -0.84438003    0.0088310167   -0.0021236272     -0.49937364
           0.13           0.088          -0.088     -0.88651687    0.0066597412   -0.0022026649     -0.49889257
           0.13           0.092          -0.088      -0.9187829    0.0042488357   -0.0028517623     -0.49844634
           0.13           0.096          -0.088     -0.91051835    0.0021265943    -0.004082102     -0.49799005
           0.13             0.1          -0.088               0               0               0     -0.49773733
           0.13          -0.096          -0.084     -0.87452897  -0.00088667521   -0.0072258487     -0.49754551
           0.13            -0.1          -0.084               0               0               0     -0.49734632
           0.13          -0.092          -0.084      -0.8738362   -0.0024582736   -0.0068159864     -0.49795763
           0.13          -0.088          -0.084     -0.83960315   -0.0042939251   -0.0064270933     -0.49840892
           0.13          -0.084          -0.084      -0.7974581   -0.0061751674   -0.0062280871     -0.49886219
           0.13           -0.08          -0.084     -0.75100838   -0.0081853062   -0.0061274416     -0.49927232
           0.13          -0.076          -0.084     -0.70142573    -0.010423973   -0.0059764037     -0.49962485
           0.13          -0.072          -0.084     -0.64938361    -0.013060675   -0.0055912003     -0.49987565
           0.13          -0.068          -0.084     -0.59535912    -0.016285719   -0.0047800329     -0.49996621
           0.13          -0.064          -0.084     -0.53971558    -0.020285853   -0.0033658845     -0.49982672
           0.13           -0.06          -0.084     -0.48273984    -0.025212885   -0.0012153635     -0.49939135
           0.13          -0.056          -0.084     -0.42469997    -0.031159936    0.0017492432     -0.49860812
           0.13          -0.052          -0.084     -0.36590798    -0.038136263    0.0055424081     -0.49743805
           0.13          -0.048          -0.084     -0.30674978       -0.046045     0.010098784      -0.4958594
           0.13          -0.044          -0.084     -0.24770061    -0.054663431     0.015274992     -0.49387568
           0.13           -0.04          -0.084     -0.18933463    -0.063621291       0.0208737     -0.49152128
           0.13          -0.036          -0.084     -0.13230251    -0.072376156     0.026683554     -0.48885717
           0.13          -0.032          -0.084    -0.077287483    -0.080181255      0.03252725     -0.48596851
           0.13          -0.028          -0.084    -0.024941622    -0.086063357     0.038293117     -0.48296887
           0.13          -0.024          -0.084     0.024170845    -0.088851465     0.043944915     -0.48001247
           0.13           -0.02          -0.084      0.06956111    -0.087213318     0.049499786     -0.47726228
           0.13          -0.016          -0.084      0.11073647    -0.079814278     0.055000384     -0.47483328
           0.13          -0.012          -0.084      0.14701766    -0.065677307     0.060317092     -0.47283354
           0.13          -0.008          -0.084      0.17691453     -0.04460077     0.064966436     -0.47144018
           0.13          -0.004          -0.084       0.1971834    -0.017173324      0.06814781     -0.47077924
           0.13   3.6346587e-19          -0.084       0.2015732     0.013906505     0.068756335      -0.4708488
           0.13           0.004          -0.084      0.18874038     0.043292328     0.066489965     -0.47159796
           0.13           0.008          -0.084      0.16434261     0.067232009     0.062131084     -0.47308603
           0.13           0.012          -0.084      0.13282259     0.084477005     0.056679543     -0.47520384
           0.13           0.016          -0.084     0.096418153     0.094630503     0.050971797     -0.47768546
           0.13            0.02          -0.084     0.055985622     0.098340208     0.045352909     -0.48042702
           0.13           0.024          -0.084     0.011856705     0.096780603     0.039809275     -0.48335772
           0.13           0.028          -0.084    -0.035643958     0.091336124     0.034206432     -0.48637988
           0.13           0.032          -0.084    -0.086180336     0.083302743     0.028467459     -0.48935496
           0.13           0.036          -0.084      -0.1392954     0.073847506     0.022631283     -0.49215501
           0.13            0.04          -0.084     -0.19446228     0.063921345     0.016844529     -0.49468242
           0.13           0.044          -0.084      -0.2511313      0.05422734     0.011328897     -0.49686402
           0.13           0.048          -0.084     -0.30877182      0.04524891    0.0063378573     -0.49864852
           0.13           0.052          -0.084     -0.36689905     0.037289005     0.002101814     -0.50001099
           0.13           0.056          -0.084     -0.42509428     0.030499571   -0.0012163996     -0.50095073
           0.13            0.06          -0.084     -0.48300694     0.024909624   -0.0035491318     -0.50148909
           0.13           0.064          -0.084     -0.54032154     0.020446788    -0.004930284     -0.50167184
           0.13           0.068          -0.084     -0.59670054     0.016952635   -0.0054891218     -0.50156888
           0.13           0.072          -0.084     -0.65174242      0.01420827    -0.005428106     -0.50125972
           0.13           0.076          -0.084      -0.7049624     0.011973913   -0.0049880633      -0.5008189
           0.13            0.08          -0.084     -0.75575426     0.010026114   -0.0044253232     -0.50031102
           0.13           0.084          -0.084     -0.80331501    0.0081656677   -0.0039954038     -0.49978731
           0.13           0.088          -0.084     -0.84636348    0.0062608939   -0.0039287799      -0.4992541
           0.13           0.092          -0.084     -0.88116784    0.0041356039   -0.0044304739     -0.49874174
           0.13           0.096          -0.084     -0.88181236    0.0020894802   -0.0055336022     -0.49822863
           0.13             0.1          -0.084               0               0               0      -0.4979549
           0.13          -0.096           -0.08     -0.83677488   -0.0010349879   -0.0093481111     -0.49784958
           0.13            -0.1           -0.08               0               0               0     -0.49763531
           0.13          -0.092           -0.08     -0.82949312   -0.0024825207   -0.0087904341     -0.49829455
           0.13          -0.088           -0.08     -0.79367015   -0.0042433254   -0.0084040573     -0.49878307
           0.13          -0.084           -0.08      -0.7509954    -0.006070604   -0.0082497333     -0.49927217
           0.13           -0.08           -0.08     -0.70428704   -0.0080867958   -0.0081530339     -0.49970917
           0.13          -0.076           -0.08     -0.65445213    -0.010439541   -0.0078979398     -0.50007588
           0.13          -0.072           -0.08     -0.60203993    -0.013343165   -0.0072484914     -0.50032632
           0.13          -0.068           -0.08     -0.54744578    -0.017026397    -0.005977288     -0.50040031
           0.13          -0.064           -0.08     -0.49095821    -0.021701582   -0.0038950297     -0.50022593
           0.13           -0.06           -0.08     -0.43278766    -0.027524501  -0.00088313399     -0.49972947
           0.13          -0.056           -0.08     -0.37311403    -0.034560995     0.003086817     -0.49885115
           0.13          -0.052           -0.08     -0.31215394    -0.042761827     0.007946323     -0.49755072
           0.13          -0.048           -0.08     -0.25020408    -0.051938163      0.01352439     -0.49580906
           0.13          -0.044           -0.08     -0.18766019     -0.06173534     0.019553329     -0.49363728
           0.13           -0.04           -0.08     -0.12503503    -0.071607733     0.025693738     -0.49108473
           0.13          -0.036           -0.08     -0.06296442    -0.080799103      0.03157861     -0.48824129
           0.13          -0.032           -0.08   -0.0022069658    -0.088351045     0.036879585     -0.48523609
           0.13          -0.028           -0.08     0.056382052     -0.09312999     0.041361987     -0.48223471
           0.13          -0.024           -0.08      0.11182939    -0.093927992      0.04495619     -0.47941801
           0.13           -0.02           -0.08      0.16313554    -0.089675073     0.047805528     -0.47695692
           0.13          -0.016           -0.08      0.20931424    -0.079628363     0.050234738     -0.47496247
           0.13          -0.012           -0.08      0.24909837      -0.0635782     0.052481044     -0.47349638
           0.13          -0.008           -0.08       0.2804654    -0.042060153     0.054452032     -0.47263218
           0.13          -0.004           -0.08      0.30028541    -0.016220073     0.055759246     -0.47237125
           0.13   3.6346587e-19           -0.08      0.30448607     0.011814425     0.055838447     -0.47255795
           0.13           0.004           -0.08       0.2923304     0.038726652     0.054482983     -0.47310602
           0.13           0.008           -0.08      0.26741784     0.061969023     0.052065892     -0.47418546
           0.13           0.012           -0.08        0.233391     0.080187641     0.049211536     -0.47582107
           0.13           0.016           -0.08      0.19273197     0.092524926     0.046389064     -0.47787559
           0.13            0.02           -0.08       0.1468432     0.098923377     0.043606897     -0.48029096
           0.13           0.024           -0.08     0.096514184     0.099881912     0.040524269     -0.48300244
           0.13           0.028           -0.08     0.042553729     0.096288727     0.036757835     -0.48591621
           0.13           0.032           -0.08    -0.014169401     0.089270483     0.032125851     -0.48889365
           0.13           0.036           -0.08    -0.072876021     0.080021739     0.026689843     -0.49178377
           0.13            0.04           -0.08     -0.13287935     0.069649862     0.020712762     -0.49444933
           0.13           0.044           -0.08     -0.19358972     0.059074876     0.014576707     -0.49678281
           0.13           0.048           -0.08     -0.25450931     0.048985071    0.0086924183     -0.49870817
           0.13           0.052           -0.08     -0.31522741     0.039852106    0.0034326877     -0.50018766
           0.13           0.056           -0.08     -0.37541345     0.031956656  -0.00091625495     -0.50121596
           0.13            0.06           -0.08     -0.43480938     0.025417967   -0.0041838341     -0.50181572
           0.13           0.064           -0.08     -0.49319008     0.020216234    -0.006328775     -0.50203852
           0.13           0.068           -0.08     -0.55030162     0.016213452   -0.0074385217     -0.50195866
           0.13           0.072           -0.08     -0.60582129     0.013187517    -0.007706336     -0.50165656
           0.13           0.076           -0.08     -0.65933729     0.010875008   -0.0073932659     -0.50120877
           0.13            0.08           -0.08     -0.71033033    0.0090091552   -0.0067931043     -0.50068199
           0.13           0.084           -0.08     -0.75813621    0.0073393956    -0.006202835     -0.50012695
           0.13           0.088           -0.08     -0.80175376    0.0056789729   -0.0058940958     -0.49955186
           0.13           0.092           -0.08     -0.83827064     0.003821866   -0.0061135897     -0.49899155
           0.13           0.096           -0.08     -0.84568631    0.0018652667   -0.0069629751      -0.4984435
           0.13             0.1           -0.08               0               0               0     -0.49816002
           0.13          -0.096          -0.076     -0.79485156   -0.0011494795    -0.011238957     -0.49812884
           0.13            -0.1          -0.076               0               0               0     -0.49789621
           0.13          -0.092          -0.076     -0.78189826   -0.0025745311    -0.010697274     -0.49860566
           0.13          -0.088          -0.076     -0.74460823    -0.004223552    -0.010471058     -0.49911748
           0.13          -0.084          -0.076     -0.70139364   -0.0059198128    -0.010497571     -0.49962434
           0.13           -0.08          -0.076     -0.65443327    -0.007833887      -0.0105124     -0.50007541
           0.13          -0.076          -0.076      -0.6043998    -0.010163603    -0.010231719      -0.5004528
           0.13          -0.072          -0.076     -0.55171094    -0.013167631   -0.0093712457     -0.50071084
           0.13          -0.068          -0.076     -0.49666316    -0.017108981   -0.0076777017     -0.50078978
           0.13          -0.064          -0.076      -0.4394518    -0.022219431   -0.0049635909     -0.50061882
           0.13           -0.06          -0.076     -0.38018979    -0.028652721    -0.001144661     -0.50011871
           0.13          -0.056          -0.076     -0.31893919     -0.03643949    0.0037325108      -0.4992192
           0.13          -0.052          -0.076     -0.25578662    -0.045458493    0.0094869168     -0.49787703
           0.13          -0.048          -0.076     -0.19091156    -0.055415187     0.015808688     -0.49607694
           0.13          -0.044          -0.076     -0.12460969     -0.06581674      0.02226942     -0.49383828
           0.13           -0.04          -0.076    -0.057321062    -0.075953462      0.02835369     -0.49122478
           0.13          -0.036          -0.076     0.010322259    -0.084917152     0.033537868     -0.48834452
           0.13          -0.032          -0.076     0.077500345    -0.091644901     0.037376863     -0.48534628
           0.13          -0.028          -0.076      0.14317752    -0.095007167      0.03961328     -0.48241101
           0.13          -0.024          -0.076      0.20622628    -0.093993685     0.040297202     -0.47973004
           0.13           -0.02          -0.076      0.26558477    -0.087876551     0.039821893     -0.47746018
           0.13          -0.016          -0.076      0.31974098    -0.076349295     0.038839291      -0.4756796
           0.13          -0.012          -0.076      0.36620772    -0.059712821     0.038003066       -0.474437
           0.13          -0.008          -0.076      0.40186944    -0.038954571     0.037614968     -0.47378472
           0.13          -0.004          -0.076      0.42353095    -0.015422525     0.037497147     -0.47368661
           0.13               0          -0.076       0.4282632    0.0093318203     0.037216738     -0.47393375
           0.13           0.004          -0.076       0.4156348      0.03332055     0.036557059     -0.47442123
           0.13           0.008          -0.076        0.388113     0.054922392     0.035779208     -0.47534937
           0.13           0.012          -0.076      0.34875708     0.072956962     0.035371666      -0.4768039
           0.13           0.016          -0.076      0.30060116     0.086313006     0.035534294     -0.47870326
           0.13            0.02          -0.076      0.24644329      0.09443617     0.035904726     -0.48098899
           0.13           0.024          -0.076      0.18808679     0.097366419     0.035826772     -0.48358044
           0.13           0.028          -0.076      0.12651616     0.095614622     0.034661723     -0.48639132
           0.13           0.032          -0.076     0.062720474     0.090012496     0.032002639     -0.48929718
           0.13           0.036          -0.076   -0.0022981172      0.08160114     0.027808654      -0.4921499
           0.13            0.04          -0.076    -0.067713368     0.071489999     0.022364054     -0.49480573
           0.13           0.044          -0.076     -0.13289351     0.060708544     0.016164176     -0.49714277
           0.13           0.048          -0.076     -0.19737229      0.05010417    0.0097803806     -0.49907609
           0.13           0.052          -0.076     -0.26082769     0.040307894    0.0037575054     -0.50055725
           0.13           0.056          -0.076     -0.32304592     0.031736159   -0.0014609527     -0.50157516
           0.13            0.06          -0.076     -0.38389987     0.024610326   -0.0055689805     -0.50215553
           0.13           0.064          -0.076     -0.44328274     0.018971859   -0.0084238944     -0.50235948
           0.13           0.068          -0.076     -0.50104282     0.014708232    -0.010050905     -0.50226447
           0.13           0.072          -0.076     -0.55695588     0.011598657    -0.010615178      -0.5019478
           0.13           0.076          -0.076     -0.61070629    0.0093612226    -0.010380311     -0.50148425
           0.13            0.08          -0.076     -0.66187993    0.0076933212   -0.0096664749     -0.50093989
           0.13           0.084          -0.076     -0.70995235    0.0063006985   -0.0088114938     -0.50036432
           0.13           0.088          -0.076     -0.75416221     0.004953476   -0.0081363795     -0.49976774
