#       point_x         point_y         point_z             U_x             U_y             U_z               p
            0.1           -0.04          -0.084     -0.35364495      0.14328488    -0.026672639     -0.61760002
            0.1          -0.036          -0.084     -0.32163428      0.12917702   -0.0095483485     -0.61969842
            0.1          -0.032          -0.084     -0.29396603      0.11592607    0.0075325938     -0.62217696
            0.1          -0.028          -0.084     -0.26595279      0.10456313       0.0213596     -0.62527951
            0.1          -0.024          -0.084     -0.23025445     0.094970751     0.029131737     -0.62923948
            0.1           -0.02          -0.084     -0.17844298     0.085058914     0.030613022     -0.63393363
            0.1          -0.016          -0.084     -0.10413072     0.072047513     0.029736876     -0.63820166
            0.1          -0.012          -0.084    0.0012592891     0.052472328     0.032473385     -0.64039093
            0.1          -0.008          -0.084      0.15388868      0.02653533     0.040574409     -0.63850111
            0.1          -0.004          -0.084      0.33588313    0.0049946694     0.046012546     -0.63154474
            0.1  -1.9825424e-18          -0.084      0.48388583   -0.0056456015     0.044103456     -0.62121882
            0.1           0.004          -0.084      0.56278405   -0.0083040798     0.041548691     -0.61012922
            0.1           0.008          -0.084      0.58315332   -0.0049220398     0.043155712     -0.60018687
            0.1           0.012          -0.084      0.56281892    0.0030933041     0.046755154     -0.59229106
            0.1           0.016          -0.084      0.51452555     0.014628428     0.047729486     -0.58651148
            0.1            0.02          -0.084      0.44702652     0.028645146     0.044224081     -0.58273962
            0.1           0.024          -0.084      0.36614595      0.04404553     0.038038506     -0.58080922
            0.1           0.028          -0.084      0.27589033     0.059775512      0.03223167     -0.58030101
            0.1           0.032          -0.084      0.17931964     0.075301149     0.029342497     -0.58067166
            0.1           0.036          -0.084     0.075670037      0.09162479     0.030412158     -0.58152918
            0.1            0.04          -0.084    -0.035099888      0.10867447     0.034012081     -0.58284954
            0.1           0.044          -0.084     -0.14007742      0.12166821     0.036887744      -0.5844599
            0.1           0.048          -0.084     -0.22629663      0.12615848     0.037106479     -0.58590889
            0.1           0.052          -0.084     -0.29519057      0.12242371     0.035198938     -0.58696137
            0.1           0.056          -0.084     -0.35464193      0.11327493     0.032975525     -0.58755761
            0.1            0.06          -0.084     -0.41281505      0.10178498      0.03274123     -0.58764093
            0.1           0.064          -0.084        -0.47559     0.089875675     0.036505359     -0.58718353
            0.1           0.068          -0.084      -0.5459102     0.078133921     0.045149582     -0.58622688
            0.1           0.072          -0.084     -0.62418132      0.06627367     0.057814177     -0.58486207
            0.1           0.076          -0.084     -0.70863326     0.053958705     0.072251542     -0.58323564
            0.1            0.08          -0.084     -0.79526072     0.041279745     0.086216938     -0.58160566
            0.1           0.084          -0.084     -0.87823594     0.028657589     0.098264922     -0.58020777
            0.1           0.088          -0.084      -0.9505373     0.016708929      0.10775128     -0.57916356
            0.1           0.092          -0.084      -1.0007441    0.0066665693      0.11422936     -0.57847195
            0.1           0.096          -0.084      -0.9877742  -4.1924924e-06      0.11793655     -0.57808262
            0.1             0.1          -0.084               0               0               0     -0.57796422
            0.1          -0.096           -0.08     -0.61108318     0.021578261     -0.11951405     -0.57823493
            0.1            -0.1           -0.08               0               0               0     -0.57866134
            0.1          -0.092           -0.08     -0.68943597     0.043886727    -0.095729009     -0.57793039
            0.1          -0.088           -0.08     -0.74217714     0.066751097    -0.069325647     -0.57815206
            0.1          -0.084           -0.08     -0.77674771     0.088985894    -0.047031844     -0.57870905
            0.1           -0.08           -0.08      -0.7915294      0.11096121    -0.031536795     -0.58016598
            0.1          -0.076           -0.08     -0.78491348      0.13186385     -0.02408419      -0.5828444
            0.1          -0.072           -0.08     -0.75699758       0.1508092    -0.024972242     -0.58683005
            0.1          -0.068           -0.08     -0.71054526      0.16697171    -0.032772559     -0.59186838
            0.1          -0.064           -0.08     -0.65088552      0.17944671    -0.044046207     -0.59746443
            0.1           -0.06           -0.08       -0.584723       0.1870615    -0.054384234     -0.60303337
            0.1          -0.056           -0.08     -0.51835735      0.18873761    -0.060213851      -0.6079849
            0.1          -0.052           -0.08      -0.4563995       0.1841199    -0.059672196     -0.61199061
            0.1          -0.048           -0.08     -0.40165055      0.17375011    -0.052389901     -0.61511973
            0.1          -0.044           -0.08     -0.35533141      0.15889454    -0.039199808      -0.6175922
            0.1           -0.04           -0.08     -0.31721365      0.14136843    -0.021787862     -0.61968806
            0.1          -0.036           -0.08     -0.28559259      0.12316714   -0.0024227852     -0.62174869
            0.1          -0.032           -0.08     -0.25761469      0.10622733     0.016008439      -0.6240362
            0.1          -0.028           -0.08     -0.22863822     0.092039587     0.030376472      -0.6267485
            0.1          -0.024           -0.08     -0.19147587     0.080652397     0.038355825     -0.63013806
            0.1           -0.02           -0.08      -0.1382839       0.0699884     0.040219221     -0.63411462
            0.1          -0.016           -0.08    -0.061923786     0.056528111     0.040102227      -0.6376625
            0.1          -0.012           -0.08     0.049520874      0.03559928     0.044082099     -0.63890094
            0.1          -0.008           -0.08      0.20684736     0.010224893      0.05306534     -0.63573364
            0.1          -0.004           -0.08      0.37859576   -0.0080503835     0.058156653     -0.62798622
            0.1    6.353675e-38           -0.08      0.50610183    -0.015593376     0.055247204     -0.61780303
            0.1           0.004           -0.08      0.56826611     -0.01571099     0.050938148     -0.60743344
            0.1           0.008           -0.08      0.57772627    -0.010044678     0.049940625     -0.59841443
            0.1           0.012           -0.08      0.55071767   0.00014726622     0.051206478     -0.59141027
            0.1           0.016           -0.08      0.49937469     0.013449009     0.051013828     -0.58630515
            0.1            0.02           -0.08      0.43104874     0.028746976     0.047510286     -0.58296342
            0.1           0.024           -0.08      0.35032859     0.045061517     0.041981519      -0.5812851
            0.1           0.028           -0.08      0.26163446     0.061427212     0.037259798     -0.58088565
            0.1           0.032           -0.08      0.16886262     0.077378713     0.036056458      -0.5812668
            0.1           0.036           -0.08     0.072232691     0.093561137     0.039383877     -0.58208282
            0.1            0.04           -0.08    -0.027893661      0.10938158     0.045178961     -0.58335366
            0.1           0.044           -0.08     -0.12209103      0.12055087     0.049715296     -0.58498937
            0.1           0.048           -0.08     -0.20164498      0.12335018     0.051220459     -0.58655488
            0.1           0.052           -0.08     -0.26898085      0.11801131     0.050376518     -0.58770933
            0.1           0.056           -0.08     -0.33144242      0.10704301     0.048964715     -0.58832011
            0.1            0.06           -0.08     -0.39609936     0.093434291     0.049388226     -0.58835175
            0.1           0.064           -0.08     -0.46749637      0.07934466     0.053969982     -0.58784264
            0.1           0.068           -0.08     -0.54685991     0.065671409     0.063848539     -0.58691961
            0.1           0.072           -0.08     -0.63255073     0.052302528      0.07798843     -0.58570487
            0.1           0.076           -0.08     -0.72122476     0.038901035     0.093357139     -0.58430856
            0.1            0.08           -0.08     -0.80801363     0.025627005      0.10689133     -0.58302619
            0.1           0.084           -0.08     -0.88648175     0.013121474      0.11682104     -0.58216151
            0.1           0.088           -0.08     -0.94888258    0.0021655071      0.12240356     -0.58184125
            0.1           0.092           -0.08     -0.98353603   -0.0053379289      0.12336852     -0.58190126
            0.1           0.096           -0.08     -0.95592316   -0.0078259181      0.12017002     -0.58223259
            0.1             0.1           -0.08               0               0               0     -0.58249243
            0.1          -0.096          -0.076     -0.55066774     0.016248038      -0.1294628     -0.58053247
            0.1            -0.1          -0.076               0               0               0     -0.58081814
            0.1          -0.092          -0.076     -0.61573914      0.03393157     -0.10674813     -0.58024805
            0.1          -0.088          -0.076     -0.66028628     0.053361111    -0.080567304     -0.58018603
            0.1          -0.084          -0.076     -0.69040376      0.07402385    -0.058863919     -0.58037457
            0.1           -0.08          -0.076      -0.7040687     0.095979117    -0.044096745     -0.58147236
            0.1          -0.076          -0.076     -0.69942005       0.1181326     -0.03717752     -0.58384644
            0.1          -0.072          -0.076     -0.67554292      0.13944749    -0.038273766     -0.58751402
            0.1          -0.068          -0.076     -0.63353505      0.15877552    -0.045810637     -0.59225528
            0.1          -0.064          -0.076     -0.57774558       0.1744035    -0.055960519     -0.59775572
            0.1           -0.06          -0.076     -0.51506274      0.18423113     -0.06400404     -0.60358467
            0.1          -0.056          -0.076     -0.45239875      0.18667121    -0.066484546     -0.60902972
            0.1          -0.052          -0.076     -0.39452368      0.18131726    -0.061994105      -0.6135434
            0.1          -0.048          -0.076     -0.34396046      0.16894967    -0.050674066      -0.6170815
            0.1          -0.044          -0.076     -0.30153615      0.15126453    -0.033814235     -0.61978734
            0.1           -0.04          -0.076     -0.26644458      0.13052532    -0.013469107     -0.62196823
            0.1          -0.036          -0.076     -0.23669848      0.10918074    0.0076853195     -0.62398668
            0.1          -0.032          -0.076     -0.20941324      0.08964474     0.026557183     -0.62603327
            0.1          -0.028          -0.076     -0.17980095     0.073659907     0.040354909      -0.6282838
            0.1          -0.024          -0.076     -0.14091703     0.061215917     0.047476528      -0.6309827
            0.1           -0.02          -0.076    -0.085614351     0.050054221     0.049031752     -0.63402375
            0.1          -0.016          -0.076   -0.0063762091     0.035941749     0.049554005      -0.6364954
            0.1          -0.012          -0.076      0.10813717     0.015401454     0.054603876     -0.63640089
            0.1          -0.008          -0.076      0.25892912   -0.0056035474     0.063725742     -0.63199383
            0.1          -0.004          -0.076      0.41037698    -0.018019634     0.068209106      -0.6239199
            0.1  -1.9825424e-18          -0.076      0.51716463    -0.021612262     0.064671489     -0.61427861
            0.1           0.004          -0.076      0.56640872    -0.019247936       0.0587982     -0.60481812
            0.1           0.008          -0.076      0.56796582    -0.012053565     0.055215441     -0.59677918
            0.1           0.012          -0.076      0.53561463  -0.00083843916     0.054232578     -0.59064929
            0.1           0.016          -0.076      0.48059156     0.013092037     0.053123904     -0.58621944
            0.1            0.02          -0.076      0.40999078     0.028785917      0.04975499     -0.58336899
            0.1           0.024          -0.076       0.3293613     0.045475444      0.04466084     -0.58200962
            0.1           0.028          -0.076      0.24453872     0.062394286     0.040468884     -0.58176673
            0.1           0.032          -0.076      0.15973085     0.079229461     0.040163355     -0.58223783
            0.1           0.036          -0.076     0.075053773     0.096061367       0.0448967     -0.58316625
            0.1            0.04          -0.076    -0.010285755      0.11176775     0.052649893      -0.5845459
            0.1           0.044          -0.076    -0.091694421      0.12262615     0.059725638     -0.58629355
