#       point_x         point_y         point_z             U_x             U_y             U_z               p
           0.35          -0.024          -0.092      0.95212651     0.089541358     -0.01334483               0
           0.35           -0.02          -0.092      0.93470885      0.10185247    -0.010007664               0
           0.35          -0.016          -0.092      0.91744958      0.11315441   -0.0064286299               0
           0.35          -0.012          -0.092      0.90072972       0.1233216   -0.0026894031               0
           0.35          -0.008          -0.092      0.88476225      0.13225482    0.0011546967               0
           0.35          -0.004          -0.092      0.86982417      0.13986986     0.005049213               0
           0.35               0          -0.092      0.85626328      0.14609067    0.0089373572               0
           0.35           0.004          -0.092      0.84432082      0.15084132     0.012775667               0
           0.35           0.008          -0.092      0.83416121      0.15404687     0.016527295               0
           0.35           0.012          -0.092      0.82589557      0.15563397     0.020153474               0
           0.35           0.016          -0.092      0.81959784      0.15554065     0.023605296               0
           0.35            0.02          -0.092      0.81531103      0.15372796     0.026821078               0
           0.35           0.024          -0.092      0.81304513      0.15019049     0.029724505               0
           0.35           0.028          -0.092      0.81278102      0.14496468     0.032217278               0
           0.35           0.032          -0.092      0.81447346      0.13812881     0.034191529               0
           0.35           0.036          -0.092      0.81804238      0.12982063     0.035531901               0
           0.35            0.04          -0.092      0.82335256      0.12024629     0.036122498               0
           0.35           0.044          -0.092      0.83017543      0.10966113     0.035854143               0
           0.35           0.048          -0.092       0.8381737     0.098360511     0.034647618               0
           0.35           0.052          -0.092      0.84684019     0.086662486     0.032484216               0
           0.35           0.056          -0.092      0.85547336     0.074889363     0.029437471               0
           0.35            0.06          -0.092      0.86325028     0.063310103     0.025687707               0
           0.35           0.064          -0.092        0.869283       0.0520717     0.021512346               0
           0.35           0.068          -0.092      0.87268546     0.041240811     0.017218664               0
           0.35           0.072          -0.092      0.87284301     0.030878103     0.013005654               0
           0.35           0.076          -0.092      0.86967369     0.021091326    0.0088282879               0
           0.35            0.08          -0.092      0.86360794     0.012155682    0.0042875287               0
           0.35           0.084          -0.092      0.85534539    0.0044587774   -0.0013712375               0
           0.35           0.088          -0.092      0.84507098   -0.0014545699   -0.0088042944               0
           0.35           0.092          -0.092       0.8300393   -0.0052922798    -0.017709738               0
           0.35           0.096          -0.092      0.79132207   -0.0058028585    -0.026997238               0
           0.35             0.1          -0.092      0.38152258   -0.0024519065    -0.015817048    0.0036686749
           0.35          -0.096          -0.088      0.80380438   -0.0033421107  -0.00063323243               0
           0.35            -0.1          -0.088      0.38645171  -0.00099525558   0.00042478133    0.0036309171
           0.35          -0.092          -0.088      0.84768578   -0.0062171826   -0.0027211501               0
           0.35          -0.088          -0.088      0.86911036   -0.0089279122   -0.0040561397               0
           0.35          -0.084          -0.088      0.88842522    -0.011206847   -0.0058213183               0
           0.35           -0.08          -0.088      0.90839349    -0.013062494   -0.0082877435               0
           0.35          -0.076          -0.088      0.92887355    -0.014099439    -0.011411014               0
           0.35          -0.072          -0.088      0.94883853    -0.013921599    -0.014906511               0
           0.35          -0.068          -0.088      0.96694053    -0.012166269    -0.018448153               0
           0.35          -0.064          -0.088       0.9818429   -0.0086206796    -0.021723318               0
           0.35           -0.06          -0.088      0.99241804   -0.0032221463    -0.024496197               0
           0.35          -0.056          -0.088      0.99790056    0.0039542357    -0.026624527               0
           0.35          -0.052          -0.088      0.99794477     0.012715658    -0.028033292               0
           0.35          -0.048          -0.088      0.99264782     0.022746199    -0.028668912               0
           0.35          -0.044          -0.088      0.98254343     0.033674522    -0.028477703               0
           0.35           -0.04          -0.088      0.96847662     0.045154894    -0.027431988               0
           0.35          -0.036          -0.088      0.95144109     0.056874749    -0.025561441               0
           0.35          -0.032          -0.088      0.93244825      0.06855205    -0.022937952               0
           0.35          -0.028          -0.088      0.91243564       0.0799416    -0.019656165               0
           0.35          -0.024          -0.088        0.892216     0.090840685    -0.015828286               0
           0.35           -0.02          -0.088      0.87244638        0.101088     -0.01157064               0
           0.35          -0.016          -0.088      0.85360096      0.11055871   -0.0069857064               0
           0.35          -0.012          -0.088      0.83593872       0.1191489   -0.0021523878               0
           0.35          -0.008          -0.088      0.81971074      0.12676359    0.0028623976               0
           0.35          -0.004          -0.088      0.80525203      0.13330986    0.0079882995               0
           0.35               0          -0.088      0.79281355      0.13869353     0.013160074               0
           0.35           0.004          -0.088      0.78255837      0.14282082     0.018325957               0
           0.35           0.008          -0.088      0.77459659      0.14559741     0.023438411               0
           0.35           0.012          -0.088      0.76900041      0.14693051      0.02844147               0
           0.35           0.016          -0.088       0.7658156      0.14673814     0.033260203               0
           0.35            0.02          -0.088      0.76506144      0.14496216     0.037795762               0
           0.35           0.024          -0.088      0.76672651      0.14157894     0.041924083               0
           0.35           0.028          -0.088      0.77076285      0.13660778     0.045494393               0
           0.35           0.032          -0.088      0.77708109      0.13011982      0.04834141               0
           0.35           0.036          -0.088      0.78555054      0.12224991     0.050290095               0
           0.35            0.04          -0.088      0.79598092      0.11320015     0.051163171               0
           0.35           0.044          -0.088      0.80808377      0.10322862     0.050806473               0
           0.35           0.048          -0.088      0.82143482     0.092630782     0.049125555               0
           0.35           0.052          -0.088      0.83543291     0.081712485     0.046118289               0
           0.35           0.056          -0.088      0.84927857     0.070759459     0.041906447               0
           0.35            0.06          -0.088      0.86200884     0.060000625     0.036737773               0
           0.35           0.064          -0.088      0.87259862     0.049586064     0.030956731               0
           0.35           0.068          -0.088      0.88012562     0.039615765      0.02491176               0
           0.35           0.072          -0.088      0.88400504     0.030190056     0.018793665               0
           0.35           0.076          -0.088      0.88419725     0.021451462     0.012500428               0
           0.35            0.08          -0.088      0.88122746     0.013629823     0.005583734               0
           0.35           0.084          -0.088      0.87588452    0.0069494656   -0.0026228395               0
           0.35           0.088          -0.088      0.86845442    0.0016589909    -0.012696858               0
           0.35           0.092          -0.088      0.85646564   -0.0022218724    -0.024729526               0
           0.35           0.096          -0.088       0.8208245   -0.0036758553    -0.038766701               0
           0.35             0.1          -0.088      0.39702338   -0.0017549736    -0.023198324    0.0036141463
           0.35          -0.096          -0.084      0.81660661   0.00011505244    -0.007951746               0
           0.35            -0.1          -0.084      0.39313289  -3.6839941e-05   -0.0031887551    0.0033298375
           0.35          -0.092          -0.084      0.85874304   0.00019169237   -0.0099237022               0
           0.35          -0.088          -0.084      0.87741464   0.00014709037    -0.010670658               0
           0.35          -0.084          -0.084      0.89339406   0.00031412077    -0.011651979               0
           0.35           -0.08          -0.084      0.90959445     0.000705495    -0.013300517               0
           0.35          -0.076          -0.084      0.92590136    0.0016041615    -0.015709372               0
           0.35          -0.072          -0.084      0.94122299    0.0032933381    -0.018694646               0
           0.35          -0.068          -0.084      0.95409591    0.0060542637    -0.021929937               0
           0.35          -0.064          -0.084      0.96307569     0.010078012    -0.025049531               0
           0.35           -0.06          -0.084      0.96701309     0.015434735    -0.027740712               0
           0.35          -0.056          -0.084      0.96526193     0.022061607     -0.02978637               0
           0.35          -0.052          -0.084      0.95775804     0.029784152    -0.031056628               0
           0.35          -0.048          -0.084      0.94497087     0.038350392    -0.031479288               0
           0.35          -0.044          -0.084      0.92778095       0.0474806    -0.031016507               0
           0.35           -0.04          -0.084       0.9073061     0.056913912    -0.029662121               0
           0.35          -0.036          -0.084      0.88472732     0.066425129    -0.027449762               0
           0.35          -0.032          -0.084      0.86114226     0.075826046    -0.024443204               0
           0.35          -0.028          -0.084      0.83748841     0.084960358    -0.020728598               0
           0.35          -0.024          -0.084      0.81453969     0.093697339    -0.016411667               0
           0.35           -0.02          -0.084      0.79288035      0.10193492     -0.01159717               0
           0.35          -0.016          -0.084      0.77287932      0.10959038    -0.006371153               0
           0.35          -0.012          -0.084      0.75471663       0.1165773  -0.00080680293               0
           0.35          -0.008          -0.084      0.73866845       0.1228004      0.00502126               0
           0.35          -0.004          -0.084      0.72505014      0.12815867     0.011041378               0
           0.35               0          -0.084       0.7140152      0.13254744       0.0171909               0
           0.35           0.004          -0.084       0.7056667      0.13586199     0.023414726               0
           0.35           0.008          -0.084      0.70006243      0.13799493     0.029656165               0
           0.35           0.012          -0.084      0.69723864      0.13883874     0.035838768               0
           0.35           0.016          -0.084      0.69722302        0.138299     0.041855536               0
           0.35            0.02          -0.084      0.70002357      0.13630813     0.047569052               0
           0.35           0.024          -0.084      0.70561548      0.13283337     0.052812668               0
           0.35           0.028          -0.084      0.71394129      0.12788614     0.057387556               0
           0.35           0.032          -0.084      0.72490476      0.12153422     0.061070765               0
           0.35           0.036          -0.084      0.73836111      0.11391155     0.063627459               0
           0.35            0.04          -0.084      0.75409801      0.10522043     0.064828667               0
           0.35           0.044          -0.084      0.77180072      0.09572145     0.064481843               0
           0.35           0.048          -0.084      0.79100638     0.085712457     0.062472303               0
           0.35           0.052          -0.084      0.81105577     0.075497667     0.058803203               0
           0.35           0.056          -0.084      0.83106438     0.065353354     0.053624986               0
           0.35            0.06          -0.084      0.84994647     0.055499201     0.047230754               0
           0.35           0.064          -0.084      0.86652358      0.04608901     0.040004793               0
           0.35           0.068          -0.084      0.87972391     0.037230862      0.03231092               0
           0.35           0.072          -0.084       0.8888434     0.029020263      0.02433818               0
           0.35           0.076          -0.084      0.89376699     0.021562748     0.015979891               0
           0.35            0.08          -0.084      0.89500025     0.014987556    0.0068260762               0
           0.35           0.084          -0.084       0.8933601    0.0093676532   -0.0036812604               0
           0.35           0.088          -0.084      0.88924116    0.0048123596    -0.016037234               0
           0.35           0.092          -0.084      0.88031703    0.0011413701    -0.030547551               0
           0.35           0.096          -0.084      0.84699646   -0.0008276579    -0.047986322               0
           0.35             0.1          -0.084      0.41054617  -0.00055580607    -0.028844935    0.0034559366
           0.35          -0.096           -0.08      0.82709479    0.0025616453    -0.016991637               0
           0.35            -0.1           -0.08       0.3986281   0.00049899975   -0.0076208004    0.0029377391
           0.35          -0.092           -0.08      0.86760724    0.0053108512    -0.018816837               0
           0.35          -0.088           -0.08      0.88352384    0.0077569385    -0.018764469               0
           0.35          -0.084           -0.08      0.89584686     0.010268341    -0.018763307               0
           0.35           -0.08           -0.08      0.90757237     0.012881181    -0.019356498               0
           0.35          -0.076           -0.08      0.91860508     0.015801213    -0.020728429               0
           0.35          -0.072           -0.08      0.92783946     0.019207641    -0.022783648               0
           0.35          -0.068           -0.08      0.93380925     0.023275204    -0.025239877               0
           0.35          -0.064           -0.08      0.93513852     0.028116274    -0.027734839               0
           0.35           -0.06           -0.08      0.93087318     0.033757619    -0.029931694               0
           0.35          -0.056           -0.08      0.92067495      0.04013192    -0.031578091               0
           0.35          -0.052           -0.08      0.90485016     0.047094554    -0.032513854               0
           0.35          -0.048           -0.08      0.88423696     0.054456916    -0.032650802               0
           0.35          -0.044           -0.08      0.86001208     0.062024736    -0.031947832               0
           0.35           -0.04           -0.08      0.83347647     0.069629061    -0.030395521               0
           0.35          -0.036           -0.08      0.80589984     0.077136254    -0.028011853               0
           0.35          -0.032           -0.08       0.7783431     0.084456168    -0.024834054               0
           0.35          -0.028           -0.08      0.75162276     0.091521356    -0.020925545               0
           0.35          -0.024           -0.08      0.72641189     0.098260809     -0.01638925               0
           0.35           -0.02           -0.08      0.70321497      0.10461958    -0.011307211               0
           0.35          -0.016           -0.08      0.68234943      0.11054619   -0.0057209019               0
           0.35          -0.012           -0.08      0.66401956      0.11596694   0.00031792707               0
           0.35          -0.008           -0.08      0.64848782       0.1207902    0.0067397656               0
           0.35          -0.004           -0.08       0.6359707      0.12491423     0.013470687               0
           0.35               0           -0.08      0.62653251      0.12823243     0.020427483               0
           0.35           0.004           -0.08      0.62021107      0.13063256     0.027546668               0
           0.35           0.008           -0.08      0.61703909      0.13199466     0.034774689               0
           0.35           0.012           -0.08      0.61702479        0.132201     0.042020578               0
           0.35           0.016           -0.08      0.62017389      0.13115374     0.049149239               0
           0.35            0.02           -0.08      0.62648243      0.12878361     0.055986217               0
           0.35           0.024           -0.08      0.63591013      0.12505285     0.062323709               0
           0.35           0.028           -0.08      0.64840118      0.11996713     0.067912909               0
           0.35           0.032           -0.08      0.66386871      0.11359143     0.072475431               0
           0.35           0.036           -0.08      0.68218155      0.10605883     0.075717777               0
           0.35            0.04           -0.08      0.70314496     0.097573722     0.077356094               0
           0.35           0.044           -0.08      0.72646241     0.088402563     0.077155724               0
           0.35           0.048           -0.08      0.75168366     0.078851901     0.074977275               0
           0.35           0.052           -0.08      0.77814415     0.069235841     0.070820146               0
           0.35           0.056           -0.08      0.80491822     0.059839761     0.064848393               0
           0.35            0.06           -0.08      0.83082264     0.050891409     0.057378072               0
           0.35           0.064           -0.08      0.85451287     0.042549322     0.048814616               0
           0.35           0.068           -0.08      0.87469406      0.03491146     0.039536746               0
           0.35           0.072           -0.08      0.89041775     0.028033859     0.029753231               0
           0.35           0.076           -0.08      0.90135006     0.021941487     0.019400023               0
           0.35            0.08           -0.08      0.90784336     0.016639776    0.0081513207               0
           0.35           0.084           -0.08      0.91063927     0.012057372   -0.0044309648               0
           0.35           0.088           -0.08      0.91016462    0.0081954138    -0.018761861               0
           0.35           0.092           -0.08      0.90416222    0.0046715432     -0.03520625               0
           0.35           0.096           -0.08      0.87256917    0.0021502354    -0.054716775               0
           0.35             0.1           -0.08      0.42357256   0.00071110916    -0.032764066    0.0032554839
           0.35          -0.096          -0.076      0.83487073      0.00489411    -0.026907859               0
           0.35            -0.1          -0.076      0.40263917    0.0011942433     -0.01235075    0.0024879774
           0.35          -0.092          -0.076       0.8740148    0.0097406438    -0.028888983               0
           0.35          -0.088          -0.076      0.88703143     0.014458305    -0.028027917               0
           0.35          -0.084          -0.076      0.89524943     0.019187644    -0.026956904               0
           0.35           -0.08          -0.076      0.90174389     0.023951266    -0.026356188               0
           0.35          -0.076          -0.076       0.9064568     0.028885588      -0.0264905               0
           0.35          -0.072          -0.076      0.90835244     0.034073392     -0.02734782               0
           0.35          -0.068          -0.076      0.90611768     0.039578245    -0.028715675               0
           0.35          -0.064          -0.076       0.8986387      0.04541716    -0.030277264               0
           0.35           -0.06          -0.076      0.88532619     0.051554872    -0.031713272               0
           0.35          -0.056          -0.076      0.86625778     0.057906145    -0.032767425               0
           0.35          -0.052          -0.076      0.84213398       0.0643519    -0.033265562               0
           0.35          -0.048          -0.076      0.81410495     0.070763193    -0.033102189               0
           0.35          -0.044          -0.076      0.78354184     0.077026606    -0.032214667               0
           0.35           -0.04          -0.076      0.75176525      0.08306817     -0.03057469               0
           0.35          -0.036          -0.076      0.71987058     0.088855916    -0.028184194               0
           0.35          -0.032          -0.076      0.68872742     0.094397703    -0.025026497               0
           0.35          -0.028          -0.076      0.65909071     0.099694026    -0.021115766               0
           0.35          -0.024          -0.076       0.6316303      0.10471098    -0.016539005               0
           0.35           -0.02          -0.076      0.60686642      0.10941367    -0.011355732               0
           0.35          -0.016          -0.076      0.58517413      0.11375461   -0.0055867325               0
           0.35          -0.012          -0.076      0.56683432      0.11766776    0.0007327593               0
           0.35          -0.008          -0.076      0.55204743      0.12107907    0.0075454414               0
           0.35          -0.004          -0.076      0.54089013      0.12390627     0.014784644               0
           0.35               0          -0.076      0.53332684      0.12605655     0.022380664               0
           0.35           0.004          -0.076      0.52929337      0.12742298     0.030308099               0
           0.35           0.008          -0.076      0.52874812      0.12788773     0.038486186               0
           0.35           0.012          -0.076       0.5316475      0.12733389     0.046763496               0
           0.35           0.016          -0.076      0.53797986      0.12566008     0.054962547               0
           0.35            0.02          -0.076      0.54772074       0.1227889     0.062878455               0
           0.35           0.024          -0.076      0.56082111      0.11867514     0.070291112               0
           0.35           0.028          -0.076      0.57725034      0.11332228     0.076908921               0
           0.35           0.032          -0.076      0.59694516       0.1067935     0.082401756               0
           0.35           0.036          -0.076      0.61980902     0.099219675      0.08641871               0
           0.35            0.04          -0.076      0.64569639     0.090807673     0.088619262               0
           0.35           0.044          -0.076      0.67436719     0.081831984     0.088722897               0
           0.35           0.048          -0.076      0.70543256     0.072612988     0.086557772               0
           0.35           0.052          -0.076      0.73828146     0.063484421     0.082107106               0
           0.35           0.056          -0.076      0.77200916      0.05475376       0.0755332               0
           0.35            0.06          -0.076      0.80538907     0.046667497     0.067158954               0
           0.35           0.064          -0.076      0.83693689      0.03938977      0.05740102               0
           0.35           0.068          -0.076      0.86510724     0.032996528     0.046657609               0
           0.35           0.072          -0.076      0.88861148     0.027481428     0.035178721               0
           0.35           0.076          -0.076      0.90674607     0.022762448     0.022976957               0
           0.35            0.08          -0.076      0.91954191     0.018704289    0.0098412652               0
           0.35           0.084          -0.076      0.92752078     0.015082095   -0.0045319243               0
           0.35           0.088          -0.076      0.93104939     0.011779152    -0.020454004               0
           0.35           0.092          -0.076      0.92783961    0.0082139984    -0.038248594               0
           0.35           0.096          -0.076      0.89724065    0.0049937777    -0.058526188               0
           0.35             0.1          -0.076      0.43588264    0.0018902908    -0.034748497    0.0030069418
           0.35          -0.096          -0.072      0.83950782    0.0072493438    -0.037481789               0
           0.35            -0.1          -0.072      0.40505077    0.0019239878    -0.017343726    0.0020087018
           0.35          -0.092          -0.072      0.87728001     0.014032177    -0.039812937               0
           0.35          -0.088          -0.072      0.88714019     0.020805068    -0.038226041               0
           0.35          -0.084          -0.072      0.89074539     0.027565897    -0.036104415               0
           0.35           -0.08          -0.072      0.89129656     0.034327193    -0.034288317               0
           0.35          -0.076          -0.072      0.88883867     0.041159201    -0.033123877               0
           0.35          -0.072          -0.072      0.88252308     0.048055586    -0.032680307               0
           0.35          -0.068          -0.072       0.8713494     0.054975141    -0.032826837               0
           0.35          -0.064          -0.072      0.85462484     0.061842389    -0.033315602               0
           0.35           -0.06          -0.072      0.83222819     0.068561654    -0.033871842               0
           0.35          -0.056          -0.072      0.80467138     0.075029867    -0.034256757               0
           0.35          -0.052          -0.072      0.77299163      0.08115093    -0.034290864               0
           0.35          -0.048          -0.072      0.73854547     0.086849207    -0.033848663               0
           0.35          -0.044          -0.072      0.70262901     0.092102225    -0.032848846               0
           0.35           -0.04          -0.072      0.66624208     0.096958092    -0.031210451               0
           0.35          -0.036          -0.072      0.63017315      0.10147939    -0.028881814               0
           0.35          -0.032          -0.072      0.59524589      0.10570536    -0.025825746               0
           0.35          -0.028          -0.072      0.56238679      0.10964531    -0.022020718               0
           0.35          -0.024          -0.072      0.53241114      0.11328402    -0.017497881               0
           0.35           -0.02          -0.072      0.50594309      0.11659413    -0.012285643               0
           0.35          -0.016          -0.072      0.48344207      0.11952811   -0.0064063002               0
           0.35          -0.012          -0.072       0.4652102       0.1220279   0.00011105587               0
           0.35          -0.008          -0.072      0.45131042      0.12403926    0.0072199552               0
