#       point_x         point_y         point_z             U_x             U_y             U_z               p
           0.13           -0.04          -0.096     -0.23543181   -0.0089933316    -0.023217031     -0.56775866
           0.13           -0.04            -0.1               0               0               0     -0.56538132
           0.13          -0.036          -0.096     -0.21930207    -0.025582296   -0.0063104267     -0.56547794
           0.13          -0.036            -0.1               0               0               0     -0.56426883
           0.13          -0.032          -0.096     -0.20380023    -0.059385429    0.0078070377      -0.5645984
           0.13          -0.032            -0.1               0               0               0     -0.56444018
           0.13          -0.028          -0.096     -0.17942737     -0.10198872     0.014104714      -0.5661115
           0.13          -0.028            -0.1               0               0               0     -0.56642893
           0.13          -0.024          -0.096      -0.1386561     -0.14067008     0.015601424     -0.56966158
           0.13          -0.024            -0.1               0               0               0     -0.56986132
           0.13           -0.02          -0.096    -0.082828453     -0.17030342     0.014979415     -0.57322259
           0.13           -0.02            -0.1               0               0               0     -0.57308328
           0.13          -0.016          -0.096    -0.017934811     -0.19021307     0.013093832     -0.57484266
           0.13          -0.016            -0.1               0               0               0     -0.57441647
           0.13          -0.012          -0.096      0.05146196     -0.19941099     0.011275741     -0.57350354
           0.13          -0.012            -0.1               0               0               0     -0.57291544
           0.13          -0.008          -0.096      0.12217473     -0.19771426     0.010484283     -0.56882078
           0.13          -0.008            -0.1               0               0               0     -0.56816657
           0.13          -0.004          -0.096      0.18902074     -0.18514453     0.010946675     -0.56143052
           0.13          -0.004            -0.1               0               0               0     -0.56075303
           0.13               0          -0.096      0.24364731     -0.16292536     0.012576009      -0.5528802
           0.13               0            -0.1               0               0               0     -0.55223254
           0.13           0.004          -0.096      0.27792434     -0.13426921      0.01533293     -0.54477804
           0.13           0.004            -0.1               0               0               0     -0.54418167
           0.13           0.008          -0.096      0.28742585     -0.10263215     0.018447697      -0.5383709
           0.13           0.008            -0.1               0               0               0     -0.53778418
           0.13           0.012          -0.096      0.27080661    -0.070618589     0.021157743     -0.53415835
           0.13           0.012            -0.1               0               0               0      -0.5335431
           0.13           0.016          -0.096      0.22413622    -0.035491012     0.022925082     -0.53211265
           0.13           0.016            -0.1               0               0               0     -0.53155181
           0.13            0.02          -0.096      0.12937606     0.014817206     0.023449914     -0.53220619
           0.13            0.02            -0.1               0               0               0      -0.5319703
           0.13           0.024          -0.096  -0.00037938383     0.077157329     0.023558703     -0.53394059
           0.13           0.024            -0.1               0               0               0     -0.53413742
           0.13           0.028          -0.096     -0.11525792      0.12714795     0.023683882     -0.53620254
           0.13           0.028            -0.1               0               0               0     -0.53659659
           0.13           0.032          -0.096     -0.19699258      0.15489071     0.022663575     -0.53827865
           0.13           0.032            -0.1               0               0               0     -0.53869489
           0.13           0.036          -0.096     -0.25426875       0.1671665      0.01979165     -0.54011324
           0.13           0.036            -0.1               0               0               0     -0.54054741
           0.13            0.04          -0.096     -0.29451136      0.17043971     0.015802361     -0.54179311
           0.13            0.04            -0.1               0               0               0     -0.54224278
           0.13           0.044          -0.096     -0.32318149      0.16927228     0.011620556     -0.54339909
           0.13           0.044            -0.1               0               0               0     -0.54384581
           0.13           0.048          -0.096     -0.34553692      0.16680795    0.0079858443     -0.54499664
           0.13           0.048            -0.1               0               0               0     -0.54540616
           0.13           0.052          -0.096     -0.36671093      0.16483709    0.0057213021     -0.54660819
           0.13           0.052            -0.1               0               0               0     -0.54695668
           0.13           0.056          -0.096     -0.39109244      0.16380941    0.0052478987     -0.54817433
           0.13           0.056            -0.1               0               0               0     -0.54847006
           0.13            0.06          -0.096     -0.42174185      0.16313684    0.0065466963     -0.54954285
           0.13            0.06            -0.1               0               0               0     -0.54982684
           0.13           0.064          -0.096     -0.46038019      0.16177012    0.0094216024     -0.55052722
           0.13           0.064            -0.1               0               0               0     -0.55085847
           0.13           0.068          -0.096     -0.50790416      0.15867571      0.01341681     -0.55098377
           0.13           0.068            -0.1               0               0               0     -0.55141672
           0.13           0.072          -0.096     -0.56447345      0.15301439     0.017934883      -0.5508606
           0.13           0.072            -0.1               0               0               0     -0.55141833
           0.13           0.076          -0.096     -0.62933503      0.14417734      0.02261643       -0.550212
           0.13           0.076            -0.1               0               0               0     -0.55088227
           0.13            0.08          -0.096     -0.70092414      0.13167933     0.027568944     -0.54911981
           0.13            0.08            -0.1               0               0               0     -0.54986452
           0.13           0.084          -0.096     -0.77682728      0.11483981     0.032932004      -0.5476813
           0.13           0.084            -0.1               0               0               0     -0.54842655
           0.13           0.088          -0.096     -0.85368349     0.093438153     0.038986774     -0.54591346
           0.13           0.088            -0.1               0               0               0     -0.54653983
           0.13           0.092          -0.096     -0.92383151     0.066212018     0.045081879     -0.54410029
           0.13           0.092            -0.1               0               0               0     -0.54455509
           0.13           0.096          -0.096     -0.94248189      0.03553016     0.049702957     -0.54195366
           0.13           0.096            -0.1               0               0               0     -0.54209491
           0.13             0.1            -0.1               0               0               0     -0.54054446
           0.13             0.1          -0.096               0               0               0     -0.54064116
           0.13          -0.096          -0.092     -0.91849699     0.046705469    -0.068882543     -0.54292629
           0.13            -0.1          -0.092               0               0               0     -0.54339902
           0.13          -0.092          -0.092     -0.98610972     0.077414466    -0.039675671       -0.544158
           0.13          -0.088          -0.092      -1.0148342     0.097443616    -0.011513575     -0.54739898
           0.13          -0.084          -0.092      -1.0131688      0.10571028     0.012938155     -0.55089759
           0.13           -0.08          -0.092     -0.97518171      0.10455234     0.029567953     -0.55534765
           0.13          -0.076          -0.092     -0.89718375     0.094343408      0.03623735     -0.56090772
           0.13          -0.072          -0.092     -0.78672054     0.077683638     0.034354047     -0.56713705
           0.13          -0.068          -0.092     -0.66457262     0.059809489     0.025890404     -0.57310774
           0.13          -0.064          -0.092     -0.55562785     0.046067835     0.010013143     -0.57818576
           0.13           -0.06          -0.092     -0.47142181      0.03875008    -0.013003109     -0.58166732
           0.13          -0.056          -0.092     -0.40568719     0.035962687    -0.036841392        -0.58279
           0.13          -0.052          -0.092      -0.3501316     0.034669666    -0.053890037     -0.58161788
           0.13          -0.048          -0.092     -0.30276886     0.032414738     -0.06035022     -0.57889409
           0.13          -0.044          -0.092     -0.26449445     0.026400927    -0.055306127     -0.57536549
           0.13           -0.04          -0.092     -0.23607085     0.014150184    -0.039647702     -0.57156657
           0.13          -0.036          -0.092     -0.21591513   -0.0070322515    -0.016081484     -0.56797586
           0.13          -0.032          -0.092     -0.19759589    -0.040058416    0.0082798051     -0.56568534
           0.13          -0.028          -0.092     -0.16872171     -0.08280656     0.023352126     -0.56624178
           0.13          -0.024          -0.092     -0.11930156     -0.12422103     0.025886277     -0.56962847
           0.13           -0.02          -0.092    -0.051858902     -0.15577806     0.021599347     -0.57355446
           0.13          -0.016          -0.092     0.024492624     -0.17684958     0.016704879     -0.57558838
           0.13          -0.012          -0.092      0.10419839     -0.18774787     0.013895481     -0.57446341
           0.13          -0.008          -0.092      0.18433315     -0.18818436     0.014008086     -0.56987355
           0.13          -0.004          -0.092      0.25888481     -0.17757106     0.016770674     -0.56262332
           0.13   3.6346636e-19          -0.092      0.31753218     -0.15707701     0.021216946     -0.55425648
           0.13           0.004          -0.092      0.35088433     -0.13000552     0.026696339     -0.54633457
           0.13           0.008          -0.092      0.35531978    -0.099764454     0.032438073     -0.54007005
           0.13           0.012          -0.092       0.3322055    -0.068978986     0.037311105     -0.53594258
           0.13           0.016          -0.092      0.28319736    -0.037898874     0.040292897     -0.53380602
           0.13            0.02          -0.092      0.19756248    0.0010721768       0.0411451     -0.53337139
           0.13           0.024          -0.092     0.077186584     0.052786176     0.041332977     -0.53428391
           0.13           0.028          -0.092    -0.046064758      0.10396118     0.041905192     -0.53599787
           0.13           0.032          -0.092     -0.14365543      0.13802724      0.04059024     -0.53782089
           0.13           0.036          -0.092     -0.21108047      0.15330505     0.035736807     -0.53943165
           0.13            0.04          -0.092     -0.25703745      0.15615079     0.028572425     -0.54095568
           0.13           0.044          -0.092     -0.28914889      0.15187909     0.020728954     -0.54252182
           0.13           0.048          -0.092     -0.31529974      0.14492863      0.01384496     -0.54419993
           0.13           0.052          -0.092      -0.3426991      0.13829415    0.0094157857     -0.54594854
           0.13           0.056          -0.092     -0.37657572      0.13313094    0.0084990983     -0.54761555
           0.13            0.06          -0.092      -0.4198068      0.12906414     0.011371677     -0.54899095
           0.13           0.064          -0.092     -0.47340412      0.12490315     0.017435031     -0.54988903
           0.13           0.068          -0.092     -0.53717923      0.11936185        0.025512     -0.55021442
           0.13           0.072          -0.092     -0.60987916      0.11155496     0.034375575     -0.54999234
           0.13           0.076          -0.092     -0.68911994      0.10106005     0.043202266     -0.54935222
           0.13            0.08          -0.092      -0.7715445     0.087855188     0.051628292     -0.54843972
           0.13           0.084          -0.092     -0.85314501      0.07220276     0.059492604     -0.54738809
           0.13           0.088          -0.092      -0.9293579     0.054864378     0.066994009     -0.54626378
           0.13           0.092          -0.092      -0.9918531     0.036455275     0.073776479     -0.54518134
           0.13           0.096          -0.092      -1.0007401     0.018825616      0.08006576     -0.54395521
           0.13             0.1          -0.092               0               0               0     -0.54323041
           0.13          -0.096          -0.088     -0.84937307     0.039953719    -0.096216317     -0.54491268
           0.13            -0.1          -0.088               0               0               0     -0.54553786
           0.13          -0.092          -0.088     -0.92386296     0.069585626    -0.058607062     -0.54538684
           0.13          -0.088          -0.088     -0.96119073     0.091549849    -0.022986136     -0.54750935
           0.13          -0.084          -0.088     -0.97132726      0.10494819    0.0071619635     -0.55003676
           0.13           -0.08          -0.088     -0.95051465      0.11158558     0.028251882     -0.55356617
           0.13          -0.076          -0.088     -0.89577439      0.11149224       0.0378899     -0.55825048
           0.13          -0.072          -0.088     -0.81086636      0.10593411     0.035830782     -0.56391495
           0.13          -0.068          -0.088     -0.70859307      0.09801412     0.022861384     -0.56988351
           0.13          -0.064          -0.088     -0.60618411     0.091482076  -7.9200327e-05      -0.5753776
           0.13           -0.06          -0.088     -0.51420656     0.087135917    -0.028794142      -0.5795767
           0.13          -0.056          -0.088     -0.43394299      0.08300992    -0.055450033     -0.58176455
           0.13          -0.052          -0.088     -0.36425646     0.077208259    -0.073253879      -0.5817796
           0.13          -0.048          -0.088     -0.30538578     0.068111698    -0.078670352     -0.58006418
           0.13          -0.044          -0.088     -0.25877085      0.05440868     -0.07090421     -0.57726279
           0.13           -0.04          -0.088      -0.2251187     0.035361727    -0.051239213     -0.57394036
           0.13          -0.036          -0.088     -0.20242226     0.010481409    -0.022734196     -0.57056991
           0.13          -0.032          -0.088     -0.18394721    -0.021127462    0.0077769856     -0.56802392
           0.13          -0.028          -0.088     -0.15679454    -0.059385876     0.028465082     -0.56779708
           0.13          -0.024          -0.088     -0.10736455    -0.099183211     0.031642233     -0.57043444
           0.13           -0.02          -0.088    -0.034672251     -0.13318642     0.023206388     -0.57410996
           0.13          -0.016          -0.088     0.050073571     -0.15758489     0.014332232     -0.57616617
           0.13          -0.012          -0.088      0.13813022      -0.1717062     0.010478453     -0.57503061
           0.13          -0.008          -0.088      0.22504268     -0.17516914     0.012329842     -0.57049655
           0.13          -0.004          -0.088      0.30309521     -0.16725762     0.018386064     -0.56354253
           0.13   3.6346636e-19          -0.088      0.36090955     -0.14936753     0.026351379     -0.55567023
           0.13           0.004          -0.088      0.38986236      -0.1247785     0.034719722     -0.54827022
           0.13           0.008          -0.088      0.38864567    -0.096636222     0.042446012      -0.5423685
           0.13           0.012          -0.088      0.36075378    -0.067485149     0.048482514     -0.53840411
           0.13           0.016          -0.088      0.30934025    -0.038614548     0.052115581       -0.536242
           0.13            0.02          -0.088      0.22719106   -0.0053119623     0.053736105     -0.53547729
           0.13           0.024          -0.088      0.11687151     0.036956399     0.054999372     -0.53570422
           0.13           0.028          -0.088  -0.00088286599     0.081988356     0.056468419      -0.5367074
           0.13           0.032          -0.088     -0.10074041      0.11530273     0.055175844     -0.53799966
           0.13           0.036          -0.088     -0.17084914      0.13027181     0.049128805     -0.53919558
           0.13            0.04          -0.088     -0.21870227      0.13146024     0.039745864     -0.54047973
           0.13           0.044          -0.088     -0.25328099      0.12436141     0.029061888      -0.5419928
           0.13           0.048          -0.088     -0.28421926      0.11423764     0.019422063     -0.54371904
           0.13           0.052          -0.088     -0.31943426      0.10470002     0.013152785     -0.54549073
           0.13           0.056          -0.088      -0.3636783     0.097086375     0.011977348     -0.54707921
           0.13            0.06          -0.088      -0.4188698     0.090962608     0.016441701     -0.54829147
           0.13           0.064          -0.088     -0.48502261     0.085006044     0.025681659     -0.54901727
           0.13           0.068          -0.088     -0.56084125     0.077852757     0.037781963     -0.54925333
           0.13           0.072          -0.088     -0.64381242     0.068716951     0.050596893     -0.54910839
           0.13           0.076          -0.088     -0.73026197     0.057534157     0.062533699     -0.54877457
           0.13            0.08          -0.088     -0.81577618     0.044795197     0.072743206     -0.54843865
           0.13           0.084          -0.088     -0.89586931     0.031432961      0.08080584     -0.54818463
           0.13           0.088          -0.088     -0.96607711     0.018669914     0.086925458     -0.54806866
           0.13           0.092          -0.088      -1.0186743    0.0080524832     0.091281707     -0.54801709
           0.13           0.096          -0.088      -1.0185146    0.0013268002     0.095979811     -0.54792386
           0.13             0.1          -0.088               0               0               0     -0.54787082
           0.13          -0.096          -0.084     -0.77364725      0.03379291     -0.11742316     -0.54684224
           0.13            -0.1          -0.084               0               0               0     -0.54757898
           0.13          -0.092          -0.084     -0.84828611     0.061561297    -0.076034826     -0.54664973
           0.13          -0.088          -0.084     -0.89064855     0.084512628    -0.036117672     -0.54770355
           0.13          -0.084          -0.084     -0.90951639      0.10139659   -0.0027884227     -0.54914343
           0.13           -0.08          -0.084     -0.90154101      0.11351261     0.020571789     -0.55155013
           0.13          -0.076          -0.084     -0.86388611      0.12080608     0.031625721     -0.55516966
           0.13          -0.072          -0.084     -0.79865135      0.12390088      0.02923494     -0.56001743
           0.13          -0.068          -0.084     -0.71356526      0.12426181     0.013617377     -0.56568359
           0.13          -0.064          -0.084     -0.61972707      0.12346251      -0.0127488     -0.57142026
           0.13           -0.06          -0.084     -0.52618618       0.1214538    -0.043614896     -0.57622925
           0.13          -0.056          -0.084     -0.43809871      0.11690308     -0.07070357     -0.57927251
           0.13          -0.052          -0.084     -0.35886394      0.10832707    -0.087483617     -0.58032061
           0.13          -0.048          -0.084     -0.29166824     0.094465377    -0.090692055     -0.57967772
           0.13          -0.044          -0.084     -0.23919948     0.074846756    -0.079941913     -0.57790356
           0.13           -0.04          -0.084     -0.20232566      0.04989312    -0.057019413     -0.57552884
           0.13          -0.036          -0.084     -0.17861891     0.020536261    -0.025519301     -0.57293387
           0.13          -0.032          -0.084     -0.16085566    -0.012353959    0.0076767884     -0.57070912
           0.13          -0.028          -0.084     -0.13642723      -0.0477236     0.030750549     -0.57004011
           0.13          -0.024          -0.084    -0.090720928    -0.083433284     0.034663005      -0.5717583
           0.13           -0.02          -0.084    -0.018575154     -0.11610609     0.024357147      -0.5747051
           0.13          -0.016          -0.084      0.07016941     -0.14178976     0.013038355     -0.57636296
           0.13          -0.012          -0.084      0.16363007      -0.1580634    0.0087043838     -0.57501086
           0.13          -0.008          -0.084       0.2539381     -0.16362684     0.012120156     -0.57054595
           0.13          -0.004          -0.084      0.33135326      -0.1576791     0.020453527     -0.56402404
           0.13   3.6346636e-19          -0.084      0.38482279     -0.14183048     0.030356341     -0.55679658
           0.13           0.004          -0.084      0.40779224     -0.11924719     0.039996775     -0.55003388
           0.13           0.008          -0.084      0.40119347    -0.092880637     0.048515532     -0.54457996
           0.13           0.012          -0.084      0.36977068    -0.065353813     0.055167527      -0.5408431
           0.13           0.016          -0.084      0.31673301    -0.038373235     0.059489702     -0.53872436
           0.13            0.02          -0.084      0.23589896   -0.0086328429     0.062110207     -0.53774255
           0.13           0.024          -0.084      0.13172188      0.02717954       0.0643505      -0.5374641
           0.13           0.028          -0.084     0.022422908     0.065257753     0.066223345     -0.53783867
           0.13           0.032          -0.084    -0.071752201     0.094560312     0.064935566     -0.53861277
           0.13           0.036          -0.084     -0.13923265      0.10779706     0.058543804     -0.53950191
           0.13            0.04          -0.084     -0.18609715      0.10761059     0.048149634     -0.54066106
           0.13           0.044          -0.084     -0.22212393     0.099178732     0.035888968     -0.54213327
           0.13           0.048          -0.084     -0.25749616     0.087678156      0.02463522     -0.54375241
           0.13           0.052          -0.084     -0.29984332     0.076615968     0.017358495     -0.54526175
           0.13           0.056          -0.084     -0.35316499     0.067371822     0.016339512     -0.54647017
           0.13            0.06          -0.084     -0.41840406     0.059649547     0.022443952     -0.54731123
           0.13           0.064          -0.084     -0.49438665     0.052191217     0.034643948      -0.5477927
           0.13           0.068          -0.084     -0.57853801     0.043645706     0.050252946     -0.54798558
           0.13           0.072          -0.084     -0.66719963     0.033363784     0.066052615     -0.54804309
           0.13           0.076          -0.084     -0.75580981     0.021639597     0.079621906     -0.54818425
           0.13            0.08          -0.084     -0.83931847    0.0093664463     0.089694864      -0.5486086
           0.13           0.084          -0.084      -0.9131814   -0.0021354187     0.095761664     -0.54928944
           0.13           0.088          -0.084     -0.97350705    -0.011436569     0.098061294     -0.55016456
           0.13           0.092          -0.084      -1.0130917    -0.016108473     0.097040466     -0.55096354
           0.13           0.096          -0.084      -1.0026227    -0.014382053     0.095116379     -0.55183854
           0.13             0.1          -0.084               0               0               0     -0.55241094
           0.13          -0.096           -0.08     -0.69859702     0.028402568     -0.13398422     -0.54841869
           0.13            -0.1           -0.08               0               0               0     -0.54915455
           0.13          -0.092           -0.08     -0.76743623     0.053478287    -0.091609991     -0.54782268
           0.13          -0.088           -0.08      -0.8108035     0.075999703    -0.049568477     -0.54803188
           0.13          -0.084           -0.08      -0.8349611     0.094575252    -0.014581935     -0.54849071
           0.13           -0.08           -0.08     -0.83600518      0.11011794    0.0098198762     -0.54978661
           0.13          -0.076           -0.08     -0.81054192       0.1223505     0.021304415     -0.55230316
           0.13          -0.072           -0.08     -0.75932432      0.13133672     0.018478915     -0.55625479
           0.13          -0.068           -0.08     -0.68705671      0.13744229    0.0015601899     -0.56142628
           0.13          -0.064           -0.08     -0.60088074      0.14096762    -0.026055179     -0.56704173
           0.13           -0.06           -0.08     -0.50812458      0.14147623    -0.057191465     -0.57210781
           0.13          -0.056           -0.08     -0.41570737      0.13762653    -0.083246885     -0.57593767
           0.13          -0.052           -0.08     -0.33045709      0.12762706    -0.097703795      -0.5781808
           0.13          -0.048           -0.08     -0.25823176      0.11029979     -0.09774047     -0.57880622
           0.13          -0.044           -0.08     -0.20286143     0.085851612     -0.08363456      -0.5781855
           0.13           -0.04           -0.08     -0.16523212     0.055700392    -0.057823457     -0.57679241
           0.13          -0.036           -0.08     -0.14231029     0.021890898    -0.024515361     -0.57494987
           0.13          -0.032           -0.08     -0.12615566    -0.013119096    0.0089786255     -0.57309967
           0.13          -0.028           -0.08     -0.10437967    -0.046836813     0.031574938     -0.57217619
           0.13          -0.024           -0.08    -0.062973616     -0.07829251       0.0354373     -0.57301674
           0.13           -0.02           -0.08    0.0048802817     -0.10713147     0.025162983      -0.5749522
           0.13          -0.016           -0.08     0.091853029      -0.1310966     0.013569755     -0.57588511
           0.13          -0.012           -0.08      0.18539504     -0.14725058    0.0095489139     -0.57417466
           0.13          -0.008           -0.08      0.27468354     -0.15318342     0.014079486     -0.56980267
           0.13          -0.004           -0.08      0.34837136     -0.14794026     0.023561181     -0.56381185
           0.13   3.6346636e-19           -0.08      0.39615159     -0.13330685     0.034139864     -0.55733026
           0.13           0.004           -0.08      0.41323541      -0.1122996     0.043966893     -0.55127942
           0.13           0.008           -0.08       0.4019694    -0.087655862     0.052497455      -0.5463356
           0.13           0.012           -0.08      0.36757651    -0.061960697     0.059334246     -0.54289612
           0.13           0.016           -0.08      0.31276115     -0.03681302     0.064214762     -0.54088652
           0.13            0.02           -0.08      0.23246902   -0.0095615588     0.067686856     -0.53975912
           0.13           0.024           -0.08      0.13431022     0.021743163     0.070413441     -0.53912487
           0.13           0.028           -0.08     0.036657181     0.053808451     0.071917407     -0.53905731
           0.13           0.032           -0.08    -0.046452139     0.078920717     0.070222144     -0.53951949
           0.13           0.036           -0.08     -0.10728748     0.090973958     0.063961853     -0.54032904
           0.13            0.04           -0.08     -0.15101459      0.09096057     0.053787806     -0.54147633
           0.13           0.044           -0.08     -0.18737388     0.082919602     0.041578953     -0.54284075
           0.13           0.048           -0.08     -0.22614589     0.071193154     0.030282821     -0.54414626
           0.13           0.052           -0.08     -0.27440624      0.05906771     0.023126023     -0.54515341
           0.13           0.056           -0.08      -0.3355744     0.048256884     0.022757741     -0.54581831
           0.13            0.06           -0.08     -0.40954213     0.038930625     0.030416437     -0.54626985
           0.13           0.064           -0.08     -0.49349192      0.03009886     0.045117338     -0.54664057
           0.13           0.068           -0.08     -0.58316828     0.020445101     0.063555936     -0.54699439
           0.13           0.072           -0.08     -0.67387406    0.0093115061     0.081347669     -0.54743759
           0.13           0.076           -0.08     -0.76052379   -0.0028302868     0.095116797     -0.54823435
           0.13            0.08           -0.08     -0.83795041    -0.014825845      0.10336492     -0.54958427
           0.13           0.084           -0.08     -0.90193912    -0.025110057      0.10575566     -0.55129849
           0.13           0.088           -0.08     -0.94867937    -0.031940898      0.10247348     -0.55317551
           0.13           0.092           -0.08     -0.97054475     -0.03206505     0.093758606     -0.55477497
           0.13           0.096           -0.08     -0.94218283    -0.024156657      0.08089331     -0.55643464
           0.13             0.1           -0.08               0               0               0     -0.55747646
           0.13          -0.096          -0.076     -0.62769302     0.023399054     -0.14617614     -0.54968824
           0.13            -0.1          -0.076               0               0               0     -0.55035259
           0.13          -0.092          -0.076     -0.68581676     0.045004196     -0.10463829     -0.54890225
           0.13          -0.088          -0.076     -0.72593767      0.06562866    -0.062173554       -0.548509
           0.13          -0.084          -0.076     -0.75156074     0.084103056    -0.026822092     -0.54817856
           0.13           -0.08          -0.076     -0.75789251      0.10116055    -0.002293852      -0.5484926
           0.13          -0.076          -0.076     -0.74080264      0.11622135    0.0091103521     -0.55003345
           0.13          -0.072          -0.076     -0.69950204      0.12866438    0.0060291637     -0.55318505
           0.13          -0.068          -0.076     -0.63636975      0.13830673    -0.011143249     -0.55764057
           0.13          -0.064          -0.076     -0.55533243      0.14510103    -0.038690278     -0.56264453
           0.13           -0.06          -0.076     -0.46230366      0.14815007    -0.069065606     -0.56761846
           0.13          -0.056          -0.076      -0.3662725      0.14542196    -0.093173303     -0.57220823
           0.13          -0.052          -0.076     -0.27729391      0.13458758     -0.10444798     -0.57583688
           0.13          -0.048          -0.076     -0.20303104      0.11453198     -0.10068754     -0.57794533
           0.13          -0.044          -0.076     -0.14757768     0.086138157     -0.08301153     -0.57857162
           0.13           -0.04          -0.076     -0.11130596      0.05174984    -0.054634634     -0.57812529
           0.13          -0.036          -0.076    -0.090357408     0.014390693     -0.02048902     -0.57690394
           0.13          -0.032          -0.076    -0.076161256    -0.021892746     0.011456626     -0.57529444
           0.13          -0.028          -0.076    -0.056611821    -0.053699162     0.031496465     -0.57410302
           0.13          -0.024          -0.076    -0.019201837    -0.080965283     0.034525778     -0.57407209
           0.13           -0.02          -0.076     0.041746396      -0.1048379     0.025347838     -0.57482838
           0.13          -0.016          -0.076      0.12077332     -0.12478174     0.015163627     -0.57480751
           0.13          -0.012          -0.076       0.2073453     -0.13846686     0.012169089      -0.5726513
           0.13          -0.008          -0.076      0.29037747     -0.14297322     0.017384524     -0.56838676
           0.13          -0.004          -0.076      0.35807825     -0.13725398     0.027189106     -0.56293994
           0.13               0          -0.076      0.40026443     -0.12308778     0.037725047     -0.55721343
           0.13           0.004          -0.076      0.41262618     -0.10325014     0.047243292     -0.55190895
           0.13           0.008          -0.076      0.39778993    -0.080251367     0.055446669     -0.54756057
           0.13           0.012          -0.076      0.36084083    -0.056432202      0.06218471     -0.54452769
           0.13           0.016          -0.076      0.30438508    -0.032958634     0.067273473     -0.54269626
           0.13            0.02          -0.076      0.22659197    -0.007697465     0.070977934     -0.54148699
           0.13           0.024          -0.076      0.13872645     0.020111641      0.07330547     -0.54061025
           0.13           0.028          -0.076     0.057120851     0.047637969     0.073644824     -0.54025003
           0.13           0.032          -0.076    -0.011506098     0.070024706     0.071162747     -0.54054677
           0.13           0.036          -0.076    -0.063712444     0.082543102     0.065333698     -0.54138631
           0.13            0.04          -0.076     -0.10372012     0.084587641     0.056533852     -0.54255801
           0.13           0.044          -0.076     -0.14016157     0.078429105     0.046136611     -0.54378259
           0.13           0.048          -0.076     -0.18174331     0.067336959     0.036606403     -0.54474242
           0.13           0.052          -0.076     -0.23492558     0.054452657     0.030906793      -0.5452642
           0.13           0.056          -0.076     -0.30290367     0.041979741     0.031742474     -0.54546352
           0.13            0.06          -0.076     -0.38489938     0.030810906     0.040691061     -0.54566642
           0.13           0.064          -0.076     -0.47608249     0.020565802     0.057005855     -0.54615152
           0.13           0.068          -0.076     -0.56951369     0.010144791     0.077069002      -0.5469736
           0.13           0.072          -0.076     -0.65916215   -0.0013118345     0.095631703     -0.54803521
           0.13           0.076          -0.076     -0.74039962    -0.013603627      0.10842075     -0.54952717
           0.13            0.08          -0.076     -0.80883988    -0.025532741      0.11364909     -0.55174507
           0.13           0.084          -0.076     -0.86033401    -0.035284187      0.11107881     -0.55443677
           0.13           0.088          -0.076     -0.89006115    -0.040667927      0.10063737     -0.55726294
           0.13           0.092          -0.076     -0.88923699     -0.03795977      0.08233509      -0.5596618
           0.13           0.096          -0.076      -0.8342371    -0.026493877     0.056483528      -0.5618896
           0.13             0.1          -0.076               0               0               0      -0.5631549
           0.13          -0.096          -0.072     -0.56335534     0.018715343     -0.15482952     -0.55055846
           0.13            -0.1          -0.072               0               0               0     -0.55111116
           0.13          -0.092          -0.072      -0.6073818     0.036225055     -0.11500132     -0.54976013
