#             x               y               z             U_x             U_y             U_z               p
            0.1          -0.098           0.094    -0.052645995    0.0071384249   -0.0074740447     -0.35689044
            0.1          -0.098           0.098  -2.7630452e-14   4.5814173e-15   -4.458829e-15     -0.35670381
            0.1          -0.094          -0.098     0.049955052    -0.013872175    0.0053066692      -0.3456833
            0.1          -0.094          -0.094     0.092416833    -0.021198313     0.016918077     -0.34585941
            0.1          -0.094           -0.09     0.084044007    -0.016170801     0.031047035     -0.34616321
            0.1          -0.094          -0.086     0.052726231   -0.0054060606     0.046936696     -0.34653948
            0.1          -0.094          -0.082     0.015331047    0.0057663058     0.062984975     -0.34705521
            0.1          -0.094          -0.078    -0.016806643     0.014717609     0.075858934     -0.34772558
            0.1          -0.094          -0.074    -0.041193952     0.021640108     0.085822119     -0.34846609
            0.1          -0.094           -0.07    -0.059860951     0.027224678     0.095362734     -0.34932958
            0.1          -0.094          -0.066    -0.071049103     0.031277171      0.10538492     -0.35039739
            0.1          -0.094          -0.062    -0.070294823     0.033006609      0.11408161      -0.3515724
            0.1          -0.094          -0.058    -0.056086414     0.030817401      0.11792321     -0.35255721
            0.1          -0.094          -0.054    -0.034613174     0.021030827       0.1113093     -0.35287107
            0.1          -0.094           -0.05   -0.0077096528   -0.0082060053     0.092014163     -0.35204193
            0.1          -0.094          -0.046     0.043920607    -0.045366004     0.076816486     -0.35132216
            0.1          -0.094          -0.042      0.11459382    -0.047141781     0.077849495     -0.35329211
            0.1          -0.094          -0.038      0.16971711    -0.012811101     0.077911981     -0.35774821
            0.1          -0.094          -0.034      0.20046919     0.022651601     0.064002618     -0.36217175
            0.1          -0.094           -0.03      0.21834296     0.043675278      0.04159945     -0.36561168
            0.1          -0.094          -0.026      0.23266614     0.048481133     0.019567673     -0.36882378
            0.1          -0.094          -0.022      0.24421235     0.040380116     0.002033862     -0.37234592
            0.1          -0.094          -0.018      0.25042749     0.025243161    -0.010990473     -0.37584821
            0.1          -0.094          -0.014        0.251366    0.0080784356    -0.018157631     -0.37870252
            0.1          -0.094           -0.01      0.24878546   -0.0081134968    -0.017973896     -0.38054008
            0.1          -0.094          -0.006      0.24391522    -0.021353466    -0.010510965     -0.38145135
            0.1          -0.094          -0.002      0.23738725    -0.030154445    0.0028386382     -0.38189827
            0.1          -0.094           0.002      0.23023815    -0.033109008     0.019711894     -0.38245149
            0.1          -0.094           0.006      0.22431836    -0.028584061     0.037335898     -0.38345409
            0.1          -0.094            0.01      0.22191504    -0.015513306      0.05228373     -0.38479142
            0.1          -0.094           0.014      0.22451286    0.0039002491      0.05923735     -0.38600486
            0.1          -0.094           0.018      0.23009171     0.021230737     0.052609673     -0.38666272
            0.1          -0.094           0.022      0.23426855     0.026181037     0.031037499     -0.38695148
            0.1          -0.094           0.026      0.23459317     0.023284221   -0.0016747665     -0.38791971
            0.1          -0.094            0.03      0.22575523     0.027805815    -0.038130152     -0.39019357
            0.1          -0.094           0.034      0.19849688     0.040501233     -0.06975412     -0.39315446
            0.1          -0.094           0.038      0.15101874       0.0490895    -0.090518541     -0.39575014
            0.1          -0.094           0.042     0.088499122     0.046618244     -0.09869225     -0.39735861
            0.1          -0.094           0.046     0.019944205     0.037543565    -0.096665635     -0.39802899
            0.1          -0.094            0.05    -0.046197719     0.030573467    -0.090490693     -0.39777559
            0.1          -0.094           0.054     -0.10991522     0.028258663    -0.085675866     -0.39635332
            0.1          -0.094           0.058     -0.17366299     0.028473269    -0.084071466     -0.39368267
            0.1          -0.094           0.062     -0.23710066      0.03066568    -0.085289744     -0.38984315
            0.1          -0.094           0.066     -0.29747551     0.035064053    -0.087780292      -0.3850283
            0.1          -0.094            0.07     -0.35114286     0.041030352    -0.089713088     -0.37962778
            0.1          -0.094           0.074     -0.39576969     0.047358534     -0.08976669     -0.37417095
            0.1          -0.094           0.078     -0.42969674     0.052742046    -0.087365833     -0.36916858
            0.1          -0.094           0.082     -0.44969438      0.05533499    -0.082027298      -0.3650149
            0.1          -0.094           0.086     -0.44786236     0.053098816    -0.073551303     -0.36178346
            0.1          -0.094            0.09     -0.40046644     0.045216178    -0.059501742     -0.35905165
            0.1          -0.094           0.094     -0.26157262     0.032077486    -0.035163301     -0.35729948
            0.1          -0.094           0.098    -0.052645995    0.0071384249   -0.0074740447     -0.35689579
            0.1           -0.09          -0.098     0.042225428    -0.015691636    0.0049528124     -0.34594266
            0.1           -0.09          -0.094     0.061551963    -0.021240867     0.017572971     -0.34614262
            0.1           -0.09           -0.09    0.0011870424   -0.0028278679     0.034629994     -0.34635649
            0.1           -0.09          -0.086    -0.082945537     0.022373508     0.054877148     -0.34661009
            0.1           -0.09          -0.082     -0.15961519     0.045262572     0.075818366     -0.34717978
            0.1           -0.09          -0.078     -0.21499189     0.062167976     0.094191315      -0.3481139
            0.1           -0.09          -0.074     -0.24699603     0.073610633      0.10748845     -0.34915702
            0.1           -0.09           -0.07     -0.26103006     0.081197373      0.11697624     -0.35013884
            0.1           -0.09          -0.066     -0.26106887     0.085483072      0.12453983     -0.35100979
            0.1           -0.09          -0.062     -0.24572968     0.085783379      0.13032237     -0.35160882
            0.1           -0.09          -0.058     -0.21299855     0.080566856      0.13279304     -0.35153894
            0.1           -0.09          -0.054     -0.16592409     0.067727567      0.12840448     -0.35037811
            0.1           -0.09           -0.05     -0.10489514      0.04046306      0.11138325     -0.34812346
            0.1           -0.09          -0.046    -0.008658431  -0.00024182284       0.0903668     -0.34635866
            0.1           -0.09          -0.042      0.11197777    -0.015798706     0.079896898     -0.34799321
            0.1           -0.09          -0.038       0.2000633     0.013339003     0.069493877     -0.35341119
            0.1           -0.09          -0.034      0.24006878      0.05013259     0.049217167     -0.36001791
            0.1           -0.09           -0.03      0.25505078     0.067495417     0.026754549     -0.36594655
            0.1           -0.09          -0.026      0.25950683      0.06588327    0.0076992482     -0.37106413
            0.1           -0.09          -0.022      0.25784802     0.051529309   -0.0069772364     -0.37560694
            0.1           -0.09          -0.018      0.25271673     0.030244659    -0.016744096     -0.37935088
            0.1           -0.09          -0.014      0.24674446    0.0065588541    -0.020810908     -0.38196398
            0.1           -0.09           -0.01      0.24087244    -0.016335133    -0.018932948      -0.3833639
            0.1           -0.09          -0.006       0.2353477    -0.035864366    -0.011536779     -0.38379816
            0.1           -0.09          -0.002      0.22968955    -0.049568977   0.00010841614     -0.38379966
            0.1           -0.09           0.002      0.22316128     -0.05510644      0.01386397     -0.38396648
            0.1           -0.09           0.006      0.21629314    -0.050133373     0.027566458     -0.38468082
            0.1           -0.09            0.01      0.21249522    -0.032549827     0.039300713     -0.38590474
            0.1           -0.09           0.014      0.21611538   -0.0036319071     0.046066744      -0.3871237
            0.1           -0.09           0.018      0.22684403     0.027066228     0.042193277     -0.38763806
            0.1           -0.09           0.022      0.23788075     0.046166535     0.021438494     -0.38765015
            0.1           -0.09           0.026      0.23843758     0.053219975     -0.01615116     -0.38846291
            0.1           -0.09            0.03      0.21819475     0.058472604    -0.057972255     -0.39089116
            0.1           -0.09           0.034      0.17396206     0.063751891    -0.087737159     -0.39419465
            0.1           -0.09           0.038      0.11156169      0.06149347    -0.097783298     -0.39709454
            0.1           -0.09           0.042     0.041867096     0.049633333    -0.091717036     -0.39887835
            0.1           -0.09           0.046    -0.027817304     0.035900196    -0.079733506     -0.39942755
            0.1           -0.09            0.05    -0.095523083     0.028407011    -0.070726308     -0.39891506
            0.1           -0.09           0.054      -0.1628359     0.028107185    -0.066844375     -0.39740197
            0.1           -0.09           0.058     -0.23152643     0.031472034    -0.065896164     -0.39486273
            0.1           -0.09           0.062     -0.29893314     0.036787665    -0.066842463     -0.39133741
            0.1           -0.09           0.066     -0.36118607     0.043448376    -0.068878736     -0.38701138
            0.1           -0.09            0.07     -0.41575926     0.050492733    -0.070969979     -0.38223886
            0.1           -0.09           0.074     -0.46263809     0.057000727    -0.072168617     -0.37743486
            0.1           -0.09           0.078     -0.50305724     0.062462054    -0.071984474     -0.37290427
            0.1           -0.09           0.082     -0.53653631     0.066295765    -0.070253579     -0.36881174
            0.1           -0.09           0.086     -0.55840952     0.067781239    -0.067120088     -0.36526619
            0.1           -0.09            0.09     -0.55036177     0.066517858    -0.060997004     -0.36188037
            0.1           -0.09           0.094     -0.43795996     0.058868885    -0.045435681      -0.3589098
            0.1           -0.09           0.098     -0.13862722      0.02007426    -0.013634784     -0.35761052
            0.1          -0.086          -0.098     0.022973659    -0.011443006    0.0041303907     -0.34596854
            0.1          -0.086          -0.094   -0.0081954565   -0.0057555763     0.020573384     -0.34611227
            0.1          -0.086           -0.09     -0.13667427     0.030470494     0.044846384     -0.34642099
            0.1          -0.086          -0.086     -0.26703493     0.066958027     0.070590634     -0.34704285
            0.1          -0.086          -0.082      -0.3606299     0.093503755     0.093435761     -0.34802906
            0.1          -0.086          -0.078     -0.41256722      0.11015684      0.11096061     -0.34941053
            0.1          -0.086          -0.074     -0.43069973      0.11970328      0.12197213     -0.35087629
            0.1          -0.086           -0.07     -0.42638932      0.12489112      0.12783796     -0.35205168
            0.1          -0.086          -0.066     -0.40742976      0.12701984      0.13013626     -0.35276672
            0.1          -0.086          -0.062     -0.37569547      0.12614479      0.12946724     -0.35277251
            0.1          -0.086          -0.058     -0.33014028      0.12160119      0.12594458     -0.35168049
            0.1          -0.086          -0.054     -0.26957534      0.11206683      0.11881121      -0.3492147
            0.1          -0.086           -0.05      -0.1903572     0.093309793      0.10559561     -0.34575359
            0.1          -0.086          -0.046     -0.07285451      0.06134387     0.092751548     -0.34312396
            0.1          -0.086          -0.042     0.075597575     0.038649203     0.090130015     -0.34423705
            0.1          -0.086          -0.038      0.18699163     0.049432329     0.084325747     -0.34995043
            0.1          -0.086          -0.034       0.2315525     0.073552707     0.064090399     -0.35806606
            0.1          -0.086           -0.03      0.24188315     0.083780201      0.04031646     -0.36620068
            0.1          -0.086          -0.026      0.24130161     0.076535641     0.021128831      -0.3732513
            0.1          -0.086          -0.022      0.23661272       0.0573219    0.0073022908     -0.37889459
            0.1          -0.086          -0.018      0.23022655     0.031542898   -0.0015265738     -0.38297646
            0.1          -0.086          -0.014      0.22376365    0.0031707197   -0.0054017989     -0.38540507
            0.1          -0.086           -0.01       0.2187481    -0.024566779   -0.0043671727     -0.38631282
            0.1          -0.086          -0.006      0.21611585    -0.048520961   0.00096962184     -0.38613099
            0.1          -0.086          -0.002      0.21492339    -0.065520446    0.0089338443     -0.38551901
            0.1          -0.086           0.002      0.21223914    -0.072804206       0.0170921      -0.3851592
            0.1          -0.086           0.006      0.20614119    -0.067741516     0.023324002     -0.38549091
            0.1          -0.086            0.01      0.20041171    -0.047272223     0.026902023     -0.38653544
            0.1          -0.086           0.014      0.20300161     -0.01086987     0.027285414     -0.38784239
            0.1          -0.086           0.018      0.21546905     0.032292986     0.020147105     -0.38860155
            0.1          -0.086           0.022      0.22733875      0.06556321   -0.0011953063     -0.38884771
            0.1          -0.086           0.026      0.22163168     0.080188811    -0.034524696     -0.38980813
            0.1          -0.086            0.03      0.18858935     0.081141164    -0.066336051     -0.39227197
            0.1          -0.086           0.034      0.13218409     0.072887195    -0.082375635     -0.39551644
            0.1          -0.086           0.038     0.065045513     0.055930897    -0.079806659     -0.39824396
            0.1          -0.086           0.042   -0.0013360947     0.036612889    -0.068562346      -0.3998352
            0.1          -0.086           0.046    -0.064241869     0.023669225    -0.059211305     -0.40027194
            0.1          -0.086            0.05     -0.12639043     0.020211625    -0.055406557     -0.39966284
            0.1          -0.086           0.054     -0.19058919     0.023730573    -0.055352082     -0.39807156
            0.1          -0.086           0.058     -0.25608091     0.030704967    -0.056880763     -0.39558511
            0.1          -0.086           0.062     -0.31885423     0.038898459     -0.05906896     -0.39232121
            0.1          -0.086           0.066     -0.37542568      0.04703247    -0.061164773     -0.38846452
            0.1          -0.086            0.07     -0.42456371      0.05420705    -0.062645204     -0.38427905
            0.1          -0.086           0.074     -0.46718829     0.060016809    -0.063187541     -0.38004014
            0.1          -0.086           0.078       -0.504874     0.064532964    -0.062665916     -0.37592742
            0.1          -0.086           0.082     -0.53797835     0.067886015    -0.061067496     -0.37200757
            0.1          -0.086           0.086     -0.56403363      0.07012866     -0.05851101     -0.36831513
            0.1          -0.086            0.09     -0.57398107     0.071847749    -0.054512783     -0.36481274
            0.1          -0.086           0.094     -0.51241739     0.071336339    -0.045478574     -0.36132012
            0.1          -0.086           0.098     -0.20093093     0.031136385    -0.018263576     -0.35910433
            0.1          -0.082          -0.098   -0.0038961111     -0.00247957    0.0049616981      -0.3456315
            0.1          -0.082          -0.094    -0.091207583     0.018197827     0.027898222     -0.34574641
            0.1          -0.082           -0.09     -0.26880534     0.066846802     0.060061952     -0.34647422
            0.1          -0.082          -0.086     -0.41241702      0.10504957     0.088925989     -0.34785479
            0.1          -0.082          -0.082     -0.48902973      0.12539308      0.10928484     -0.34960248
            0.1          -0.082          -0.078     -0.51242427      0.13402032      0.12033459     -0.35154518
            0.1          -0.082          -0.074     -0.50509608      0.13748672      0.12470904     -0.35324021
            0.1          -0.082           -0.07     -0.48289948      0.13918395      0.12544483     -0.35444129
            0.1          -0.082          -0.066     -0.45238017      0.14006763      0.12394241     -0.35505289
            0.1          -0.082          -0.062     -0.41460725      0.14036498      0.12031697     -0.35485932
            0.1          -0.082          -0.058     -0.36811575      0.13998961      0.11458889     -0.35351548
            0.1          -0.082          -0.054     -0.31014755      0.13836434      0.10716521     -0.35080097
            0.1          -0.082           -0.05     -0.23530748      0.13294234     0.098431501     -0.34719835
            0.1          -0.082          -0.046     -0.12709689       0.1175864     0.094474189     -0.34447831
            0.1          -0.082          -0.042     0.017689024     0.098018753      0.10386348     -0.34522704
            0.1          -0.082          -0.038      0.14289601     0.093080849      0.11110601      -0.3505486
            0.1          -0.082          -0.034      0.20208045      0.10027526     0.098505381     -0.35886373
            0.1          -0.082           -0.03      0.21617998       0.1003845     0.075844722      -0.3677492
            0.1          -0.082          -0.026      0.21487376     0.086568868     0.055677438      -0.3756014
            0.1          -0.082          -0.022      0.20930794     0.062265611     0.040977644     -0.38171668
            0.1          -0.082          -0.018       0.2024879     0.032121608      0.03135777     -0.38588002
            0.1          -0.082          -0.014       0.1962259  -0.00029009021     0.026464184     -0.38807604
            0.1          -0.082           -0.01      0.19302115    -0.031544642     0.025821757     -0.38851549
            0.1          -0.082          -0.006      0.19490886    -0.057988483     0.028125014     -0.38772086
            0.1          -0.082          -0.002      0.20066754    -0.076216419     0.031007382     -0.38646039
            0.1          -0.082           0.002       0.2048124    -0.083488711     0.031705572     -0.38552991
            0.1          -0.082           0.006      0.20163451     -0.07732824     0.027973722     -0.38541218
            0.1          -0.082            0.01      0.19373359    -0.054280057     0.019375997     -0.38614789
            0.1          -0.082           0.014      0.19329572    -0.012199962    0.0082182512     -0.38743597
            0.1          -0.082           0.018       0.2036454      0.03938897    -0.005743551     -0.38867662
            0.1          -0.082           0.022      0.20989979     0.079788813    -0.025691252     -0.38965202
            0.1          -0.082           0.026        0.194569     0.094790307    -0.048427722     -0.39114882
            0.1          -0.082            0.03      0.15261916     0.086983524    -0.063963055     -0.39370364
            0.1          -0.082           0.034     0.093481119     0.065820629    -0.065527199     -0.39662425
            0.1          -0.082           0.038     0.031408164     0.040931831    -0.057563102     -0.39894809
            0.1          -0.082           0.042    -0.027055766     0.022427929    -0.050328598     -0.40025741
            0.1          -0.082           0.046    -0.084384884     0.014645056    -0.048357201     -0.40054175
            0.1          -0.082            0.05     -0.14381402     0.015827553    -0.049982596     -0.39984796
            0.1          -0.082           0.054     -0.20532202     0.022517025    -0.052907653     -0.39822145
            0.1          -0.082           0.058     -0.26609653     0.031651373    -0.055943704     -0.39578636
            0.1          -0.082           0.062     -0.32257555     0.040947967    -0.058500959     -0.39271839
            0.1          -0.082           0.066     -0.37262886     0.049102041     -0.06020036       -0.389208
            0.1          -0.082            0.07     -0.41617497       0.0555952    -0.060893006     -0.38545872
            0.1          -0.082           0.074     -0.45443645      0.06046255    -0.060577688     -0.38164677
            0.1          -0.082           0.078     -0.48870978     0.064057817    -0.059283556     -0.37787745
            0.1          -0.082           0.082      -0.5194108     0.066755966    -0.057021391     -0.37419454
            0.1          -0.082           0.086     -0.54512961     0.068904384    -0.053756719     -0.37060884
            0.1          -0.082            0.09     -0.55893495      0.07107355    -0.048941508     -0.36714276
            0.1          -0.082           0.094     -0.52299069     0.072699962    -0.040340086     -0.36379383
            0.1          -0.082           0.098      -0.2313545      0.03616684      -0.0184206     -0.36140018
            0.1          -0.078          -0.098    -0.032383379    0.0073909746    0.0084761449       -0.344992
            0.1          -0.078          -0.094      -0.1652114     0.042232174     0.038173385       -0.345256
            0.1          -0.078           -0.09     -0.36270452     0.095057148     0.075998776     -0.34656621
            0.1          -0.078          -0.086     -0.48994487      0.12631904      0.10353059     -0.34885095
            0.1          -0.078          -0.082       -0.532587      0.13670971      0.11683889       -0.351445
            0.1          -0.078          -0.078     -0.52919815      0.13875021       0.1210871     -0.35381168
            0.1          -0.078          -0.074     -0.50795373      0.13931806      0.12133688     -0.35570213
            0.1          -0.078           -0.07     -0.47937319       0.1401602      0.11979048     -0.35701005
            0.1          -0.078          -0.066     -0.44621986      0.14145318      0.11693413     -0.35765981
            0.1          -0.078          -0.062     -0.40858546       0.1434178      0.11272763     -0.35755725
            0.1          -0.078          -0.058     -0.36536517      0.14652819       0.1072732     -0.35651983
            0.1          -0.078          -0.054     -0.31469559      0.15107792      0.10132052     -0.35437695
            0.1          -0.078           -0.05     -0.25274401      0.15616246     0.096390019     -0.35142596
            0.1          -0.078          -0.046     -0.16743731      0.15632518     0.097510507     -0.34907597
            0.1          -0.078          -0.042    -0.047119921      0.14684281      0.11345341     -0.34951278
            0.1          -0.078          -0.038     0.077444092      0.13544228      0.13425114     -0.35387586
            0.1          -0.078          -0.034      0.15567367      0.12803094      0.13677165     -0.36124548
            0.1          -0.078           -0.03      0.18322647      0.11701013      0.12127661     -0.36964753
            0.1          -0.078          -0.026      0.18587975     0.096129817      0.10234529     -0.37731532
            0.1          -0.078          -0.022      0.18076055     0.066564409     0.087177227        -0.38328
            0.1          -0.078          -0.018      0.17382186     0.032033767     0.077115544     -0.38723857
            0.1          -0.078          -0.014      0.16827506   -0.0038286546     0.071712144     -0.38914417
            0.1          -0.078           -0.01       0.1681936    -0.037009576     0.069642678     -0.38919861
            0.1          -0.078          -0.006      0.17640781    -0.063393797     0.068370138     -0.38796227
            0.1          -0.078          -0.002      0.19072011    -0.080008628     0.064869066     -0.38624832
            0.1          -0.078           0.002      0.20311611    -0.084944955     0.056580593     -0.38490096
            0.1          -0.078           0.006      0.20415309    -0.076098398     0.041774105     -0.38441935
            0.1          -0.078            0.01      0.19344141    -0.050046424     0.020171613     -0.38479317
            0.1          -0.078           0.014      0.18566093   -0.0054681723   -0.0040742673     -0.38585464
            0.1          -0.078           0.018      0.18854584     0.046893992    -0.024829862     -0.38751399
            0.1          -0.078           0.022       0.1866556     0.084573442     -0.04082026     -0.38945488
            0.1          -0.078           0.026      0.16380282     0.092952026    -0.051203193     -0.39171646
            0.1          -0.078            0.03      0.11990836     0.076469641    -0.052839025      -0.3944389
            0.1          -0.078           0.034     0.066220237     0.049599126    -0.047217448     -0.39706897
            0.1          -0.078           0.038     0.012623717     0.026214287    -0.041783183     -0.39903344
            0.1          -0.078           0.042    -0.040404517     0.013449252    -0.041411378     -0.40010302
            0.1          -0.078           0.046    -0.095793814       0.0108869    -0.044775501     -0.40025808
            0.1          -0.078            0.05     -0.15376796     0.015349215    -0.049422618     -0.39950455
            0.1          -0.078           0.054      -0.2121702     0.023872318    -0.053900812     -0.39788636
            0.1          -0.078           0.058     -0.26791201      0.03376848    -0.057470923     -0.39554594
            0.1          -0.078           0.062     -0.31845817     0.042994158     -0.05986173     -0.39268021
            0.1          -0.078           0.066     -0.36289379      0.05051005    -0.061048112     -0.38947085
            0.1          -0.078            0.07     -0.40178442     0.056116044    -0.061121663     -0.38606937
            0.1          -0.078           0.074     -0.43632404     0.060095005    -0.060193733     -0.38259007
            0.1          -0.078           0.078      -0.4675277     0.062906355     -0.05831604     -0.37910419
            0.1          -0.078           0.082     -0.49578039     0.064970382    -0.055468636     -0.37565777
            0.1          -0.078           0.086     -0.52022141     0.066642858    -0.051553148     -0.37229218
            0.1          -0.078            0.09     -0.53483862     0.068284654    -0.045917405     -0.36903367
            0.1          -0.078           0.094     -0.50876064     0.069318527     -0.03620338     -0.36594745
            0.1          -0.078           0.098     -0.23856057     0.036136529    -0.016008929      -0.3637229
            0.1          -0.074          -0.098    -0.057532859     0.016979779     0.013241878     -0.34410465
            0.1          -0.074          -0.094     -0.22055209     0.061856524      0.04954813     -0.34479698
            0.1          -0.074           -0.09     -0.41528792      0.11301144     0.089752063     -0.34688555
            0.1          -0.074          -0.086      -0.5130154      0.13473546      0.11224592     -0.35004296
            0.1          -0.074          -0.082     -0.52941861      0.13812035       0.1192089     -0.35327457
            0.1          -0.074          -0.078     -0.51438566      0.13781486      0.11974424     -0.35593761
            0.1          -0.074          -0.074     -0.48952657      0.13779712      0.11828524     -0.35807495
            0.1          -0.074           -0.07     -0.46006476      0.13864887       0.1158696      -0.3595536
            0.1          -0.074          -0.066     -0.42734947      0.14048231      0.11274694     -0.36034384
            0.1          -0.074          -0.062     -0.39136558      0.14359134      0.10895414     -0.36042062
            0.1          -0.074          -0.058     -0.35159662      0.14849313       0.1046971     -0.35975802
            0.1          -0.074          -0.054     -0.30715946       0.1557456      0.10072913     -0.35832794
            0.1          -0.074           -0.05      -0.2563147      0.16536864     0.098703727     -0.35625914
            0.1          -0.074          -0.046      -0.1926179      0.17440193       0.1022407     -0.35443737
            0.1          -0.074          -0.042     -0.10391279      0.17599227      0.11836868     -0.35456127
            0.1          -0.074          -0.038    0.0027375396      0.16775007      0.14520959     -0.35775447
            0.1          -0.074          -0.034     0.091011922      0.15334299      0.16392525     -0.36352989
            0.1          -0.074           -0.03      0.13758137      0.13310723      0.16320005     -0.37047858
            0.1          -0.074          -0.026      0.15161074      0.10491665      0.15118823     -0.37714571
            0.1          -0.074          -0.022      0.15059056     0.069578625      0.13836553     -0.38248596
            0.1          -0.074          -0.018      0.14569844     0.030439063      0.12920876     -0.38607031
            0.1          -0.074          -0.014      0.14431747   -0.0082093229      0.12416798      -0.3877965
            0.1          -0.074           -0.01      0.15205214    -0.041429596      0.12088818     -0.38779915
            0.1          -0.074          -0.006      0.17002397    -0.064857918      0.11539633     -0.38655721
            0.1          -0.074          -0.002      0.19342373    -0.076867178      0.10434066     -0.38484029
            0.1          -0.074           0.002      0.21244928    -0.077456088     0.086336733     -0.38350363
            0.1          -0.074           0.006      0.21605013    -0.065238322     0.061214242     -0.38305901
            0.1          -0.074            0.01       0.2011467    -0.037087382     0.029794043     -0.38339684
            0.1          -0.074           0.014         0.18182    0.0059134303   -0.0030012086     -0.38427659
            0.1          -0.074           0.018      0.17213267     0.051579117    -0.027481274     -0.38598054
            0.1          -0.074           0.022      0.16214438     0.079336508    -0.039204085     -0.38854467
            0.1          -0.074           0.026      0.13676488     0.078519856     -0.04111405     -0.39146597
            0.1          -0.074            0.03     0.097050539     0.057877438    -0.037137203     -0.39433696
            0.1          -0.074           0.034     0.051316998     0.033349324    -0.033171927     -0.39679083
            0.1          -0.074           0.038    0.0033537279     0.016276587    -0.033954008     -0.39854054
            0.1          -0.074           0.042    -0.047845233     0.009417387    -0.038899951     -0.39947284
            0.1          -0.074           0.046     -0.10235208     0.010607186    -0.045362178     -0.39955865
            0.1          -0.074            0.05     -0.15831343     0.017128755    -0.051587402     -0.39878776
            0.1          -0.074           0.054     -0.21300015     0.026411951    -0.056621333     -0.39722101
            0.1          -0.074           0.058     -0.26381237     0.036140716    -0.060082072     -0.39501386
            0.1          -0.074           0.062     -0.30922253     0.044673091    -0.062011958      -0.3923583
