#             x               y               z             U_x             U_y             U_z               p
           0.13           -0.09           0.086     -0.61709521     0.037761163    -0.011539301     -0.38568647
           0.13           -0.09            0.09     -0.64144209     0.036130298    -0.013829219     -0.38337117
           0.13           -0.09           0.094      -0.6453323      0.03416584    -0.013163358     -0.38090252
           0.13           -0.09           0.098     -0.51030776     0.028598669    -0.009241481     -0.37922092
           0.13          -0.086          -0.098    -0.091326472     0.039716087     0.011505758     -0.35077885
           0.13          -0.086          -0.094      -0.5099641      0.10180415     0.069448996     -0.35216374
           0.13          -0.086           -0.09     -0.61378388      0.10539449     0.084868944     -0.35687488
           0.13          -0.086          -0.086     -0.61334364      0.10071331      0.08785206     -0.35954401
           0.13          -0.086          -0.082     -0.59368945      0.09721992     0.089917538     -0.36313833
           0.13          -0.086          -0.078     -0.56531599     0.093622838     0.091269926       -0.366922
           0.13          -0.086          -0.074     -0.53279087     0.089293403     0.091752026      -0.3706561
           0.13          -0.086           -0.07     -0.49819339     0.084764611     0.091199355     -0.37450142
           0.13          -0.086          -0.066     -0.46183692      0.08076003     0.089569013     -0.37831553
           0.13          -0.086          -0.062      -0.4238107     0.077590341      0.08716737     -0.38194562
           0.13          -0.086          -0.058      -0.3842296     0.075413542     0.084382173     -0.38525531
           0.13          -0.086          -0.054     -0.34295479     0.074269026     0.081605716     -0.38815173
           0.13          -0.086           -0.05     -0.29938343     0.074134496     0.079240928     -0.39056955
           0.13          -0.086          -0.046     -0.25256655     0.075005179     0.077937177     -0.39243453
           0.13          -0.086          -0.042     -0.20113179     0.076788998     0.078191162     -0.39372461
           0.13          -0.086          -0.038     -0.13957066     0.079256543     0.083165186     -0.39435823
           0.13          -0.086          -0.034    -0.054710136     0.077322432     0.094241898     -0.39483246
           0.13          -0.086           -0.03     0.073615337     0.059540822       0.1106128     -0.39455244
           0.13          -0.086          -0.026      0.22629719     0.041559919      0.12747472     -0.39383725
           0.13          -0.086          -0.022      0.30627079     0.055083551      0.10939097     -0.39382081
           0.13          -0.086          -0.018      0.30677122     0.082236883     0.069373727     -0.39414338
           0.13          -0.086          -0.014      0.28615743      0.08561659     0.042346637     -0.39598618
           0.13          -0.086           -0.01      0.26826186     0.063197039      0.02817094     -0.39797068
           0.13          -0.086          -0.006      0.25606915     0.029954052     0.021619777     -0.39912827
           0.13          -0.086          -0.002      0.24978619   -0.0044818335     0.021621362     -0.39910165
           0.13          -0.086           0.002      0.24931679    -0.034263798     0.026860274     -0.39819211
           0.13          -0.086           0.006      0.25162296    -0.054759875     0.034933827     -0.39703792
           0.13          -0.086            0.01      0.25135832    -0.062299432     0.042460857     -0.39629309
           0.13          -0.086           0.014      0.24617695    -0.054791998      0.04823127     -0.39638483
           0.13          -0.086           0.018       0.2417712    -0.029295095     0.052860567     -0.39729032
           0.13          -0.086           0.022      0.25065252     0.011862488     0.060002766     -0.39846038
           0.13          -0.086           0.026      0.27194225     0.048479653     0.061627505     -0.39966345
           0.13          -0.086            0.03      0.25776127     0.068942303     0.043003521     -0.40210023
           0.13          -0.086           0.034      0.18451222     0.054391603     0.032352148     -0.40575035
           0.13          -0.086           0.038       0.0941234     0.015824747     0.037140254     -0.40779123
           0.13          -0.086           0.042     0.024154064   -0.0084856594     0.043372482     -0.40843612
           0.13          -0.086           0.046    -0.036190691     -0.01100641     0.042764014     -0.40815082
           0.13          -0.086            0.05    -0.099725256     0.005207204     0.039151313     -0.40669917
           0.13          -0.086           0.054     -0.18395158      0.02289437     0.033385484     -0.40478534
           0.13          -0.086           0.058     -0.26964969     0.035485972     0.024864847     -0.40275275
           0.13          -0.086           0.062     -0.34050677      0.04426041     0.016062164      -0.4002709
           0.13          -0.086           0.066      -0.3967586     0.047972367    0.0086820886     -0.39782761
           0.13          -0.086            0.07     -0.44377455     0.047898334    0.0025285238     -0.39560875
           0.13          -0.086           0.074     -0.48602945     0.046497866   -0.0025768212     -0.39344452
           0.13          -0.086           0.078     -0.52541283     0.044977722   -0.0064415514      -0.3912593
           0.13          -0.086           0.082     -0.56209815     0.043602025   -0.0091018979     -0.38907979
           0.13          -0.086           0.086     -0.59507135     0.042313618    -0.010439305     -0.38688583
           0.13          -0.086            0.09     -0.62152779     0.040438113    -0.011029445     -0.38495318
           0.13          -0.086           0.094     -0.63073358     0.038056059   -0.0097184928     -0.38292661
           0.13          -0.086           0.098     -0.53751969      0.03204071   -0.0062602884     -0.38148596
           0.13          -0.082          -0.098     -0.27963266       0.1035303     0.036682552     -0.35077413
           0.13          -0.082          -0.094     -0.57591002      0.11912828     0.071484863      -0.3550021
           0.13          -0.082           -0.09     -0.60826329      0.10784279     0.077333991     -0.35967929
           0.13          -0.082          -0.086      -0.5979904      0.10050026     0.080154052     -0.36388458
           0.13          -0.082          -0.082     -0.57471465     0.095878366     0.082612554     -0.36770313
           0.13          -0.082          -0.078     -0.54641678     0.092038269     0.084675362     -0.37130528
           0.13          -0.082          -0.074     -0.51534243      0.08856634     0.086118993     -0.37480158
           0.13          -0.082           -0.07     -0.48232094      0.08541211     0.086784819     -0.37823692
           0.13          -0.082          -0.066     -0.44770476     0.082777473     0.086697071     -0.38154464
           0.13          -0.082          -0.062     -0.41161528     0.080825302     0.086077671     -0.38464682
           0.13          -0.082          -0.058     -0.37404311     0.079649063     0.085222777     -0.38747222
           0.13          -0.082          -0.054     -0.33482181     0.079299673     0.084442721     -0.38996383
           0.13          -0.082           -0.05     -0.29359486      0.07985498     0.084014528     -0.39207067
           0.13          -0.082          -0.046     -0.24988291     0.081490988     0.084221939     -0.39373467
           0.13          -0.082          -0.042     -0.20299671     0.084412785     0.085255053     -0.39492412
           0.13          -0.082          -0.038     -0.15124744     0.088879872     0.087362549     -0.39563791
           0.13          -0.082          -0.034     -0.08867494     0.093048201     0.092052841     -0.39580089
           0.13          -0.082           -0.03    0.0078456303     0.090937168     0.099918025     -0.39534177
           0.13          -0.082          -0.026      0.15852295     0.081382908      0.12400963     -0.39469612
           0.13          -0.082          -0.022      0.27260419     0.086749713      0.12556107     -0.39491072
           0.13          -0.082          -0.018      0.29474085     0.099771975     0.096651927     -0.39565259
           0.13          -0.082          -0.014      0.27420319     0.093325875     0.070350046     -0.39764476
           0.13          -0.082           -0.01      0.25365708     0.065124199     0.055871231     -0.39981449
           0.13          -0.082          -0.006      0.24153727     0.027294063     0.049726388     -0.40092463
           0.13          -0.082          -0.002      0.23876455    -0.010814542     0.049851477     -0.40068184
           0.13          -0.082           0.002      0.24545449    -0.042758818     0.053906727     -0.39941048
           0.13          -0.082           0.006      0.25607688    -0.063076665     0.058097957     -0.39781652
           0.13          -0.082            0.01      0.26151886    -0.068963452     0.058741724     -0.39666919
           0.13          -0.082           0.014      0.25653038     -0.05955734     0.055075988     -0.39635181
           0.13          -0.082           0.018      0.24678808    -0.031619666     0.047004421     -0.39700797
           0.13          -0.082           0.022      0.25247398     0.017271756     0.044881731     -0.39776933
           0.13          -0.082           0.026      0.26588077     0.065269685     0.041316785     -0.39913286
           0.13          -0.082            0.03      0.22720467      0.07035737     0.031462684      -0.4019721
           0.13          -0.082           0.034      0.14247722     0.033668446     0.039804086     -0.40500148
           0.13          -0.082           0.038     0.069472591    -0.002353414     0.049604482     -0.40656997
           0.13          -0.082           0.042    0.0063225021    -0.015907787      0.05057703     -0.40713043
           0.13          -0.082           0.046    -0.060409912    -0.010000399     0.044682531     -0.40676871
           0.13          -0.082            0.05     -0.13400871     0.011621421     0.033671734     -0.40521784
           0.13          -0.082           0.054     -0.21031452     0.032942535     0.023263009     -0.40323344
           0.13          -0.082           0.058     -0.27966986     0.045870128     0.014620781     -0.40133625
           0.13          -0.082           0.062     -0.33756706      0.05234626    0.0073066861     -0.39927652
           0.13          -0.082           0.066     -0.38583274      0.05400586    0.0015473885     -0.39729031
           0.13          -0.082            0.07     -0.42816644     0.052897677   -0.0030831327     -0.39541454
           0.13          -0.082           0.074     -0.46707703     0.050869381   -0.0066878932      -0.3935597
           0.13          -0.082           0.078     -0.50362068     0.048827459    -0.009173123     -0.39169207
