#             x               y               z             U_x             U_y             U_z               p
           0.35          -0.094          -0.094     -0.43894085    -0.012588554    -0.015083858     -0.14127336
           0.35          -0.094           -0.09     -0.44856886    -0.012140149    -0.027686909     -0.14210395
           0.35          -0.094          -0.086     -0.45581893    -0.012979961    -0.040419023     -0.14320885
           0.35          -0.094          -0.082     -0.46024383    -0.013981561    -0.052124934     -0.14455469
           0.35          -0.094          -0.078     -0.45994315     -0.01466136     -0.06178573     -0.14612597
           0.35          -0.094          -0.074     -0.45456627     -0.01457103     -0.06959426     -0.14769574
           0.35          -0.094           -0.07     -0.44474849    -0.013732827    -0.075857003      -0.1491393
           0.35          -0.094          -0.066     -0.43133447    -0.012262057    -0.081023033      -0.1503303
           0.35          -0.094          -0.062     -0.41505842     -0.01033647    -0.085450467     -0.15118961
           0.35          -0.094          -0.058     -0.39650659   -0.0081326318    -0.089386381     -0.15165317
           0.35          -0.094          -0.054     -0.37610913   -0.0058132627    -0.092966516     -0.15172937
           0.35          -0.094           -0.05     -0.35412314   -0.0035759735    -0.096262043     -0.15144888
           0.35          -0.094          -0.046     -0.33071003   -0.0016210621    -0.099232416     -0.15080764
           0.35          -0.094          -0.042     -0.30591195  -0.00022970948     -0.10167656     -0.14984427
           0.35          -0.094          -0.038     -0.27985053   0.00059996434     -0.10336221     -0.14859817
           0.35          -0.094          -0.034     -0.25284874    0.0010285833     -0.10393965     -0.14714322
           0.35          -0.094           -0.03      -0.2251907   0.00079997845     -0.10311126     -0.14552619
           0.35          -0.094          -0.026     -0.19728029   -0.0001883603     -0.10051595     -0.14381306
           0.35          -0.094          -0.022     -0.16978531   -0.0017991905    -0.095948214     -0.14210721
           0.35          -0.094          -0.018        -0.14342   -0.0038503854     -0.08934868     -0.14047097
           0.35          -0.094          -0.014      -0.1189883   -0.0061752503    -0.080712339     -0.13891041
           0.35          -0.094           -0.01     -0.09736067   -0.0085718719    -0.070076486     -0.13748007
           0.35          -0.094          -0.006    -0.079543199    -0.010849749    -0.057699367     -0.13625165
           0.35          -0.094          -0.002    -0.066245912    -0.012617686    -0.043940946      -0.1352578
           0.35          -0.094           0.002    -0.058021764     -0.01373199    -0.029102453     -0.13444372
           0.35          -0.094           0.006    -0.055162345    -0.014385369    -0.013510357     -0.13389664
           0.35          -0.094            0.01     -0.05773311    -0.014528574    0.0023244442     -0.13383814
           0.35          -0.094           0.014    -0.065689021    -0.014111538      0.01768086     -0.13417167
           0.35          -0.094           0.018     -0.07865241     -0.01327374     0.032055869     -0.13486685
           0.35          -0.094           0.022    -0.096200737    -0.012019452     0.045116642     -0.13575004
           0.35          -0.094           0.026      -0.1178049    -0.010348514     0.056618044     -0.13675025
           0.35          -0.094            0.03     -0.14246847   -0.0085678265     0.066431365     -0.13788285
           0.35          -0.094           0.034     -0.16965326   -0.0068087093     0.074347498     -0.13908653
           0.35          -0.094           0.038     -0.19824939   -0.0053750071     0.080350614     -0.14029801
           0.35          -0.094           0.042     -0.22747018      -0.0044418     0.084448385     -0.14150572
           0.35          -0.094           0.046     -0.25672979   -0.0040738649     0.086789173     -0.14263398
           0.35          -0.094            0.05     -0.28557244   -0.0039846772     0.087428588     -0.14358069
           0.35          -0.094           0.054     -0.31351999   -0.0042855804     0.086580069     -0.14429951
           0.35          -0.094           0.058     -0.34013794    -0.005290661     0.084566183     -0.14468089
           0.35          -0.094           0.062     -0.36515266    -0.006763094     0.081467995     -0.14470533
           0.35          -0.094           0.066     -0.38822748   -0.0083654472      0.07742663     -0.14436677
           0.35          -0.094            0.07     -0.40888086   -0.0099067067     0.072439575     -0.14361294
           0.35          -0.094           0.074     -0.42648491     -0.01123239     0.066446439     -0.14246187
           0.35          -0.094           0.078     -0.44028606    -0.012226757     0.059261122     -0.14101387
           0.35          -0.094           0.082     -0.44939922    -0.012790833     0.050656037     -0.13938545
           0.35          -0.094           0.086      -0.4529828    -0.013153553     0.040300726     -0.13778567
           0.35          -0.094            0.09     -0.45094672    -0.013503844     0.028365445     -0.13636349
           0.35          -0.094           0.094     -0.44270128    -0.014848929     0.015724008     -0.13519433
           0.35          -0.094           0.098     -0.40672388    -0.013320677    0.0038663789     -0.13428194
           0.35           -0.09          -0.098     -0.41074131    -0.020452632   -0.0038549032      -0.1406809
           0.35           -0.09          -0.094     -0.44758336    -0.021523729    -0.017158097     -0.14172964
           0.35           -0.09           -0.09     -0.45814219    -0.020546199     -0.03064771     -0.14326487
           0.35           -0.09          -0.086     -0.46209008    -0.020601139    -0.043490418     -0.14487782
           0.35           -0.09          -0.082     -0.46015229    -0.020835257    -0.054483762     -0.14663799
           0.35           -0.09          -0.078     -0.45243567    -0.020722454    -0.063540307     -0.14846919
           0.35           -0.09          -0.074     -0.43979964    -0.019917348    -0.071003788     -0.15015346
           0.35           -0.09           -0.07     -0.42323861    -0.018400438    -0.077198385     -0.15155901
           0.35           -0.09          -0.066     -0.40360831    -0.016255164    -0.082441681     -0.15259239
           0.35           -0.09          -0.062     -0.38155593    -0.013632379     -0.08698117     -0.15321179
           0.35           -0.09          -0.058     -0.35754729    -0.010712692    -0.090989116     -0.15340473
           0.35           -0.09          -0.054     -0.33190189   -0.0077140718    -0.094552269      -0.1531884
           0.35           -0.09           -0.05     -0.30481119   -0.0048758756    -0.097675447     -0.15260297
           0.35           -0.09          -0.046     -0.27637847   -0.0024349383     -0.10028513     -0.15170357
           0.35           -0.09          -0.042     -0.24667859  -0.00061060159     -0.10224985     -0.15058452
           0.35           -0.09          -0.038     -0.21581614   0.00047049579     -0.10339789     -0.14928092
           0.35           -0.09          -0.034     -0.18404123   0.00076530393     -0.10344124     -0.14779846
           0.35           -0.09           -0.03     -0.15173711   9.3930923e-05     -0.10204816     -0.14624269
           0.35           -0.09          -0.026     -0.11935349   -0.0015477491    -0.099055005     -0.14467217
           0.35           -0.09          -0.022     -0.08746871   -0.0040162089    -0.094278603     -0.14313441
           0.35           -0.09          -0.018     -0.05685152   -0.0071356888    -0.087628133     -0.14165174
           0.35           -0.09          -0.014    -0.028429404    -0.010636978    -0.079067032     -0.14023744
           0.35           -0.09           -0.01   -0.0032436643    -0.014223354    -0.068637002     -0.13893456
           0.35           -0.09          -0.006     0.017653874    -0.017576774     -0.05653622      -0.1377958
           0.35           -0.09          -0.002     0.033398703     -0.02037829    -0.043032802     -0.13684292
           0.35           -0.09           0.002     0.043266822    -0.022360378     -0.02840279     -0.13611235
           0.35           -0.09           0.006     0.046791207    -0.023448137    -0.013052735      -0.1357171
           0.35           -0.09            0.01     0.043777447    -0.023693466     0.002452141     -0.13570819
           0.35           -0.09           0.014     0.034329463     -0.02309164     0.017529547     -0.13603715
           0.35           -0.09           0.018      0.01887356    -0.021752383     0.031681995      -0.1366889
           0.35           -0.09           0.022   -0.0019699344    -0.019768943     0.044517368     -0.13756402
           0.35           -0.09           0.026    -0.027454024    -0.017321695     0.055814939     -0.13856724
           0.35           -0.09            0.03    -0.056601029    -0.014688626     0.065432104     -0.13967008
           0.35           -0.09           0.034    -0.088524861    -0.012126731     0.073261318     -0.14081295
           0.35           -0.09           0.038     -0.12219333   -0.0099065141      0.07929894     -0.14195791
           0.35           -0.09           0.042     -0.15671432   -0.0082571764     0.083564206     -0.14309546
           0.35           -0.09           0.046     -0.19139179   -0.0073140173     0.086115145     -0.14417156
           0.35           -0.09            0.05     -0.22565873   -0.0070080867     0.087083553     -0.14506092
           0.35           -0.09           0.054     -0.25903888   -0.0073932944     0.086673791     -0.14574372
           0.35           -0.09           0.058      -0.2911748    -0.008475817     0.085032343     -0.14622668
           0.35           -0.09           0.062     -0.32176699    -0.010049053     0.082242138      -0.1464244
           0.35           -0.09           0.066     -0.35051231    -0.011898901      0.07839827     -0.14625385
           0.35           -0.09            0.07     -0.37703699    -0.013790602     0.073560464     -0.14567224
           0.35           -0.09           0.074     -0.40084989    -0.015527006     0.067716801     -0.14467708
           0.35           -0.09           0.078     -0.42131591    -0.016994747     0.060759395     -0.14331483
           0.35           -0.09           0.082     -0.43762806     -0.01818004     0.052514948     -0.14165785
           0.35           -0.09           0.086     -0.44881782    -0.019324126     0.042720786     -0.13985326
           0.35           -0.09            0.09     -0.45387023    -0.020886971     0.031124659     -0.13799047
           0.35           -0.09           0.094     -0.45022006    -0.023694367     0.018367691     -0.13598307
           0.35           -0.09           0.098     -0.41641684    -0.023960906    0.0040269263     -0.13457928
           0.35          -0.086          -0.098     -0.41635802    -0.027664145   -0.0047275941     -0.14101832
           0.35          -0.086          -0.094     -0.45377481    -0.029183571    -0.019953886     -0.14236559
           0.35          -0.086           -0.09     -0.46177704    -0.027600856    -0.033690029     -0.14449827
           0.35          -0.086          -0.086     -0.46033219    -0.026775738    -0.045940344     -0.14652675
           0.35          -0.086          -0.082     -0.45207559    -0.026184152    -0.056049257     -0.14855702
           0.35          -0.086          -0.078     -0.43822059    -0.025326812     -0.06438458     -0.15051272
           0.35          -0.086          -0.074     -0.41994643    -0.023880463    -0.071335275     -0.15223193
           0.35          -0.086           -0.07     -0.39823183    -0.021781318    -0.077213956     -0.15359712
           0.35          -0.086          -0.066     -0.37381354    -0.019084532    -0.082260384     -0.15453565
           0.35          -0.086          -0.062     -0.34721989    -0.015929502    -0.086652118     -0.15502105
           0.35          -0.086          -0.058     -0.31881613     -0.01250635    -0.090506477     -0.15505941
           0.35          -0.086          -0.054     -0.28884247   -0.0090454241    -0.093875189     -0.15468442
           0.35          -0.086           -0.05     -0.25744445   -0.0058043328    -0.096744534     -0.15394784
           0.35          -0.086          -0.046     -0.22470361   -0.0030514979    -0.099043282     -0.15291686
           0.35          -0.086          -0.042       -0.190688   -0.0010378561     -0.10065872     -0.15167752
           0.35          -0.086          -0.038     -0.15551747   5.8173019e-05     -0.10143663     -0.15028893
           0.35          -0.086          -0.034     -0.11941673   9.1344749e-05     -0.10115058      -0.1487754
           0.35          -0.086           -0.03    -0.082708931   -0.0010071666    -0.099564915      -0.1472252
           0.35          -0.086          -0.026    -0.045847674   -0.0032530833     -0.09649928     -0.14567391
           0.35          -0.086          -0.022   -0.0094523553   -0.0065150456    -0.091788565     -0.14414034
           0.35          -0.086          -0.018     0.025654291    -0.010559885    -0.085309338     -0.14264665
           0.35          -0.086          -0.014     0.058452906    -0.015078889     -0.07700008      -0.1412153
           0.35          -0.086           -0.01     0.087773688    -0.019707671     -0.06686696     -0.13989042
           0.35          -0.086          -0.006      0.11236398     -0.02404232    -0.055048589     -0.13874191
           0.35          -0.086          -0.002      0.13112369    -0.027732601    -0.041782246     -0.13779831
           0.35          -0.086           0.002      0.14310158    -0.030456502    -0.027372638     -0.13712235
           0.35          -0.086           0.006      0.14757441     -0.03204281    -0.012266479     -0.13678581
           0.35          -0.086            0.01      0.14418353    -0.032433928    0.0029768056     -0.13681777
           0.35          -0.086           0.014      0.13305125    -0.031659429     0.017788198     -0.13719311
           0.35          -0.086           0.018       0.1147652     -0.02988105     0.031660562     -0.13788057
           0.35          -0.086           0.022      0.09020134    -0.027309677     0.044193226     -0.13879841
           0.35          -0.086           0.026     0.060353583    -0.024214038     0.055165787      -0.1398593
           0.35          -0.086            0.03     0.026370029    -0.020881381       0.0644499     -0.14103339
           0.35          -0.086           0.034    -0.010575649    -0.017635983     0.071982875     -0.14224254
           0.35          -0.086           0.038    -0.049380787    -0.014771816     0.077796877     -0.14344251
           0.35          -0.086           0.042    -0.089081497    -0.012529121     0.081954149     -0.14460626
           0.35          -0.086           0.046     -0.12890728     -0.01105835     0.084527178     -0.14569518
           0.35          -0.086            0.05     -0.16824687    -0.010394593     0.085638265     -0.14663303
           0.35          -0.086           0.054      -0.2066241    -0.010554021     0.085437944     -0.14739328
           0.35          -0.086           0.058     -0.24367748     -0.01148873     0.084029937     -0.14794645
           0.35          -0.086           0.062     -0.27911925    -0.013026121     0.081496141     -0.14820533
           0.35          -0.086           0.066     -0.31268089     -0.01493975     0.077923733     -0.14810399
           0.35          -0.086            0.07     -0.34404956    -0.016996855     0.073370369      -0.1475985
           0.35          -0.086           0.074     -0.37282978    -0.019001965     0.067845174      -0.1466703
           0.35          -0.086           0.078     -0.39850839    -0.020840826     0.061287384     -0.14534165
           0.35          -0.086           0.082     -0.42043062    -0.022525209     0.053566552     -0.14366485
           0.35          -0.086           0.086     -0.43775016    -0.024298565      0.04444876     -0.14172711
           0.35          -0.086            0.09     -0.44934934     -0.02664286     0.033519653     -0.13956992
           0.35          -0.086           0.094     -0.45224492    -0.030288557     0.021167666     -0.13695651
           0.35          -0.086           0.098     -0.42329332    -0.031638563    0.0057700078     -0.13510672
           0.35          -0.082          -0.098     -0.42293541    -0.034589526   -0.0059537535     -0.14140667
           0.35          -0.082          -0.094     -0.45831209    -0.035157805    -0.022602047     -0.14318511
           0.35          -0.082           -0.09     -0.46115351    -0.032691875    -0.036095708     -0.14590306
           0.35          -0.082          -0.086     -0.45369636     -0.03115534    -0.047556881     -0.14828486
           0.35          -0.082          -0.082      -0.4396189    -0.029960243    -0.056796523     -0.15050086
           0.35          -0.082          -0.078     -0.42046288    -0.028581963    -0.064403484     -0.15252082
           0.35          -0.082          -0.074     -0.39738008    -0.026702231    -0.070788634     -0.15423967
           0.35          -0.082           -0.07     -0.37122749    -0.024224983    -0.076243779     -0.15555806
           0.35          -0.082          -0.066     -0.34261614    -0.021186251      -0.0809687      -0.1564201
           0.35          -0.082          -0.062     -0.31196574    -0.017710992    -0.085095913     -0.15681224
           0.35          -0.082          -0.058     -0.27956002    -0.013990266    -0.088707265     -0.15675082
           0.35          -0.082          -0.054     -0.24557945    -0.010263454    -0.091833749     -0.15627731
           0.35          -0.082           -0.05     -0.21012873   -0.0068022048    -0.094455227     -0.15544925
           0.35          -0.082          -0.046     -0.17326467   -0.0038933356    -0.096507588     -0.15433639
           0.35          -0.082          -0.042     -0.13503797   -0.0018097944    -0.097890792     -0.15301646
           0.35          -0.082          -0.038    -0.095541724  -0.00077324758    -0.098465004     -0.15154987
           0.35          -0.082          -0.034    -0.054943321  -0.00094384417    -0.098049608     -0.14998663
           0.35          -0.082           -0.03    -0.013517788   -0.0024190261    -0.096451153     -0.14837045
           0.35          -0.082          -0.026     0.028301998   -0.0051892089    -0.093483951     -0.14673064
           0.35          -0.082          -0.022     0.069880688   -0.0091194698    -0.088976571     -0.14508144
           0.35          -0.082          -0.018      0.11034016    -0.013962201    -0.082782921     -0.14344687
           0.35          -0.082          -0.014      0.14855292    -0.019387707    -0.074804529      -0.1418637
           0.35          -0.082           -0.01      0.18317481    -0.024992829    -0.065006867     -0.14037953
           0.35          -0.082          -0.006      0.21255305    -0.030273546    -0.053474044     -0.13909991
           0.35          -0.082          -0.002      0.23534713    -0.034803126    -0.040411017     -0.13800917
           0.35          -0.082           0.002      0.25025592    -0.038201676    -0.026136853     -0.13723145
           0.35          -0.082           0.006      0.25613547      -0.0402204    -0.011151094     -0.13685521
           0.35          -0.082            0.01        0.252394    -0.040759677     0.003962631     -0.13692438
           0.35          -0.082           0.014      0.23916567    -0.039862226      0.01860907     -0.13741948
           0.35          -0.082           0.018      0.21729568    -0.037720825     0.032247921     -0.13827629
           0.35          -0.082           0.022      0.18808926    -0.034620009     0.044442094     -0.13938851
           0.35          -0.082           0.026      0.15282058    -0.030900328     0.054988359     -0.14060965
           0.35          -0.082            0.03       0.1129752    -0.026927717     0.063804173     -0.14196572
           0.35          -0.082           0.034     0.070063562    -0.023095113     0.070884361     -0.14334898
           0.35          -0.082           0.038     0.025360025    -0.019698673     0.076312866     -0.14470759
           0.35          -0.082           0.042    -0.020087753    -0.016969797      0.08018376     -0.14600122
           0.35          -0.082           0.046    -0.065455535    -0.015069577     0.082595285     -0.14718935
           0.35          -0.082            0.05     -0.11011464    -0.014062252     0.083665797     -0.14822322
           0.35          -0.082           0.054     -0.15359825     -0.01395237     0.083514424     -0.14906755
           0.35          -0.082           0.058     -0.19556356    -0.014665185     0.082232848     -0.14967704
           0.35          -0.082           0.062     -0.23574662     -0.01603137     0.079897127      -0.1499866
           0.35          -0.082           0.066     -0.27391295    -0.017835446      0.07657893     -0.14993854
           0.35          -0.082            0.07     -0.30980651    -0.019854324     0.072329474      -0.1494864
           0.35          -0.082           0.074     -0.34311166     -0.02189819      0.06716385     -0.14860707
           0.35          -0.082           0.078     -0.37342278    -0.023858008     0.061043974     -0.14730832
           0.35          -0.082           0.082     -0.40023194    -0.025754915     0.053854092     -0.14562499
           0.35          -0.082           0.086     -0.42287274    -0.027815256     0.045360339     -0.14359555
           0.35          -0.082            0.09     -0.44041558    -0.030504124     0.035069544     -0.14120614
           0.35          -0.082           0.094     -0.45024563    -0.034558355     0.023131091     -0.13811596
           0.35          -0.082           0.098     -0.42911513    -0.037596836    0.0077413492     -0.13569206
           0.35          -0.078          -0.098      -0.4298638    -0.039361507   -0.0077508331      -0.1419574
           0.35          -0.078          -0.094     -0.46015544    -0.038975695    -0.024782847     -0.14426474
           0.35          -0.078           -0.09      -0.4566343    -0.036089061    -0.037577599     -0.14747939
           0.35          -0.078          -0.086     -0.44334093    -0.034233886    -0.048157062     -0.15010084
           0.35          -0.078          -0.082     -0.42403516    -0.032729085    -0.056551056     -0.15242566
           0.35          -0.078          -0.078     -0.40018781    -0.031063168      -0.0634474     -0.15446677
           0.35          -0.078          -0.074     -0.37281002    -0.028936559    -0.069255755     -0.15616177
           0.35          -0.078           -0.07     -0.34261704    -0.026243567    -0.074250682     -0.15743119
           0.35          -0.078          -0.066     -0.31010377    -0.023009588    -0.078603307     -0.15823535
           0.35          -0.078          -0.062     -0.27560537    -0.019355135    -0.082423003     -0.15856751
           0.35          -0.078          -0.058     -0.23933925    -0.015471218    -0.085769922     -0.15844869
           0.35          -0.078          -0.054       -0.201435    -0.011603189    -0.088662744     -0.15792099
           0.35          -0.078           -0.05       -0.161955    -0.008032371    -0.091078992     -0.15704116
           0.35          -0.078          -0.046     -0.12091979   -0.0050576675    -0.092959689     -0.15587618
           0.35          -0.078          -0.042    -0.078339307   -0.0029670149    -0.094213068     -0.15449582
           0.35          -0.078          -0.038    -0.034249814   -0.0020062578    -0.094713583     -0.15295669
           0.35          -0.078          -0.034      0.01124907   -0.0023603908    -0.094303094     -0.15130394
           0.35          -0.078           -0.03     0.057946567   -0.0041325856    -0.092805608     -0.14956959
           0.35          -0.078          -0.026       0.1054547   -0.0073186948    -0.090038829      -0.1477703
           0.35          -0.078          -0.022      0.15315105     -0.01179223    -0.085811564     -0.14592216
           0.35          -0.078          -0.018      0.20010028    -0.017302069    -0.079957949     -0.14406804
           0.35          -0.078          -0.014      0.24502755    -0.023497648    -0.072349598     -0.14222997
           0.35          -0.078           -0.01      0.28653996     -0.02990531    -0.062930551     -0.14039316
           0.35          -0.078          -0.006      0.32314402    -0.035969621    -0.051675961     -0.13869787
           0.35          -0.078          -0.002      0.35275839    -0.041283204    -0.038752146     -0.13729143
           0.35          -0.078           0.002      0.37285749    -0.045321354    -0.024540681     -0.13630715
           0.35          -0.078           0.006      0.38137027    -0.047741787   -0.0095995442     -0.13582288
           0.35          -0.078            0.01      0.37723412    -0.048403647    0.0054557339      -0.1358991
           0.35          -0.078           0.014      0.36059727    -0.047361898     0.019986702     -0.13652394
           0.35          -0.078           0.018      0.33282085    -0.044857573     0.033419935     -0.13761907
           0.35          -0.078           0.022      0.29624051    -0.041285289     0.045258416     -0.13909794
           0.35          -0.078           0.026      0.25337956    -0.037135695     0.055293151     -0.14078221
           0.35          -0.078            0.03      0.20619968    -0.032695995     0.063481404     -0.14250342
           0.35          -0.078           0.034      0.15603987    -0.028402398     0.069950651     -0.14414159
           0.35          -0.078           0.038      0.10434169    -0.024606629     0.074839578     -0.14571982
           0.35          -0.078           0.042     0.052261027    -0.021521247     0.078277196     -0.14721321
           0.35          -0.078           0.046   0.00066347041    -0.019292225     0.080378555     -0.14856323
           0.35          -0.078            0.05    -0.049834065    -0.017991325     0.081260004     -0.14972711
           0.35          -0.078           0.054    -0.098796148    -0.017609985     0.081030294     -0.15066872
           0.35          -0.078           0.058     -0.14592048     -0.01806153     0.079773052     -0.15134491
           0.35          -0.078           0.062     -0.19098513    -0.019184895     0.077556223     -0.15170288
           0.35          -0.078           0.066     -0.23380067    -0.020776221     0.074438278     -0.15169378
           0.35          -0.078            0.07     -0.27416693    -0.022623742     0.070461524     -0.15127667
           0.35          -0.078           0.074     -0.31183941    -0.024545551     0.065638788     -0.15042991
           0.35          -0.078           0.078     -0.34650896    -0.026435352     0.059938959     -0.14915482
           0.35          -0.078           0.082     -0.37780075    -0.028307167     0.053248747     -0.14747133
           0.35          -0.078           0.086     -0.40523659    -0.030349833     0.045332917     -0.14538682
           0.35          -0.078            0.09     -0.42816215    -0.032966762      0.03566988      -0.1428525
           0.35          -0.078           0.094     -0.44460785    -0.036832592      0.02426755     -0.13944516
           0.35          -0.078           0.098     -0.43297231     -0.04067739    0.0096005915     -0.13646925
           0.35          -0.074          -0.098     -0.43622093    -0.042353889   -0.0095697301     -0.14264352
           0.35          -0.074          -0.094      -0.4589864    -0.041090398    -0.025986665     -0.14551602
           0.35          -0.074           -0.09     -0.44889502    -0.038251334    -0.037927726     -0.14910779
           0.35          -0.074          -0.086     -0.43018798    -0.036403526    -0.047630344     -0.15188279
           0.35          -0.074          -0.082     -0.40616495    -0.034839271    -0.055230888     -0.15426537
           0.35          -0.074          -0.078     -0.37806067    -0.033085485    -0.061457668     -0.15630035
           0.35          -0.074          -0.074     -0.34671004    -0.030871567      -0.0667085     -0.15795861
           0.35          -0.074           -0.07     -0.31269304    -0.028096392    -0.071242863     -0.15918156
           0.35          -0.074          -0.066     -0.27640829     -0.02478541    -0.075216338      -0.1599413
           0.35          -0.074          -0.062      -0.2381211    -0.021058846    -0.078724391     -0.16023594
           0.35          -0.074          -0.058     -0.19799417    -0.017109539    -0.081816995     -0.16008677
           0.35          -0.074          -0.054     -0.15610809    -0.013186607    -0.084505736     -0.15953375
           0.35          -0.074           -0.05     -0.11247934   -0.0095775357    -0.086766274     -0.15862866
           0.35          -0.074          -0.046    -0.067078822   -0.0065892905    -0.088541729     -0.15743156
           0.35          -0.074          -0.042    -0.019855797   -0.0045206025    -0.089743745     -0.15600217
           0.35          -0.074          -0.038     0.029230025   -0.0036331742    -0.090253107     -0.15438988
           0.35          -0.074          -0.034     0.080160743   -0.0041247871    -0.089924831     -0.15262978
           0.35          -0.074           -0.03      0.13281102   -0.0061112305    -0.088590773     -0.15074618
           0.35          -0.074          -0.026      0.18687407   -0.0096072596    -0.086059557     -0.14874933
           0.35          -0.074          -0.022      0.24176213    -0.014505894    -0.082125736     -0.14665654
           0.35          -0.074          -0.018      0.29648147    -0.020530173    -0.076607175     -0.14450227
           0.35          -0.074          -0.014      0.35049354    -0.027270203    -0.069272684     -0.14218348
           0.35          -0.074           -0.01      0.40255335    -0.034349512    -0.059996169      -0.1398858
           0.35          -0.074          -0.006      0.45025698    -0.041174078    -0.048786882     -0.13776962
           0.35          -0.074          -0.002      0.48977538    -0.047138856    -0.035951956     -0.13607134
           0.35          -0.074           0.002      0.51716437    -0.051674051    -0.021962041       -0.134876
           0.35          -0.074           0.006      0.52941385    -0.054390567   -0.0073395476      -0.1342667
           0.35          -0.074            0.01      0.52491003    -0.055127538    0.0073371443     -0.13430504
           0.35          -0.074           0.014      0.50377547    -0.053959388     0.021467017     -0.13499291
           0.35          -0.074           0.018      0.46789872    -0.051171399     0.034505562     -0.13626966
