#             x               y               z             U_x             U_y             U_z               p
            0.1           -0.09           0.022      0.18490023    -0.021149399     0.053094938       -0.370036
            0.1           -0.09           0.026      0.17940235    -0.024399767     0.061319008      -0.3690825
            0.1           -0.09            0.03      0.16019322    -0.024987999     0.072178534     -0.36873194
            0.1           -0.09           0.034      0.12078028    -0.023169754     0.082420909     -0.36896549
            0.1           -0.09           0.038     0.068259783    -0.021471335     0.085841803     -0.36909904
            0.1           -0.09           0.042     0.017328485    -0.022593905     0.078974412     -0.36850512
            0.1           -0.09           0.046    -0.025961964    -0.026731255     0.064372738     -0.36717209
            0.1           -0.09            0.05    -0.065202778     -0.03075148     0.047578132     -0.36546856
            0.1           -0.09           0.054      -0.1046936    -0.028919561     0.033026312     -0.36374335
            0.1           -0.09           0.058     -0.14779033    -0.017170605     0.022402792     -0.36205306
            0.1           -0.09           0.062     -0.19747603    0.0021933604     0.014766717     -0.36027686
            0.1           -0.09           0.066     -0.25631075      0.02165522     0.008192508     -0.35847149
            0.1           -0.09            0.07     -0.32276257     0.035617066    0.0012040434     -0.35674017
            0.1           -0.09           0.074     -0.38962655     0.044193046   -0.0066605532     -0.35489993
            0.1           -0.09           0.078     -0.44969835     0.049369631    -0.014536425      -0.3527186
            0.1           -0.09           0.082     -0.49921197     0.052020675    -0.021057893     -0.35023381
            0.1           -0.09           0.086     -0.53500484      0.05229333    -0.025484799     -0.34763618
            0.1           -0.09            0.09     -0.54579302     0.049967924    -0.027056999     -0.34500104
            0.1           -0.09           0.094     -0.47213841     0.044467266    -0.023735991      -0.3426196
            0.1           -0.09           0.098     -0.17410157     0.017032138   -0.0088110575     -0.34130946
            0.1          -0.086          -0.098     0.098212621  -0.00047259209   -0.0061393074     -0.33036912
            0.1          -0.086          -0.094      0.18916402   -0.0088026327    -0.014748582     -0.33117231
            0.1          -0.086           -0.09      0.17178015   -0.0071618583     -0.02319965      -0.3323403
            0.1          -0.086          -0.086      0.14891407   -0.0069602842    -0.026722869     -0.33344502
            0.1          -0.086          -0.082      0.13182754   -0.0073960523    -0.021519354     -0.33426725
            0.1          -0.086          -0.078      0.11686178   -0.0071162526   -0.0067878308     -0.33487135
            0.1          -0.086          -0.074      0.10187745   -0.0058942732     0.014789213     -0.33561411
            0.1          -0.086           -0.07     0.087567615   -0.0036705168     0.038896547     -0.33685562
            0.1          -0.086          -0.066     0.075890132  -0.00027975578     0.061402398     -0.33865216
            0.1          -0.086          -0.062     0.067806869    0.0043624621     0.079693483     -0.34074431
            0.1          -0.086          -0.058     0.063179799      0.01011305     0.092919349     -0.34281294
            0.1          -0.086          -0.054     0.061191491     0.016607466       0.1015899     -0.34469376
            0.1          -0.086           -0.05     0.060810886     0.023556433      0.10681937     -0.34638237
            0.1          -0.086          -0.046     0.061365346     0.030853611      0.10966273     -0.34796468
            0.1          -0.086          -0.042     0.062589553     0.038535332      0.11095902     -0.34955887
            0.1          -0.086          -0.038     0.064615417     0.046467358      0.11137744     -0.35129257
            0.1          -0.086          -0.034     0.068092843     0.054014205      0.11147254      -0.3532821
            0.1          -0.086           -0.03     0.073798239     0.060229473      0.11157414     -0.35559419
            0.1          -0.086          -0.026     0.081949991     0.063994086      0.11157377     -0.35823698
            0.1          -0.086          -0.022     0.092072723     0.064416278      0.11085938     -0.36114282
            0.1          -0.086          -0.018      0.10320207     0.061441153      0.10881249     -0.36414691
            0.1          -0.086          -0.014      0.11429746     0.055743874      0.10525082     -0.36703854
            0.1          -0.086           -0.01      0.12459092     0.048149397      0.10043145     -0.36961902
            0.1          -0.086          -0.006      0.13351617     0.039302225     0.094988133     -0.37172767
            0.1          -0.086          -0.002      0.14064398     0.029627639     0.089721747     -0.37325578
            0.1          -0.086           0.002      0.14578335     0.019391445     0.085401458     -0.37413647
            0.1          -0.086           0.006      0.14911884    0.0088982608      0.08262467     -0.37434232
            0.1          -0.086            0.01      0.15118991   -0.0012480446      0.08175324      -0.3739171
            0.1          -0.086           0.014      0.15272255    -0.010127602     0.082866099     -0.37300016
            0.1          -0.086           0.018      0.15431142    -0.016874488     0.085771152     -0.37180115
            0.1          -0.086           0.022      0.15592173    -0.021076599     0.090250558     -0.37054925
            0.1          -0.086           0.026      0.15587844     -0.02312236     0.096339375     -0.36944626
            0.1          -0.086            0.03      0.14957022    -0.024173649      0.10366796     -0.36867436
            0.1          -0.086           0.034      0.13094842    -0.024957086      0.11017781     -0.36829676
            0.1          -0.086           0.038     0.098518547    -0.025546493      0.11183222      -0.3680094
            0.1          -0.086           0.042     0.057038995    -0.026287703      0.10543173     -0.36731806
            0.1          -0.086           0.046     0.011384047    -0.028025831     0.091238896     -0.36604769
            0.1          -0.086            0.05    -0.036962901    -0.030161916     0.072093102     -0.36443945
            0.1          -0.086           0.054    -0.088447709    -0.027721819     0.052351054     -0.36292155
            0.1          -0.086           0.058     -0.14369463    -0.015181405     0.035943261     -0.36169204
            0.1          -0.086           0.062     -0.20291761    0.0060791747     0.023742301     -0.36046021
            0.1          -0.086           0.066     -0.26634106     0.028250944     0.014474465     -0.35899575
            0.1          -0.086            0.07      -0.3324685     0.044531843    0.0065023171      -0.3574465
            0.1          -0.086           0.074      -0.3960795     0.053704298    -0.001326539     -0.35585212
            0.1          -0.086           0.078     -0.45193483     0.058017514   -0.0087833856     -0.35403831
            0.1          -0.086           0.082     -0.49801142     0.059517987    -0.014888221     -0.35193213
            0.1          -0.086           0.086     -0.53325528     0.059167195    -0.019135575     -0.34963932
            0.1          -0.086            0.09     -0.55205439     0.057399677    -0.021260892     -0.34725361
            0.1          -0.086           0.094     -0.51527717     0.053735233    -0.020248358     -0.34487665
            0.1          -0.086           0.098     -0.22010073     0.023663118   -0.0099318073      -0.3432995
            0.1          -0.082          -0.098     0.098473872    0.0098940973   -0.0075207659     -0.33072346
            0.1          -0.082          -0.094      0.18963632    0.0094339083    -0.020781407     -0.33150586
            0.1          -0.082           -0.09      0.16879224     0.007887895    -0.031185077     -0.33259233
            0.1          -0.082          -0.086       0.1411791     0.003796225    -0.034201744     -0.33350957
            0.1          -0.082          -0.082      0.11303695  -0.00016405574    -0.026533252     -0.33404939
            0.1          -0.082          -0.078     0.079972764  -0.00085759397   -0.0065948902     -0.33434738
            0.1          -0.082          -0.074     0.043367908    0.0027238942     0.022729313     -0.33483921
            0.1          -0.082           -0.07    0.0089859648    0.0097135089      0.05544541     -0.33595464
            0.1          -0.082          -0.066    -0.017242305     0.018622148     0.085624451     -0.33779747
            0.1          -0.082          -0.062    -0.032678167     0.027768868       0.1093439     -0.34008807
            0.1          -0.082          -0.058     -0.03807669     0.035961979      0.12571191     -0.34241913
            0.1          -0.082          -0.054    -0.035933394     0.042745233      0.13590986      -0.3445368
            0.1          -0.082           -0.05    -0.029114083     0.048094973      0.14183267      -0.3463988
            0.1          -0.082          -0.046    -0.019883469     0.052314637      0.14517492     -0.34809368
            0.1          -0.082          -0.042   -0.0096685011     0.055866968      0.14712069     -0.34975494
            0.1          -0.082          -0.038   0.00074186279     0.059243333      0.14841435     -0.35151289
            0.1          -0.082          -0.034     0.011125418     0.062586417      0.14942342     -0.35350241
            0.1          -0.082           -0.03     0.021735567     0.065492404      0.15028055      -0.3558038
            0.1          -0.082          -0.026     0.032854374     0.067226836        0.150984     -0.35840071
            0.1          -0.082          -0.022     0.044512554     0.067036751      0.15122454     -0.36122977
            0.1          -0.082          -0.018      0.05635476     0.064281869      0.15050315     -0.36417852
            0.1          -0.082          -0.014     0.067724249     0.058844165      0.14849856     -0.36706369
            0.1          -0.082           -0.01     0.077999593     0.051163092       0.1452281     -0.36967164
            0.1          -0.082          -0.006      0.08674142     0.041757316      0.14104777       -0.371816
            0.1          -0.082          -0.002     0.093710614     0.031173039      0.13654372     -0.37337006
            0.1          -0.082           0.002     0.098969824     0.019973816      0.13234773     -0.37426766
            0.1          -0.082           0.006      0.10300215    0.0087508938      0.12898193     -0.37448754
            0.1          -0.082            0.01      0.10664925   -0.0016905086      0.12678775     -0.37406941
            0.1          -0.082           0.014      0.11077963    -0.010303832      0.12590744     -0.37314137
            0.1          -0.082           0.018      0.11586738    -0.016198305      0.12628804     -0.37190889
            0.1          -0.082           0.022      0.12167554    -0.018999641      0.12777917     -0.37060587
            0.1          -0.082           0.026      0.12687385    -0.019065565      0.13029037     -0.36943153
            0.1          -0.082            0.03       0.1285533    -0.017624395      0.13345039      -0.3684968
            0.1          -0.082           0.034      0.12266381    -0.016281339      0.13588065     -0.36773607
            0.1          -0.082           0.038      0.10587433    -0.015906818      0.13493975     -0.36695793
            0.1          -0.082           0.042     0.077495554    -0.016419823      0.12795448     -0.36596485
            0.1          -0.082           0.046     0.038766567    -0.018040414      0.11397534     -0.36460796
            0.1          -0.082            0.05   -0.0098041674     -0.02040527     0.093749066     -0.36296667
            0.1          -0.082           0.054    -0.068164119    -0.018860495     0.070312189     -0.36150029
            0.1          -0.082           0.058     -0.13358711   -0.0070773962     0.048727567     -0.36063137
            0.1          -0.082           0.062     -0.20085594     0.014092399     0.031889973     -0.36004526
            0.1          -0.082           0.066     -0.26624599     0.036346688     0.019308412     -0.35916724
            0.1          -0.082            0.07     -0.32847286     0.052512002    0.0094877854     -0.35797551
            0.1          -0.082           0.074     -0.38588906     0.061102298    0.0011531624     -0.35663498
            0.1          -0.082           0.078     -0.43626416     0.064317108   -0.0060422628     -0.35509662
            0.1          -0.082           0.082     -0.47859084     0.064630762    -0.011666742     -0.35328097
            0.1          -0.082           0.086     -0.51235491     0.063405856    -0.015428914     -0.35123972
            0.1          -0.082            0.09     -0.53345888     0.061337662    -0.017133975     -0.34906298
            0.1          -0.082           0.094     -0.51232523     0.057969032    -0.015960819      -0.3469499
            0.1          -0.082           0.098     -0.23758792     0.027164456   -0.0081833321     -0.34549413
            0.1          -0.078          -0.098     0.098087551     0.020333095   -0.0083308081     -0.33132753
            0.1          -0.078          -0.094      0.18993529     0.028170109    -0.022649158     -0.33209881
            0.1          -0.078           -0.09      0.16815878     0.023123088    -0.032861032     -0.33312431
            0.1          -0.078          -0.086      0.13540241     0.016197914    -0.034337248     -0.33385725
            0.1          -0.078          -0.082     0.091976848     0.013013118    -0.022498356     -0.33403318
            0.1          -0.078          -0.078     0.032708645     0.017751883    0.0051442722     -0.33385897
            0.1          -0.078          -0.074    -0.035175126     0.030266328     0.044146943     -0.33392053
            0.1          -0.078           -0.07     -0.09841191     0.047097581     0.085886906     -0.33476412
            0.1          -0.078          -0.066     -0.14610632     0.064350373      0.12244386      -0.3365567
            0.1          -0.078          -0.062     -0.17368458     0.079083553      0.14952104     -0.33900846
            0.1          -0.078          -0.058     -0.18284466     0.089715944      0.16685753     -0.34160391
            0.1          -0.078          -0.054     -0.17842503     0.096104509      0.17682276     -0.34398114
            0.1          -0.078           -0.05     -0.16537828     0.098899017      0.18232765      -0.3460435
            0.1          -0.078          -0.046     -0.14756307     0.098928772      0.18559398      -0.3478636
            0.1          -0.078          -0.042      -0.1274972     0.096955369      0.18795647     -0.34958776
            0.1          -0.078          -0.038     -0.10663568     0.093687727      0.18999594     -0.35135059
            0.1          -0.078          -0.034    -0.085811343     0.089738881      0.19184917     -0.35327496
            0.1          -0.078           -0.03    -0.065470894     0.085372447      0.19342931      -0.3554526
            0.1          -0.078          -0.026    -0.045877333     0.080474181      0.19457143     -0.35788142
            0.1          -0.078          -0.022    -0.027362558     0.074851962      0.19517022     -0.36049504
            0.1          -0.078          -0.018    -0.010321576     0.068288968      0.19514475     -0.36321756
            0.1          -0.078          -0.014    0.0048368317     0.060493133      0.19433369     -0.36593323
            0.1          -0.078           -0.01     0.017806163     0.051358871      0.19265508     -0.36846281
            0.1          -0.078          -0.006     0.028620546      0.04101779      0.19016853     -0.37059842
            0.1          -0.078          -0.002     0.037594971     0.029791137       0.1871179     -0.37218563
            0.1          -0.078           0.002     0.045303466     0.018276386      0.18383855     -0.37317008
            0.1          -0.078           0.006     0.052399411    0.0072926424      0.18059321     -0.37354387
            0.1          -0.078            0.01      0.05983831   -0.0021704634      0.17747577      -0.3733343
            0.1          -0.078           0.014      0.06851366   -0.0090803871      0.17441202     -0.37264352
            0.1          -0.078           0.018     0.078566908    -0.012725121      0.17129102     -0.37164323
            0.1          -0.078           0.022     0.089487747    -0.013020145      0.16810584     -0.37051717
            0.1          -0.078           0.026      0.10000564    -0.010585358      0.16504637     -0.36941322
            0.1          -0.078            0.03      0.10789869   -0.0066209026      0.16223502     -0.36840843
            0.1          -0.078           0.034      0.11012305   -0.0025938524      0.15907372     -0.36744084
            0.1          -0.078           0.038      0.10361924   0.00023129814      0.15399295     -0.36634224
            0.1          -0.078           0.042      0.08619442    0.0012223852      0.14502446     -0.36500849
            0.1          -0.078           0.046     0.056569902   0.00015060136      0.13075656      -0.3634011
            0.1          -0.078            0.05     0.012859813   -0.0024090143      0.11048091     -0.36159265
            0.1          -0.078           0.054    -0.047092898   -0.0021380783     0.085310375     -0.36007718
            0.1          -0.078           0.058     -0.11963298    0.0075339169     0.059929456     -0.35945126
            0.1          -0.078           0.062     -0.19399954     0.026496912     0.038982088     -0.35943945
            0.1          -0.078           0.066     -0.26144376     0.046625731     0.023249833      -0.3591957
            0.1          -0.078            0.07     -0.32041796     0.060878343     0.011488657     -0.35844926
            0.1          -0.078           0.074     -0.37238711     0.067956489     0.002384488     -0.35737245
            0.1          -0.078           0.078     -0.41781608     0.069906728   -0.0048120953     -0.35602741
            0.1          -0.078           0.082     -0.45650009     0.069098034    -0.010149934      -0.3543995
            0.1          -0.078           0.086     -0.48809373     0.066994376    -0.013568956     -0.35254175
            0.1          -0.078            0.09     -0.50930117     0.064281124    -0.015002526      -0.3505648
            0.1          -0.078           0.094     -0.49507539     0.060355795    -0.013573915     -0.34866324
            0.1          -0.078           0.098      -0.2379232     0.028686156   -0.0064172944     -0.34737418
            0.1          -0.074          -0.098     0.097487274     0.030509188   -0.0088882648     -0.33229158
            0.1          -0.074          -0.094      0.18993415     0.046478811    -0.023907922     -0.33307244
            0.1          -0.074           -0.09      0.16882073     0.038095748    -0.033838092     -0.33405339
            0.1          -0.074          -0.086      0.13154023     0.030543324    -0.034223231     -0.33462786
            0.1          -0.074          -0.082     0.071636329     0.032189318    -0.017987694     -0.33444992
            0.1          -0.074          -0.078    -0.016457599     0.046291722      0.01887831     -0.33375731
            0.1          -0.074          -0.074     -0.11641304      0.06939604      0.06869846     -0.33328346
            0.1          -0.074           -0.07     -0.20522356     0.095148323      0.11846146     -0.33372598
            0.1          -0.074          -0.066     -0.26886705      0.11822156      0.15864904     -0.33532294
            0.1          -0.074          -0.062     -0.30417145      0.13559654      0.18586492     -0.33773096
            0.1          -0.074          -0.058     -0.31534767      0.14629171       0.2015655     -0.34033997
            0.1          -0.074          -0.054     -0.30969175      0.15106174      0.20957633     -0.34274401
            0.1          -0.074           -0.05     -0.29381633      0.15124584      0.21373986     -0.34481017
            0.1          -0.074          -0.046      -0.2721451      0.14799167      0.21661187     -0.34656538
            0.1          -0.074          -0.042     -0.24727943      0.14210994      0.21938798     -0.34815451
            0.1          -0.074          -0.038     -0.22074279      0.13418971      0.22245024     -0.34973879
            0.1          -0.074          -0.034     -0.19349806      0.12470639       0.2257147     -0.35144462
            0.1          -0.074           -0.03     -0.16624619      0.11400257      0.22892453     -0.35335862
            0.1          -0.074          -0.026     -0.13957615       0.1022858      0.23173298     -0.35549817
            0.1          -0.074          -0.022     -0.11411194     0.089703724      0.23391383     -0.35782504
            0.1          -0.074          -0.018    -0.090428828     0.076560505      0.23548215      -0.3602988
            0.1          -0.074          -0.014    -0.068907183     0.063270385       0.2365627     -0.36285574
            0.1          -0.074           -0.01    -0.049735713     0.050157212      0.23707004     -0.36538388
            0.1          -0.074          -0.006    -0.032749298     0.037358766      0.23677649     -0.36767762
            0.1          -0.074          -0.002    -0.017350775      0.02501184      0.23554491     -0.36951385
            0.1          -0.074           0.002   -0.0026918348     0.013653633      0.23333584     -0.37083611
            0.1          -0.074           0.006     0.011916667    0.0040646651      0.23024132     -0.37167646
            0.1          -0.074            0.01     0.026891954   -0.0029098314      0.22618172     -0.37205514
            0.1          -0.074           0.014     0.042462108   -0.0064738822      0.22075684     -0.37199105
            0.1          -0.074           0.018     0.058223816   -0.0062605522      0.21378425     -0.37155669
            0.1          -0.074           0.022     0.073362309   -0.0027274849      0.20549985     -0.37086492
            0.1          -0.074           0.026     0.086962975    0.0030038102       0.1964254     -0.37000463
            0.1          -0.074            0.03     0.097668481     0.009660649      0.18719157     -0.36903395
            0.1          -0.074           0.034      0.10352676      0.01599451       0.1779092     -0.36791509
            0.1          -0.074           0.038      0.10216951     0.020876793      0.16785231     -0.36652887
            0.1          -0.074           0.042     0.091225057     0.023511059      0.15574723     -0.36484191
            0.1          -0.074           0.046     0.068342993     0.023535807      0.14028796     -0.36289704
            0.1          -0.074            0.05     0.029813568     0.021422889      0.12011989     -0.36081401
            0.1          -0.074           0.054    -0.029102375     0.020850124     0.094784056     -0.35914556
            0.1          -0.074           0.058     -0.10555833     0.027829135     0.067608869     -0.35861994
            0.1          -0.074           0.062     -0.18499334     0.042872406      0.04388736      -0.3590196
