#             x               y               z             U_x             U_y             U_z               p
           0.13          -0.094          -0.006      0.18906741     0.024082476      0.10277485     -0.37260388
           0.13          -0.094          -0.002       0.1762336     0.035002681     0.059133821     -0.37112001
           0.13          -0.094           0.002      0.17215024     0.042112145     0.024762849     -0.37081834
           0.13          -0.094           0.006      0.17979541      0.04585237   0.00084314772     -0.37108209
           0.13          -0.094            0.01      0.18668076     0.042869222    -0.020940686     -0.37147488
           0.13          -0.094           0.014      0.18436686     0.035594116    -0.035477509     -0.37140585
           0.13          -0.094           0.018      0.17852233     0.028307732    -0.043682638     -0.37055111
           0.13          -0.094           0.022      0.16799262     0.021335484    -0.046755673     -0.36912063
           0.13          -0.094           0.026       0.1502513     0.012317536    -0.045579529     -0.36742498
           0.13          -0.094            0.03      0.12762629    0.0003786106     -0.04357348     -0.36549457
           0.13          -0.094           0.034      0.10300427    -0.012394028    -0.044227192     -0.36335049
           0.13          -0.094           0.038     0.077562741    -0.022107217    -0.043173033     -0.36140464
           0.13          -0.094           0.042     0.048156653    -0.025187863    -0.038085876     -0.35977476
           0.13          -0.094           0.046     0.011411216    -0.020677469    -0.029313946     -0.35849735
           0.13          -0.094            0.05    -0.034994635   -0.0099698742    -0.018735203      -0.3576723
           0.13          -0.094           0.054    -0.092630278    0.0026678226   -0.0085485987     -0.35723229
           0.13          -0.094           0.058     -0.15998298     0.012844873  -0.00071017522     -0.35712854
           0.13          -0.094           0.062     -0.23038082     0.020305235    0.0044621899     -0.35727429
           0.13          -0.094           0.066     -0.29848442     0.025324339    0.0062689011     -0.35753166
           0.13          -0.094            0.07     -0.36261322     0.028043214    0.0055733192     -0.35785004
           0.13          -0.094           0.074     -0.42443537     0.028945105    0.0031357675     -0.35810254
           0.13          -0.094           0.078     -0.48293602     0.029067304  -0.00078016011     -0.35817003
           0.13          -0.094           0.082     -0.53545735     0.028610585   -0.0057426554     -0.35808635
           0.13          -0.094           0.086       -0.579551     0.027172933    -0.010145516     -0.35773472
           0.13          -0.094            0.09     -0.61132935     0.023626067    -0.015018871     -0.35735423
           0.13          -0.094           0.094     -0.58563263     0.018582157    -0.013885827     -0.35605957
           0.13          -0.094           0.098     -0.33567819    0.0087842388   -0.0098388944     -0.35660679
           0.13           -0.09          -0.098     0.073067026   -0.0065306719    0.0031080388     -0.32537321
           0.13           -0.09          -0.094      0.14533806    -0.009552016    0.0096784896     -0.32462795
           0.13           -0.09           -0.09       0.1218019    -0.012450338     0.011237469     -0.32327033
           0.13           -0.09          -0.086     0.051929894   -0.0096641696      0.02604682     -0.32300176
           0.13           -0.09          -0.082    -0.039231113     0.007436343     0.054837451     -0.32330041
           0.13           -0.09          -0.078     -0.12819423     0.039312524     0.090292618     -0.32386333
           0.13           -0.09          -0.074     -0.20298193      0.07066086      0.12448516      -0.3250615
           0.13           -0.09           -0.07     -0.26139073     0.095901465      0.15470085     -0.32724193
           0.13           -0.09          -0.066     -0.30215617      0.11487482      0.18120995     -0.33044917
           0.13           -0.09          -0.062     -0.32736972      0.12952886      0.20399707     -0.33462258
           0.13           -0.09          -0.058     -0.33865186      0.13813557      0.22166288      -0.3394036
           0.13           -0.09          -0.054     -0.33603969      0.14164603      0.23354868      -0.3449658
           0.13           -0.09           -0.05     -0.32260893      0.14166476      0.24227541      -0.3508259
           0.13           -0.09          -0.046     -0.29961168      0.13804952      0.24571507     -0.35697508
           0.13           -0.09          -0.042     -0.26794217      0.13248007      0.24900692      -0.3635851
           0.13           -0.09          -0.038     -0.22784752      0.12671366      0.25297731      -0.3700675
           0.13           -0.09          -0.034     -0.17936685      0.12202582      0.25859077     -0.37586134
           0.13           -0.09           -0.03     -0.12162114      0.11861805      0.26764876     -0.38055783
           0.13           -0.09          -0.026    -0.052946403      0.11484794      0.27944966      -0.3838264
           0.13           -0.09          -0.022     0.027336392      0.10503649      0.28720278     -0.38514668
           0.13           -0.09          -0.018      0.11281505     0.084267518      0.27868809     -0.38374404
           0.13           -0.09          -0.014      0.18053121     0.056870039      0.24144495     -0.38003914
           0.13           -0.09           -0.01      0.20870488     0.040557817      0.17659088     -0.37654857
           0.13           -0.09          -0.006      0.20402421     0.046071856      0.11409339     -0.37353969
           0.13           -0.09          -0.002      0.19122059     0.061025849     0.071602944     -0.37218226
           0.13           -0.09           0.002       0.1864329     0.069083246     0.043418391     -0.37192898
           0.13           -0.09           0.006      0.18724955     0.068215084     0.022439439     -0.37220123
           0.13           -0.09            0.01      0.18664529     0.059264849     0.005714929     -0.37246842
           0.13           -0.09           0.014      0.18198431     0.046510588   -0.0064209209     -0.37219266
           0.13           -0.09           0.018      0.17434351     0.034851708    -0.015233662     -0.37117735
           0.13           -0.09           0.022      0.16416603     0.024689114    -0.020653369      -0.3694883
           0.13           -0.09           0.026      0.15012001     0.014359327    -0.023058221     -0.36735691
           0.13           -0.09            0.03       0.1316447    0.0028841688    -0.024472224     -0.36506904
           0.13           -0.09           0.034      0.10998832   -0.0087151554    -0.026605497     -0.36284481
           0.13           -0.09           0.038     0.084022919    -0.018303019    -0.028864118     -0.36086363
           0.13           -0.09           0.042     0.051342046    -0.022422359    -0.028656091     -0.35916078
           0.13           -0.09           0.046    0.0090308723    -0.018454675    -0.024344876     -0.35776281
           0.13           -0.09            0.05    -0.044411515   -0.0066675419    -0.016596502     -0.35677589
           0.13           -0.09           0.054     -0.10831697    0.0087297443    -0.007565626     -0.35619256
           0.13           -0.09           0.058     -0.17928384     0.021982486  -0.00020385459     -0.35611594
           0.13           -0.09           0.062     -0.25027139     0.030343992    0.0035531682     -0.35656316
           0.13           -0.09           0.066     -0.31666395     0.034802514    0.0040378789     -0.35725875
           0.13           -0.09            0.07      -0.3784534     0.036887445      0.00284522     -0.35794455
           0.13           -0.09           0.074     -0.43673873     0.037597536   0.00085793702     -0.35849054
           0.13           -0.09           0.078      -0.4914671     0.037550847   -0.0015034922     -0.35880801
           0.13           -0.09           0.082     -0.54151904     0.036830157    -0.004043946     -0.35893156
           0.13           -0.09           0.086     -0.58395644     0.035408649   -0.0060770466     -0.35876897
           0.13           -0.09            0.09      -0.6117688     0.032493124   -0.0082973347     -0.35863639
           0.13           -0.09           0.094     -0.61605837     0.028930219   -0.0087942376     -0.35808514
           0.13           -0.09           0.098     -0.46928491     0.019249458   -0.0072244659     -0.35756733
           0.13          -0.086          -0.098      0.10063133    0.0023312553     0.001830209     -0.32479978
           0.13          -0.086          -0.094      0.13160958    0.0043269084   -0.0037992169      -0.3240023
           0.13          -0.086           -0.09     0.047835561    0.0059699144    0.0030034422     -0.32278375
           0.13          -0.086          -0.086     -0.10138386      0.03486414     0.046664668     -0.32279611
           0.13          -0.086          -0.082     -0.25885628     0.080441456     0.097982648      -0.3236291
           0.13          -0.086          -0.078     -0.37505535      0.12306633      0.14112334     -0.32542719
           0.13          -0.086          -0.074     -0.43676927      0.15250901      0.16977092     -0.32894913
           0.13          -0.086           -0.07     -0.45757602      0.16895415      0.18783714     -0.33285034
           0.13          -0.086          -0.066     -0.45870465      0.17668708      0.20014006     -0.33706207
           0.13          -0.086          -0.062     -0.44848241       0.1804753      0.20895769     -0.34128589
           0.13          -0.086          -0.058     -0.43203904      0.18066879      0.21493812      -0.3459378
           0.13          -0.086          -0.054     -0.41169135      0.17787643      0.21744605     -0.35093974
           0.13          -0.086           -0.05     -0.38545473      0.17204333      0.21860618      -0.3563083
           0.13          -0.086          -0.046     -0.35551013      0.16407632      0.21747899     -0.36188431
           0.13          -0.086          -0.042     -0.32181345      0.15562939      0.21588959     -0.36776148
           0.13          -0.086          -0.038     -0.28330156       0.1474494      0.21458014      -0.3734923
           0.13          -0.086          -0.034     -0.23986785      0.14060126      0.21517973     -0.37875048
           0.13          -0.086           -0.03     -0.19135225      0.13661423      0.21988587     -0.38322178
           0.13          -0.086          -0.026     -0.13546309      0.13686342      0.23100229     -0.38669486
           0.13          -0.086          -0.022    -0.067757603      0.14109334      0.24942735     -0.38820961
           0.13          -0.086          -0.018      0.01512663      0.13836463      0.26378716     -0.38727191
           0.13          -0.086          -0.014      0.10537644       0.1225329      0.25686726     -0.38444694
           0.13          -0.086           -0.01      0.17450129     0.094237315      0.21940647     -0.38025844
           0.13          -0.086          -0.006      0.20150301     0.076570642      0.15552668     -0.37600109
           0.13          -0.086          -0.002      0.19628778     0.078137916      0.10110109     -0.37360413
           0.13          -0.086           0.002      0.18589117     0.084759128     0.069714606     -0.37298324
           0.13          -0.086           0.006      0.18102693       0.0822617     0.051225594     -0.37313936
           0.13          -0.086            0.01      0.17644648     0.070080982     0.036941159     -0.37327068
           0.13          -0.086           0.014      0.16854082     0.054457423     0.024500962     -0.37280656
           0.13          -0.086           0.018      0.15909944     0.040116757     0.014088865     -0.37163216
           0.13          -0.086           0.022       0.1492776     0.028077938    0.0061659131     -0.36983917
           0.13          -0.086           0.026      0.13855301     0.017413933   0.00036285651     -0.36757966
           0.13          -0.086            0.03      0.12567984    0.0069390945   -0.0045333029     -0.36505921
           0.13          -0.086           0.034       0.1092748   -0.0034401875     -0.00970827     -0.36248413
           0.13          -0.086           0.038      0.08701225    -0.012085702    -0.015192167     -0.36009252
           0.13          -0.086           0.042     0.055959383    -0.016014325    -0.018551927     -0.35801173
           0.13          -0.086           0.046     0.012607891     -0.01231958    -0.017805574      -0.3564469
           0.13          -0.086            0.05    -0.044242583  -0.00014716366    -0.012702549     -0.35564209
           0.13          -0.086           0.054     -0.11052835     0.016187986   -0.0058738051      -0.3554702
           0.13          -0.086           0.058     -0.17952883      0.03030862  -0.00023925523     -0.35577405
           0.13          -0.086           0.062      -0.2466178      0.03907774    0.0023830138     -0.35641349
           0.13          -0.086           0.066     -0.30973967     0.042974597    0.0023700293     -0.35725501
           0.13          -0.086            0.07      -0.3684922     0.044132403    0.0011070692     -0.35812667
           0.13          -0.086           0.074     -0.42324015     0.044010576   -0.0005855547     -0.35885732
           0.13          -0.086           0.078     -0.47398947     0.043245953    -0.002233963     -0.35935109
           0.13          -0.086           0.082     -0.52010137     0.041973755   -0.0036441578     -0.35962845
           0.13          -0.086           0.086     -0.55995663     0.040184011   -0.0045425516     -0.35964162
           0.13          -0.086            0.09     -0.59031471     0.037362647   -0.0052866321     -0.35958172
           0.13          -0.086           0.094     -0.60100385     0.033584987   -0.0051087038     -0.35916837
           0.13          -0.086           0.098      -0.5040585      0.02452018   -0.0039053273     -0.35881587
           0.13          -0.082          -0.098       0.1043302     0.018344625  -0.00034962299     -0.32472274
           0.13          -0.082          -0.094      0.10811275     0.025221204    -0.009172205     -0.32410009
           0.13          -0.082           -0.09     -0.03549526     0.035368758     0.015320306     -0.32265172
           0.13          -0.082          -0.086     -0.25502925     0.087087703     0.086037061     -0.32297946
           0.13          -0.082          -0.082     -0.42001959      0.13820601      0.14413945     -0.32542231
           0.13          -0.082          -0.078     -0.50166907      0.16860338      0.17617841     -0.32988672
           0.13          -0.082          -0.074     -0.52083499      0.18201443      0.18935651      -0.3348872
           0.13          -0.082           -0.07     -0.51141692      0.18408928      0.19489635     -0.33904717
           0.13          -0.082          -0.066     -0.49299774      0.18517356      0.19798433     -0.34318785
           0.13          -0.082          -0.062     -0.47018902        0.185402      0.19926919     -0.34725924
           0.13          -0.082          -0.058     -0.44514978      0.18322588      0.19973057     -0.35146239
           0.13          -0.082          -0.054     -0.41971653      0.17925334      0.19908414      -0.3560444
           0.13          -0.082           -0.05     -0.39100851      0.17399105      0.19766631     -0.36091871
           0.13          -0.082          -0.046     -0.35979767      0.16711414      0.19561096     -0.36593545
           0.13          -0.082          -0.042     -0.32634051      0.15877964      0.19304523     -0.37111356
           0.13          -0.082          -0.038      -0.2898596       0.1498875      0.19025488     -0.37610925
           0.13          -0.082          -0.034     -0.25005593       0.1415338      0.18827833     -0.38072486
           0.13          -0.082           -0.03     -0.20704788      0.13541846      0.18834702     -0.38470924
           0.13          -0.082          -0.026     -0.16046353      0.13355304      0.19210984     -0.38783007
           0.13          -0.082          -0.022     -0.10844715      0.13575359      0.20194576     -0.38941052
           0.13          -0.082          -0.018    -0.047121606      0.14156609       0.2183253     -0.38914952
           0.13          -0.082          -0.014     0.027578966      0.14778336      0.23520189      -0.3869845
           0.13          -0.082           -0.01      0.10618008      0.14023517      0.23080019     -0.38349993
           0.13          -0.082          -0.006      0.16358039      0.12108757      0.20011508     -0.37931481
           0.13          -0.082          -0.002      0.18490683      0.10326458      0.15082986     -0.37575236
           0.13          -0.082           0.002      0.18049303     0.094945736       0.1107809     -0.37405224
           0.13          -0.082           0.006      0.16995622     0.088020506      0.08712685     -0.37366446
           0.13          -0.082            0.01      0.16057662     0.075412536     0.072139688     -0.37357141
           0.13          -0.082           0.014      0.15132054      0.05924329     0.059671278     -0.37302797
           0.13          -0.082           0.018      0.14221085     0.043687201     0.048793012     -0.37183821
           0.13          -0.082           0.022      0.13409754     0.030465637     0.039590538     -0.37002471
           0.13          -0.082           0.026      0.12676606     0.019421258      0.03148016     -0.36767348
           0.13          -0.082            0.03      0.11874392    0.0099312842     0.023351093     -0.36494309
           0.13          -0.082           0.034      0.10769913    0.0017896591     0.014164944     -0.36205878
           0.13          -0.082           0.038     0.090362952    -0.004292938     0.004031226     -0.35931896
           0.13          -0.082           0.042     0.062961673   -0.0067511449   -0.0042533838     -0.35692805
           0.13          -0.082           0.046      0.02070436   -0.0028340413    -0.007959287     -0.35523016
           0.13          -0.082            0.05    -0.038012366    0.0090053491   -0.0062685166     -0.35456098
           0.13          -0.082           0.054     -0.10601507     0.024674759   -0.0021362774     -0.35480159
           0.13          -0.082           0.058     -0.17448931     0.038276092    0.0010022948     -0.35564352
           0.13          -0.082           0.062     -0.23858849     0.046798181    0.0020565798     -0.35671475
           0.13          -0.082           0.066     -0.29805075     0.050336534    0.0013396855     -0.35770007
           0.13          -0.082            0.07     -0.35356272     0.050735143  -0.00016561113     -0.35861712
           0.13          -0.082           0.074     -0.40513407     0.049768215   -0.0017519031     -0.35944818
           0.13          -0.082           0.078     -0.45262665     0.048232818   -0.0031098292     -0.36005977
           0.13          -0.082           0.082     -0.49561899     0.046384577   -0.0040383647     -0.36044836
           0.13          -0.082           0.086     -0.53317164     0.044247858   -0.0044343553     -0.36060639
           0.13          -0.082            0.09     -0.56331277     0.041484276   -0.0044545518     -0.36062754
           0.13          -0.082           0.094     -0.57756347     0.037953787   -0.0040714871      -0.3604487
           0.13          -0.082           0.098     -0.50309226     0.030157069   -0.0024952154     -0.36016793
           0.13          -0.078          -0.098      0.10267564     0.036934277    -0.002209424     -0.32531236
           0.13          -0.078          -0.094     0.088499009     0.047846164    -0.010497362     -0.32488415
           0.13          -0.078           -0.09     -0.10798441     0.070163242     0.039137593     -0.32306096
           0.13          -0.078          -0.086     -0.35993281      0.12930042      0.12498458     -0.32444512
           0.13          -0.078          -0.082     -0.49725019      0.16897143      0.17441679      -0.3294191
           0.13          -0.078          -0.078     -0.53335923      0.18424491      0.19022208     -0.33471159
           0.13          -0.078          -0.074     -0.52769884      0.18502444       0.1932092     -0.33965801
           0.13          -0.078           -0.07     -0.50920744      0.18521753      0.19246588     -0.34455832
           0.13          -0.078          -0.066     -0.48618812      0.18440962      0.19103585     -0.34887216
           0.13          -0.078          -0.062     -0.46095549      0.18288718      0.18953042     -0.35302565
           0.13          -0.078          -0.058     -0.43457136      0.18011231      0.18797759     -0.35698853
           0.13          -0.078          -0.054     -0.40732617      0.17596148       0.1862777     -0.36097298
           0.13          -0.078           -0.05     -0.37859146      0.17059816      0.18439108     -0.36499593
           0.13          -0.078          -0.046     -0.34804375      0.16395169      0.18251621     -0.36912677
           0.13          -0.078          -0.042     -0.31547275      0.15589248       0.1806051     -0.37340559
           0.13          -0.078          -0.038     -0.28029031      0.14679329      0.17861915     -0.37762858
           0.13          -0.078          -0.034     -0.24203382      0.13734237      0.17683509     -0.38158906
           0.13          -0.078           -0.03     -0.20045321       0.1286037      0.17546058     -0.38504982
           0.13          -0.078          -0.026     -0.15579919      0.12187533      0.17483448     -0.38775725
           0.13          -0.078          -0.022     -0.10930835      0.11854675      0.17567856     -0.38933544
           0.13          -0.078          -0.018    -0.062164836      0.12117155      0.18026563     -0.38931721
           0.13          -0.078          -0.014    -0.011581919      0.13113489       0.1926615     -0.38750963
           0.13          -0.078           -0.01     0.046430681      0.13916372      0.20709267     -0.38451062
           0.13          -0.078          -0.006      0.10320904      0.13756026      0.20889455     -0.38073798
           0.13          -0.078          -0.002      0.14287685      0.12624088      0.18999382     -0.37709097
           0.13          -0.078           0.002      0.15759939      0.10940934      0.16110885     -0.37459171
           0.13          -0.078           0.006      0.15447421     0.092998063      0.13585553     -0.37341135
           0.13          -0.078            0.01      0.14493138     0.076386772      0.11816722     -0.37295164
           0.13          -0.078           0.014      0.13535049     0.059464719      0.10540291     -0.37239825
           0.13          -0.078           0.018        0.127945     0.043694603      0.09520744     -0.37132541
           0.13          -0.078           0.022      0.12313427      0.03035827     0.086016992     -0.36962252
           0.13          -0.078           0.026      0.11991143     0.020028083     0.076300264     -0.36729165
           0.13          -0.078            0.03      0.11626648     0.012681201       0.0644763      -0.3644607
           0.13          -0.078           0.034      0.10963109    0.0079184398       0.0496387     -0.36138359
           0.13          -0.078           0.038     0.096731816    0.0054189002     0.032491586     -0.35844716
           0.13          -0.078           0.042     0.072920026    0.0053394119     0.016628896     -0.35593554
           0.13          -0.078           0.046     0.032173791       0.0100944     0.006074465     -0.35419855
           0.13          -0.078            0.05    -0.027512276     0.021227186    0.0027511291     -0.35366603
           0.13          -0.078           0.054     -0.09722539     0.035331927    0.0033676798     -0.35430014
           0.13          -0.078           0.058     -0.16607148     0.047258007    0.0037320708     -0.35563946
           0.13          -0.078           0.062     -0.22877562     0.054511694     0.002618017     -0.35719159
           0.13          -0.078           0.066     -0.28537291     0.057212514   0.00078923684     -0.35842192
           0.13          -0.078            0.07     -0.33772544     0.056810502   -0.0013130446     -0.35935197
           0.13          -0.078           0.074     -0.38639159     0.055002283   -0.0030458362     -0.36020522
           0.13          -0.078           0.078      -0.4311325      0.05270411   -0.0043511803     -0.36086222
           0.13          -0.078           0.082     -0.47164112     0.050267619   -0.0051018998     -0.36130059
           0.13          -0.078           0.086     -0.50730835     0.047773492   -0.0052577215     -0.36152927
           0.13          -0.078            0.09     -0.53665031     0.045009506   -0.0049211845     -0.36160217
           0.13          -0.078           0.094       -0.552209     0.041575943   -0.0042303731     -0.36153425
           0.13          -0.078           0.098     -0.49164731     0.034523835   -0.0023831438     -0.36133774
           0.13          -0.074          -0.098      0.10084519     0.058410829   -0.0030734956     -0.32651098
           0.13          -0.074          -0.094     0.073902731     0.068644408   -0.0095415444     -0.32600123
           0.13          -0.074           -0.09     -0.16018387      0.10154626       0.0635667     -0.32421026
           0.13          -0.074          -0.086     -0.40966537      0.15599347      0.15421821     -0.32736399
           0.13          -0.074          -0.082      -0.5114359      0.18166062      0.18925108     -0.33398037
           0.13          -0.074          -0.078     -0.52506557      0.18588733      0.19480682     -0.33922645
           0.13          -0.074          -0.074     -0.51232016       0.1846164      0.19283826     -0.34472977
           0.13          -0.074           -0.07     -0.49115758      0.18265331      0.18902041     -0.34948401
           0.13          -0.074          -0.066     -0.46733607      0.18071369      0.18552112     -0.35355395
           0.13          -0.074          -0.062     -0.44220226       0.1783497      0.18261615      -0.3572858
           0.13          -0.074          -0.058     -0.41604563      0.17523203      0.18013044     -0.36075834
           0.13          -0.074          -0.054     -0.38887098      0.17105762      0.17797837     -0.36414285
           0.13          -0.074           -0.05     -0.36046916      0.16573727      0.17614615     -0.36751798
           0.13          -0.074          -0.046     -0.33046313      0.15912776      0.17475327     -0.37095259
           0.13          -0.074          -0.042     -0.29842679      0.15104248      0.17382912     -0.37449063
           0.13          -0.074          -0.038     -0.26376058      0.14156885      0.17332282     -0.37805601
           0.13          -0.074          -0.034      -0.2258175      0.13106673      0.17313821     -0.38150134
           0.13          -0.074           -0.03     -0.18406944      0.12011748      0.17295109     -0.38459337
           0.13          -0.074          -0.026     -0.13885371      0.10954308      0.17212627     -0.38701863
           0.13          -0.074          -0.022    -0.092354867      0.10080902      0.17001011     -0.38833556
           0.13          -0.074          -0.018    -0.048089887     0.096467599      0.16724244     -0.38814188
           0.13          -0.074          -0.014   -0.0082186693     0.099368906      0.16732714     -0.38637758
           0.13          -0.074           -0.01     0.028855833       0.1092374      0.17422175     -0.38341087
           0.13          -0.074          -0.006     0.065978546      0.11733894      0.18443047     -0.37972104
           0.13          -0.074          -0.002      0.09884868      0.11703686      0.18936571     -0.37615157
           0.13          -0.074           0.002      0.12041193      0.10769249      0.18511207      -0.3734935
           0.13          -0.074           0.006      0.12914309     0.091702154      0.17551816     -0.37193482
           0.13          -0.074            0.01      0.12965303     0.072999303      0.16590392     -0.37120029
           0.13          -0.074           0.014      0.12793415     0.054371712      0.15823003     -0.37073248
           0.13          -0.074           0.018      0.12778596     0.038305005      0.15162824     -0.36995833
           0.13          -0.074           0.022        0.129283     0.026370192      0.14394774     -0.36858056
           0.13          -0.074           0.026      0.13043468     0.019141754      0.13288462     -0.36647465
           0.13          -0.074            0.03       0.1289708     0.016585131      0.11686985     -0.36370596
           0.13          -0.074           0.034      0.12279281     0.017294966     0.095324205     -0.36056709
           0.13          -0.074           0.038      0.11022342     0.019502992     0.069522348     -0.35758542
           0.13          -0.074           0.042     0.087331524     0.022547732     0.043913751     -0.35512036
           0.13          -0.074           0.046     0.046792842     0.027938453     0.023784882     -0.35344403
           0.13          -0.074            0.05    -0.014362473      0.03740099     0.013471064     -0.35310553
           0.13          -0.074           0.054    -0.086172866     0.048828191    0.0096712351     -0.35413475
           0.13          -0.074           0.058     -0.15593038     0.058023097    0.0068969961     -0.35591896
           0.13          -0.074           0.062     -0.21784651     0.063013117    0.0035058872     -0.35786537
