#       point_x         point_y         point_z             U_x             U_y             U_z               p
           0.35           0.016          -0.092      0.10673292      0.22541445     -0.41843917               0
           0.35            0.02          -0.092     0.090869633      0.25515822     -0.41520574               0
           0.35           0.024          -0.092     0.073009779      0.28299538     -0.41158282               0
           0.35           0.028          -0.092     0.053326851      0.30883975     -0.40746404               0
           0.35           0.032          -0.092     0.032051016      0.33260435     -0.40271887               0
           0.35           0.036          -0.092    0.0095071515      0.35421762     -0.39715725               0
           0.35            0.04          -0.092      -0.0137706      0.37362252     -0.39068145               0
           0.35           0.044          -0.092    -0.036731028      0.39075296     -0.38329175               0
           0.35           0.048          -0.092    -0.058310501       0.4054938     -0.37498336               0
           0.35           0.052          -0.092     -0.07795887      0.41764707     -0.36580277               0
           0.35           0.056          -0.092    -0.095171733      0.42696407     -0.35580636               0
           0.35            0.06          -0.092     -0.10925765       0.4331466     -0.34509684               0
           0.35           0.064          -0.092      -0.1194962       0.4358431     -0.33379462               0
           0.35           0.068          -0.092     -0.12502587       0.4346345       -0.322046               0
           0.35           0.072          -0.092     -0.12482589      0.42901749     -0.31000406               0
           0.35           0.076          -0.092     -0.11769629      0.41841315     -0.29786073               0
           0.35            0.08          -0.092     -0.10225428      0.40222545     -0.28593436               0
           0.35           0.084          -0.092    -0.076313271      0.37971979     -0.27459869               0
           0.35           0.088          -0.092     -0.03602525      0.34874808     -0.26370916               0
           0.35           0.092          -0.092     0.025448438      0.30145779     -0.25297293               0
           0.35           0.096          -0.092      0.14074584      0.24358559     -0.24303707               0
           0.35             0.1          -0.092      0.10960739      0.10764254     -0.11938391     0.037239341
           0.35          -0.096          -0.088     0.065144075     -0.21251886     -0.31771709               0
           0.35            -0.1          -0.088     0.068271111    -0.097109886     -0.16009705     0.029044296
           0.35          -0.092          -0.088    -0.029704623      -0.2535434     -0.31733447               0
           0.35          -0.088          -0.088    -0.067201357     -0.29005275     -0.32246127               0
           0.35          -0.084          -0.088    -0.089800663     -0.31458535     -0.33089828               0
           0.35           -0.08          -0.088     -0.10300544     -0.33266785     -0.34184728               0
           0.35          -0.076          -0.088     -0.10781977     -0.34517832     -0.35438824               0
           0.35          -0.072          -0.088     -0.10478403     -0.35237908     -0.36763939               0
           0.35          -0.068          -0.088    -0.094670826     -0.35456462     -0.38104582               0
           0.35          -0.064          -0.088    -0.078455658     -0.35209539     -0.39427467               0
           0.35           -0.06          -0.088    -0.057205192     -0.34534995     -0.40710711               0
           0.35          -0.056          -0.088    -0.031992613     -0.33469522     -0.41939053               0
           0.35          -0.052          -0.088   -0.0039783903     -0.32044253     -0.43100238               0
           0.35          -0.048          -0.088     0.025256467     -0.30279225     -0.44186882               0
           0.35          -0.044          -0.088     0.054211533     -0.28188042     -0.45201445               0
           0.35           -0.04          -0.088     0.081959228     -0.25786562     -0.46148519               0
           0.35          -0.036          -0.088      0.10769765     -0.23094169     -0.47022864               0
           0.35          -0.032          -0.088      0.13069905     -0.20134393     -0.47813623               0
           0.35          -0.028          -0.088      0.15040004     -0.16932224     -0.48509075               0
           0.35          -0.024          -0.088      0.16642079     -0.13514141      -0.4909622               0
           0.35           -0.02          -0.088      0.17856333    -0.099114203     -0.49565867               0
           0.35          -0.016          -0.088      0.18682993    -0.061586243     -0.49913168               0
           0.35          -0.012          -0.088      0.19167371    -0.022767578     -0.50136053               0
           0.35          -0.008          -0.088      0.19402015     0.016951491     -0.50245808               0
           0.35          -0.004          -0.088      0.19401843     0.056362179     -0.50261752               0
           0.35               0          -0.088      0.19074618     0.094894451     -0.50188764               0
           0.35           0.004          -0.088      0.18380716      0.13249021     -0.50027624               0
           0.35           0.008          -0.088      0.17344756      0.16870564      -0.4978471               0
           0.35           0.012          -0.088      0.15986011      0.20332269     -0.49464236               0
           0.35           0.016          -0.088      0.14324457      0.23612606     -0.49070685               0
           0.35            0.02          -0.088      0.12384303      0.26695155     -0.48610569               0
           0.35           0.024          -0.088      0.10195339      0.29567887     -0.48088745               0
           0.35           0.028          -0.088     0.077926572      0.32220874     -0.47505921               0
           0.35           0.032          -0.088     0.052172129       0.3464489     -0.46859879               0
           0.35           0.036          -0.088     0.025049608      0.36833112      -0.4613636               0
           0.35            0.04          -0.088   -0.0029423256      0.38781316     -0.45324142               0
           0.35           0.044          -0.088    -0.030803983      0.40484564     -0.44416691               0
           0.35           0.048          -0.088    -0.057497189      0.41931791     -0.43409447               0
           0.35           0.052          -0.088    -0.082320104      0.43103739      -0.4230567               0
           0.35           0.056          -0.088     -0.10459741      0.43975173     -0.41109287               0
           0.35            0.06          -0.088     -0.12356866      0.44514943     -0.39827569               0
           0.35           0.064          -0.088     -0.13841501      0.44686985     -0.38470258               0
           0.35           0.068          -0.088     -0.14821812      0.44449723     -0.37050874               0
           0.35           0.072          -0.088     -0.15187296      0.43756842     -0.35587212               0
           0.35           0.076          -0.088     -0.14816519      0.42558709     -0.34102358               0
           0.35            0.08          -0.088     -0.13589649      0.40810305     -0.32637352               0
           0.35           0.084          -0.088     -0.11387857      0.38484091     -0.31283878               0
           0.35           0.088          -0.088    -0.079667863      0.35452569     -0.30124808               0
           0.35           0.092          -0.088     -0.02540341      0.30946469     -0.29184023               0
           0.35           0.096          -0.088     0.092732474      0.25542794     -0.28570921               0
           0.35             0.1          -0.088     0.088738147      0.11478121     -0.14206645     0.035625242
           0.35          -0.096          -0.084     0.025694225     -0.22197226     -0.34769806               0
           0.35            -0.1          -0.084     0.048599712     -0.10169396     -0.17477568     0.028081763
           0.35          -0.092          -0.084    -0.066338554     -0.26360086     -0.34743927               0
           0.35          -0.088          -0.084    -0.098058493     -0.30057449     -0.35192811               0
           0.35          -0.084          -0.084     -0.11532554     -0.32548415     -0.36069716               0
           0.35           -0.08          -0.084     -0.12324847      -0.3439206     -0.37267478               0
           0.35          -0.076          -0.084     -0.12221937      -0.3566631     -0.38652812               0
           0.35          -0.072          -0.084     -0.11278406      -0.3640183     -0.40123293               0
           0.35          -0.068          -0.084     -0.09587229     -0.36627808      -0.4161252               0
           0.35          -0.064          -0.084    -0.072478773     -0.36381026     -0.43083147               0
           0.35           -0.06          -0.084    -0.043707059     -0.35701084     -0.44512415               0
           0.35          -0.056          -0.084      -0.0107246     -0.34625657     -0.45886334               0
           0.35          -0.052          -0.084     0.024880183      -0.3318261     -0.47200029               0
           0.35          -0.048          -0.084     0.061344063     -0.31388819     -0.48457224               0
           0.35          -0.044          -0.084     0.097297221     -0.29257528     -0.49659841               0
           0.35           -0.04          -0.084      0.13164253     -0.26802681      -0.5079964               0
           0.35          -0.036          -0.084      0.16340735     -0.24041198     -0.51859037               0
           0.35          -0.032          -0.084      0.19177745     -0.20994335     -0.52817815               0
           0.35          -0.028          -0.084      0.21614678     -0.17686936     -0.53656382               0
           0.35          -0.024          -0.084       0.2361447     -0.14146326     -0.54358896               0
           0.35           -0.02          -0.084      0.25160703     -0.10402261     -0.54914209               0
           0.35          -0.016          -0.084      0.26254354    -0.064873929      -0.5531561               0
           0.35          -0.012          -0.084      0.26933374    -0.024242148     -0.55565626               0
           0.35          -0.008          -0.084      0.27273391     0.017456671     -0.55686164               0
           0.35          -0.004          -0.084      0.27285251     0.058861166     -0.55701913               0
           0.35               0          -0.084      0.26895859     0.099274634      -0.5561086               0
           0.35           0.004          -0.084      0.26085429      0.13862998     -0.55407558               0
           0.35           0.008          -0.084      0.24885052      0.17645325      -0.5509995               0
           0.35           0.012          -0.084      0.23312159      0.21251483     -0.54693912               0
           0.35           0.016          -0.084      0.21383781      0.24658219      -0.5419304               0
           0.35            0.02          -0.084      0.19122222      0.27847742     -0.53603899               0
           0.35           0.024          -0.084      0.16557492      0.30807193     -0.52934412               0
           0.35           0.028          -0.084      0.13726971      0.33526756     -0.52190168               0
           0.35           0.032          -0.084      0.10675388      0.35998794     -0.51374536               0
           0.35           0.036          -0.084     0.074528148      0.38217876     -0.50487864               0
           0.35            0.04          -0.084     0.041150621      0.40180576     -0.49527509               0
           0.35           0.044          -0.084    0.0073275796      0.41883287     -0.48484705               0
           0.35           0.048          -0.084    -0.025957547        0.433193     -0.47350532               0
           0.35           0.052          -0.084    -0.057468277      0.44474942     -0.46120258               0
           0.35           0.056          -0.084    -0.086273354      0.45324895     -0.44792603               0
           0.35            0.06          -0.084     -0.11166647       0.4583487     -0.43371052               0
           0.35           0.064          -0.084      -0.1327497      0.45966045     -0.41862737               0
           0.35           0.068          -0.084     -0.14856709      0.45674757     -0.40280089               0
           0.35           0.072          -0.084     -0.15803697      0.44914814     -0.38643306               0
           0.35           0.076          -0.084     -0.15997588       0.4363959     -0.36980963               0
           0.35            0.08          -0.084     -0.15297677      0.41807617     -0.35344093               0
           0.35           0.084          -0.084     -0.13593243      0.39391511     -0.33833682               0
           0.35           0.088          -0.084     -0.10741863       0.3630701     -0.32590822               0
           0.35           0.092          -0.084    -0.060127524      0.31819288     -0.31693625               0
           0.35           0.096          -0.084     0.056172471      0.26510728     -0.31162431               0
           0.35             0.1          -0.084      0.07139645        0.119981     -0.15518623     0.034675828
           0.35          -0.096           -0.08  -0.00099341125     -0.23013335     -0.36801535               0
           0.35            -0.1           -0.08     0.035290222     -0.10521824      -0.1841197     0.027726744
           0.35          -0.092           -0.08    -0.091463466      -0.2740466     -0.36968965               0
           0.35          -0.088           -0.08     -0.11942119     -0.31287676     -0.37474119               0
           0.35          -0.084           -0.08     -0.13184468      -0.3388549      -0.3841129               0
           0.35           -0.08           -0.08     -0.13358537     -0.35781244     -0.39678731               0
           0.35          -0.076           -0.08     -0.12539143     -0.37070833     -0.41143941               0
           0.35          -0.072           -0.08     -0.10823833     -0.37797245      -0.4269743               0
           0.35          -0.068           -0.08    -0.083135876     -0.37997054     -0.44265641               0
           0.35          -0.064           -0.08    -0.051074978     -0.37715252     -0.45810668               0
           0.35           -0.06           -0.08    -0.013173366     -0.36998816      -0.4731445               0
           0.35          -0.056           -0.08     0.028892219      -0.3588644      -0.4877427               0
           0.35          -0.052           -0.08     0.073029321     -0.34402244     -0.50197507               0
           0.35          -0.048           -0.08      0.11748272     -0.32560836     -0.51587629               0
           0.35          -0.044           -0.08      0.16085296      -0.3037447     -0.52935826               0
           0.35           -0.04           -0.08      0.20191004     -0.27855815     -0.54223575               0
           0.35          -0.036           -0.08      0.23960721     -0.25019638     -0.55426242               0
           0.35          -0.032           -0.08      0.27310917     -0.21884711     -0.56517605               0
           0.35          -0.028           -0.08      0.30181704     -0.18472959     -0.57470355               0
           0.35          -0.024           -0.08      0.32541563     -0.14809799     -0.58263692               0
           0.35           -0.02           -0.08      0.34381437     -0.10925611     -0.58885091               0
           0.35          -0.016           -0.08      0.35707332    -0.068525531     -0.59325846               0
           0.35          -0.012           -0.08      0.36554698    -0.026137293     -0.59590572               0
           0.35          -0.008           -0.08      0.36988674     0.017499547     -0.59709741               0
           0.35          -0.004           -0.08      0.37021473     0.060852696     -0.59714005               0
           0.35               0           -0.08      0.36598352      0.10310359     -0.59596742               0
           0.35           0.004           -0.08      0.35715523      0.14421851     -0.59348186               0
           0.35           0.008           -0.08      0.34405155      0.18367017     -0.58977185               0
           0.35           0.012           -0.08      0.32678274      0.22120234      -0.5849275               0
           0.35           0.016           -0.08       0.3054625       0.2565579     -0.57900284               0
           0.35            0.02           -0.08      0.28026296      0.28954366     -0.57206027               0
           0.35           0.024           -0.08      0.25144347      0.32002678     -0.56418781               0
           0.35           0.028           -0.08      0.21935799      0.34791562     -0.55546297               0
           0.35           0.032           -0.08      0.18444682      0.37315614     -0.54595351               0
           0.35           0.036           -0.08      0.14722777      0.39571655     -0.53570557               0
           0.35            0.04           -0.08      0.10830226      0.41557746     -0.52474744               0
           0.35           0.044           -0.08     0.068358481      0.43271733     -0.51308873               0
           0.35           0.048           -0.08     0.028194842      0.44709635     -0.50068787               0
           0.35           0.052           -0.08    -0.010952497      0.45863776     -0.48748515               0
           0.35           0.056           -0.08     -0.04770084       0.4671429     -0.47340298               0
           0.35            0.06           -0.08    -0.080928736       0.4722721     -0.45839173               0
           0.35           0.064           -0.08     -0.10964009      0.47359584     -0.44248389               0
           0.35           0.068           -0.08     -0.13286827      0.47061801     -0.42576439               0
           0.35           0.072           -0.08      -0.1495751      0.46281902     -0.40841028               0
           0.35           0.076           -0.08     -0.15865831      0.44968723     -0.39073322               0
           0.35            0.08           -0.08      -0.1586642      0.43077843     -0.37334344               0
           0.35           0.084           -0.08     -0.14794107      0.40567392     -0.35725587               0
           0.35           0.088           -0.08     -0.12508766      0.37349284     -0.34394425               0
           0.35           0.092           -0.08    -0.083557553      0.32721353      -0.3344755               0
           0.35           0.096           -0.08     0.029240592      0.27280061     -0.32811667               0
           0.35             0.1           -0.08     0.057644832      0.12349879     -0.16297536     0.034284332
           0.35          -0.096          -0.076    -0.017960544     -0.23809477     -0.38150328               0
           0.35            -0.1          -0.076     0.026978503     -0.10851053       -0.189899     0.027672376
           0.35          -0.092          -0.076     -0.10776158     -0.28488994     -0.38579458               0
           0.35          -0.088          -0.076     -0.13266432     -0.32606182     -0.39188768               0
           0.35          -0.084          -0.076     -0.13992644     -0.35337155     -0.40187144               0
           0.35           -0.08          -0.076     -0.13483868     -0.37301927     -0.41500386               0
           0.35          -0.076          -0.076     -0.11896411     -0.38609176     -0.43001316               0
           0.35          -0.072          -0.076    -0.093421497     -0.39315616      -0.4457896               0
           0.35          -0.068          -0.076    -0.059177874     -0.39473958     -0.46165645               0
           0.35          -0.064          -0.076    -0.017206897     -0.39143756     -0.47730784               0
           0.35           -0.06          -0.076     0.030801185     -0.38380398     -0.49269833               0
           0.35          -0.056          -0.076     0.082339786     -0.37220705     -0.50793358               0
           0.35          -0.052          -0.076      0.13522567     -0.35685007     -0.52307979               0
           0.35          -0.048          -0.076      0.18774144      -0.3378636     -0.53806171               0
           0.35          -0.044          -0.076      0.23837332     -0.31535869     -0.55270539               0
           0.35           -0.04          -0.076      0.28581434     -0.28945318      -0.5667683               0
           0.35          -0.036          -0.076      0.32897795     -0.26028084     -0.57995224               0
           0.35          -0.032          -0.076      0.36704212     -0.22800722     -0.59192448               0
           0.35          -0.028          -0.076      0.39947135     -0.19282553     -0.60235649               0
           0.35          -0.024          -0.076       0.4260247     -0.15497421     -0.61101139               0
           0.35           -0.02          -0.076      0.44669633     -0.11476719     -0.61773556               0
           0.35          -0.016          -0.076      0.46166511    -0.072524271     -0.62243365               0
           0.35          -0.012          -0.076      0.47133601    -0.028485813     -0.62515167               0
           0.35          -0.008          -0.076      0.47632862     0.016998292     -0.62623472               0
           0.35          -0.004          -0.076      0.47684495     0.062250656     -0.62604886               0
           0.35               0          -0.076      0.47253999      0.10631756     -0.62453564               0
           0.35           0.004          -0.076      0.46348576       0.1491995     -0.62159123               0
           0.35           0.008          -0.076       0.4499372      0.19029958     -0.61728969               0
           0.35           0.012          -0.076      0.43187717      0.22934002     -0.61172597               0
           0.35           0.016          -0.076      0.40931632      0.26603966     -0.60499822               0
           0.35            0.02          -0.076      0.38234672      0.30017875     -0.59718672               0
           0.35           0.024          -0.076      0.35115688      0.33160946     -0.58836625               0
           0.35           0.028          -0.076      0.31605243      0.36024673     -0.57861592               0
           0.35           0.032          -0.076      0.27744551      0.38605123     -0.56801591               0
           0.35           0.036          -0.076      0.23584138      0.40900925     -0.55662538               0
           0.35            0.04          -0.076      0.19184475      0.42912577     -0.54449822               0
           0.35           0.044          -0.076      0.14615513      0.44640473     -0.53168026               0
           0.35           0.048          -0.076     0.099579515      0.46083379      -0.5182092               0
           0.35           0.052          -0.076     0.053069566      0.47236573     -0.50411568               0
           0.35           0.056          -0.076    0.0079478371      0.48087305      -0.4893632               0
           0.35            0.06          -0.076    -0.034219593      0.48609511     -0.47388255               0
           0.35           0.064          -0.076     -0.07184809       0.4876036     -0.45762602               0
           0.35           0.068          -0.076     -0.10367931       0.4848269     -0.44059138               0
           0.35           0.072          -0.076     -0.12871515      0.47714301     -0.42290207               0
           0.35           0.076          -0.076     -0.14582802      0.46392873     -0.40485047               0
           0.35            0.08          -0.076     -0.15371939      0.44459377     -0.38702475               0
           0.35           0.084          -0.076     -0.15043508      0.41854003     -0.37041734               0
           0.35           0.088          -0.076     -0.13388367      0.38478765     -0.35640641               0
           0.35           0.092          -0.076    -0.097561327      0.33646224     -0.34604116               0
           0.35           0.096          -0.076     0.011805392      0.27986276     -0.33778961               0
           0.35             0.1          -0.076      0.04839934      0.12649296      -0.1671105     0.034161731
           0.35          -0.096          -0.072    -0.027498636     -0.24615825     -0.38949636               0
           0.35            -0.1          -0.072      0.02237356     -0.11186852     -0.19298813     0.027780463
           0.35          -0.092          -0.072     -0.11662994     -0.29581465     -0.39637647               0
           0.35          -0.088          -0.072     -0.13834293     -0.33941824     -0.40363685               0
           0.35          -0.084          -0.072     -0.14019632     -0.36822725     -0.41423502               0
           0.35           -0.08          -0.072     -0.12815087      -0.3886632     -0.42763554               0
           0.35          -0.076          -0.072     -0.10427041     -0.40190253     -0.44264595               0
           0.35          -0.072          -0.072    -0.069661302     -0.40871501     -0.45826379               0
           0.35          -0.068          -0.072    -0.025310159     -0.40985202     -0.47393887               0
           0.35          -0.064          -0.072     0.027230222      -0.4060795      -0.4895344               0
           0.35           -0.06          -0.072     0.085247191     -0.39798991     -0.50516119               0
           0.35          -0.056          -0.072      0.14597346     -0.38591144      -0.5209251               0
           0.35          -0.052          -0.072      0.20733169     -0.37002277      -0.5368031               0
           0.35          -0.048          -0.072      0.26749724     -0.35044232     -0.55265752               0
           0.35          -0.044          -0.072      0.32486297     -0.32727403     -0.56827631               0
           0.35           -0.04          -0.072      0.37806785     -0.30061892     -0.58334589               0
           0.35          -0.036          -0.072      0.42601045     -0.27058243     -0.59747962               0
           0.35          -0.032          -0.072      0.46789423     -0.23732082     -0.61030994               0
           0.35          -0.028          -0.072      0.50324155      -0.2010452     -0.62149476               0
           0.35          -0.024          -0.072      0.53186304     -0.16200272     -0.63075664               0
