#       point_x         point_y         point_z             U_x             U_y             U_z               p
            0.1           0.084          -0.096     -0.87115485     0.070247854     0.021534324      -0.8250663
            0.1           0.084            -0.1               0               0               0       -0.825494
            0.1           0.088          -0.096     -0.93304823     0.052514979     0.023466257     -0.82224435
            0.1           0.088            -0.1               0               0               0     -0.82263641
            0.1           0.092          -0.096     -0.97227974     0.033486654     0.023974611     -0.81990402
            0.1           0.092            -0.1               0               0               0     -0.82022668
            0.1           0.096          -0.096     -0.92295019      0.01528384     0.021001522     -0.81805885
            0.1           0.096            -0.1               0               0               0     -0.81830395
            0.1             0.1            -0.1               0               0               0     -0.81741376
            0.1             0.1          -0.096               0               0               0     -0.81721079
            0.1          -0.096          -0.092     -0.99832143     0.017041178    -0.013284728     -0.84107771
            0.1            -0.1          -0.092               0               0               0     -0.84167273
            0.1          -0.092          -0.092      -1.0598704     0.029265114    -0.010769901     -0.84001274
            0.1          -0.088          -0.092      -1.0608318      0.03856453   -0.0054706815     -0.83868825
            0.1          -0.084          -0.092      -1.0347529     0.044615337  -5.6336234e-05     -0.83682101
            0.1           -0.08          -0.092     -0.99205644     0.048461977    0.0047159628     -0.83456003
            0.1          -0.076          -0.092     -0.93749972      0.05051649    0.0084524993      -0.8318991
            0.1          -0.072          -0.092     -0.87436755     0.051296407     0.010947006     -0.82890511
            0.1          -0.068          -0.092     -0.80620827     0.051117918     0.012224108     -0.82559015
            0.1          -0.064          -0.092     -0.73691875     0.050144919     0.012540079     -0.82196298
            0.1           -0.06          -0.092     -0.66960113     0.048243628     0.012507368     -0.81796725
            0.1          -0.056          -0.092     -0.60560429       0.0451793     0.013070654     -0.81350395
            0.1          -0.052          -0.092     -0.54506343      0.04080707     0.015151318     -0.80853455
            0.1          -0.048          -0.092     -0.48732133     0.034946666     0.019378843     -0.80304582
            0.1          -0.044          -0.092     -0.43114824      0.02744837     0.025888626     -0.79703381
            0.1           -0.04          -0.092     -0.37496507     0.018449661     0.034255676     -0.79062621
            0.1          -0.036          -0.092     -0.31554737     0.008421074     0.043692146     -0.78402907
            0.1          -0.032          -0.092     -0.24546346  -0.00080914764     0.052028415       -0.777588
            0.1          -0.028          -0.092     -0.14424904    -0.002425314     0.052932144       -0.772015
            0.1          -0.024          -0.092     0.028917138     0.023270365     0.035800619     -0.76810222
            0.1           -0.02          -0.092      0.21978504     0.073719247     0.015151179     -0.76809374
            0.1          -0.016          -0.092      0.35180429      0.12073488    0.0093613044     -0.77324884
            0.1          -0.012          -0.092      0.43665343      0.15329516      0.01225417     -0.78163301
