#             x               y               z             U_x             U_y             U_z               p
           0.35          -0.054           0.002       1.2440682    -0.057289937    0.0011750391     -0.12800123
           0.35          -0.054           0.006        1.185188    -0.054920538     0.010973704     -0.12971505
           0.35          -0.054            0.01       1.1105042    -0.051992365      0.01981239     -0.13186888
           0.35          -0.054           0.014       1.0249631    -0.048875197     0.027479263     -0.13432734
           0.35          -0.054           0.018      0.93303886    -0.045918652     0.033858839     -0.13696523
           0.35          -0.054           0.022      0.83836244     -0.04341296     0.038903143     -0.13968098
           0.35          -0.054           0.026      0.74368148     -0.04160119     0.042623557     -0.14237842
           0.35          -0.054            0.03      0.65098333    -0.040659964     0.045079467     -0.14499296
           0.35          -0.054           0.034      0.56171558    -0.040675601     0.046365684     -0.14748839
           0.35          -0.054           0.038      0.47699596    -0.041662708     0.046562936     -0.14991163
           0.35          -0.054           0.042      0.39753773    -0.043503179     0.045728361     -0.15224047
           0.35          -0.054           0.046      0.32309239    -0.046136115      0.04410698     -0.15396024
           0.35          -0.054            0.05      0.25231587    -0.049348143     0.041880752     -0.15503451
           0.35          -0.054           0.054      0.18409699    -0.053060195     0.039308581     -0.15569336
           0.35          -0.054           0.058      0.11839305    -0.057064959     0.036522931     -0.15601888
           0.35          -0.054           0.062     0.055152354     -0.06108819     0.033625831     -0.15600651
           0.35          -0.054           0.066   -0.0056443986    -0.064877312     0.030699413     -0.15565222
           0.35          -0.054            0.07    -0.063981219    -0.068210647     0.027805294     -0.15497369
           0.35          -0.054           0.074     -0.11981479    -0.070904341     0.024981064     -0.15399769
           0.35          -0.054           0.078     -0.17311455    -0.072822569     0.022226949     -0.15276672
           0.35          -0.054           0.082     -0.22393653    -0.073876697     0.019491376     -0.15133176
           0.35          -0.054           0.086     -0.27252632    -0.073997365     0.016647916     -0.14974489
           0.35          -0.054            0.09     -0.31959877    -0.073059085     0.013455007     -0.14803727
           0.35          -0.054           0.094     -0.36673797    -0.070443747    0.0095309644     -0.14611816
           0.35          -0.054           0.098     -0.40772347    -0.062767289    0.0057002512     -0.14382425
           0.35           -0.05          -0.098     -0.35717732      -0.0558335   -0.0033253864     -0.14374037
           0.35           -0.05          -0.094     -0.29199212    -0.060821908   -0.0075563999     -0.14544586
           0.35           -0.05           -0.09     -0.22964973     -0.06090065    -0.012731749     -0.14727117
           0.35           -0.05          -0.086     -0.16949574    -0.059747879    -0.018106181     -0.14890787
           0.35           -0.05          -0.082     -0.10807128    -0.057901016    -0.023659381     -0.15028153
           0.35           -0.05          -0.078    -0.043747502    -0.055533741    -0.029406957     -0.15135732
           0.35           -0.05          -0.074     0.024309037    -0.052776073     -0.03532361     -0.15209166
           0.35           -0.05           -0.07     0.096553043    -0.049775891    -0.041337206     -0.15245979
           0.35           -0.05          -0.066       0.1732039    -0.046729573    -0.047351344     -0.15246243
           0.35           -0.05          -0.062      0.25435726     -0.04390317    -0.053240024     -0.15207936
           0.35           -0.05          -0.058      0.34079342    -0.041360781    -0.058684744      -0.1508512
           0.35           -0.05          -0.054      0.43428162     -0.03925494    -0.063475928     -0.14876833
           0.35           -0.05           -0.05      0.53535428    -0.037705117    -0.067231101     -0.14651456
           0.35           -0.05          -0.046      0.64258877    -0.036991148    -0.069813115     -0.14421541
           0.35           -0.05          -0.042      0.75399374    -0.037231132    -0.071169285     -0.14182522
           0.35           -0.05          -0.038      0.86764229    -0.038374872    -0.071261112     -0.13933763
           0.35           -0.05          -0.034      0.98155203    -0.040308775    -0.070045391     -0.13679634
           0.35           -0.05           -0.03        1.093504    -0.042893833    -0.067443173     -0.13425778
           0.35           -0.05          -0.026       1.2007451    -0.045941376    -0.063360237     -0.13181794
           0.35           -0.05          -0.022       1.2994852    -0.049210978    -0.057724405     -0.12957026
           0.35           -0.05          -0.018       1.3847933    -0.052371962    -0.050589367     -0.12767361
           0.35           -0.05          -0.014        1.451067    -0.055122748     -0.04211811     -0.12622612
           0.35           -0.05           -0.01        1.493087    -0.057092872    -0.032570048     -0.12532946
           0.35           -0.05          -0.006       1.5071778    -0.057969084    -0.022390095     -0.12510629
           0.35           -0.05          -0.002       1.4923986    -0.057630243    -0.012081889      -0.1255839
           0.35           -0.05           0.002        1.450844    -0.056181721   -0.0021017819     -0.12671011
           0.35           -0.05           0.006       1.3866619    -0.053963581    0.0072842121     -0.12833524
           0.35           -0.05            0.01       1.3050133    -0.051247844     0.015876078     -0.13041702
           0.35           -0.05           0.014       1.2112162    -0.048407614      0.02345184      -0.1328019
           0.35           -0.05           0.018       1.1100327    -0.045784318     0.029894283     -0.13537637
           0.35           -0.05           0.022       1.0053236    -0.043628343     0.035125581     -0.13805443
           0.35           -0.05           0.026      0.89997492    -0.042158638     0.039112294     -0.14073847
           0.35           -0.05            0.03      0.79602306    -0.041527436     0.041881191     -0.14335256
           0.35           -0.05           0.034      0.69491946    -0.041819274     0.043490929     -0.14582512
           0.35           -0.05           0.038      0.59777889    -0.043059589     0.044028846        -0.14814
           0.35           -0.05           0.042      0.50557001    -0.045163449     0.043559926     -0.15034834
           0.35           -0.05           0.046      0.41907328    -0.047938371     0.042163624     -0.15242375
           0.35           -0.05            0.05      0.33838633    -0.051252059     0.040051307     -0.15397868
           0.35           -0.05           0.054      0.26205574    -0.054925438     0.037446597     -0.15487041
           0.35           -0.05           0.058      0.18880389    -0.058805047     0.034561127     -0.15523113
           0.35           -0.05           0.062      0.11852755    -0.062707147      0.03156487     -0.15527377
           0.35           -0.05           0.066     0.051191385    -0.066371623     0.028536238     -0.15499487
           0.35           -0.05            0.07     -0.01319896    -0.069584081     0.025540405     -0.15439468
           0.35           -0.05           0.074    -0.074627201    -0.072177246      0.02262344     -0.15350173
           0.35           -0.05           0.078     -0.13310766    -0.074028508     0.019803121     -0.15235873
           0.35           -0.05           0.082     -0.18877686    -0.075054881     0.017051953     -0.15102009
           0.35           -0.05           0.086     -0.24201971     -0.07518122     0.014276667     -0.14954357
           0.35           -0.05            0.09      -0.2937968    -0.074252696     0.011297662     -0.14796857
           0.35           -0.05           0.094     -0.34623372    -0.071574253    0.0077936485     -0.14626591
           0.35           -0.05           0.098     -0.39521665    -0.063429708    0.0046674114     -0.14427106
           0.35          -0.046          -0.098     -0.34058857    -0.054250715   -0.0028078269      -0.1438421
           0.35          -0.046          -0.094     -0.26786913    -0.058859303   -0.0071901768     -0.14544079
           0.35          -0.046           -0.09      -0.2002097    -0.058809108    -0.012468775     -0.14727462
           0.35          -0.046          -0.086     -0.13513294    -0.057602789    -0.018077136     -0.14886035
           0.35          -0.046          -0.082    -0.068547438    -0.055789093    -0.023880611     -0.15015143
           0.35          -0.046          -0.078    0.0014719813    -0.053542571    -0.029875433     -0.15111818
           0.35          -0.046          -0.074     0.075947365    -0.050985039    -0.036016089     -0.15173365
           0.35          -0.046           -0.07      0.15543944    -0.048237629      -0.0422328     -0.15199613
           0.35          -0.046          -0.066       0.2402281     -0.04550113    -0.048426568     -0.15190082
           0.35          -0.046          -0.062      0.33101076    -0.042871107    -0.054314571     -0.15101772
           0.35          -0.046          -0.058      0.42980175    -0.040426824    -0.059698584     -0.14926977
           0.35          -0.046          -0.054      0.53735759    -0.038304901    -0.064180693     -0.14728968
           0.35          -0.046           -0.05      0.65208391    -0.036870353    -0.067567023     -0.14523121
           0.35          -0.046          -0.046      0.77180856    -0.036330656    -0.069785127     -0.14303906
           0.35          -0.046          -0.042      0.89445681    -0.036685201    -0.070803755     -0.14069878
           0.35          -0.046          -0.038       1.0178455    -0.037837838    -0.070629383     -0.13826655
           0.35          -0.046          -0.034       1.1400731    -0.039689405    -0.069261701     -0.13580285
           0.35          -0.046           -0.03       1.2593293    -0.042144886    -0.066617973     -0.13334857
           0.35          -0.046          -0.026       1.3732703    -0.045026707    -0.062592842     -0.13100494
           0.35          -0.046          -0.022       1.4784897    -0.048123149    -0.057102793     -0.12882204
           0.35          -0.046          -0.018       1.5701378    -0.051087095    -0.050216165     -0.12701455
           0.35          -0.046          -0.014       1.6420867    -0.053634149    -0.042135679     -0.12563893
           0.35          -0.046           -0.01       1.6885077    -0.055380578    -0.033077362     -0.12470246
           0.35          -0.046          -0.006       1.7045959    -0.056052865    -0.023488893     -0.12442474
           0.35          -0.046          -0.002       1.6891215    -0.055570377     -0.01384711     -0.12483478
           0.35          -0.046           0.002       1.6449985    -0.054037855   -0.0045689603     -0.12587894
           0.35          -0.046           0.006       1.5771341    -0.051833595    0.0042273775     -0.12726925
           0.35          -0.046            0.01       1.4910126    -0.049267295     0.012398754      -0.1292029
           0.35          -0.046           0.014       1.3920293    -0.046684816     0.019708698     -0.13143443
           0.35          -0.046           0.018       1.2846913    -0.044415528      0.02607593     -0.13385225
           0.35          -0.046           0.022       1.1728607    -0.042658548      0.03140052     -0.13639868
           0.35          -0.046           0.026       1.0594534     -0.04161022     0.035606823     -0.13897312
           0.35          -0.046            0.03       0.9464884    -0.041377828     0.038681888     -0.14152425
           0.35          -0.046           0.034      0.83536648    -0.042025848     0.040641955     -0.14396868
           0.35          -0.046           0.038      0.72722695    -0.043559207     0.041542205     -0.14625175
           0.35          -0.046           0.042      0.62308602    -0.045922586     0.041440857     -0.14834504
           0.35          -0.046           0.046      0.52397164    -0.048977472     0.040417224     -0.15028877
           0.35          -0.046            0.05      0.43090516    -0.052484362     0.038575461     -0.15206892
           0.35          -0.046           0.054      0.34428003     -0.05622984     0.036101814     -0.15344378
           0.35          -0.046           0.058      0.26267165    -0.060048784     0.033246357     -0.15412624
           0.35          -0.046           0.062      0.18471744    -0.063772289     0.030177251     -0.15422229
           0.35          -0.046           0.066      0.11027137    -0.067259404     0.027074373     -0.15402423
           0.35          -0.046            0.07     0.039342082    -0.070294931     0.023991823     -0.15352925
           0.35          -0.046           0.074     -0.02806614    -0.072730114     0.020978237     -0.15274496
           0.35          -0.046           0.078    -0.092012407    -0.074466462     0.018064977     -0.15171187
           0.35          -0.046           0.082     -0.15271625    -0.075436307     0.015247965     -0.15048432
           0.35          -0.046           0.086     -0.21071008    -0.075569148     0.012464327     -0.14912174
           0.35          -0.046            0.09     -0.26721117    -0.074698827    0.0095851894      -0.1476665
           0.35          -0.046           0.094     -0.32488813    -0.072101862    0.0063739723     -0.14613416
           0.35          -0.046           0.098     -0.38146299    -0.063790751    0.0037431239     -0.14441992
           0.35          -0.042          -0.098     -0.32374167    -0.051768887   -0.0024885877     -0.14379194
           0.35          -0.042          -0.094     -0.24381441     -0.05585326    -0.007145138     -0.14535158
           0.35          -0.042           -0.09     -0.17106554     -0.05567557    -0.012639453     -0.14721092
           0.35          -0.042          -0.086     -0.10115103    -0.054455339     -0.01851775     -0.14874636
           0.35          -0.042          -0.082    -0.029365072    -0.052729563    -0.024576479     -0.14994121
           0.35          -0.042          -0.078     0.046511439    -0.050669807    -0.030796635     -0.15078112
           0.35          -0.042          -0.074      0.12768115    -0.048375602    -0.037128507     -0.15125893
           0.35          -0.042           -0.07      0.21481922    -0.045961017    -0.043498478      -0.1513896
           0.35          -0.042          -0.066      0.30853993     -0.04351811    -0.049646534     -0.15090182
           0.35          -0.042          -0.062      0.41103441    -0.041083409    -0.055442539     -0.14952103
           0.35          -0.042          -0.058      0.52365123    -0.038719133    -0.060474587     -0.14780611
           0.35          -0.042          -0.054      0.64460864    -0.036837009     -0.06447581     -0.14599485
           0.35          -0.042           -0.05      0.77145559    -0.035732218    -0.067345151     -0.14403667
           0.35          -0.042          -0.046      0.90192919    -0.035475215    -0.069054982     -0.14190339
           0.35          -0.042          -0.042       1.0336005    -0.035998464    -0.069626649     -0.13963424
           0.35          -0.042          -0.038       1.1641742    -0.037180876    -0.069110137     -0.13731414
           0.35          -0.042          -0.034       1.2916245    -0.038981187    -0.067540316     -0.13500933
           0.35          -0.042           -0.03       1.4149346    -0.041352908    -0.064811781     -0.13269752
           0.35          -0.042          -0.026       1.5326368    -0.044098959    -0.060802678     -0.13050753
           0.35          -0.042          -0.022       1.6422593    -0.046934414    -0.055478199     -0.12832464
           0.35          -0.042          -0.018       1.7395573    -0.049376291    -0.048800204     -0.12639552
           0.35          -0.042          -0.014       1.8185126     -0.05122277    -0.040970704     -0.12473702
           0.35          -0.042           -0.01       1.8708593    -0.052349184    -0.032321886     -0.12363372
           0.35          -0.042          -0.006       1.8890331    -0.052569304    -0.023389835     -0.12328391
           0.35          -0.042          -0.002       1.8712585    -0.051914162    -0.014506201     -0.12366989
           0.35          -0.042           0.002       1.8224657    -0.050451413   -0.0059376315     -0.12481832
           0.35          -0.042           0.006       1.7504442    -0.048574143    0.0021977282     -0.12641571
           0.35          -0.042            0.01       1.6615405    -0.046192085    0.0097054941     -0.12826614
           0.35          -0.042           0.014       1.5605306    -0.043829438     0.016584371     -0.13028809
           0.35          -0.042           0.018       1.4506779    -0.041876046     0.022753094     -0.13247989
           0.35          -0.042           0.022       1.3354802    -0.040501713     0.028063216      -0.1348263
           0.35          -0.042           0.026       1.2174766    -0.039886452     0.032409958     -0.13720398
           0.35          -0.042            0.03       1.0985043     -0.04009322     0.035749168     -0.13959738
           0.35          -0.042           0.034      0.97982408    -0.041169224     0.038065182     -0.14192996
           0.35          -0.042           0.038      0.86254593    -0.043065597     0.039368869     -0.14416825
           0.35          -0.042           0.042      0.74787115    -0.045715503     0.039663645     -0.14623589
           0.35          -0.042           0.046      0.63711824    -0.049019735     0.039010068     -0.14808488
           0.35          -0.042            0.05      0.53149912    -0.052798037     0.037527327     -0.14975196
           0.35          -0.042           0.054      0.43224591    -0.056755124     0.035339163     -0.15125962
           0.35          -0.042           0.058      0.34002328     -0.06060395     0.032617503     -0.15242908
           0.35          -0.042           0.062      0.25353358     -0.06420987     0.029611889      -0.1528917
           0.35          -0.042           0.066      0.17135232    -0.067458062     0.026450096     -0.15278665
           0.35          -0.042            0.07     0.093356377      -0.0702581     0.023294363     -0.15241597
           0.35          -0.042           0.074     0.019551732    -0.072477778      0.02018102     -0.15177316
           0.35          -0.042           0.078    -0.050157695    -0.074049527     0.017149238     -0.15087866
           0.35          -0.042           0.082     -0.11607957    -0.074930217     0.014216303     -0.14978327
           0.35          -0.042           0.086     -0.17890342    -0.075061157     0.011346679     -0.14854423
           0.35          -0.042            0.09     -0.24011835    -0.074275162    0.0084501692     -0.14719357
           0.35          -0.042           0.094     -0.30296669    -0.071866603    0.0053866791     -0.14575675
           0.35          -0.042           0.098     -0.36692859    -0.063677885    0.0029352811     -0.14427995
           0.35          -0.038          -0.098     -0.30716179      -0.0483448   -0.0025301664     -0.14365658
           0.35          -0.038          -0.094     -0.22027772    -0.051746808   -0.0074103977     -0.14525344
           0.35          -0.038           -0.09     -0.14270046    -0.051475654    -0.013182171     -0.14711495
           0.35          -0.038          -0.086    -0.068085367     -0.05029729    -0.019332779     -0.14858782
           0.35          -0.038          -0.082     0.008892172    -0.048719388    -0.025636999     -0.14967357
           0.35          -0.038          -0.078     0.090732573     -0.04690299    -0.032063682     -0.15037725
           0.35          -0.038          -0.074      0.17882363    -0.044939581    -0.038557766     -0.15069709
           0.35          -0.038           -0.07      0.27399057    -0.042943836    -0.044973287     -0.15057607
           0.35          -0.038          -0.066      0.37837389    -0.040792963     -0.05100337     -0.14963697
           0.35          -0.038          -0.062      0.49433088    -0.038522086    -0.056478554     -0.14811438
           0.35          -0.038          -0.058      0.62038001    -0.036493866    -0.060974859     -0.14650048
           0.35          -0.038          -0.054      0.75347091    -0.035085525    -0.064355549     -0.14477072
           0.35          -0.038           -0.05       0.8909623    -0.034435153    -0.066583551     -0.14286578
           0.35          -0.038          -0.046       1.0303974    -0.034505551    -0.067688572     -0.14080481
           0.35          -0.038          -0.042       1.1689308    -0.035207826    -0.067757263     -0.13866238
           0.35          -0.038          -0.038       1.3036587    -0.036461657    -0.066908846     -0.13655621
           0.35          -0.038          -0.034       1.4330933    -0.038268998    -0.065154881     -0.13447656
           0.35          -0.038           -0.03       1.5578176    -0.040536861    -0.062374087     -0.13222735
           0.35          -0.038          -0.026        1.678493     -0.04285888    -0.058230232     -0.12985606
           0.35          -0.038          -0.022       1.7935695      -0.0450871    -0.052854756     -0.12749051
           0.35          -0.038          -0.018       1.8985381    -0.046682577    -0.046187202      -0.1254046
           0.35          -0.038          -0.014       1.9858766     -0.04738502     -0.03848377     -0.12360685
           0.35          -0.038           -0.01       2.0440911    -0.047270103    -0.030282986     -0.12245484
           0.35          -0.038          -0.006       2.0636179    -0.046693202    -0.022231023     -0.12208273
           0.35          -0.038          -0.002       2.0426182    -0.045979213    -0.014424251     -0.12244464
           0.35          -0.038           0.002       1.9879104    -0.044947729   -0.0067231025     -0.12357267
           0.35          -0.038           0.006       1.9096136    -0.043494915   0.00066765212      -0.1252621
           0.35          -0.038            0.01       1.8159775    -0.041651407    0.0076535494     -0.12717332
           0.35          -0.038           0.014       1.7126683    -0.039885565     0.014183788     -0.12924437
           0.35          -0.038           0.018       1.6027287    -0.038388637     0.020102325     -0.13132183
           0.35          -0.038           0.022       1.4877532    -0.037364304     0.025299681     -0.13344475
           0.35          -0.038           0.026       1.3690128    -0.037114897     0.029727827      -0.1355568
           0.35          -0.038            0.03       1.2478241    -0.037708027     0.033271107     -0.13772378
           0.35          -0.038           0.034       1.1247562    -0.039206044     0.035913831     -0.13984116
           0.35          -0.038           0.038       1.0007084    -0.041501493     0.037643605     -0.14195235
           0.35          -0.038           0.042      0.87737203    -0.044467353     0.038377089     -0.14396564
           0.35          -0.038           0.046      0.75636932    -0.048028029     0.038136872     -0.14579173
           0.35          -0.038            0.05       0.6392131     -0.05203045     0.037028054     -0.14739532
           0.35          -0.038           0.054      0.52729891    -0.056222389     0.035187699     -0.14881477
           0.35          -0.038           0.058      0.42214896    -0.060258164     0.032740214     -0.15010438
           0.35          -0.038           0.062      0.32482116    -0.063831613     0.029859462     -0.15106234
           0.35          -0.038           0.066      0.23408116    -0.066871293     0.026754241     -0.15131188
           0.35          -0.038            0.07      0.14843867    -0.069376288     0.023522216       -0.151096
           0.35          -0.038           0.074     0.067793752    -0.071324689     0.020296745     -0.15062813
           0.35          -0.038           0.078   -0.0079836864    -0.072684251     0.017115722     -0.14990479
           0.35          -0.038           0.082    -0.079295611    -0.073443228     0.014013177     -0.14896579
           0.35          -0.038           0.086     -0.14699824    -0.073560601     0.010978219     -0.14786482
           0.35          -0.038            0.09     -0.21285759     -0.07286849    0.0079477846     -0.14662106
           0.35          -0.038           0.094     -0.28071324    -0.070679273    0.0049054575      -0.1452084
           0.35          -0.038           0.098     -0.35188813    -0.062812836    0.0023104317     -0.14387954
           0.35          -0.034          -0.098     -0.29117979    -0.043870904   -0.0029147676     -0.14350388
           0.35          -0.034          -0.094     -0.19773012    -0.046534646   -0.0078804633     -0.14516459
           0.35          -0.034           -0.09     -0.11567823    -0.046215255    -0.013969692     -0.14698199
           0.35          -0.034          -0.086    -0.036547537    -0.045140687    -0.020378368      -0.1483962
           0.35          -0.034          -0.082      0.04555099    -0.043772872    -0.026913052     -0.14937807
           0.35          -0.034          -0.078      0.13337809    -0.042251311     -0.03352751     -0.14995417
           0.35          -0.034          -0.074      0.22850518    -0.040678261    -0.040126134     -0.15010411
           0.35          -0.034           -0.07      0.33279459    -0.039062873    -0.046442343      -0.1495752
           0.35          -0.034          -0.066      0.44962123    -0.037226719    -0.052315783     -0.14828659
           0.35          -0.034          -0.062      0.57910048    -0.035343226    -0.057311004     -0.14680856
           0.35          -0.034          -0.058      0.71766503    -0.033889725    -0.061182437     -0.14526152
           0.35          -0.034          -0.054      0.86181988    -0.033097993    -0.063874371     -0.14356757
           0.35          -0.034           -0.05       1.0088008    -0.032958842    -0.065414691     -0.14171359
           0.35          -0.034          -0.046       1.1556531    -0.033366587    -0.065908741     -0.13976057
           0.35          -0.034          -0.042        1.298963    -0.034237775    -0.065509819     -0.13779701
           0.35          -0.034          -0.038       1.4355467    -0.035540942    -0.064389846     -0.13592172
           0.35          -0.034          -0.034       1.5655096    -0.037203822    -0.062354172     -0.13378218
           0.35          -0.034           -0.03       1.6928521    -0.039182465    -0.059287505     -0.13135948
           0.35          -0.034          -0.026       1.8184868    -0.040999159    -0.054794653     -0.12892795
           0.35          -0.034          -0.022       1.9389007    -0.042292133    -0.048993257     -0.12672511
           0.35          -0.034          -0.018       2.0478679    -0.042583211    -0.042099936     -0.12481637
           0.35          -0.034          -0.014       2.1354064    -0.041699915    -0.034472168     -0.12323732
           0.35          -0.034           -0.01       2.1888814    -0.040029957    -0.026923155     -0.12217455
           0.35          -0.034          -0.006       2.2044397    -0.038227866    -0.020107539      -0.1217314
           0.35          -0.034          -0.002       2.1849307    -0.037277467    -0.013740869     -0.12195088
           0.35          -0.034           0.002       2.1338928    -0.036593555   -0.0073268039     -0.12281274
           0.35          -0.034           0.006       2.0565165    -0.036163185  -0.00083115527     -0.12422668
           0.35          -0.034            0.01       1.9607465    -0.035367082    0.0056880543     -0.12593397
           0.35          -0.034           0.014        1.854159    -0.034513679     0.012000588     -0.12794948
           0.35          -0.034           0.018       1.7421318    -0.033759761     0.017866556     -0.13001333
           0.35          -0.034           0.022        1.627118    -0.033376871     0.023104166     -0.13211238
           0.35          -0.034           0.026       1.5099524    -0.033613062     0.027651667      -0.1341325
           0.35          -0.034            0.03       1.3902317    -0.034498975      0.03132574     -0.13608158
           0.35          -0.034           0.034       1.2665014    -0.036294899     0.034252762     -0.13788382
           0.35          -0.034           0.038       1.1389021    -0.038894746     0.036389559     -0.13973971
           0.35          -0.034           0.042       1.0090898    -0.042155053     0.037620497       -0.141618
           0.35          -0.034           0.046      0.87946584    -0.045962784     0.037864384     -0.14338914
           0.35          -0.034            0.05      0.75201838    -0.050155469     0.037183084     -0.14497468
           0.35          -0.034           0.054      0.62831683    -0.054510331      0.03571212     -0.14635402
           0.35          -0.034           0.058       0.5100966    -0.058724039     0.033596068     -0.14759431
           0.35          -0.034           0.062      0.39950589    -0.062420189     0.030935533      -0.1487632
           0.35          -0.034           0.066      0.29797282     -0.06534911      0.02793507     -0.14951518
           0.35          -0.034            0.07      0.20402016    -0.067532106     0.024677512     -0.14960699
           0.35          -0.034           0.074      0.11607894    -0.069159012     0.021311686     -0.14934882
           0.35          -0.034           0.078     0.033934963    -0.070266671      0.01793778     -0.14882703
           0.35          -0.034           0.082    -0.042915801    -0.070872542     0.014603184      -0.1480638
           0.35          -0.034           0.086     -0.11551225    -0.070957568     0.011317326     -0.14710307
           0.35          -0.034            0.09     -0.18589355    -0.070359465    0.0080261322      -0.1459636
           0.35          -0.034           0.094      -0.2584735    -0.068363548    0.0048306845     -0.14456426
           0.35          -0.034           0.098     -0.33651917    -0.061013063    0.0019830957     -0.14329689
           0.35           -0.03          -0.098     -0.27591348    -0.038271876   -0.0034042766     -0.14336032
           0.35           -0.03          -0.094     -0.17683806    -0.040279197   -0.0085100686     -0.14508026
           0.35           -0.03           -0.09    -0.090639082    -0.039948616    -0.014877608     -0.14684442
           0.35           -0.03          -0.086   -0.0072059917    -0.039021188    -0.021518814      -0.1481999
           0.35           -0.03          -0.082     0.079854018    -0.037903758     -0.02826848     -0.14908282
           0.35           -0.03          -0.078      0.17361112    -0.036720172    -0.035065217     -0.14952383
           0.35           -0.03          -0.074       0.2759993    -0.035595192      -0.0417134     -0.14940465
           0.35           -0.03           -0.07       0.3906815    -0.034340053    -0.047925068     -0.14848121
           0.35           -0.03          -0.066      0.52064622    -0.032865739    -0.053487753     -0.14706522
           0.35           -0.03          -0.062      0.66301902    -0.031584309    -0.057937491     -0.14561374
           0.35           -0.03          -0.058      0.81325896    -0.030862151    -0.061167058      -0.1440783
           0.35           -0.03          -0.054      0.96778297     -0.03075273    -0.063181183     -0.14240237
           0.35           -0.03           -0.05       1.1234519    -0.031129571    -0.064079892     -0.14061132
           0.35           -0.03          -0.046         1.27672    -0.031837539    -0.064037018     -0.13878489
           0.35           -0.03          -0.042       1.4236996    -0.032823611      -0.0632547     -0.13698328
           0.35           -0.03          -0.038        1.561699    -0.034148634    -0.061842868     -0.13520382
           0.35           -0.03          -0.034       1.6945533    -0.035577668    -0.059389681     -0.13293907
           0.35           -0.03           -0.03       1.8266929    -0.036978035    -0.055673576      -0.1306266
           0.35           -0.03          -0.026       1.9550545    -0.038067214    -0.050639152     -0.12846871
           0.35           -0.03          -0.022       2.0734799    -0.038516698    -0.044415572     -0.12652378
           0.35           -0.03          -0.018       2.1707622    -0.037941518    -0.037334728     -0.12495251
           0.35           -0.03          -0.014       2.2302858    -0.036554241     -0.03009324     -0.12392159
           0.35           -0.03           -0.01       2.2524451    -0.034942735    -0.023540656     -0.12315879
           0.35           -0.03          -0.006       2.2534351    -0.033063891    -0.017508093     -0.12284565
           0.35           -0.03          -0.002       2.2448698    -0.030527543    -0.011948667     -0.12286868
           0.35           -0.03           0.002       2.2221983    -0.028185882   -0.0072069874     -0.12323966
           0.35           -0.03           0.006       2.1727583    -0.027108579   -0.0020955668     -0.12389633
           0.35           -0.03            0.01       2.0910452    -0.027082109    0.0036412185     -0.12527323
           0.35           -0.03           0.014       1.9890338    -0.027316228    0.0095849342     -0.12687725
           0.35           -0.03           0.018       1.8769099    -0.027774782     0.015491398     -0.12863442
           0.35           -0.03           0.022       1.7601604    -0.028372983     0.021031031     -0.13054417
           0.35           -0.03           0.026       1.6420908    -0.029252784     0.025901706     -0.13247935
           0.35           -0.03            0.03       1.5237842    -0.030568119     0.029873301     -0.13440602
           0.35           -0.03           0.034       1.4026044    -0.032632166     0.033143448     -0.13609552
           0.35           -0.03           0.038        1.274618    -0.035406288     0.035658919      -0.1376383
           0.35           -0.03           0.042       1.1408908     -0.03883832     0.037400706     -0.13929792
           0.35           -0.03           0.046       1.0043292    -0.042807804      0.03817879     -0.14094574
           0.35           -0.03            0.05      0.86770642    -0.047131391     0.037986213     -0.14249035
           0.35           -0.03           0.054       0.7331413    -0.051578953     0.036924951     -0.14386992
           0.35           -0.03           0.058      0.60249843    -0.055879866     0.035147597     -0.14509149
           0.35           -0.03           0.062      0.47825586    -0.059692496      0.03276958     -0.14625481
           0.35           -0.03           0.066      0.36344098    -0.062636036     0.029866615     -0.14737531
           0.35           -0.03            0.07      0.25928451    -0.064607709     0.026644449     -0.14798812
           0.35           -0.03           0.074      0.16363551    -0.065869614      0.02313056     -0.14799794
           0.35           -0.03           0.078     0.074876679    -0.066692435     0.019513913     -0.14768921
           0.35           -0.03           0.082    -0.007614587     -0.06711806     0.015884558     -0.14711219
           0.35           -0.03           0.086    -0.085072861    -0.067142668     0.012265923     -0.14629115
           0.35           -0.03            0.09      -0.1598023    -0.066621877    0.0086277164     -0.14523297
           0.35           -0.03           0.094     -0.23678974    -0.064857639    0.0050853103     -0.14386574
           0.35           -0.03           0.098     -0.32146825    -0.058178019    0.0019318758     -0.14261164
           0.35          -0.026          -0.098     -0.26209964    -0.031601501   -0.0039908556     -0.14325941
           0.35          -0.026          -0.094     -0.15811962     -0.03305727   -0.0090933528     -0.14502199
           0.35          -0.026           -0.09    -0.068156578     -0.03276231    -0.015766338     -0.14673064
           0.35          -0.026          -0.086     0.019254644    -0.032013784    -0.022608354     -0.14803657
           0.35          -0.026          -0.082       0.1109655    -0.031158973    -0.029550328     -0.14883925
           0.35          -0.026          -0.078      0.21031701    -0.030319447    -0.036487924     -0.14915405
           0.35          -0.026          -0.074      0.32052039    -0.029581913    -0.043126817     -0.14868082
           0.35          -0.026           -0.07      0.44646905    -0.028681306    -0.049271559     -0.14742454
           0.35          -0.026          -0.066      0.58903324    -0.027720898    -0.054452572      -0.1459795
           0.35          -0.026          -0.062      0.74342445    -0.027173492    -0.058383672     -0.14452555
           0.35          -0.026          -0.058      0.90471509    -0.027243248    -0.061038964     -0.14298501
           0.35          -0.026          -0.054       1.0691228    -0.027824509    -0.062472882     -0.14133523
           0.35          -0.026           -0.05       1.2330153    -0.028686994    -0.062836021     -0.13963196
