#             x               y               z             U_x             U_y             U_z               p
           0.13          -0.098           0.082     -0.46479364     0.023005584    -0.086854273     -0.35987978
           0.13          -0.098           0.086     -0.40849148     0.031256824    -0.087384064     -0.35343054
           0.13          -0.098            0.09     -0.23830099     0.027076886    -0.062293448     -0.34972274
           0.13          -0.098           0.094    -0.033484204    0.0025838199   -0.0096852448     -0.34966669
           0.13          -0.098           0.098     0.056283754    0.0014988022   3.0347928e-05     -0.34990226
           0.13          -0.094          -0.098    -0.076801063      0.02406942    0.0089544481     -0.35022649
           0.13          -0.094          -0.094     -0.44697494     0.055473717     0.058377262     -0.35003696
           0.13          -0.094           -0.09     -0.58397103     0.053906915     0.082836869     -0.35592081
           0.13          -0.094          -0.086     -0.58710578     0.042787517     0.086696523     -0.36216372
           0.13          -0.094          -0.082     -0.57121967     0.034775822     0.085601598     -0.36850618
           0.13          -0.094          -0.078     -0.54973246     0.030575236     0.082365487     -0.37433147
           0.13          -0.094          -0.074     -0.52540796     0.027741361     0.078654094     -0.37931525
           0.13          -0.094           -0.07     -0.50047646     0.026186598     0.074779961     -0.38360378
           0.13          -0.094          -0.066     -0.47497246     0.025837727     0.070393819     -0.38733233
           0.13          -0.094          -0.062     -0.44895248     0.026500568     0.065203026     -0.39064909
           0.13          -0.094          -0.058      -0.4226131     0.027918872     0.058970463     -0.39372965
           0.13          -0.094          -0.054     -0.39610927      0.02971288     0.051514434     -0.39675832
           0.13          -0.094           -0.05     -0.36941247     0.031236098     0.042654413     -0.39993583
           0.13          -0.094          -0.046     -0.34217143     0.031546442     0.032452934     -0.40351358
           0.13          -0.094          -0.042     -0.31622782     0.030414767     0.021415032     -0.40782581
           0.13          -0.094          -0.038     -0.29863288     0.023186759      0.01465964     -0.41317897
           0.13          -0.094          -0.034     -0.29568127     0.023988144     0.012355158     -0.42056616
           0.13          -0.094           -0.03     -0.27839646     0.063674332    -0.014642902     -0.43233973
           0.13          -0.094          -0.026     -0.17034766     0.078830326    -0.047549688     -0.44698042
           0.13          -0.094          -0.022    -0.009992969     0.023249626    0.0028085004     -0.45141307
           0.13          -0.094          -0.018      0.14508016     0.073474553     0.060815147     -0.44964842
           0.13          -0.094          -0.014      0.28974689     0.089816245     0.053085036      -0.4339965
           0.13          -0.094           -0.01      0.34962539     0.068648077     0.025422485     -0.41258015
           0.13          -0.094          -0.006      0.30600491     0.050215809    0.0047849952     -0.39753058
           0.13          -0.094          -0.002      0.22400356     0.044500893     -0.01579463     -0.39103626
           0.13          -0.094           0.002      0.19595053     0.035286099     -0.01629851     -0.38857977
           0.13          -0.094           0.006      0.19723762     0.024105057   -0.0085112445     -0.38625105
           0.13          -0.094            0.01      0.18716783     0.017373021     0.004624666     -0.38375432
           0.13          -0.094           0.014      0.16093613     0.015938796     0.022439251     -0.38164412
           0.13          -0.094           0.018      0.11852549     0.011210787     0.036376134     -0.37975796
           0.13          -0.094           0.022     0.055266463    -0.010307148     0.034960786     -0.37789435
           0.13          -0.094           0.026    -0.024155911    -0.025794018     0.027344774     -0.37757078
           0.13          -0.094            0.03     -0.10246868   -0.0069271961     0.029250182     -0.37859746
           0.13          -0.094           0.034     -0.17153825     0.014858829     0.023186406     -0.37919224
           0.13          -0.094           0.038     -0.22989885     0.026656008     0.014846804     -0.37959329
           0.13          -0.094           0.042      -0.2789853     0.031093936    0.0042968688     -0.38018187
           0.13          -0.094           0.046     -0.32251941     0.031831937   -0.0081437282     -0.38072884
           0.13          -0.094            0.05     -0.36199403      0.03082142    -0.020446879     -0.38110853
           0.13          -0.094           0.054     -0.39821636     0.029527717    -0.031552972     -0.38109355
           0.13          -0.094           0.058     -0.43201457     0.028317983    -0.041060154     -0.38057529
           0.13          -0.094           0.062     -0.46360507     0.027563339    -0.049376901     -0.37942704
           0.13          -0.094           0.066     -0.49311539     0.027552506    -0.056623748     -0.37759001
           0.13          -0.094            0.07     -0.52065993     0.028496409    -0.063037761     -0.37501994
           0.13          -0.094           0.074     -0.54645045     0.030572069    -0.068955979     -0.37169376
           0.13          -0.094           0.078     -0.57010794     0.033687276    -0.074564178     -0.36757312
           0.13          -0.094           0.082      -0.5897816     0.038884401    -0.079218394     -0.36281708
           0.13          -0.094           0.086     -0.60246451     0.048631569    -0.080951881     -0.35742214
           0.13          -0.094            0.09     -0.57769211     0.057822202     -0.07776751     -0.35259416
           0.13          -0.094           0.094     -0.38515008     0.049383974    -0.047020638     -0.34958281
           0.13          -0.094           0.098    -0.025723199     0.011616789  -0.00067624909      -0.3497506
           0.13           -0.09          -0.098     -0.27224648     0.070773331     0.031612785     -0.35095304
           0.13           -0.09          -0.094     -0.57618579     0.075087375     0.062107847     -0.35512876
           0.13           -0.09           -0.09     -0.60242895      0.05944266     0.073114229     -0.36075494
           0.13           -0.09          -0.086     -0.59076469     0.048286683      0.07636892     -0.36659015
           0.13           -0.09          -0.082     -0.56921427     0.041503249     0.077283243     -0.37226259
           0.13           -0.09          -0.078     -0.54443706     0.037202856     0.076598301     -0.37730879
           0.13           -0.09          -0.074     -0.51862221     0.034750863     0.074999594     -0.38171097
           0.13           -0.09           -0.07     -0.49278275     0.033822511     0.072624846     -0.38556277
           0.13           -0.09          -0.066     -0.46710122     0.034242439     0.069361711     -0.38896826
           0.13           -0.09          -0.062     -0.44167183     0.035839271     0.065048718      -0.3920527
           0.13           -0.09          -0.058     -0.41666614     0.038386349     0.059516867     -0.39496773
           0.13           -0.09          -0.054     -0.39227831     0.041504315     0.052596806     -0.39788081
           0.13           -0.09           -0.05     -0.36862704     0.044520825     0.044089273      -0.4010199
           0.13           -0.09          -0.046      -0.3458226     0.046268787     0.034060811     -0.40466048
           0.13           -0.09          -0.042     -0.32435222     0.044749483     0.022317013     -0.40926637
           0.13           -0.09          -0.038     -0.30606844     0.038691525     0.012540081     -0.41483315
           0.13           -0.09          -0.034     -0.29276558     0.054834358   -0.0047248215     -0.42235897
           0.13           -0.09           -0.03     -0.24939119     0.095280095    -0.043265219     -0.43408927
           0.13           -0.09          -0.026     -0.12927557     0.058878015    -0.039244084     -0.44461741
           0.13           -0.09          -0.022    -0.034220106    -0.047094739     0.007351991     -0.44928172
           0.13           -0.09          -0.018     0.077613823     0.031932693     0.036709911     -0.44742103
           0.13           -0.09          -0.014      0.24503761      0.10956288     0.064595458     -0.43914609
           0.13           -0.09           -0.01      0.34280751     0.099013076     0.047333263     -0.41825249
           0.13           -0.09          -0.006      0.33101603     0.077597577     0.017804794     -0.40070797
           0.13           -0.09          -0.002      0.25270441     0.069396444    -0.011658358      -0.3927013
           0.13           -0.09           0.002      0.21687129     0.051025072    -0.017950064     -0.38932268
           0.13           -0.09           0.006      0.20836627     0.029356838    -0.017296247     -0.38633629
           0.13           -0.09            0.01      0.19602407     0.017399731    -0.011750083      -0.3830842
           0.13           -0.09           0.014      0.16690082     0.011546617  -0.00033853797     -0.37993722
           0.13           -0.09           0.018      0.11142211   0.00068107097     0.010686103     -0.37711317
           0.13           -0.09           0.022     0.033042179    -0.022048858     0.013281198     -0.37565997
           0.13           -0.09           0.026    -0.042899784    -0.014373342     0.019171208     -0.37614904
           0.13           -0.09            0.03     -0.11586242    0.0099422558      0.02420158     -0.37717227
           0.13           -0.09           0.034      -0.1802333     0.031197864     0.020614363     -0.37766032
           0.13           -0.09           0.038     -0.23284284     0.042384154     0.011753173     -0.37840523
           0.13           -0.09           0.042     -0.27727933     0.046284994   0.00035092064     -0.37954054
           0.13           -0.09           0.046     -0.31722085     0.046221051    -0.011701405      -0.3805797
           0.13           -0.09            0.05     -0.35433814     0.044197875    -0.023086294     -0.38130433
           0.13           -0.09           0.054     -0.38940704     0.041666025    -0.033231018      -0.3815484
           0.13           -0.09           0.058      -0.4228198     0.039381214    -0.041966884     -0.38124304
           0.13           -0.09           0.062     -0.45474296      0.03778895    -0.049387649     -0.38033761
           0.13           -0.09           0.066     -0.48530441     0.037107381    -0.055596678      -0.3788047
           0.13           -0.09            0.07     -0.51463487     0.037498298    -0.060742279     -0.37662605
           0.13           -0.09           0.074     -0.54285471     0.039114212    -0.064972566     -0.37379887
           0.13           -0.09           0.078     -0.56967346     0.042173357    -0.068331266     -0.37031813
           0.13           -0.09           0.082     -0.59384465     0.047076314    -0.070631745     -0.36622992
           0.13           -0.09           0.086     -0.61405874     0.054947411     -0.07113772     -0.36160651
           0.13           -0.09            0.09     -0.62093796     0.067134641    -0.069421316      -0.3572166
           0.13           -0.09           0.094     -0.56762987     0.081474424    -0.058844774     -0.35268762
           0.13           -0.09           0.098     -0.19237798     0.060350622    -0.023481612     -0.35025379
           0.13          -0.086          -0.098     -0.39350559     0.086425573      0.03315897     -0.35538655
           0.13          -0.086          -0.094     -0.57498022     0.075299916     0.056152412     -0.36052916
           0.13          -0.086           -0.09     -0.58582818     0.059097046     0.066389797      -0.3657248
           0.13          -0.086          -0.086     -0.57018979     0.049750935     0.071003737     -0.37106698
           0.13          -0.086          -0.082     -0.54729951     0.044166634     0.073019145     -0.37602848
           0.13          -0.086          -0.078     -0.52276746     0.040800313     0.073478895     -0.38044994
           0.13          -0.086          -0.074     -0.49780427     0.039176255     0.072829847     -0.38436128
           0.13          -0.086           -0.07     -0.47282938     0.039076795     0.071167604     -0.38782099
           0.13          -0.086          -0.066     -0.44807433     0.040372633     0.068460425     -0.39091756
           0.13          -0.086          -0.062     -0.42373967     0.042924631     0.064615106     -0.39376354
           0.13          -0.086          -0.058     -0.40005938     0.046517442     0.059518421     -0.39649448
           0.13          -0.086          -0.054     -0.37728436     0.050773983     0.053064337     -0.39927375
           0.13          -0.086           -0.05     -0.35560876     0.054990402     0.045147109      -0.4023302
           0.13          -0.086          -0.046     -0.33510548     0.057952616       0.0357867     -0.40595672
           0.13          -0.086          -0.042     -0.31553795     0.057899231     0.024383011     -0.41060847
           0.13          -0.086          -0.038     -0.29550304     0.056888355     0.012144736     -0.41604146
           0.13          -0.086          -0.034     -0.26806189     0.077270613    -0.010924687     -0.42346633
           0.13          -0.086           -0.03     -0.21126815     0.093424849    -0.037059068     -0.43424625
           0.13          -0.086          -0.026     -0.12070642     0.021878927   -0.0068347965     -0.44186475
           0.13          -0.086          -0.022    -0.043285054    -0.046756984   -0.0027808317     -0.44683389
           0.13          -0.086          -0.018     0.052744105    0.0066051922   -0.0013013922     -0.44598125
           0.13          -0.086          -0.014      0.19861059      0.10064249     0.037738704     -0.43974517
           0.13          -0.086           -0.01      0.31316028      0.11711694     0.032391136     -0.42117072
           0.13          -0.086          -0.006      0.32212681      0.10179486    0.0079054603     -0.40333347
           0.13          -0.086          -0.002      0.25271591     0.088687871    -0.017279782     -0.39410473
           0.13          -0.086           0.002      0.21127474     0.064540303    -0.021617889     -0.39012726
           0.13          -0.086           0.006       0.2001895     0.039495641     -0.02399513     -0.38661611
           0.13          -0.086            0.01      0.18698184     0.024462146    -0.022362697     -0.38292727
           0.13          -0.086           0.014      0.15575928      0.01457132    -0.015035818     -0.37935237
           0.13          -0.086           0.018     0.093932622   0.00013352675   -0.0073058752     -0.37642829
           0.13          -0.086           0.022     0.020790913    -0.018191297   -0.0026957684     -0.37507839
           0.13          -0.086           0.026     -0.04409792   -0.0092089311    0.0096430726     -0.37503597
           0.13          -0.086            0.03     -0.10697069     0.017611298     0.019796138     -0.37584712
           0.13          -0.086           0.034     -0.16442674     0.041919238     0.020390364      -0.3766757
           0.13          -0.086           0.038     -0.21410363     0.054993387     0.013173939     -0.37774164
           0.13          -0.086           0.042     -0.25780227     0.058914844     0.002073026     -0.37921739
           0.13          -0.086           0.046     -0.29748788      0.05807089    -0.010008812     -0.38063423
           0.13          -0.086            0.05     -0.33444659     0.055120244    -0.021501004     -0.38167821
           0.13          -0.086           0.054     -0.36937618     0.051623487    -0.031743343     -0.38220094
           0.13          -0.086           0.058     -0.40267643     0.048434977    -0.040516281     -0.38215356
           0.13          -0.086           0.062     -0.43456889     0.046002772     -0.04781695     -0.38151613
           0.13          -0.086           0.066     -0.46520579     0.044549199    -0.053734157     -0.38028814
           0.13          -0.086            0.07     -0.49471036     0.044205547    -0.058392426     -0.37847707
           0.13          -0.086           0.074     -0.52315602     0.045088443    -0.061901578     -0.37609891
           0.13          -0.086           0.078      -0.5504693     0.047368927    -0.064297881     -0.37316959
           0.13          -0.086           0.082     -0.57625585     0.051359034    -0.065513994     -0.36973113
           0.13          -0.086           0.086     -0.59924083     0.057819239    -0.065198502     -0.36579999
           0.13          -0.086            0.09     -0.61316807     0.068656293    -0.062811978     -0.36150734
           0.13          -0.086           0.094     -0.59706771     0.086739431    -0.055672791     -0.35692103
           0.13          -0.086           0.098     -0.34867483     0.095729436    -0.034237081     -0.35254728
           0.13          -0.082          -0.098     -0.41948674     0.083192529     0.026983911     -0.36206854
           0.13          -0.082          -0.094     -0.55064124      0.07089728     0.050722263     -0.36635707
           0.13          -0.082           -0.09     -0.55906699     0.057350973     0.062026087     -0.37106799
           0.13          -0.082          -0.086     -0.54229645     0.049820412     0.067426604     -0.37568191
           0.13          -0.082          -0.082     -0.52041618     0.045448807     0.070299538     -0.37996851
           0.13          -0.082          -0.078     -0.49728567     0.043045726     0.071543179     -0.38382947
           0.13          -0.082          -0.074     -0.47369038     0.042274133     0.071510016     -0.38728347
           0.13          -0.082           -0.07     -0.44999307     0.043018337     0.070315427     -0.39037381
           0.13          -0.082          -0.066     -0.42647971     0.045197455     0.067974451     -0.39317495
           0.13          -0.082          -0.062     -0.40341589     0.048691817      0.06444386     -0.39578809
           0.13          -0.082          -0.058      -0.3810835     0.053290685     0.059667353     -0.39833869
           0.13          -0.082          -0.054     -0.35975891     0.058619643     0.053596562     -0.40098586
           0.13          -0.082           -0.05     -0.33963848     0.064006771     0.046175297     -0.40395031
           0.13          -0.082          -0.046     -0.32066516      0.06840814     0.037348105     -0.40751101
           0.13          -0.082          -0.042       -0.302052     0.070767027     0.026471355      -0.4120425
           0.13          -0.082          -0.038     -0.28032476     0.073936954     0.013618483     -0.41739707
           0.13          -0.082          -0.034     -0.24448962     0.089155499   -0.0078557674     -0.42490918
           0.13          -0.082           -0.03     -0.18828063     0.079305506    -0.020310547     -0.43445856
           0.13          -0.082          -0.026     -0.11602688    0.0002467546   -0.0068458212     -0.44212092
           0.13          -0.082          -0.022   -0.0036653899    -0.022322208    -0.021491448     -0.44566638
           0.13          -0.082          -0.018     0.079602362    0.0092364303    -0.024519104     -0.44428833
           0.13          -0.082          -0.014      0.17102921     0.083306911   0.00012915833      -0.4368329
           0.13          -0.082           -0.01      0.27286788      0.11887561    0.0084391343     -0.42194548
           0.13          -0.082          -0.006      0.30407997      0.12146543   -0.0020555994     -0.40518275
           0.13          -0.082          -0.002      0.25064252      0.10547472    -0.015510059     -0.39504377
           0.13          -0.082           0.002      0.20305044     0.077693392    -0.014755353     -0.39080006
           0.13          -0.082           0.006      0.18641042     0.052531995    -0.015978502      -0.3874021
           0.13          -0.082            0.01       0.1756181     0.036220449    -0.014840119     -0.38366868
           0.13          -0.082           0.014      0.15573474      0.02448774   -0.0088393695     -0.37979704
           0.13          -0.082           0.018       0.1175719     0.010291688   -0.0023089939     -0.37611272
           0.13          -0.082           0.022     0.059915653   -0.0091351662   0.00029374436     -0.37336226
           0.13          -0.082           0.026    -0.013033458   -0.0082908218    0.0078244847     -0.37196065
           0.13          -0.082            0.03     -0.08055924      0.02053293     0.021345501     -0.37277932
           0.13          -0.082           0.034     -0.13986141     0.048399048     0.024537087     -0.37511607
           0.13          -0.082           0.038     -0.19031262     0.064406823     0.018312986     -0.37743941
           0.13          -0.082           0.042     -0.23451546     0.069965847    0.0068615866     -0.37941612
           0.13          -0.082           0.046     -0.27476283     0.069037754   -0.0059178164     -0.38116756
           0.13          -0.082            0.05      -0.3120514     0.065303977    -0.018113584     -0.38250223
           0.13          -0.082           0.054     -0.34706569     0.060829547     -0.02894491       -0.383279
           0.13          -0.082           0.058     -0.38026658     0.056656765    -0.038138618     -0.38346609
           0.13          -0.082           0.062     -0.41195477     0.053297239    -0.045666796     -0.38307311
           0.13          -0.082           0.066     -0.44233568     0.050990723    -0.051621023     -0.38212144
           0.13          -0.082            0.07      -0.4715527     0.049847288    -0.056129675     -0.38064065
           0.13          -0.082           0.074     -0.49967068     0.049935672    -0.059300568     -0.37866081
           0.13          -0.082           0.078      -0.5266681     0.051355824    -0.061184832     -0.37621335
           0.13          -0.082           0.082     -0.55235651     0.054328448      -0.0617458     -0.37334205
           0.13          -0.082           0.086     -0.57584071     0.059468013    -0.060710599     -0.37006104
           0.13          -0.082            0.09     -0.59227614     0.068610991    -0.057216081     -0.36643821
           0.13          -0.082           0.094      -0.5827485     0.085770604    -0.048612522     -0.36273602
           0.13          -0.082           0.098     -0.41482961      0.10099586    -0.029265348     -0.35881765
           0.13          -0.078          -0.098     -0.41319462     0.073706019     0.023139547     -0.36876847
           0.13          -0.078          -0.094     -0.51968206     0.064299755     0.047203278     -0.37238573
           0.13          -0.078           -0.09     -0.52694593     0.053975957     0.058711572     -0.37640229
           0.13          -0.078          -0.086     -0.51143484     0.048444235     0.064895046     -0.38025857
           0.13          -0.078          -0.082     -0.49141634     0.045399602     0.068604141     -0.38393301
           0.13          -0.078          -0.078      -0.4700186     0.044023843     0.070512541     -0.38728945
           0.13          -0.078          -0.074     -0.44799018     0.044161326     0.070978176     -0.39032342
           0.13          -0.078           -0.07     -0.42574232     0.045790947      0.07015673     -0.39306868
           0.13          -0.078          -0.066     -0.40360887     0.048876999     0.068105033     -0.39558939
           0.13          -0.078          -0.062      -0.3818934     0.053318083     0.064829064     -0.39797675
           0.13          -0.078          -0.058     -0.36089954     0.058904702     0.060324447     -0.40034755
           0.13          -0.078          -0.054     -0.34090512     0.065281061     0.054599417      -0.4028544
           0.13          -0.078           -0.05     -0.32207581     0.071851865     0.047640538     -0.40570451
           0.13          -0.078          -0.046     -0.30423367     0.077794291     0.039394303     -0.40915861
           0.13          -0.078          -0.042     -0.28624745     0.082486918     0.029419645     -0.41355118
           0.13          -0.078          -0.038     -0.26379438     0.087654107     0.017645473     -0.41896212
           0.13          -0.078          -0.034     -0.22519467     0.094362323   0.00064923176     -0.42665064
           0.13          -0.078           -0.03     -0.16310485     0.068989831    -0.010523919     -0.43612269
           0.13          -0.078          -0.026     -0.06705696     0.013477489     -0.02047388     -0.44377631
           0.13          -0.078          -0.022     0.036680852   -0.0085646279    -0.035393846     -0.44481089
           0.13          -0.078          -0.018      0.10736435   -0.0019647857    -0.046442965     -0.44089779
           0.13          -0.078          -0.014      0.16117699     0.057065813    -0.033892925     -0.43256649
           0.13          -0.078           -0.01      0.23330902      0.10599028    -0.013796951     -0.42034193
           0.13          -0.078          -0.006      0.27353037      0.12162427   -0.0061553302     -0.40581222
           0.13          -0.078          -0.002      0.24890855      0.11589024   -0.0024896627     -0.39554726
           0.13          -0.078           0.002      0.20582703     0.090977786    0.0060316665     -0.39082384
           0.13          -0.078           0.006      0.17999346     0.065911268    0.0096738675     -0.38771145
           0.13          -0.078            0.01      0.16622265     0.048295184     0.011888969     -0.38433349
           0.13          -0.078           0.014       0.1544089     0.036091296     0.016440664     -0.38051875
           0.13          -0.078           0.018      0.13637605     0.025645152     0.020924052     -0.37631462
           0.13          -0.078           0.022      0.10494127     0.014205414     0.021181288     -0.37217032
           0.13          -0.078           0.026     0.044747379    0.0089985975     0.020029286     -0.36903754
           0.13          -0.078            0.03    -0.035951325     0.028363205     0.029612376      -0.3690547
           0.13          -0.078           0.034     -0.10625115     0.055700605     0.034145114      -0.3726087
           0.13          -0.078           0.038     -0.16330879       0.0735765     0.026608477     -0.37691797
           0.13          -0.078           0.042     -0.21003152     0.080287061     0.013810959     -0.38010003
           0.13          -0.078           0.046     -0.25107476     0.079580908  -0.00045292426     -0.38222411
           0.13          -0.078            0.05     -0.28879572     0.075094776    -0.013823313     -0.38376284
           0.13          -0.078           0.054      -0.3239191     0.069562236    -0.025524967     -0.38473054
           0.13          -0.078           0.058      -0.3569666     0.064307832    -0.035355922     -0.38510388
           0.13          -0.078           0.062     -0.38831291     0.059931675    -0.043308612     -0.38491131
           0.13          -0.078           0.066     -0.41823232     0.056693622    -0.049491009     -0.38419221
           0.13          -0.078            0.07     -0.44689734     0.054683546    -0.054039278     -0.38299115
           0.13          -0.078           0.074     -0.47438648     0.053919998    -0.057067092      -0.3813501
           0.13          -0.078           0.078     -0.50068789      0.05443002    -0.058629836     -0.37931138
           0.13          -0.078           0.082     -0.52566941     0.056326798    -0.058688525     -0.37692619
           0.13          -0.078           0.086     -0.54873563     0.060028885    -0.056984652     -0.37423592
           0.13          -0.078            0.09     -0.56629291     0.066955809    -0.052772992     -0.37134859
           0.13          -0.078           0.094     -0.55882339     0.080605383    -0.043427242       -0.368407
           0.13          -0.078           0.098     -0.42552173     0.094257824    -0.023233677     -0.36540751
           0.13          -0.074          -0.098     -0.39458392     0.063932176     0.020570567     -0.37552319
           0.13          -0.074          -0.094     -0.48569321      0.05688613     0.043986513     -0.37838385
           0.13          -0.074           -0.09     -0.49269879     0.049390475      0.05620856     -0.38166163
           0.13          -0.074          -0.086     -0.47924328      0.04578433     0.063310929      -0.3848169
           0.13          -0.074          -0.082     -0.46124228     0.044094843      0.06783329     -0.38791064
           0.13          -0.074          -0.078     -0.44163769     0.043807988     0.070366033     -0.39078365
           0.13          -0.074          -0.074     -0.42123476     0.044921479     0.071294739     -0.39341324
           0.13          -0.074           -0.07     -0.40049275     0.047494067      0.07081828     -0.39582504
           0.13          -0.074          -0.066     -0.37977352     0.051527449     0.069036329     -0.39807365
           0.13          -0.074          -0.062     -0.35939308     0.056933092      0.06600762     -0.40023898
           0.13          -0.074          -0.058     -0.33965023     0.063503699     0.061787145     -0.40242976
           0.13          -0.074          -0.054     -0.32079487     0.070907596     0.056452533     -0.40478976
           0.13          -0.074           -0.05     -0.30294022     0.078629751     0.050073713     -0.40751272
           0.13          -0.074          -0.046     -0.28579569     0.085998145     0.042722928     -0.41084605
           0.13          -0.074          -0.042     -0.26799183     0.092462863     0.034334499     -0.41513252
           0.13          -0.074          -0.038     -0.24475615     0.098171598      0.02532092     -0.42064402
           0.13          -0.074          -0.034     -0.20321003     0.098945091     0.013822387     -0.42853444
           0.13          -0.074           -0.03     -0.12981673     0.070912799   0.00014440681     -0.43829273
           0.13          -0.074          -0.026    -0.030811473     0.024049067    -0.015406331     -0.44428693
           0.13          -0.074          -0.022     0.058357669  -0.00055447386    -0.034220805     -0.44330697
           0.13          -0.074          -0.018       0.1210548   -0.0020519297     -0.05220673     -0.43739002
           0.13          -0.074          -0.014      0.15879111     0.033236022    -0.055106029     -0.42817015
           0.13          -0.074           -0.01      0.19937095     0.077075894    -0.034545891      -0.4169544
           0.13          -0.074          -0.006      0.23389723      0.10645065    -0.011702322     -0.40482047
           0.13          -0.074          -0.002      0.23525484      0.11033075     0.010418359     -0.39543901
           0.13          -0.074           0.002      0.21360742     0.095900885     0.031713999     -0.39037772
           0.13          -0.074           0.006      0.19183054      0.07494489     0.046050177     -0.38728626
           0.13          -0.074            0.01      0.17842173     0.057633159     0.054952786     -0.38427273
           0.13          -0.074           0.014      0.16915423      0.04592715     0.061224381     -0.38078867
           0.13          -0.074           0.018      0.15795827     0.039445308      0.06415567     -0.37679796
           0.13          -0.074           0.022      0.13960143     0.037384407     0.061609242      -0.3724688
           0.13          -0.074           0.026      0.10197709     0.039747166     0.053779198     -0.36832887
           0.13          -0.074            0.03     0.025494746     0.049969971     0.049331826      -0.3668549
           0.13          -0.074           0.034    -0.061515268     0.070111375     0.049134047     -0.37039628
           0.13          -0.074           0.038     -0.13117965     0.085632592      0.03868619     -0.37616846
           0.13          -0.074           0.042     -0.18378945     0.091585796     0.022365496     -0.38089884
           0.13          -0.074           0.046     -0.22663342     0.090266731    0.0059903446     -0.38378658
           0.13          -0.074            0.05     -0.26489523     0.084782389   -0.0089993264     -0.38546961
           0.13          -0.074           0.054     -0.30017386     0.078040147    -0.021812068     -0.38652976
           0.13          -0.074           0.058     -0.33305298     0.071595937    -0.032426883     -0.38702192
